Gene = UBAC1
Position 17163: 0.008112503455079287
Position 25226: 0.008110514967711374
Position 9917: 0.008059957388347866
Position 5667: 0.008002048829045344
Position 23100: 0.007414710943349542
Position 16188: 0.007233276612642825
Position 15936: 0.007188492976976127
Position 28006: 0.007129620996184064
Position 16404: 0.006966643642180356
Position 16283: 0.006734490647643384
Position 27944: 0.006724014123752458
Position 927: 0.0066342763885207665
Position 11877: 0.0065289205370179975
Position 24257: 0.006464104403125718
Position 22509: 0.00643977124765271
Position 17817: 0.006005984605646428
Position 13879: 0.00566226046044663
Position 9428: 0.005596055599254833
Position 6569: 0.00556566108241464
Position 25755: 0.005360670819548522
Position 2309: 0.005016163358356339
Position 13863: 0.004983336340409723
Position 16218: 0.004796414026649679
Position 25357: 0.004717632254604108
Position 14746: 0.004431546663412696
Position 22879: 0.0044278757177072985
Position 15621: 0.00439323099202641
Position 15014: 0.004384660442871159
Position 23729: 0.004041717515627605
Position 23400: 0.0038907288765996566
Position 10922: 0.0036297211054745044
Position 14046: 0.0034449505881317634
Position 22917: 0.0034301352539363715
Position 10987: 0.0034127729912092624
Position 28399: 0.003375937136226219
Position 229: 0.003321313041640527
Position 17302: 0.0031182034959388347
Position 6581: 0.0030538451593199096
Position 25200: 0.003051445624191556
Position 17521: 0.003040127815942925
Position 6705: 0.002863986647882394
Position 11475: 0.0027755124234712407
Position 16008: 0.0026466728844781046
Position 15736: 0.0025751579897920107
Position 24415: 0.0025091291933701746
Position 22644: 0.0024563546232896634
Position 2156: 0.0024446691047041525
Position 987: 0.0024276284108207245
Position 6535: 0.0023093476986337817
Position 8259: 0.002162313992443769
Position 16070: 0.0020085630283435923
Position 7763: 0.001921378615885949
Position 14680: 0.001815888928536453
Position 874: 0.0017691727576505008
Position 16955: 0.001763898006531416
Position 15176: 0.001689998921871983
Position 23521: 0.0016874308679545357
Position 15050: 0.0016747352747855959
Position 8140: 0.0016715815718923725
Position 1421: 0.0016079174005348964
Position 28074: 0.001583054368483829
Position 22206: 0.0015707704231784385
Position 15719: 0.0014922156815721465
Position 1112: 0.0014794259591401205
Position 3482: 0.0014744538507524042
Position 8177: 0.0014456832311907082
Position 1354: 0.0014208261159191363
Position 16928: 0.0014192677576293964
Position 15623: 0.0014079569218392659
Position 14394: 0.0013881392890007054
Position 6744: 0.0013691827325686182
Position 6419: 0.0013582191665521808
Position 24559: 0.0013533847163101978
Position 24538: 0.001350662251434718
Position 2730: 0.0013069700060065895
Position 1083: 0.0012681356254689673
Position 5044: 0.0012632449914615723
Position 14819: 0.0011991553007448972
Position 5855: 0.0010940045037268308
Position 1351: 0.0010737890723830342
Position 3003: 0.0010321016881487787
Position 6472: 0.0010259405589780456
Position 13771: 0.0010079234066620129
Position 667: 0.000980326497406765
Position 7501: 0.0009722125205371517
Position 25978: 0.0009700364766832129
Position 9257: 0.0009593395233252192
Position 16501: 0.000943724188634342
Position 17261: 0.000926828290123715
Position 16473: 0.0008403136330006236
Position 461: 0.0008398068408445043
Position 14917: 0.0008225088363167647
Position 2277: 0.0008214809317458096
Position 15739: 0.0007687631456932409
Position 1368: 0.0007540882895381038
Position 14391: 0.0007516925167319487
Position 16176: 0.0007474849541955899
Position 14723: 0.0007230303873955259
Position 14218: 0.0007053392109091336
Position 22365: 0.0006904264979151109
Position 27482: 0.0006531130423988243
Position 15208: 0.0006132013857714434
Position 2284: 0.0005723713723608864
Position 13279: 0.0005684270942745803
Position 14979: 0.0005675072130123523
Position 17404: 0.0005658067074773451
Position 18039: 0.0005415177923220949
Position 13842: 0.0005333022627332304
Position 2330: 0.0004940618842994884
Position 24304: 0.0004912965401255822
Position 23942: 0.0004888816216957587
Position 22613: 0.0004885624698081225
Position 17849: 0.0004593578587007865
Position 619: 0.00041301026704847833
Position 14892: 0.00040385307723993794
Position 7673: 0.0003932780414581492
Position 1327: 0.00036965280188664876
Position 14831: 0.00036715563159858916
Position 17339: 0.0003651866330488602
Position 1091: 0.00036491982605976986
Position 6172: 0.0003635406612017161
Position 1406: 0.0003562567471148526
Position 425: 0.00035605346066627883
Position 16094: 0.00034908261733543794
Position 1741: 0.00034426809886674634
Position 2704: 0.00034329641255368017
Position 2102: 0.0003248437203284754
Position 15676: 0.0003132574850582109
Position 2064: 0.0003100802958314589
Position 2548: 0.00029760345818491
Position 647: 0.0002916259597622259
Position 4309: 0.00028248715921124
Position 754: 0.00027377819252705633
Position 1169: 0.00026662112457788277
Position 501: 0.0002484782447687204
Position 253: 0.00023946461670443548
Position 468: 0.00023072086475427956
Position 16316: 0.0002240884771930766
Position 497: 0.0002217760958922754
Position 7649: 0.00022151038551881448
Position 2608: 0.00021248830251299162
Position 14082: 0.0002035850090065968
Position 22787: 0.0002010464543298091
Position 795: 0.00019111280456195093
Position 22743: 0.00017886613649363263
Position 675: 0.0001771746500448924
Position 23299: 0.00017119852096728782
Position 197: 0.00016292336340561394
Position 2949: 0.0001542082102724863
Position 1488: 0.00015118758344229944
Position 18124: 0.000141476108037441
Position 17280: 0.00013909871514334403
Position 1339: 0.00013434415383278305
Position 1245: 0.00013109751405484673
Position 22666: 0.00012950887306184612
Position 15766: 0.00012852697091032963
Position 23087: 0.00011623621903957417
Position 8143: 0.00010603816015480763
Position 15757: 8.854032673666976e-05
Position 238: 8.829952607156712e-05
Position 2107: 8.571487675943391e-05
Position 15347: 7.634898840765853e-05
Position 7813: 6.53775379144543e-05
Position 2025: 5.5659845877762444e-05
Position 2676: 5.3004238557914304e-05
Position 13767: 5.149535033418741e-05
Position 7459: 5.143454657440439e-05
Position 23183: 4.938982250993254e-05
Position 15945: 4.8806686400248434e-05
Position 15872: 4.657544512395047e-05
Position 1309: 4.576034803046743e-05
Position 1391: 4.5566418590276994e-05
Position 837: 4.554870708217976e-05
Position 176: 4.008935693404755e-05
Position 1475: 3.558214919202129e-05
Position 655: 3.4770894654402354e-05
Position 689: 3.446103997577345e-05
Position 232: 3.1624979688999976e-05
Position 23439: 3.0865287573050174e-05
Position 7926: 3.0664049086804875e-05
Position 475: 2.9061623892629005e-05
Position 733: 2.9014484149798066e-05
Position 823: 2.8368267204263625e-05
Position 2595: 2.7863558120734725e-05
Position 1428: 2.6785481751385727e-05
Position 17203: 2.6537361055167423e-05
Position 1220: 2.5787786306789735e-05
Position 792: 2.3590351246466936e-05
Position 989: 2.307486334476314e-05
Position 23433: 2.2713551187680846e-05
Position 7979: 2.0272609433659067e-05
Position 1213: 1.773071526884254e-05
Position 7692: 1.641568365503599e-05
Position 1501: 1.4497657199907176e-05
Position 235: 1.3233964115775533e-05
Position 1294: 1.1323275128280431e-05
Position 962: 1.1281590726055263e-05
Position 1874: 9.821009719857829e-06
Position 15435: 9.473077642883424e-06
Position 1129: 9.25653415559494e-06
Position 16659: 9.236318868211116e-06
Position 602: 8.872080999633796e-06
Position 7975: 8.67956467129098e-06
Position 3067: 8.406551551186568e-06
Position 2119: 7.611847434767083e-06
Position 23598: 7.484870626873281e-06
Position 945: 7.352546038764237e-06
Position 1648: 6.992692789579152e-06
Position 15354: 6.590781913556142e-06
Position 15332: 6.521593808392426e-06
Position 679: 6.5008624898519e-06
Position 23407: 6.1982388508859485e-06
Position 1423: 5.764386471167922e-06
Position 4734: 5.6636753444106585e-06
Position 2060: 5.541058157027336e-06
Position 1617: 4.8112202330739144e-06
Position 4827: 4.721810014317084e-06
Position 5514: 4.593419217754871e-06
Position 1680: 4.499448026332101e-06
Position 15711: 4.335328809144949e-06
Position 4879: 4.249600489534607e-06
Position 730: 4.190159182060959e-06
Position 2038: 3.9295599803755555e-06
Position 1378: 3.9153291038868315e-06
Position 933: 3.884908843864223e-06
Position 16366: 3.850914268094086e-06
Position 14215: 3.6578155412679007e-06
Position 7981: 3.568236299409258e-06
Position 632: 3.3171091213541008e-06
Position 1265: 3.179529835051805e-06
Position 839: 2.4357843063586423e-06
Position 780: 2.146856459353236e-06
Position 22609: 1.9822451891114833e-06
Position 683: 1.6665901404014607e-06
Position 718: 1.5330652898177148e-06
Position 1051: 1.2552672017285561e-06
Position 13090: 1.0928045251036518e-06
Position 16017: 1.0910718286904262e-06
Position 4405: 1.0353960106418782e-06
Position 4478: 9.157983714443657e-07
Position 888: 9.089644557525705e-07
Position 292: 8.039445317478966e-07
Position 2461: 6.251770250820792e-07
Position 301: 4.0383593112336813e-07
Position 331: 3.9765191932222657e-07
Position 2416: 3.683984225469166e-07
Position 703: 2.348014213424553e-07
Position 304: 2.135091560111472e-07
Position 1136: 1.8608477058770394e-07
Position 1758: 1.7561166498019404e-07
Position 1203: 1.7368709277424143e-07
Position 328: 9.132671204117582e-08
Position 352: 7.862951659386679e-08
Position 1140: 7.159772230570238e-08
Position 360: 4.5816519870645e-08
Position 337: 4.234337304827379e-08
Position 711: 3.0750900100911736e-08
Position 1923: 2.8371512727529507e-08
Position 2069: 2.6722980484672352e-08
Position 1959: 2.198400145038659e-08
Position 713: 1.710494088108463e-08
Position 1038: 1.1651137838269065e-08
Position 807: 7.0897567787211406e-09
Position 313: 3.6749326861104392e-09
Position 1120: 2.509148373637414e-09
Position 16378: 9.07626700181833e-10
Position 805: 2.995268042632167e-10
Position 812: 1.7410285086153322e-10
Position 1227: 1.4717558970331105e-10
Position 1004: 3.236951019686588e-11
Position 1011: 2.7759929080704843e-11
Position 340: 1.8841465722233467e-14
