Gene = RP11-544M22.13
Position 1231: 4.689411401059405e-06
Position 588: 3.2484354625568367e-06
Position 1451: 3.080492325534369e-06
Position 1087: 2.1901535523846485e-06
Position 222: 1.3720233710815734e-06
Position 698: 1.3348018853315383e-06
Position 760: 8.503351067736024e-07
Position 1353: 7.4381862430098e-07
Position 298: 4.562904777415416e-07
Position 1044: 1.0127376031891422e-07
Position 169: 4.030973134447747e-08
Position 728: 1.4068999114049171e-08
Position 152: 9.965689638463384e-09
Position 253: 5.889298212975412e-09
Position 119: 5.733342015531314e-09
Position 1275: 9.072815727787858e-13
Position 773: 1.9968647919283614e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 270: 0.845482121393442
Position 17831: 0.7503525589642461
Position 788: 0.5823710435549896
Position 17456: 0.43556199505117554
Position 22149: 0.38960889632475415
Position 18009: 0.35318160214054606
Position 868: 0.3481530915136899
Position 1117: 0.1691375530045681
Position 21185: 0.13063976930477078
Position 309: 0.09688630244368715
Position 19357: 0.057203524805620624
Position 18103: 0.05501816892550315
Position 18170: 0.05262656751251896
Position 975: 0.03810554268589006
Position 18199: 0.021654325590162816
Position 14767: 0.019802785390958914
Position 18267: 0.01877185046257345
Position 249: 0.01814879294120807
Position 6025: 0.012404790111155814
Position 13596: 0.010420614247325585
Position 17000: 0.008857287436461147
Position 1424: 0.0080485937552033
Position 9436: 0.007796763784189119
Position 13925: 0.00726138186860834
Position 19009: 0.007001308488962213
Position 232: 0.0069166057340630735
Position 1561: 0.004729598357979141
Position 16116: 0.004576395825745267
Position 804: 0.0038011177618128607
Position 915: 0.003204319723231241
Position 14167: 0.002413159454766151
Position 936: 0.002404440060182199
Position 14219: 0.00232593822368107
Position 4923: 0.0022168067351797166
Position 7852: 0.0019593514958949304
Position 13965: 0.001755428502482107
Position 7033: 0.0017395441617225947
Position 2904: 0.0016675062073167963
Position 1370: 0.0016358088376575142
Position 894: 0.0014917012012440232
Position 4521: 0.001461151209863585
Position 13165: 0.0014433796819277745
Position 8890: 0.0014278186731289343
Position 1886: 0.0013467579707762995
Position 6281: 0.0012132488517084524
Position 2652: 0.0011204864995111815
Position 7255: 0.0008572296143700365
Position 1626: 0.0008389434668201644
Position 13200: 0.0007498867910098122
Position 3177: 0.0007276146104784227
Position 199: 0.0007210522910904107
Position 1403: 0.0007153167811438704
Position 810: 0.0006755132160787841
Position 13428: 0.0005930880892783799
Position 795: 0.0005681352602439771
Position 5698: 0.0005410721459388702
Position 5285: 0.0005163501446837754
Position 540: 0.0005015794769040852
Position 588: 0.00041202944953844814
Position 4011: 0.0004056174860906074
Position 12536: 0.0003932697788566873
Position 4500: 0.0003521466580773318
Position 4337: 0.0003381190971136916
Position 9280: 0.0003294970803539554
Position 4370: 0.0003217838074377687
Position 4147: 0.00031432102995152596
Position 9207: 0.0003114627842426744
Position 1448: 0.0003066421120006239
Position 3529: 0.0002988151825360462
Position 9247: 0.0002858538157993658
Position 2879: 0.00027596138778330435
Position 9552: 0.000266882679168209
Position 689: 0.0002617530349023509
Position 1338: 0.0002560551501643586
Position 3784: 0.00020918427704944302
Position 9397: 0.00019481149872964168
Position 524: 0.00018523157888546246
Position 2772: 0.00017876519510245562
Position 3065: 0.00017874939788421485
Position 5788: 0.0001349318214662369
Position 4660: 0.0001239035228551496
Position 2259: 0.0001093787979457521
Position 4711: 0.00010215687601751055
Position 8612: 9.916518109179257e-05
Position 9046: 9.602144340129845e-05
Position 2669: 9.535030943047552e-05
Position 3972: 9.50951949841419e-05
Position 1270: 8.738564120193269e-05
Position 1816: 8.629678328041853e-05
Position 1651: 8.333194719736334e-05
Position 1630: 7.79246955719668e-05
Position 824: 7.50960885183674e-05
Position 8318: 7.352100944381501e-05
Position 6609: 6.760843215906943e-05
Position 3150: 6.627710028251342e-05
Position 7057: 6.55051845779989e-05
Position 7416: 6.429813370663393e-05
Position 6459: 6.325656221063581e-05
Position 7192: 6.205540470389822e-05
Position 7316: 6.175556076645144e-05
Position 6050: 5.574294216885018e-05
Position 6193: 4.931896968426922e-05
Position 5785: 4.459796102788229e-05
Position 2267: 4.253156361216285e-05
Position 6047: 4.05598484584612e-05
Position 472: 3.729915776562931e-05
Position 1382: 3.507544682673832e-05
Position 5993: 3.4214425519873435e-05
Position 6815: 3.39674480945377e-05
Position 6178: 3.328388334022932e-05
Position 3732: 2.584958731198494e-05
Position 4686: 2.571779677988971e-05
Position 3483: 2.3400031024829762e-05
Position 531: 2.099138346425722e-05
Position 2048: 2.028476220684515e-05
Position 3509: 1.9400670091318127e-05
Position 3588: 1.8260775787588386e-05
Position 1882: 1.8114037259660516e-05
Position 3924: 1.6281548719805005e-05
Position 2760: 1.5230184486381041e-05
Position 3549: 1.4093352216401065e-05
Position 2707: 1.3645254385748573e-05
Position 2231: 1.216337264719581e-05
Position 187: 1.0935624413186666e-05
Position 2712: 1.0751394065259986e-05
Position 1633: 9.712374813375284e-06
Position 3089: 9.42215558821073e-06
Position 1091: 8.891463437549275e-06
Position 1857: 8.60369103666456e-06
Position 2051: 8.437777132412027e-06
Position 933: 8.412386086137902e-06
Position 1980: 8.315191637425901e-06
Position 3358: 8.193133551051512e-06
Position 1227: 7.671197070084228e-06
Position 1906: 7.664322156130023e-06
Position 900: 7.4883309953896985e-06
Position 2603: 7.318396987460055e-06
Position 904: 7.231594177441066e-06
Position 353: 6.893356253680129e-06
Position 942: 6.827016682849179e-06
Position 2841: 6.633543532805176e-06
Position 544: 5.6531536372102384e-06
Position 1451: 5.4783076402474745e-06
Position 1656: 5.424273365101716e-06
Position 2168: 4.95675924367002e-06
Position 996: 4.674404374023497e-06
Position 984: 4.188290797135953e-06
Position 399: 4.116675082798754e-06
Position 360: 3.400663897449733e-06
Position 147: 3.3557070228431783e-06
Position 375: 2.548405959791245e-06
Position 882: 2.101087998835469e-06
Position 753: 1.6673127497169495e-06
Position 350: 1.6646486977686083e-06
Position 520: 1.5641373617311236e-06
Position 694: 1.4530032121050853e-06
Position 1005: 1.2960031411179752e-06
Position 876: 1.269761555968276e-06
Position 204: 1.1025866115745448e-06
Position 1636: 8.564536790000242e-07
Position 597: 8.215921080788852e-07
Position 594: 8.026529940725985e-07
Position 715: 7.221019789706736e-07
Position 160: 6.319709332417383e-07
Position 662: 4.0107360196885277e-07
Position 1738: 2.663733387248857e-07
Position 601: 2.0666864449516576e-07
Position 1016: 1.758175807014736e-07
Position 1353: 1.3023643729259504e-07
Position 884: 1.0695560566289087e-07
Position 1485: 9.743046458526558e-08
Position 1314: 8.269098430690854e-08
Position 129: 8.071546654884752e-08
Position 487: 7.400263621935216e-08
Position 949: 6.149484305952902e-08
Position 1144: 3.58559478303156e-08
Position 1287: 3.189575103924876e-08
Position 604: 3.043462997796206e-08
Position 142: 3.0245364788796945e-08
Position 1500: 2.875378563114147e-08
Position 623: 1.6967400473638084e-08
Position 431: 1.5044616163359198e-08
Position 419: 3.392810448455434e-09
Position 610: 3.254531817306023e-09
Position 628: 3.0786892972252806e-09
Position 116: 2.598799086765422e-09
Position 1505: 2.597927770644104e-09
Position 1137: 2.4290747762646848e-09
Position 442: 2.41398625516509e-09
Position 617: 1.674599173638935e-09
Position 615: 1.3051394738487906e-09
Position 445: 1.0402410223657693e-09
Position 125: 2.3196303287618554e-10
Position 1054: 5.458470057639683e-11
Position 433: 3.1660212002874337e-13
Position 406: 9.465598711148424e-14
Position 408: 8.043756391555869e-15
