Gene = SELK
Position 4715: 0.0005173056265071143
Position 1913: 0.0005152820781168344
Position 1932: 0.0005129065439619758
Position 4935: 0.00046665769182008103
Position 6355: 0.0003987767054245655
Position 1855: 0.00037011265724399954
Position 5522: 0.00032440786322254696
Position 5162: 0.00031172377862531984
Position 6188: 0.00030615103549672996
Position 4078: 0.0003044522702628109
Position 392: 0.0002753737173305658
Position 4301: 0.0002518599372357845
Position 6641: 0.00024510771822638824
Position 786: 0.00020577603102313324
Position 2785: 0.00020122214513908248
Position 3745: 0.00018618420844155744
Position 1115: 0.00017966305994665158
Position 5975: 0.00017364049769149766
Position 84: 0.00017010582607253916
Position 6002: 0.00016715250558504844
Position 2501: 0.00016122322772259328
Position 3965: 0.00014363509844615322
Position 1928: 0.0001417395185853982
Position 2386: 0.00013725418028744208
Position 6529: 0.00013262217910305746
Position 2654: 0.00012923851527606248
Position 6427: 0.0001236082531578584
Position 5179: 0.00011890600920251897
Position 5838: 0.0001162175829037176
Position 5371: 0.00011618064320728737
Position 6218: 0.00010100872262813995
Position 6105: 9.25826254267794e-05
Position 6150: 8.929086515776138e-05
Position 6555: 8.698494155602774e-05
Position 521: 8.673484111005418e-05
Position 223: 7.913162201687027e-05
Position 5676: 6.709941751242871e-05
Position 381: 6.597689820904666e-05
Position 7308: 6.40543150507382e-05
Position 638: 6.127385362013262e-05
Position 4284: 5.985922553078047e-05
Position 4365: 5.7880933376769566e-05
Position 5269: 5.603989097783908e-05
Position 6495: 5.159585791485472e-05
Position 2251: 4.9475191687707465e-05
Position 1018: 4.5547575147455686e-05
Position 171: 4.056308584642384e-05
Position 502: 4.018285481565804e-05
Position 505: 3.799009203552655e-05
Position 7272: 3.782542760721973e-05
Position 4211: 3.7085778526448185e-05
Position 190: 3.6328208013320614e-05
Position 5212: 3.374957791375137e-05
Position 600: 3.314000871967606e-05
Position 3653: 3.157215610250202e-05
Position 4043: 3.0054191901426584e-05
Position 3456: 2.3789184736758465e-05
Position 2340: 1.7682395960975167e-05
Position 1260: 1.7174341443147944e-05
Position 571: 1.704468261015826e-05
Position 6215: 1.6667006228898617e-05
Position 1877: 1.6278099477508515e-05
Position 1494: 1.5513116400083777e-05
Position 6032: 1.4360959370696408e-05
Position 1327: 1.3747026137919897e-05
Position 203: 1.3275882468098486e-05
Position 110: 1.3229320260647466e-05
Position 6368: 1.0667326789386958e-05
Position 5310: 9.18889335216312e-06
Position 742: 7.84181587696783e-06
Position 42: 5.950374684985275e-06
Position 565: 4.923381875571398e-06
Position 6049: 3.687762119042196e-06
Position 11: 2.9114060691989076e-06
Position 580: 2.6386935254680814e-06
Position 488: 2.4564514442132805e-06
Position 784: 2.3701459783075366e-06
Position 361: 1.8012104745634172e-06
Position 31: 1.681446673874247e-06
Position 407: 1.1944144426283e-06
Position 934: 6.255527057499842e-07
Position 594: 5.377095219233292e-07
Position 298: 4.62619059874977e-07
Position 95: 4.3007594223565885e-07
Position 761: 3.9919242891283167e-07
Position 2466: 3.029560337185918e-07
Position 1052: 1.872018600275728e-07
Position 6661: 1.615871783714203e-08
Position 6676: 1.4006214470209888e-08
Position 237: 1.0750723146616095e-08
Position 469: 3.2856648380713122e-09
Position 6874: 2.641173168233735e-09
Position 592: 1.7251688375995239e-09
Position 286: 5.2910338622184916e-11
Position 78: 7.813119556467909e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5053: 0.9810256428752969
Position 6426: 0.9576227419758312
Position 3504: 0.8106816576408225
Position 927: 0.7050395598892015
Position 6075: 0.601145511617435
Position 5968: 0.34505545792045417
Position 1686: 0.16493053050394785
Position 1833: 0.08554570371110812
Position 2539: 0.0753448089799608
Position 6710: 0.06108275323833802
Position 2958: 0.033802950389391885
Position 896: 0.0266965448116256
Position 7495: 0.0266084233413419
Position 6566: 0.023842457185068666
Position 330: 0.022303098860254576
Position 2283: 0.021845734008577172
Position 2386: 0.018718950155423193
Position 6980: 0.01841375722534497
Position 7452: 0.017479768488696167
Position 1847: 0.016173340118901283
Position 6999: 0.015031345242164729
Position 1850: 0.014532261560035597
Position 5430: 0.013380620877861588
Position 7039: 0.012420261535480264
Position 574: 0.011689529849043798
Position 6447: 0.010311138550501666
Position 7093: 0.00982968243208103
Position 7061: 0.00963914248501921
Position 930: 0.009603229547270357
Position 6666: 0.008743132793184144
Position 3460: 0.008149386852750566
Position 6687: 0.007942361388601568
Position 6717: 0.0076795729123651365
Position 6750: 0.007446305087592007
Position 6600: 0.007125623967607517
Position 3699: 0.006678279420481115
Position 6099: 0.00666319929474025
Position 5072: 0.0061137668171145345
Position 7224: 0.006059311885859922
Position 1642: 0.005988390187562507
Position 1062: 0.005949245298993582
Position 6052: 0.005818477274634945
Position 6083: 0.005526478885021911
Position 2644: 0.005383844296226954
Position 1725: 0.00487568388778659
Position 7380: 0.004834221753790015
Position 6871: 0.004739308098244841
Position 3318: 0.004720188100385272
Position 6049: 0.004338737106076833
Position 1752: 0.004284605272099259
Position 1150: 0.004116904380976382
Position 6874: 0.0028781178914783815
Position 592: 0.0022711970252616504
Position 4707: 0.0021637233341763313
Position 4814: 0.002161459497774464
Position 6132: 0.0019093590393608356
Position 5488: 0.0018798095140483064
Position 1494: 0.0018578459063882983
Position 7507: 0.0016586741049250656
Position 1891: 0.0016255815936007433
Position 850: 0.0016064982997236416
Position 1748: 0.0014999754684805458
Position 3724: 0.001488836331344053
Position 542: 0.0014519175598140426
Position 6379: 0.001442644766883535
Position 3470: 0.001336749620890287
Position 6019: 0.001310449704410079
Position 6450: 0.0013081221438070037
Position 474: 0.0012533199174279215
Position 298: 0.0011058937132927126
Position 6477: 0.0010821559785017833
Position 4660: 0.0010493956851603972
Position 1656: 0.001034051805198428
Position 6787: 0.0010046122439048544
Position 7574: 0.000957570953496638
Position 3367: 0.0009234451768758941
Position 934: 0.000852587818929139
Position 992: 0.0008456221851247314
Position 5449: 0.0008336308831282209
Position 6022: 0.0008290618135357818
Position 2652: 0.0007760737857400558
Position 6474: 0.000775034368058916
Position 955: 0.0007296285321284192
Position 1568: 0.0007154508000297819
Position 600: 0.0007140498321313866
Position 989: 0.0007054998673634424
Position 6444: 0.0006879160364419827
Position 2425: 0.000677372195423211
Position 7299: 0.0006517298051372488
Position 5452: 0.0006496406697481399
Position 6624: 0.0006436261750315045
Position 1152: 0.000619071961440189
Position 3770: 0.0006066894622256087
Position 5310: 0.0006065564888454968
Position 689: 0.0005705222296654456
Position 2479: 0.0005654345377194879
Position 1114: 0.00048146238195244677
Position 1572: 0.0004614219418286344
Position 3558: 0.000459315997244176
Position 3666: 0.0004498762899081056
Position 731: 0.00043967317139493944
Position 2743: 0.0004367761672355996
Position 1628: 0.00042694704250523913
Position 6237: 0.0003556309282104193
Position 4131: 0.00034880494129301313
Position 6638: 0.00033892533649354864
Position 2675: 0.00031535288987462226
Position 1081: 0.00030776851366418967
Position 3734: 0.0002988425194667942
Position 1767: 0.0002610516389833088
Position 5005: 0.00023796398258140795
Position 6108: 0.00022551131444074025
Position 350: 0.00022527796762299374
Position 7184: 0.00021982718824736019
Position 4031: 0.0002016602435806963
Position 5403: 0.0001934800889978351
Position 2428: 0.00019227001618056774
Position 2697: 0.00019178907740518555
Position 6342: 0.00018553370971919814
Position 5909: 0.00018369360792133845
Position 3510: 0.00017821458819338638
Position 6676: 0.00016632838824398813
Position 1463: 0.00016490472875319267
Position 1029: 0.0001616371782553737
Position 1460: 0.00015529900997304902
Position 5990: 0.0001468846983472249
Position 6234: 0.00013027690905359284
Position 6263: 0.0001232449833608066
Position 2583: 0.00012001560342051106
Position 2246: 0.00011221590269580336
Position 2190: 0.00010923761339447849
Position 407: 9.792773595952643e-05
Position 6697: 9.118296516448061e-05
Position 911: 8.369534071928038e-05
Position 7265: 7.850483763277192e-05
Position 305: 7.706971154886597e-05
Position 5874: 7.547831241876601e-05
Position 855: 7.080465304243393e-05
Position 2059: 6.538214954373501e-05
Position 5505: 6.279029022652313e-05
Position 4598: 6.233031865479565e-05
Position 5076: 6.129337808916428e-05
Position 695: 6.125645983889747e-05
Position 4282: 5.7880933376769546e-05
Position 546: 5.6821216620229285e-05
Position 2218: 5.248026469298978e-05
Position 6760: 5.193851671429593e-05
Position 1776: 5.0444792889289734e-05
Position 2518: 4.692595765519355e-05
Position 385: 4.508780388016954e-05
Position 2543: 4.000908859858246e-05
Position 6367: 3.98547403277074e-05
Position 5944: 3.86902421776379e-05
Position 5660: 3.8226263848293247e-05
Position 3231: 3.788866743946755e-05
Position 5324: 3.6621045119849135e-05
Position 5357: 3.596567357421231e-05
Position 7521: 3.330607993850553e-05
Position 5995: 2.8518477403412416e-05
Position 735: 2.7479688672538344e-05
Position 5669: 2.7436140223661895e-05
Position 500: 2.7187400228101e-05
Position 1132: 2.1830654769072084e-05
Position 657: 2.1433534130449878e-05
Position 478: 1.8797172730434475e-05
Position 6545: 1.8688196645758184e-05
Position 6191: 1.823973811414449e-05
Position 7110: 1.7421908173231436e-05
Position 7197: 1.7164491977358965e-05
Position 908: 1.6043614373038008e-05
Position 7227: 1.5014634599342629e-05
Position 4970: 1.4776950251590159e-05
Position 6796: 1.3747806324484047e-05
Position 1024: 1.1017278765207235e-05
Position 5460: 1.0335401782924593e-05
Position 661: 1.0171679862853272e-05
Position 5499: 9.740791010790138e-06
Position 361: 9.21619152694562e-06
Position 182: 8.338824534937837e-06
Position 5019: 8.304380847519124e-06
Position 5821: 7.822834844744348e-06
Position 1617: 6.701260357693629e-06
Position 5804: 6.3615668409747005e-06
Position 714: 6.256276496433281e-06
Position 1351: 6.2040868407948355e-06
Position 5521: 5.869816795674905e-06
Position 441: 5.860309965044344e-06
Position 5742: 5.456956394167314e-06
Position 5663: 4.84480858715898e-06
Position 419: 4.678743154730267e-06
Position 5716: 4.3417883388600446e-06
Position 5705: 4.214210177042966e-06
Position 793: 4.16944841162288e-06
Position 1339: 4.094742650409415e-06
Position 1320: 3.609007867933906e-06
Position 670: 2.7740781274771635e-06
Position 963: 2.7613906101088357e-06
Position 223: 2.7359884721512105e-06
Position 2443: 2.5860940308339826e-06
Position 6338: 2.5183297014093034e-06
Position 6248: 2.2510375928859233e-06
Position 1304: 2.2286900723892382e-06
Position 2027: 2.123917488590134e-06
Position 2326: 1.886917872986116e-06
Position 5280: 1.7280782885091725e-06
Position 6397: 1.7164619246284541e-06
Position 5848: 1.599376965381304e-06
Position 2086: 1.5973316194631978e-06
Position 651: 1.5933623629026956e-06
Position 400: 1.4565759756138125e-06
Position 2440: 1.4385987194532158e-06
Position 163: 1.3992053092248925e-06
Position 5119: 1.1458567812313278e-06
Position 965: 1.12015097374002e-06
Position 122: 1.0961361141139752e-06
Position 1260: 1.0694223372659606e-06
Position 837: 9.589457872223824e-07
Position 1263: 9.411854353691827e-07
Position 746: 7.812676161950067e-07
Position 1551: 5.489889323164257e-07
Position 1578: 5.011629754927764e-07
Position 1471: 4.7131407398586224e-07
Position 261: 4.498514344140266e-07
Position 88: 4.4349518871486096e-07
Position 3576: 3.9473817256006786e-07
Position 860: 3.7958473795076716e-07
Position 2399: 2.5897440117658035e-07
Position 3288: 1.9759313301535006e-07
Position 450: 1.5196960142876576e-07
Position 6480: 1.2535404691933428e-07
Position 273: 1.2215935834078717e-07
Position 808: 1.1581781111871657e-07
Position 820: 7.374407200620334e-08
Position 156: 7.142542113338151e-08
Position 799: 6.981370940342249e-08
Position 697: 5.3770779369143375e-08
Position 1091: 2.235084275685515e-08
Position 1004: 9.19498320380027e-09
Position 1008: 2.684082686798925e-09
Position 190: 2.8041070381270083e-10
Position 134: 1.9440126263021297e-10
Position 199: 1.1268741719098733e-10
Position 5367: 1.0963024488454236e-10
Position 146: 1.0189442557955357e-10
Position 230: 3.592087058924547e-11
Position 136: 1.3232645182412673e-11
Position 131: 7.617560298536298e-12
Position 827: 4.228471669061775e-12
Position 140: 2.6728424551358573e-12
Position 228: 1.4923332962421595e-12
