Gene = PSMB4
Position 386: 3.2203374140294004e-06
Position 1738: 2.843785634560817e-06
Position 954: 2.5066400878149246e-06
Position 399: 2.0679778774000906e-06
Position 1054: 1.985726911189865e-06
Position 1270: 1.9498194005123525e-06
Position 1755: 1.7864460041525663e-06
Position 194: 1.7514305115714056e-06
Position 275: 1.7426961978730887e-06
Position 2125: 1.4253405936958546e-06
Position 198: 1.2135645462017567e-06
Position 397: 1.199540420434933e-06
Position 637: 1.0695167069652683e-06
Position 381: 1.0469708353513256e-06
Position 762: 9.60334317179112e-07
Position 673: 9.592541825148483e-07
Position 666: 7.609156410166835e-07
Position 2067: 6.37895959306769e-07
Position 329: 5.19954848076949e-07
Position 1596: 4.2332202571874e-07
Position 689: 4.079675539382626e-07
Position 773: 3.9873865556080005e-07
Position 658: 3.114477373015732e-07
Position 315: 2.587779411444127e-07
Position 376: 2.4234905692071535e-07
Position 113: 1.4156832799451312e-07
Position 694: 5.591883493629795e-08
Position 337: 1.990194963770422e-08
Position 668: 1.0719858664810399e-08
Position 696: 8.662791126956e-09
Position 280: 7.800272196744043e-09
Position 228: 3.865976826905454e-09
