Gene = RP11-511P7.5
Position 702: 0.0005306450227686795
Position 4626: 0.0005115165376084417
Position 2765: 0.0004881484565548453
Position 1002: 0.00046010131923784463
Position 1182: 0.0004520710087570502
Position 2065: 0.00041730983919653164
Position 2782: 0.0003810351612669486
Position 2103: 0.0003554192106256686
Position 1965: 0.0003546942356039851
Position 4448: 0.00034765889979815703
Position 2810: 0.00033102160842046215
Position 2894: 0.00032255534010087436
Position 694: 0.0002876535639390914
Position 4900: 0.0002648589176384362
Position 1336: 0.00024698280461159635
Position 1239: 0.00022906206694378825
Position 1364: 0.00021676872069177343
Position 1462: 0.00021122118185608639
Position 874: 0.0001997455868766456
Position 818: 0.00019664345107782197
Position 977: 0.00017293342275093724
Position 534: 0.00017139541860242968
Position 647: 0.00016279362824672634
Position 450: 0.00015844506450617596
Position 1932: 0.0001512525951197551
Position 424: 0.00014146798388172427
Position 606: 0.00012032088419081974
Position 673: 0.00011889337103125207
Position 1754: 0.00011317115839588989
Position 447: 9.325891309551533e-05
Position 4310: 8.969610106168054e-05
Position 1325: 6.922643369934185e-05
Position 675: 6.849332829132176e-05
Position 2453: 6.388422901941528e-05
Position 1637: 5.969195724415547e-05
Position 494: 5.588290301328734e-05
Position 554: 5.5739949192935185e-05
Position 1291: 5.477766610666691e-05
Position 1020: 4.6425802686258224e-05
Position 929: 3.791425516867507e-05
Position 3557: 3.626380228868215e-05
Position 2567: 2.5254895434869714e-05
Position 1224: 2.3762830214863918e-05
Position 3786: 2.0255165231966305e-05
Position 1626: 1.7944778152309715e-05
Position 974: 1.7616877123319785e-05
Position 411: 1.3040685062647564e-05
Position 1221: 1.1305900343286522e-05
Position 934: 6.80280501234745e-06
Position 496: 6.46783932660507e-06
Position 730: 6.225332745233835e-06
Position 1172: 3.401676952121192e-06
Position 1113: 3.267830582164674e-06
Position 709: 2.9680301058612123e-06
Position 1372: 2.728927587306891e-06
Position 1185: 2.371121534990812e-06
Position 1242: 2.195282821434884e-06
Position 3726: 2.0259477078526114e-06
Position 716: 1.468779594466445e-06
Position 2633: 1.1239341249038166e-06
Position 1245: 1.0344565053165412e-06
Position 1352: 1.0199655569334597e-06
Position 949: 5.598333670262076e-07
Position 743: 4.501181016054858e-07
Position 868: 4.369908858137017e-07
Position 457: 2.3908752989458717e-07
Position 711: 2.3090778623660596e-07
Position 737: 2.1166732365462864e-07
Position 235: 1.7643166647156006e-07
Position 830: 1.616000986976817e-07
Position 740: 9.19569940761634e-08
Position 542: 7.176466926524516e-08
Position 309: 4.882685837894767e-08
Position 842: 4.8149919273729346e-08
Position 315: 4.3290260526997744e-08
Position 834: 2.3362581240073825e-08
Position 751: 1.3782820018261644e-08
Position 2570: 1.069901672286379e-08
Position 1509: 1.049826243873453e-08
Position 1030: 5.343414549039354e-09
Position 1034: 3.822160608813434e-09
Position 78: 3.5172965781100655e-09
Position 781: 2.027936723483319e-09
Position 718: 1.886816274920818e-09
Position 856: 1.8371421849024275e-09
Position 140: 1.803514499752782e-09
Position 776: 1.3522748405713886e-09
Position 87: 1.0083394715498767e-09
Position 795: 9.921820985136177e-10
Position 896: 9.73367161757185e-10
Position 72: 6.492441200204383e-10
Position 74: 3.9693255314292105e-10
Position 1165: 3.1135203352418445e-10
Position 145: 6.036290508415843e-11
Position 228: 2.4301752797128604e-11
Position 233: 1.7601996045350127e-11
Position 152: 3.718277422528178e-12
Position 210: 6.712584568151483e-13
Position 161: 1.1151971445555478e-13
Position 176: 3.1244539006168726e-14
