Gene = MTURN
Position 12361: 1.9342697954041844e-05
Position 1317: 1.626787958200021e-05
Position 591: 1.0751096432010791e-05
Position 1508: 9.512660358073333e-06
Position 863: 8.265896526400242e-06
Position 1594: 7.71058020305593e-06
Position 527: 6.902236453420567e-06
Position 852: 4.704576983814719e-06
Position 1298: 4.468118436614061e-06
Position 1410: 3.0510135283853026e-06
Position 1540: 2.5506194098708534e-06
Position 1283: 2.065561960370439e-06
Position 493: 2.871206302923906e-07
Position 529: 1.7024841090997492e-07
Position 62: 1.65763309701588e-07
Position 154: 1.0631365864347785e-07
Position 197: 3.632034725064629e-08
Position 936: 1.780245673756391e-08
Position 1285: 1.5488205278726202e-08
Position 1036: 1.4944583977918902e-08
Position 545: 7.774692874053394e-09
Position 788: 4.60081167153436e-09
Position 741: 5.528839702477787e-10
Position 624: 4.3177546098212495e-10
Position 351: 1.136196229130105e-11
Position 854: 1.0376436102170565e-11
Position 1051: 1.6481667612051178e-12
Position 746: 1.5931614175134489e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 22627: 0.9924413282801203
Position 11408: 0.9474138066042764
Position 19978: 0.9345844836538182
Position 6696: 0.4915305033737942
Position 26904: 0.42135216938304865
Position 24462: 0.380011316104112
Position 6990: 0.3791971102330726
Position 1676: 0.3664216698048433
Position 4750: 0.3355682224213074
Position 2447: 0.32399147016370955
Position 25939: 0.2692525407364161
Position 26548: 0.2558188324030305
Position 16226: 0.2530223521936694
Position 6740: 0.24464994643044213
Position 9304: 0.17578693241399768
Position 2128: 0.17523559817219642
Position 4981: 0.15652980744708933
Position 11797: 0.1375621191817118
Position 22996: 0.1264468264824775
Position 20314: 0.12447585874896168
Position 2789: 0.11760453894423507
Position 27460: 0.11631929850333915
Position 7367: 0.11008017917010514
Position 27494: 0.09934005776612001
Position 4590: 0.09314361603636262
Position 27822: 0.08494157840296268
Position 26072: 0.07252359197000516
Position 24527: 0.07099479549933484
Position 26327: 0.06895415817643825
Position 21043: 0.06767062847713531
Position 2519: 0.06445521211639944
Position 7268: 0.06258706871832358
Position 24175: 0.05785776927699891
Position 24564: 0.05490376602055986
Position 20267: 0.054571133316489065
Position 9580: 0.051452348077153105
Position 11366: 0.04748497347959658
Position 2415: 0.04479240214324314
Position 5317: 0.044174776293231494
Position 26714: 0.03469057142037206
Position 20235: 0.03404956704753663
Position 4546: 0.03386909006348457
Position 1353: 0.03278913122415786
Position 6924: 0.02936401040040035
Position 757: 0.026995768967137505
Position 20950: 0.026922897562154356
Position 7490: 0.02389369711606873
Position 2807: 0.023545556672034052
Position 2646: 0.023028784608730583
Position 8222: 0.0221659862586202
Position 25448: 0.02184721599101569
Position 21140: 0.021492029839768712
Position 27701: 0.02086529239399002
Position 25160: 0.020305877648910103
Position 2391: 0.019755571629780228
Position 1079: 0.01766851343410527
Position 27363: 0.014540946316350188
Position 17479: 0.01403662398199203
Position 24856: 0.013783844347394157
Position 20205: 0.013435406547484707
Position 25299: 0.012763936378504264
Position 25139: 0.012729460881271073
Position 10310: 0.012255625510556247
Position 7432: 0.012087393225477595
Position 22249: 0.01201032772572232
Position 2739: 0.011431947897507823
Position 26608: 0.011262858538715784
Position 22812: 0.009021496596149745
Position 2488: 0.008756938390513416
Position 9130: 0.00850234922086439
Position 25521: 0.007943724424894985
Position 23027: 0.007773270818187971
Position 22649: 0.007203946315760476
Position 23066: 0.00666437172109115
Position 2262: 0.00663411545264376
Position 2744: 0.0065010954710128304
Position 2229: 0.006191974813995063
Position 25610: 0.006027725420688806
Position 25837: 0.005933603922420945
Position 26394: 0.005891364523653119
Position 26848: 0.005880320579340251
Position 24902: 0.00585739726575964
Position 2368: 0.005645212464708312
Position 1992: 0.005356843551786429
Position 11622: 0.005331470677968366
Position 2773: 0.004658801212517248
Position 26618: 0.004334664582788701
Position 1064: 0.0042233592961243675
Position 26187: 0.0034830939260694764
Position 23086: 0.0034454520404282795
Position 26264: 0.0034209155779910123
Position 5789: 0.0032284776497527147
Position 23091: 0.003115380047576014
Position 4711: 0.003045051644758297
Position 23108: 0.00302245811869733
Position 3515: 0.002833892476926996
Position 1581: 0.002704849060203012
Position 26141: 0.0026826222124917485
Position 903: 0.00266806981150646
Position 8314: 0.0023764712150847887
Position 5135: 0.002358138838407588
Position 4859: 0.0023389886273173705
Position 2100: 0.0021438196074407712
Position 3568: 0.0020833536701603903
Position 2879: 0.0020544607984307344
Position 2532: 0.001956358585129785
Position 23488: 0.0018722550442511567
Position 8362: 0.0018563678597234236
Position 3489: 0.0015666747936497864
Position 2379: 0.0015339834384405571
Position 24003: 0.001521799671835517
Position 14322: 0.0015028154090783628
Position 17143: 0.0013579268451438015
Position 14234: 0.0013359668390192814
Position 933: 0.0013312793872411446
Position 23923: 0.0013117780816201854
Position 17396: 0.0012157711608464755
Position 23548: 0.0011439815980461897
Position 1882: 0.0010414098915991564
Position 14475: 0.001011574461718822
Position 22947: 0.0009864052297728005
Position 24097: 0.0009707349525548984
Position 24125: 0.0009283412872458037
Position 1036: 0.0008819933685608882
Position 2660: 0.0008721811035106906
Position 2130: 0.0007842922093563221
Position 2546: 0.00070804483664353
Position 2166: 0.0006929691839525773
Position 22975: 0.0006232175952797361
Position 2026: 0.0005510878079940992
Position 1308: 0.0005383621082372917
Position 2107: 0.0005299780418911147
Position 1373: 0.00048396749304230113
Position 1548: 0.0004576355928398259
Position 977: 0.0004569216112474061
Position 2616: 0.00042982992315416445
Position 3332: 0.0004196502693129172
Position 4648: 0.00040039065036242573
Position 1587: 0.00039440763433280877
Position 1737: 0.0003710487177850354
Position 872: 0.00033801688672745574
Position 24725: 0.00031743867205978214
Position 1636: 0.00029268045415104275
Position 1691: 0.0002700390708298019
Position 22854: 0.00025510827231611685
Position 1336: 0.0002550732166437559
Position 2669: 0.0002327592172875818
Position 2304: 0.00022855630112425608
Position 3350: 0.00022846783991270207
Position 1715: 0.00021292988642861415
Position 3328: 0.0002094817309259503
Position 1384: 0.0002049514386200625
Position 2815: 0.00018845456427075998
Position 906: 0.00015321814899989602
Position 1917: 0.00012259919355939235
Position 1893: 0.00011920239424869669
Position 7881: 0.00011546879497848364
Position 1921: 0.00011045919041673459
Position 951: 9.93154892672499e-05
Position 1463: 9.745149316074384e-05
Position 338: 9.185967914070475e-05
Position 341: 8.823396729008036e-05
Position 2855: 8.78190460255533e-05
Position 2056: 6.367631642305158e-05
Position 2082: 5.7597708327683235e-05
Position 1538: 4.42305564566652e-05
Position 640: 4.1742124222876215e-05
Position 911: 3.878515312120384e-05
Position 1850: 3.8592688508052606e-05
Position 1853: 3.7141472484311606e-05
Position 2180: 3.3910541811446354e-05
Position 1820: 3.176583222127414e-05
Position 5055: 3.1550720365661796e-05
Position 1858: 2.701286061164025e-05
Position 2550: 2.4912687652865105e-05
Position 3495: 2.4837633787466908e-05
Position 3616: 2.4565808470119843e-05
Position 1896: 2.4166255479340762e-05
Position 1267: 2.078224028286414e-05
Position 835: 1.623469991026872e-05
Position 2014: 1.4528864009603867e-05
Position 2007: 1.1378699847203581e-05
Position 12105: 1.100134924622495e-05
Position 12064: 9.877051463582226e-06
Position 589: 8.757677410760535e-06
Position 1971: 5.956064678493483e-06
Position 1386: 4.840105802801231e-06
Position 2283: 4.818749401966282e-06
Position 700: 3.928744655413365e-06
Position 386: 3.686796486888261e-06
Position 7341: 3.6229398338482387e-06
Position 12289: 3.602138273594314e-06
Position 12879: 3.328685340309679e-06
Position 738: 2.570502234907589e-06
Position 404: 2.2025951458871734e-06
Position 12394: 1.4636488228341294e-06
Position 22838: 1.3055364561605222e-06
Position 1313: 1.1195210501487392e-06
Position 1898: 1.0550232547001474e-06
Position 401: 8.644513722532031e-07
Position 1685: 8.40519574952985e-07
Position 2830: 8.320015968126867e-07
Position 22825: 7.844302829457126e-07
Position 415: 7.676643559370026e-07
Position 1276: 7.195595706546714e-07
Position 359: 6.99059545895247e-07
Position 1278: 4.450229949984797e-07
Position 1008: 4.388887214119635e-07
Position 559: 2.5683352625323123e-07
Position 710: 2.2387362412076553e-07
Position 721: 4.34865637319824e-09
Position 273: 4.170664423826899e-09
Position 591: 3.74591159968105e-09
Position 197: 3.5005455091142326e-09
Position 270: 1.5500490999241682e-09
Position 502: 4.718379009659082e-10
Position 505: 2.818528662616804e-10
Position 493: 2.1231383648368335e-10
Position 228: 8.90512139407529e-11
Position 517: 7.680917285251651e-11
Position 282: 6.172171083328937e-11
Position 203: 4.454846929884537e-11
Position 225: 4.1413386182104715e-11
Position 237: 2.857380872816412e-11
Position 309: 2.3645982617227304e-11
Position 527: 1.8595039197492733e-11
Position 212: 1.2586740762383431e-11
Position 291: 8.425146248394714e-13
Position 102: 7.305877880765031e-13
Position 243: 1.9043782059799555e-13
Position 285: 1.0613240275298126e-13
Position 132: 3.1471020702198505e-14
Position 248: 7.541951037570549e-15
Position 126: 5.783671904269416e-15
Position 919: 4.621053425038563e-15
Position 115: 3.935170603159024e-15
Position 129: 2.1950010095666686e-15
