Gene = ZMAT2
Position 1800: 8.785723932984053e-11
Position 94: 6.467020579945891e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1671: 0.9702896362543271
Position 484: 0.9595614219960713
Position 4091: 0.8958054882678602
Position 3583: 0.7795958286906357
Position 5278: 0.6875453602146845
Position 3815: 0.11747764464553803
Position 4144: 0.09335312306103763
Position 3563: 0.0910781050130311
Position 4336: 0.08511067639017576
Position 6161: 0.08224114582071555
Position 710: 0.08094259039873691
Position 1561: 0.07513618835318435
Position 3759: 0.07330959432320112
Position 4391: 0.04119371324612314
Position 2687: 0.03289292044776209
Position 6120: 0.032550559813713506
Position 2523: 0.025866263057008093
Position 438: 0.022943280102300696
Position 6190: 0.021442817499221903
Position 5634: 0.02110244029554602
Position 5281: 0.018524838859206284
Position 1322: 0.01673606359917938
Position 1448: 0.016482310606925905
Position 4507: 0.012965052046969997
Position 2527: 0.009962256325275504
Position 6048: 0.009556566234174859
Position 2931: 0.00920946609155557
Position 5983: 0.00870852709885743
Position 4096: 0.00834286846268332
Position 4441: 0.00713321562365319
Position 1415: 0.006685089109885005
Position 2658: 0.006664152187899983
Position 1863: 0.005961762811487676
Position 5827: 0.005289698836760574
Position 1951: 0.005106887338882537
Position 3834: 0.00507068567706392
Position 2620: 0.004905532381619613
Position 2952: 0.0038858779562423156
Position 1178: 0.0031142096899880152
Position 3135: 0.0030213748257589984
Position 679: 0.00267375046416467
Position 1465: 0.002635475135714525
Position 4875: 0.002603082888973691
Position 1291: 0.0025320585032943613
Position 5148: 0.0022594076746003176
Position 399: 0.0022050772634845733
Position 2263: 0.002130786441393244
Position 1628: 0.002094442076107274
Position 3538: 0.0020057213522559716
Position 5909: 0.0019158226839417702
Position 5287: 0.0018563623553089366
Position 3874: 0.0017889964033451203
Position 3839: 0.0015465252823395482
Position 1528: 0.001490838362689691
Position 2724: 0.0014302551322623964
Position 1517: 0.0014280778165917504
Position 5587: 0.001384190364728214
Position 2701: 0.0011425748822321577
Position 4635: 0.0010936544697289874
Position 3825: 0.0010630886802200814
Position 5007: 0.001045754595541852
Position 4785: 0.0009505705016303335
Position 4365: 0.0009332005931577516
Position 2739: 0.0008886390437821491
Position 1373: 0.0008458641860089969
Position 5594: 0.0008387784451698352
Position 3208: 0.0008102807792023611
Position 5840: 0.0007678183423014377
Position 3617: 0.0007498175463839899
Position 6126: 0.0007367278316168215
Position 2015: 0.0007209223159551576
Position 3430: 0.0007098347876085871
Position 3110: 0.0007085286167814145
Position 365: 0.0007051800726981807
Position 3498: 0.0006816502283246656
Position 3346: 0.0006744532733399713
Position 5206: 0.0006337572002435361
Position 3454: 0.0006213740757119509
Position 5030: 0.0005643228065567877
Position 950: 0.0005078215432290786
Position 4606: 0.00048384067892574996
Position 2053: 0.00047484414962204927
Position 5585: 0.00047479491689469256
Position 2285: 0.0004418418362564184
Position 4891: 0.0004356108008569812
Position 1714: 0.00042469492281856905
Position 5830: 0.00038496204186605975
Position 5876: 0.0003837263390030337
Position 3253: 0.0003817402480975131
Position 4007: 0.00037277884376188424
Position 1105: 0.0003668508789926415
Position 511: 0.0003223609815796066
Position 6136: 0.00030704903132454695
Position 3081: 0.0002984937159724337
Position 5653: 0.0002849323521680813
Position 6187: 0.00027455961737180587
Position 5054: 0.00027182223410151835
Position 1036: 0.00026826286782135207
Position 2875: 0.00026637156006148146
Position 4820: 0.00024049607976422402
Position 1078: 0.00022875062716627944
Position 4971: 0.00022319637072220114
Position 3312: 0.00020566603860842594
Position 1250: 0.00020169690032648054
Position 3084: 0.00019920765043751629
Position 2927: 0.0001955735344800428
Position 1892: 0.00018913133276208575
Position 1261: 0.00018757579712023247
Position 5245: 0.0001765963166845703
Position 6007: 0.00017001448566094333
Position 446: 0.00016897827286306758
Position 3163: 0.00016858278739090136
Position 1394: 0.0001595855602183658
Position 4270: 0.0001582890632885232
Position 653: 0.000156459516821991
Position 688: 0.00014880449124759354
Position 4677: 0.00014092115155117077
Position 4763: 0.00013858954002544995
Position 6282: 0.00013523667369023075
Position 2539: 0.00013161541176735602
Position 4694: 0.0001285696543134391
Position 258: 0.00012689173250136278
Position 2451: 0.00012416218973622208
Position 2752: 0.00012268828039889112
Position 4098: 0.00011949993878815464
Position 4611: 0.00011832678573600158
Position 2666: 0.00011625498177633491
Position 3495: 0.00011407796948830885
Position 5490: 0.00010190184050240846
Position 251: 9.773781430227966e-05
Position 6222: 9.286986403595382e-05
Position 1383: 8.739898321469618e-05
Position 1824: 8.114344338349959e-05
Position 6105: 8.038606736760131e-05
Position 1680: 7.795843688812255e-05
Position 1645: 7.625626999793881e-05
Position 1980: 7.042557023928562e-05
Position 6285: 6.947076115901833e-05
Position 207: 6.929881255865664e-05
Position 5701: 6.511023135178733e-05
Position 1541: 6.487555848990949e-05
Position 4338: 6.401155334007558e-05
Position 2663: 6.17278520848407e-05
Position 5487: 5.974068342714843e-05
Position 1018: 5.857021132801847e-05
Position 5262: 5.3377349945396704e-05
Position 2031: 5.106036089899585e-05
Position 5682: 5.095537054049354e-05
Position 3177: 4.966977105380997e-05
Position 5110: 4.866640772365482e-05
Position 5009: 4.785074000563449e-05
Position 5356: 4.750342232579992e-05
Position 4768: 4.692970314897676e-05
Position 4150: 4.581106011296172e-05
Position 5214: 4.516385773215321e-05
Position 1685: 4.1808061146308635e-05
Position 4557: 4.0604348353428195e-05
Position 4162: 3.9927086553544773e-05
Position 1298: 3.77590303772705e-05
Position 4409: 3.72702433689551e-05
Position 5410: 3.669730230273218e-05
Position 2282: 3.43083937896324e-05
Position 5168: 3.3790809283803166e-05
Position 2465: 3.066694909579518e-05
Position 3953: 3.0580259247877115e-05
Position 838: 3.0453585346330764e-05
Position 1301: 2.868739361119097e-05
Position 599: 2.8029199317409917e-05
Position 4352: 2.7364903554338077e-05
Position 4039: 2.7126127542000288e-05
Position 342: 2.654388401109052e-05
Position 2288: 2.5464470316972646e-05
Position 4896: 2.3748697487731678e-05
Position 5847: 2.354231180268006e-05
Position 690: 2.2702113187930552e-05
Position 3459: 2.263198452198475e-05
Position 1107: 2.1077962108991073e-05
Position 5359: 2.047628878775453e-05
Position 5670: 2.040012446090259e-05
Position 1867: 2.0158796639215968e-05
Position 1040: 1.9711982631750414e-05
Position 3922: 1.8728996555273806e-05
Position 5520: 1.8066870581422408e-05
Position 777: 1.7078049481576834e-05
Position 4014: 1.5760921177522108e-05
Position 209: 1.4893383076855294e-05
Position 1694: 1.3872806633465514e-05
Position 3476: 1.2707682110689652e-05
Position 991: 1.1420577113133552e-05
Position 2763: 9.904686349539456e-06
Position 5175: 9.731042896382956e-06
Position 1338: 9.64114099775603e-06
Position 1470: 9.189240796898996e-06
Position 415: 9.108019960501539e-06
Position 1583: 8.376848697998583e-06
Position 1233: 8.15974941099389e-06
Position 1700: 7.636411023788089e-06
Position 4573: 7.016336300843506e-06
Position 2322: 6.3548960733753054e-06
Position 732: 5.717301536910797e-06
Position 734: 5.678753404603065e-06
Position 1475: 5.642914797533534e-06
Position 4174: 5.44569101138616e-06
Position 977: 5.428910867824602e-06
Position 372: 4.981428049591032e-06
Position 918: 4.640510438545505e-06
Position 606: 3.752022458142957e-06
Position 288: 3.1134408028158364e-06
Position 521: 3.0907287949930656e-06
Position 843: 2.701214885370788e-06
Position 352: 2.4110171301754213e-06
Position 738: 2.114504565093883e-06
Position 3903: 2.0459194200944335e-06
Position 265: 1.604822789259294e-06
Position 4215: 1.0750934984583943e-06
Position 616: 1.068043154735218e-06
Position 3882: 7.885634048001426e-07
Position 3382: 7.614250982949509e-07
Position 2586: 7.589686537068713e-07
Position 197: 6.889891111809731e-07
Position 1698: 4.530502257599871e-07
Position 1971: 4.363471221300076e-07
Position 282: 3.234203912281314e-07
Position 2395: 1.784844852459173e-07
Position 2070: 1.1904933270654799e-07
Position 298: 1.1877225096611337e-07
Position 272: 1.1012057420781781e-07
Position 547: 8.22894665556928e-08
Position 766: 7.544510539108781e-08
Position 867: 7.128324222055833e-08
Position 1742: 6.714112439541927e-08
Position 102: 5.8851319537183525e-08
Position 549: 4.809855127045412e-08
Position 2802: 4.3440908238378936e-08
Position 1878: 3.6236287986942015e-08
Position 300: 2.293317813041892e-08
Position 741: 1.978689082043444e-08
Position 956: 1.8762547491305005e-08
Position 374: 1.8600855952777664e-08
Position 1724: 1.805568869917657e-08
Position 637: 1.7729316501290156e-08
Position 2933: 1.678143179268375e-08
Position 2988: 1.6230902585462768e-08
Position 566: 8.234565571714745e-09
Position 560: 5.242885567873674e-09
Position 1769: 5.227207128376209e-09
Position 864: 4.098622323937982e-09
Position 309: 3.6567837283558443e-09
Position 1579: 3.5063171285169505e-09
Position 1787: 3.1140399204195144e-09
Position 1994: 2.308126243187146e-09
Position 564: 2.134514946818086e-09
Position 79: 1.9742450445183894e-09
Position 1959: 1.5608668121905838e-09
Position 562: 1.375681417139798e-09
Position 1874: 1.3555421216582111e-09
Position 571: 1.336996634435265e-09
Position 544: 9.519099953032299e-10
Position 2093: 5.65826592894441e-10
Position 647: 2.668261687514711e-10
Position 306: 1.8759816234677173e-10
Position 319: 1.7722785520654697e-10
Position 126: 1.7206084410826382e-10
Position 532: 8.104865020539502e-11
Position 168: 8.103380853917372e-11
Position 848: 3.669239967762387e-11
Position 845: 1.7910257796546585e-11
Position 575: 1.6737629736067078e-11
Position 752: 3.839950994685486e-12
Position 635: 3.3984439974602365e-12
Position 140: 1.0962725566143878e-12
Position 165: 5.130758083456793e-13
Position 618: 1.1059884590180476e-13
Position 148: 6.608770257490138e-14
Position 162: 5.998351447478876e-14
