Gene = SURF1
Position 1608: 0.00563696199783756
Position 3966: 0.00449052399533491
Position 396: 0.004454612033006215
Position 3036: 0.004234496693600628
Position 3604: 0.004095500851890338
Position 2100: 0.0033469297094309725
Position 3562: 0.0031753257396040305
Position 3634: 0.002756431337855048
Position 1443: 0.0026615501773718914
Position 2124: 0.0026518448893790817
Position 3444: 0.0025854663551764905
Position 1368: 0.002516023953031382
Position 4631: 0.0022962703435907166
Position 3803: 0.0021563072835501626
Position 3696: 0.0015774058622419224
Position 426: 0.0015209413362170438
Position 2270: 0.0014079042095174238
Position 3373: 0.0013252955660803323
Position 955: 0.0011332058434915377
Position 1587: 0.001055415618014239
Position 1561: 0.001046283974863182
Position 2943: 0.0009975613682580461
Position 2405: 0.0009425836143804891
Position 1570: 0.0009245456738166356
Position 2853: 0.0009009338977900948
Position 936: 0.0008685562534459643
Position 3947: 0.0008622966850391157
Position 3932: 0.000859215506102544
Position 3009: 0.0005839744020317647
Position 2386: 0.0005594780713905758
Position 2677: 0.000529200387698262
Position 2991: 0.00046640376576253005
Position 2635: 0.0004308477535059832
Position 2303: 0.0003854766593753249
Position 1405: 0.0003846424221712244
Position 1770: 0.00037020002017098164
Position 932: 0.00036933634424434484
Position 1423: 0.00036528303470992763
Position 2400: 0.00036394378457061115
Position 1593: 0.00031821093269001266
Position 3332: 0.00031233688761477966
Position 452: 0.0003100178231930693
Position 1094: 0.000305123978603454
Position 4257: 0.00030260583873556755
Position 2497: 0.00029278116776406543
Position 4601: 0.00028168847045379906
Position 1579: 0.0002771094108884989
Position 2900: 0.00026027359784898234
Position 1567: 0.0002569590988786555
Position 3026: 0.000209339294951677
Position 2059: 0.000197296182749042
Position 454: 0.00018468793205753632
Position 1682: 0.0001685900685578002
Position 1346: 0.00016434289539505817
Position 350: 0.00016319151733055725
Position 1843: 0.0001557076337747044
Position 1614: 0.00014443962222361996
Position 1510: 0.00014178802560156536
Position 3144: 0.00013128628327039552
Position 4367: 0.0001308818573450544
Position 4483: 0.0001244469748446738
Position 196: 0.0001176278585173233
Position 164: 0.00011425378749191985
Position 4678: 0.00011286528240950625
Position 374: 0.00011228058922257671
Position 1450: 0.00010365778021975707
Position 1120: 0.0001029068475933825
Position 1447: 0.00010127469887540895
Position 4137: 9.998285172644102e-05
Position 1171: 9.739697025959352e-05
Position 637: 9.58845354699825e-05
Position 2151: 9.138215423674683e-05
Position 520: 8.998530185753678e-05
Position 2444: 6.92415237753819e-05
Position 3523: 6.505683862226714e-05
Position 2237: 6.480898254779579e-05
Position 1801: 6.377105600989264e-05
Position 1433: 6.263643795573545e-05
Position 2364: 6.173085545492983e-05
Position 1871: 4.544082989624803e-05
Position 1259: 3.377581582192394e-05
Position 1005: 3.3015148528116945e-05
Position 4365: 3.284607729825855e-05
Position 1278: 3.2307532642835546e-05
Position 488: 2.747285182667034e-05
Position 3470: 2.6822354248874943e-05
Position 458: 2.5300918044940566e-05
Position 1264: 2.5142096885509073e-05
Position 2064: 2.270442918141505e-05
Position 988: 2.2636492413951216e-05
Position 4640: 2.223041999956389e-05
Position 2431: 2.0459686436819067e-05
Position 2356: 2.0377808795492326e-05
Position 1309: 1.9338704409133305e-05
Position 1294: 1.5241237264974561e-05
Position 3457: 1.5233654555626692e-05
Position 605: 1.4936973385442004e-05
Position 1185: 1.4544902193646955e-05
Position 2590: 1.3068021201006819e-05
Position 2106: 1.1225921814061107e-05
Position 2359: 1.0038288600174802e-05
Position 1096: 9.996138887564837e-06
Position 660: 9.938596401804226e-06
Position 4702: 9.91049677622543e-06
Position 1215: 9.510311933513411e-06
Position 237: 8.99796629689323e-06
Position 430: 7.935981109342399e-06
Position 694: 7.46298846408006e-06
Position 1472: 6.750990312138484e-06
Position 355: 6.410619021951448e-06
Position 2160: 5.708063317530832e-06
Position 4610: 5.187958199446731e-06
Position 704: 5.013366535424217e-06
Position 485: 4.972504751467402e-06
Position 2132: 4.629617558759409e-06
Position 220: 3.27607702048533e-06
Position 159: 3.2583522747682643e-06
Position 208: 3.1916576700502086e-06
Position 2793: 2.83200590909553e-06
Position 3228: 2.7140704858060666e-06
Position 367: 2.672022556070481e-06
Position 2372: 2.6527402275310278e-06
Position 1785: 2.457705789845808e-06
Position 744: 1.971515648596972e-06
Position 1029: 1.9236019662979928e-06
Position 2686: 1.8302276357131575e-06
Position 2038: 1.4665510198450187e-06
Position 753: 1.4085345793332811e-06
Position 148: 1.3229734491219393e-06
Position 2906: 1.2273131923665955e-06
Position 2871: 1.1740573885118776e-06
Position 2715: 1.1497387554687043e-06
Position 1972: 1.1390500727072824e-06
Position 746: 1.1256224505591667e-06
Position 2191: 7.007102163617347e-07
Position 617: 6.794122742255144e-07
Position 880: 5.991321870435245e-07
Position 612: 5.588511408245197e-07
Position 211: 4.470282796144853e-07
Position 569: 4.1187816901427455e-07
Position 1896: 3.6939911205757237e-07
Position 1888: 3.02002448668795e-07
Position 279: 2.836815854941258e-07
Position 2076: 2.720350090460891e-07
Position 1899: 2.6977777783608474e-07
Position 535: 2.6931976339883385e-07
Position 267: 2.3927641647239195e-07
Position 2765: 1.614634944093837e-07
Position 2446: 1.3993874058517144e-07
Position 540: 6.495552331549813e-09
Position 639: 1.9604923746166796e-09
Position 553: 1.898086113067959e-09
Position 1071: 1.128089473762897e-09
Position 1848: 1.0127716005699813e-09
Position 242: 6.829733521513634e-10
Position 812: 6.791365097070084e-10
Position 250: 6.359703617431539e-10
Position 2146: 5.485588891873453e-10
Position 2173: 5.467731195454181e-10
Position 796: 5.324784682835059e-10
Position 650: 7.019437894873887e-11
Position 909: 3.3544722060282196e-11
Position 564: 1.2392503471274666e-11
Position 90: 2.2744453167895337e-12
Position 281: 1.0119314438566578e-12
