Gene = EDF1
Position 680: 4.417346237926735e-05
Position 284: 4.1577575576681143e-05
Position 234: 4.094885956954865e-05
Position 984: 3.9234489547858933e-05
Position 2225: 3.614166008629567e-05
Position 1733: 3.377357087323896e-05
Position 1015: 3.263769620328652e-05
Position 178: 3.1726159821257696e-05
Position 2063: 3.1697265555460087e-05
Position 835: 3.1154225761263207e-05
Position 2096: 2.6115260953028066e-05
Position 3250: 2.2463364033330788e-05
Position 220: 2.1762620595469497e-05
Position 2670: 2.098909758477781e-05
Position 359: 1.8064301641177366e-05
Position 3129: 1.7677112790698497e-05
Position 533: 1.7003896405971264e-05
Position 2498: 1.623414261169756e-05
Position 197: 1.6089978344123225e-05
Position 1312: 1.459391266817842e-05
Position 1299: 1.2990923201955597e-05
Position 783: 1.2653567648386333e-05
Position 2715: 1.051656253183095e-05
Position 2296: 7.802978735899839e-06
Position 2739: 7.603499494200362e-06
Position 596: 5.926266712705428e-06
Position 1216: 4.528502561132842e-06
Position 781: 4.269755976101209e-06
Position 1071: 4.0868512698645826e-06
Position 677: 4.0724597553539295e-06
Position 363: 3.5193099168134785e-06
Position 564: 3.436340958869582e-06
Position 1414: 3.2185945724490073e-06
Position 900: 3.183605808076991e-06
Position 614: 3.0185564683070107e-06
Position 304: 2.9579685321224874e-06
Position 267: 2.9365945042091955e-06
Position 833: 2.9344785603350686e-06
Position 1499: 2.9250214552394773e-06
Position 339: 2.617781123412834e-06
Position 1531: 2.545973599965359e-06
Position 683: 2.4821780916991634e-06
Position 2323: 2.2259174515768333e-06
Position 698: 1.765322039766979e-06
Position 501: 1.7172329452294132e-06
Position 658: 1.2394112261297203e-06
Position 653: 9.351836320927898e-07
Position 624: 8.640128417223826e-07
Position 503: 6.45440827576665e-07
Position 319: 4.7459438794121914e-07
Position 604: 4.4441748584347466e-07
Position 552: 4.43175115400068e-07
Position 309: 3.4015215192376196e-07
Position 646: 3.3049708956447454e-07
Position 192: 3.22122949585945e-07
Position 572: 3.1427603223770824e-07
Position 507: 2.9351232555690744e-07
Position 1124: 2.495918358517748e-07
Position 290: 2.3465197542675724e-07
Position 510: 2.0928052988447055e-07
Position 690: 1.9516749987593705e-07
Position 634: 1.2106327051668846e-07
Position 470: 1.1390327529193203e-07
Position 820: 1.0541040953093746e-07
Position 464: 1.0423518387446315e-07
Position 764: 9.94268905203592e-08
Position 931: 9.937985144618966e-08
Position 1580: 8.874185744069131e-08
Position 412: 8.625159541695602e-08
Position 1515: 7.73180438487375e-08
Position 1616: 7.3589753045729e-08
Position 1573: 5.498086644735489e-08
Position 929: 5.418481305384128e-08
Position 1356: 4.906250358051187e-08
Position 1018: 4.616020676683083e-08
Position 1045: 3.671137873867002e-08
Position 394: 3.438002933165034e-08
Position 1051: 3.104032024563546e-08
Position 496: 3.065462939918564e-08
Position 386: 2.6822528881474227e-08
Position 418: 2.6578125117728304e-08
Position 122: 1.7297898755638467e-08
Position 380: 1.4249444886626351e-08
Position 566: 1.4026530776177228e-08
Position 293: 1.0811783507388915e-08
Position 443: 6.8135201296113e-09
Position 383: 5.346810351471266e-09
Position 391: 5.318971786233806e-09
Position 437: 2.929782121619764e-09
Position 2198: 1.7564099967226266e-09
Position 1350: 1.274197221581046e-09
Position 788: 2.685421575658189e-10
Position 125: 2.543789774922432e-10
Position 803: 2.496381601987544e-10
