Gene = TMF1
Position 5144: 5.6710805302691926e-05
Position 28253: 5.1970104555031644e-05
Position 2937: 4.3519845524078596e-05
Position 805: 4.328411043320072e-05
Position 3178: 3.9429635004051564e-05
Position 1477: 3.3902421470066674e-05
Position 221: 3.3500360893602804e-05
Position 471: 2.5507343604400407e-05
Position 1755: 2.5153884021255688e-05
Position 14417: 2.5114323347894562e-05
Position 4196: 2.3858826821575782e-05
Position 7766: 2.331618782644762e-05
Position 379: 1.799281447409381e-05
Position 4052: 1.2556696789664195e-05
Position 13764: 9.68901248157823e-06
Position 29: 8.37579905467856e-06
Position 225: 7.403755836433287e-06
Position 14102: 7.117769142351701e-06
Position 1798: 6.624012136703327e-06
Position 1577: 5.940069526292014e-06
Position 17557: 3.921089729658367e-06
Position 13711: 3.6217329712867133e-06
Position 578: 3.5037328685637748e-06
Position 1268: 3.260520557835129e-06
Position 14276: 3.1199169169555967e-06
Position 520: 3.0202491840105667e-06
Position 4224: 2.9124155303009043e-06
Position 3397: 2.815147403053105e-06
Position 2127: 2.3929913228335387e-06
Position 295: 2.3595510106012843e-06
Position 3057: 1.8174736975324902e-06
Position 426: 1.6736452395157277e-06
Position 441: 1.57922571885113e-06
Position 4877: 1.399030244069299e-06
Position 2153: 1.099861963445211e-06
Position 621: 1.090396249984318e-06
Position 625: 9.97483557452387e-07
Position 429: 9.913143387639482e-07
Position 282: 9.090537789116679e-07
Position 431: 8.138831056056514e-07
Position 906: 7.381960597838814e-07
Position 4139: 5.607124806801496e-07
Position 704: 5.367209693227144e-07
Position 780: 4.173918832875251e-07
Position 1217: 4.0886466484660594e-07
Position 810: 3.6945703307009834e-07
Position 119: 2.70670727418142e-07
Position 402: 6.070166840430738e-08
Position 2262: 4.075113258450273e-08
Position 1097: 8.673196373837621e-09
Position 140: 6.2102043233208706e-09
Position 4176: 4.972799227637833e-09
Position 567: 1.5290810030195678e-09
Position 267: 1.0042277675629923e-11
Position 460: 2.8638927123963227e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 17187: 0.9943107657828067
Position 4079: 0.9906600015806333
Position 27323: 0.968171918051273
Position 24007: 0.900591019362628
Position 13293: 0.8053439759153713
Position 3530: 0.7986068164392303
Position 24310: 0.7781686511678536
Position 7634: 0.7098174716408341
Position 12609: 0.6299158257872325
Position 28122: 0.5956258102990135
Position 22295: 0.5438454737370217
Position 28982: 0.5284019240333715
Position 8426: 0.4662987806650687
Position 29381: 0.45067658717003717
Position 13582: 0.4177767573672127
Position 13605: 0.39703297262365733
Position 8476: 0.36989136168665754
Position 32328: 0.3627899280184856
Position 658: 0.33157815295365034
Position 26590: 0.31578338941848605
Position 642: 0.311087779036322
Position 161: 0.303291175885074
Position 7309: 0.28405672673467214
Position 8867: 0.26856083194585295
Position 3740: 0.23347775443256624
Position 4819: 0.2196529766606937
Position 9390: 0.21441061064421543
Position 9374: 0.1976385947433241
Position 17483: 0.19723165094496234
Position 30053: 0.16573958523351734
Position 26205: 0.1606030284207211
Position 26231: 0.14720356909720855
Position 29015: 0.1391028987172399
Position 22014: 0.13801485448673298
Position 30325: 0.11398595710588136
Position 4856: 0.1069554024570005
Position 26135: 0.10279947335633202
Position 13395: 0.0966138806564656
Position 612: 0.0921980203783756
Position 30023: 0.08966804061701426
Position 26185: 0.0880884880528876
Position 7670: 0.08390263651620988
Position 18598: 0.08194894817565407
Position 4721: 0.07949474073221624
Position 20325: 0.07703406127136139
Position 5677: 0.07548824803639961
Position 17621: 0.07409524683491958
Position 27845: 0.07297728490713463
Position 4696: 0.06688429781615315
Position 8690: 0.06236596671279485
Position 9278: 0.061157822057939924
Position 29357: 0.05964931302909985
Position 20435: 0.05913434233498175
Position 18583: 0.05669477537216263
Position 16707: 0.05049399993400611
Position 28141: 0.04756006728693787
Position 14253: 0.047233327932272105
Position 8322: 0.03976849647054181
Position 28126: 0.0393967111927495
Position 17582: 0.03847061823822505
Position 24482: 0.03780947889976134
Position 32131: 0.037266129855170596
Position 13363: 0.035646562109728726
Position 1130: 0.034531074538142914
Position 14507: 0.03348381686390896
Position 4772: 0.03344528193053671
Position 7542: 0.032743940068523936
Position 27614: 0.032025923241818764
Position 4765: 0.031689162361702404
Position 5482: 0.03106054486414985
Position 30639: 0.030954105233604007
Position 27094: 0.03079150608794189
Position 5942: 0.02398833012572993
Position 29342: 0.02330026530794894
Position 23365: 0.023081979708404494
Position 2046: 0.018731536551587897
Position 31761: 0.01790889353695684
Position 30754: 0.01701376772198809
Position 4259: 0.016891918101293
Position 32275: 0.01667264686216884
Position 13619: 0.016595018839361195
Position 27907: 0.016374252424872966
Position 4751: 0.01608955572681864
Position 12566: 0.015447243099092683
Position 4246: 0.014975565768821468
Position 3484: 0.014818864181501376
Position 8226: 0.014643696856098842
Position 12632: 0.014429960880801382
Position 8289: 0.01441344964017025
Position 9200: 0.013991087890546474
Position 12629: 0.012991264019878226
Position 29810: 0.012800320600864966
Position 4769: 0.01246222733661578
Position 11745: 0.012222019336348002
Position 17679: 0.011956614696583445
Position 9425: 0.011879302509880897
Position 26487: 0.010954423283455953
Position 23663: 0.010414495793319151
Position 11831: 0.010356288589065439
Position 9234: 0.009580784780776919
Position 32304: 0.009098284051444461
Position 9622: 0.008941618291678624
Position 27677: 0.008588204099745802
Position 19969: 0.008496878693230769
Position 18680: 0.008122594400432543
Position 13584: 0.008116772289233026
Position 20290: 0.007735946643070497
Position 240: 0.007728416563317294
Position 13683: 0.007522885353018861
Position 13399: 0.007371123660776366
Position 29759: 0.007294505535734291
Position 2106: 0.007147330310522327
Position 28325: 0.0070479757441332565
Position 27555: 0.006991024397510773
Position 30848: 0.00679760579133598
Position 31234: 0.006714678320715894
Position 16794: 0.006648937967026031
Position 17520: 0.006607407003814051
Position 4676: 0.006476144560159861
Position 4256: 0.006424305370850858
Position 29840: 0.006250542027917539
Position 1355: 0.006212215520715297
Position 14267: 0.0062039694633214985
Position 508: 0.006187186806913461
Position 13220: 0.006177174122297507
Position 4706: 0.0060673717512498265
Position 15600: 0.006060738922557343
Position 30353: 0.005951540292332908
Position 9999: 0.005950934149943237
Position 15964: 0.005775571682562789
Position 5713: 0.005538617270352486
Position 5080: 0.005534884551239938
Position 4861: 0.0055016779188286095
Position 7228: 0.005499912974956523
Position 24324: 0.0054665215642025885
Position 17214: 0.005353367835074663
Position 8389: 0.005351518658037731
Position 11873: 0.005245004126533889
Position 2070: 0.005201028573300932
Position 1387: 0.005197801788820699
Position 29773: 0.005096491994684437
Position 4572: 0.004989308140275002
Position 539: 0.00498891895144747
Position 12540: 0.0049452499765342064
Position 5809: 0.004931785086269468
Position 29671: 0.004912602986880147
Position 293: 0.004637848971937977
Position 5646: 0.0045962187539672576
Position 26484: 0.0045832095762143015
Position 5436: 0.004427004948073343
Position 27689: 0.004176390589367078
Position 31875: 0.004160095771342707
Position 8045: 0.004151436047570908
Position 9307: 0.004124184539680311
Position 29386: 0.004017387930775114
Position 18660: 0.004005260767134251
Position 27729: 0.00399718100160611
Position 4468: 0.003988570527033087
Position 30910: 0.0038597167350062902
Position 4352: 0.003736862539684799
Position 5510: 0.003576694012483065
Position 4664: 0.0034843503192800982
Position 30220: 0.003467429657262847
Position 21794: 0.0033944137569370614
Position 16979: 0.0033546275815852233
Position 8500: 0.003354032985638291
Position 24202: 0.0033025350534281734
Position 27540: 0.003234240480691763
Position 15983: 0.0031358776045344416
Position 27137: 0.0029905718364185885
Position 8296: 0.002853053952534582
Position 27935: 0.0028025423327188376
Position 5902: 0.0027772480165510153
Position 7707: 0.002685909104698587
Position 27080: 0.0026290904816035467
Position 4577: 0.0025896844387923606
Position 309: 0.0025234698566193635
Position 13662: 0.002453425639654334
Position 4733: 0.002365031526464014
Position 17696: 0.0023355827795466235
Position 9222: 0.0023222819608712426
Position 3332: 0.002222998805942667
Position 24205: 0.002165623025341372
Position 9595: 0.002142029733014552
Position 7336: 0.002124426054831723
Position 20478: 0.002106852063988327
Position 9599: 0.0020358087615511334
Position 1332: 0.0020234416140141923
Position 24014: 0.0020121717276103974
Position 24280: 0.0019933896056047755
Position 27705: 0.0019754170681208156
Position 14324: 0.001923826198607971
Position 273: 0.0019237814057672417
Position 29675: 0.0017845248718559815
Position 4338: 0.00177111029685317
Position 17561: 0.001760795492040359
Position 4736: 0.00160111292484337
Position 1466: 0.0015743798608011679
Position 28996: 0.0015657894905559508
Position 5044: 0.00155866192410333
Position 9961: 0.00153887618369185
Position 17638: 0.0015103843121505765
Position 26090: 0.0014811393190280386
Position 32062: 0.001431959225394219
Position 4520: 0.0014166893219164152
Position 5525: 0.0013709476096171124
Position 3489: 0.0013395420868990973
Position 3559: 0.0013339434034295554
Position 5304: 0.0013276665647502513
Position 15508: 0.0013235187990214448
Position 1425: 0.001152414503932446
Position 27655: 0.0011392665641321103
Position 16861: 0.0011216817556726076
Position 9672: 0.0011114038052043936
Position 3919: 0.0011105497942498193
Position 26633: 0.0010837130425305212
Position 3811: 0.0010672715422976613
Position 32426: 0.0010283663983503613
Position 24625: 0.0009741133357726907
Position 4480: 0.0009543657960434999
Position 4288: 0.0009093088926022247
Position 27978: 0.0009053100064984841
Position 3288: 0.0008506457008031603
Position 248: 0.0008473880814609985
Position 18514: 0.0008230430344975657
Position 4368: 0.0008099948339803012
Position 8197: 0.0007523854213343523
Position 9628: 0.0007352630405550173
Position 9240: 0.0007351076281859366
Position 4385: 0.0007305050232218637
Position 27850: 0.0007036175717479553
Position 3747: 0.0006829180167759933
Position 27633: 0.0006670117655409657
Position 2936: 0.0006625149835281548
Position 17501: 0.0006125055588510865
Position 9946: 0.0006102199840421179
Position 24848: 0.0006022286599564629
Position 28947: 0.0005540267594189755
Position 32031: 0.0005433809602032512
Position 32253: 0.0005329550656313897
Position 3891: 0.0005324065433293926
Position 15704: 0.0005054049185874913
Position 8730: 0.0004965402082349589
Position 1072: 0.0004664250393478757
Position 1216: 0.0004639238286276318
Position 3824: 0.00046381547226139467
Position 28824: 0.0004617502733272205
Position 18600: 0.0004558197041356073
Position 28356: 0.00044820486374377427
Position 4646: 0.000440666968959955
Position 666: 0.00042566973179421105
Position 27527: 0.00040626322034306847
Position 27429: 0.0004006527362962706
Position 1369: 0.0003894445129722328
Position 261: 0.0003800571870222946
Position 279: 0.000367540218638417
Position 28449: 0.0003212210116832131
Position 14147: 0.0003092514107444957
Position 208: 0.0003050884424949114
Position 14503: 0.00030495802118161877
Position 8644: 0.0002976451557200172
Position 550: 0.0002935886710837455
Position 2052: 0.00029305899563816237
Position 3231: 0.0002923935676367658
Position 467: 0.000291359360541297
Position 14688: 0.0002884035624070469
Position 1176: 0.00027290107939644545
Position 14302: 0.0002667939779731287
Position 1086: 0.00025823978585720077
Position 9565: 0.00025619556389352456
Position 5456: 0.00025521892255171827
Position 3956: 0.00025200960002857357
Position 28581: 0.00023471766978960237
Position 458: 0.0002256911570845307
Position 460: 0.00021210617250816188
Position 2261: 0.0002073857758820714
Position 3836: 0.00019853260148927328
Position 556: 0.00019688099949357696
Position 19814: 0.00019509473305034301
Position 1178: 0.00015082700948801953
Position 7507: 0.00014982744740927928
Position 1393: 0.00014427440138516096
Position 591: 0.00014148992779412922
Position 29455: 0.0001376092082713498
Position 3098: 0.00013121838249381096
Position 17666: 0.00012542741929450033
Position 17433: 0.00012056438653932374
Position 5134: 0.00011963830425447796
Position 168: 0.00011620658412920391
Position 1314: 0.00011563824919057366
Position 10034: 0.00011389526110240274
Position 282: 0.00010617275271060225
Position 992: 0.0001036347617323887
Position 17395: 0.00010275266003916285
Position 258: 0.00010016527630486201
Position 7957: 9.500750027747606e-05
Position 17201: 8.959903052794127e-05
Position 18809: 7.936445114801088e-05
Position 995: 7.55554786111175e-05
Position 2207: 6.208870760377522e-05
Position 4097: 5.9655948519246054e-05
Position 8875: 5.1334438202215074e-05
Position 1399: 4.728443074858771e-05
Position 18628: 4.685515807505558e-05
Position 4379: 4.601378320351537e-05
Position 313: 4.18754719593094e-05
Position 2835: 4.1550493534867976e-05
Position 4452: 4.138506100063804e-05
Position 5789: 3.975772461617169e-05
Position 4631: 3.970215996559753e-05
Position 1933: 3.280403460932051e-05
Position 4121: 3.044904238899803e-05
Position 1021: 2.9629051833515175e-05
Position 728: 2.7679936460560342e-05
Position 1661: 2.757211258675496e-05
Position 8105: 2.738583974739644e-05
Position 8080: 2.7363893958780545e-05
Position 17714: 2.57682065213587e-05
Position 8000: 2.565482041970894e-05
Position 4267: 1.9762256021628504e-05
Position 905: 1.9605661872755824e-05
Position 3928: 1.4628515964280256e-05
Position 17459: 1.4438655926037042e-05
Position 456: 1.4409173151593446e-05
Position 416: 1.381529688986763e-05
Position 9466: 1.3561206560201534e-05
Position 4905: 1.1189874168540151e-05
Position 17221: 1.003589414176085e-05
Position 5350: 8.957922143359194e-06
Position 4094: 8.411060815896416e-06
Position 5405: 8.22046684500596e-06
Position 4439: 7.940626136347465e-06
Position 29289: 7.558457391441017e-06
Position 211: 7.413889809108565e-06
Position 17015: 5.300215883840691e-06
Position 3977: 4.139799374522464e-06
Position 13947: 3.908357233985747e-06
Position 108: 3.489339839979026e-06
Position 1611: 3.465300482208312e-06
Position 14352: 3.353338484134762e-06
Position 13953: 3.209411908365954e-06
Position 15674: 2.8464486415265006e-06
Position 5382: 2.5829124344079356e-06
Position 516: 2.2838242200621238e-06
Position 5728: 2.1491091612314187e-06
Position 4404: 2.0403515447897837e-06
Position 8831: 1.991824784527323e-06
Position 2854: 1.9693519892106575e-06
Position 336: 1.789416384771559e-06
Position 29213: 1.6188833059482747e-06
Position 471: 1.5660845650842105e-06
Position 315: 1.446795849094758e-06
Position 29277: 1.4170504646124733e-06
Position 27808: 1.1515938325215813e-06
Position 420: 9.25208125865111e-07
Position 318: 7.550053992270365e-07
Position 114: 6.838548914405114e-07
Position 1142: 6.75404839028004e-07
Position 4594: 6.353229187566888e-07
Position 1715: 6.300542424185827e-07
Position 127: 5.639082474272065e-07
Position 354: 4.721938333493736e-07
Position 434: 4.5896814280148256e-07
Position 1044: 4.2475377765137996e-07
Position 137: 4.05118784540851e-07
Position 1239: 3.858881194598625e-07
Position 1529: 3.0658300433744207e-07
Position 4162: 3.053876619611654e-07
Position 831: 2.8499483949832996e-07
Position 221: 2.8403368222470344e-07
Position 855: 2.74774665966175e-07
Position 1193: 2.4959453642924336e-07
Position 17377: 2.0374955259093828e-07
Position 426: 1.548723607544339e-07
Position 929: 1.260274341933004e-07
Position 1685: 1.1042884657711547e-07
Position 1148: 9.33963329631882e-08
Position 3759: 9.203599991707251e-08
Position 352: 7.681292011397407e-08
Position 4304: 5.4485161727957436e-08
Position 1230: 3.3334056491904045e-08
Position 132: 1.6406175473126824e-08
Position 837: 1.2942236072274145e-08
Position 801: 1.1445356418308323e-08
Position 751: 1.062003614194093e-08
Position 119: 1.0430915826343784e-08
Position 395: 9.951438215855654e-09
Position 436: 7.501929245888328e-09
Position 1990: 5.6943498458815226e-09
Position 438: 5.4528144748584e-09
Position 323: 2.222938604864326e-09
Position 363: 3.3739742704752043e-10
Position 1472: 4.056105044701235e-11
Position 941: 3.072913869754433e-11
Position 1279: 2.023115930238821e-11
Position 369: 1.090671525685498e-11
Position 371: 4.345720106635713e-13
Position 374: 2.2713262129651465e-13
Position 365: 1.2293246780745967e-13
Position 367: 1.8034864719735837e-14
