Gene = ALKBH4
Position 2345: 0.0007094463842164426
Position 2502: 0.0006917870634750589
Position 8147: 0.0006776492596650998
Position 566: 0.0006642142114935393
Position 8295: 0.0006468123937949113
Position 2242: 0.0006454669572697171
Position 2417: 0.000599460338908512
Position 1135: 0.0005487470564598262
Position 8154: 0.0005197202958736998
Position 743: 0.00050046359624591
Position 7624: 0.0004530890784919598
Position 5563: 0.0004421066997803978
Position 672: 0.0004164357664061812
Position 4554: 0.0003686077831913008
Position 2812: 0.00036736325288693475
Position 495: 0.0003598465208977851
Position 600: 0.00034790334275999415
Position 5557: 0.00031074087388411546
Position 878: 0.00031021271267191473
Position 758: 0.00029735381954616496
Position 7648: 0.0002906767996172043
Position 7223: 0.0002838874145555753
Position 7696: 0.00028327660167330016
Position 5456: 0.00027796075851799554
Position 4041: 0.0002765747971170281
Position 6215: 0.000256637366896085
Position 980: 0.00025039422979634523
Position 1872: 0.00024109519439478676
Position 7472: 0.00023146631517091782
Position 6702: 0.00022538210592315644
Position 5425: 0.00021360482308145382
Position 2420: 0.00021217916307748788
Position 6843: 0.0002019795701082418
Position 5126: 0.0001947414525490976
Position 2117: 0.00019466908523056324
Position 7798: 0.00019420016177089454
Position 1415: 0.00019266922171888283
Position 3706: 0.0001884151859540017
Position 7821: 0.00018314278000795077
Position 5204: 0.00018131101485524935
Position 7575: 0.00017891909181704977
Position 648: 0.00016670042751483748
Position 5207: 0.00016335648974776038
Position 6475: 0.0001593217367541997
Position 2394: 0.0001577218582109982
Position 6678: 0.00015615870639043214
Position 6479: 0.00015419826138131408
Position 3757: 0.00015143861558522922
Position 3831: 0.00014908051834296846
Position 5436: 0.00014595283345520034
Position 6910: 0.00014517867119987035
Position 3247: 0.00014173369494804568
Position 2214: 0.00013977555551203415
Position 1280: 0.00013584654633144941
Position 937: 0.00013389593063599392
Position 929: 0.00013132669411624367
Position 2587: 0.0001237731605988191
Position 551: 0.00011297598640243797
Position 5200: 0.00011188189901760841
Position 4084: 0.00010825833360131966
Position 1039: 0.00010534720903818618
Position 5923: 0.00010280430832931239
Position 5048: 9.097013611736107e-05
Position 839: 8.904388532372016e-05
Position 6930: 8.669404031720477e-05
Position 2125: 7.936151604117296e-05
Position 5831: 7.920642932858307e-05
Position 695: 7.692345465233032e-05
Position 6781: 7.596759359841077e-05
Position 2917: 7.347127958857301e-05
Position 279: 7.159821786224928e-05
Position 534: 6.226826459001055e-05
Position 2848: 5.7796109303262886e-05
Position 2791: 5.676108151270461e-05
Position 436: 5.483252559636415e-05
Position 6201: 5.283169174704238e-05
Position 3152: 4.828362067593654e-05
Position 5875: 4.689781157982634e-05
Position 5814: 4.4515905113435796e-05
Position 5894: 4.418891852787876e-05
Position 5402: 4.014882255936328e-05
Position 290: 3.913017895386982e-05
Position 5182: 3.662489173597443e-05
Position 469: 3.562626559523028e-05
Position 2552: 3.455651059321842e-05
Position 702: 3.452880826070593e-05
Position 6968: 3.3152195850850806e-05
Position 2349: 3.3136224427824126e-05
Position 7011: 3.113698495028195e-05
Position 5386: 2.7999253882989e-05
Position 541: 2.4242149640808702e-05
Position 2310: 2.221189807978516e-05
Position 2080: 2.2191679804193523e-05
Position 2073: 2.1733344697055672e-05
Position 594: 1.9462268590547306e-05
Position 689: 1.9285528594614293e-05
Position 2282: 1.815366978973809e-05
Position 2259: 1.7056953234064217e-05
Position 5963: 1.6998224955743763e-05
Position 227: 1.6904494388238836e-05
Position 1090: 1.66548373742903e-05
Position 2033: 1.498266403521862e-05
Position 775: 1.4854420155833033e-05
Position 1676: 1.483415988850478e-05
Position 905: 1.3872817191679651e-05
Position 1062: 1.3754151392200926e-05
Position 907: 1.2155325908529545e-05
Position 2143: 1.0996305753184909e-05
Position 480: 1.0443808536505372e-05
Position 607: 9.791527092024083e-06
Position 537: 9.552723916587194e-06
Position 2134: 9.129896408212556e-06
Position 1258: 7.54872191944145e-06
Position 988: 7.317243294111563e-06
Position 1455: 7.019400048362352e-06
Position 2207: 6.959754112483856e-06
Position 2263: 6.777369327907655e-06
Position 2253: 6.722698238895189e-06
Position 1212: 6.56808611187444e-06
Position 1145: 5.430873070345731e-06
Position 3799: 4.9472979949086455e-06
Position 4940: 4.458167000321017e-06
Position 2866: 4.442426338328525e-06
Position 654: 4.3773218810236505e-06
Position 969: 4.358482622400973e-06
Position 1458: 4.259613957640017e-06
Position 3623: 4.030254162272778e-06
Position 3785: 3.914862782368095e-06
Position 3967: 3.6395794496344134e-06
Position 1621: 3.516723102650325e-06
Position 1148: 3.370387739494591e-06
Position 3160: 3.3373186850202163e-06
Position 456: 3.3282289902923544e-06
Position 4033: 3.27055382749771e-06
Position 1047: 3.1562927992913658e-06
Position 1921: 2.890627180896874e-06
Position 3130: 2.4482688773616267e-06
Position 1464: 2.4354608956392765e-06
Position 2942: 1.682644213115522e-06
Position 2885: 1.5019580209644556e-06
Position 779: 1.388877533415674e-06
Position 5245: 1.123853732322057e-06
Position 3087: 1.0311617694375163e-06
Position 2189: 9.846651595780756e-07
Position 2732: 9.279940533877643e-07
Position 1592: 9.247414014825971e-07
Position 1595: 8.614334664331639e-07
Position 1436: 7.528851221736219e-07
Position 1626: 7.06701404015142e-07
Position 256: 6.198177774193969e-07
Position 622: 5.297077741315072e-07
Position 1500: 5.17288898179714e-07
Position 313: 4.1230929320005213e-07
Position 875: 3.683250276607434e-07
Position 4968: 2.1213684337289072e-07
Position 650: 1.907445075331566e-07
Position 336: 1.3324566708438106e-07
Position 4886: 1.2361824196076469e-07
Position 304: 9.09188997887365e-08
Position 339: 8.589909840085223e-08
Position 1432: 8.234885829221449e-08
Position 1297: 7.67081614155368e-08
Position 822: 6.128894426634757e-08
Position 2760: 4.2845938813224374e-08
Position 4889: 3.489200214874456e-08
Position 264: 1.4481249651555297e-08
Position 996: 1.1391047704616202e-08
Position 1239: 6.95708772335714e-09
Position 2922: 5.177539179414451e-09
Position 813: 4.972476689461876e-09
Position 160: 3.34957620520707e-09
Position 1009: 3.2945867786547074e-09
Position 1005: 2.906245929521739e-09
Position 806: 2.5169985381043283e-09
Position 316: 1.6538309988325371e-09
Position 328: 6.729437959560111e-10
Position 299: 4.772290169011209e-10
Position 808: 3.1191257509421753e-10
Position 296: 2.6197849405636686e-10
Position 221: 2.0109653070377458e-10
Position 167: 1.468407543596966e-11
Position 150: 1.203792246909965e-12
Position 134: 3.507367309510529e-13
Position 176: 5.624964469739795e-14
Position 178: 1.8547285534661015e-14
