Gene = AUNIP
Position 422: 1.1289554133264352e-10
Position 158: 6.993236363665301e-11
Position 283: 6.63545021064506e-11
Position 350: 3.5883230163428264e-11
Position 256: 1.2637937813381638e-11
Position 552: 1.098798702285354e-11
Position 402: 3.109539811825224e-12
Position 1162: 2.531095065172471e-12
Position 1167: 1.9132100449686227e-12
Position 1051: 1.7199505352269911e-12
Position 468: 1.4823451559958864e-12
Position 436: 1.3831326762373359e-12
Position 345: 2.9892049338757633e-13
Position 26: 1.900723094605745e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 21857: 0.8496048529373161
Position 13804: 0.5587757378483921
Position 23565: 0.2578181617748913
Position 22477: 0.13910564769539518
Position 22849: 0.13029116261518353
Position 24746: 0.11304900501600479
Position 24380: 0.08472776247935757
Position 24799: 0.06272182429699283
Position 24570: 0.03368508256484533
Position 8954: 0.033256159186189356
Position 10931: 0.01995741421566667
Position 22213: 0.01736430932479236
Position 24097: 0.015975388810403023
Position 12492: 0.014009776238544894
Position 23610: 0.01384985124953914
Position 8910: 0.01261908259766215
Position 3957: 0.011215044433319877
Position 11099: 0.0101643074855274
Position 7720: 0.008731899803450316
Position 1897: 0.008384347860634548
Position 11129: 0.007726319710604291
Position 19063: 0.007540129402418551
Position 19348: 0.006698749626932902
Position 3984: 0.0066450759371404185
Position 8581: 0.006175387895098089
Position 14101: 0.0060886845969994165
Position 16969: 0.006031518513028332
Position 19325: 0.005435224038180575
Position 7750: 0.005324305202361554
Position 5824: 0.004973093647615809
Position 3469: 0.0046067804576699675
Position 20730: 0.004134574648660005
Position 3534: 0.003761058802711374
Position 12461: 0.0036873391256522087
Position 16242: 0.003637893247255903
Position 15644: 0.0034190912655099187
Position 4525: 0.003137494664314566
Position 17098: 0.003034167707143029
Position 14452: 0.002893864021857062
Position 4496: 0.0028498778017201206
Position 18482: 0.0017006365623787407
Position 16132: 0.0016109553816447786
Position 8939: 0.001569783900717938
Position 20569: 0.001221176652999546
Position 5205: 0.001189700718725436
Position 8602: 0.0011802427319102418
Position 9205: 0.0009245106636889609
Position 4477: 0.0009172316339944851
Position 19117: 0.0008639428069727342
Position 11474: 0.0007012582750341608
Position 8453: 0.0006990241455006783
Position 16778: 0.0006754467157546018
Position 5536: 0.0006470345636235616
Position 3592: 0.0005977761324546001
Position 8496: 0.0005922266982021263
Position 10546: 0.0005746125691919441
Position 15824: 0.0005123560360499576
Position 10162: 0.0004861396184011709
Position 3409: 0.0004631459321826787
Position 11848: 0.000439302509504816
Position 15452: 0.0004288506561524715
Position 14983: 0.0003572185389251564
Position 13459: 0.0003419871467733147
Position 5229: 0.00032649382199732407
Position 5820: 0.0003230102057565242
Position 14369: 0.0003129903605538775
Position 12998: 0.00030729737102015193
Position 2286: 0.00029688250484993323
Position 1248: 0.0002828554222846586
Position 7593: 0.00027687717471462235
Position 16796: 0.00026635344554042724
Position 16724: 0.0002522059918181604
Position 7838: 0.00023410077903700165
Position 16009: 0.00022984767043180337
Position 3750: 0.00019812547615213468
Position 8116: 0.00014541259179261584
Position 9403: 0.00014469302030881257
Position 1272: 0.00013187645493292676
Position 2302: 0.0001244549002401641
Position 1795: 0.00012249260772841155
Position 270: 0.0001159551530074679
Position 7859: 0.00011475082126849508
Position 9388: 0.00010880443621241249
Position 4522: 0.00010487551485940464
Position 8346: 0.00010200942163640986
Position 6709: 9.584102487254296e-05
Position 11636: 9.034215185000953e-05
Position 8785: 9.010163181225884e-05
Position 4606: 8.140451470303077e-05
Position 6270: 8.03265445065484e-05
Position 3051: 7.63962276687143e-05
Position 5842: 7.137730042502616e-05
Position 4889: 7.124937411997789e-05
Position 2379: 6.844978403142894e-05
Position 10349: 6.429917218919383e-05
Position 4502: 5.510374742207466e-05
Position 3996: 5.4779854750976194e-05
Position 9385: 5.434464018732627e-05
Position 10443: 5.388973216933045e-05
Position 2203: 5.094494680574195e-05
Position 7907: 4.389222097091549e-05
Position 2471: 4.359059160313983e-05
Position 1914: 4.2329464182999595e-05
Position 5447: 4.174774631263866e-05
Position 4178: 4.15701324741362e-05
Position 1106: 4.0512160066041165e-05
Position 2321: 3.987718037126823e-05
Position 8293: 3.8981652020097146e-05
Position 4853: 3.8190721319612905e-05
Position 5365: 3.397900268511166e-05
Position 4732: 3.2646136863322866e-05
Position 11494: 3.123701036370385e-05
Position 10704: 3.006366788973731e-05
Position 11881: 2.962601883298512e-05
Position 6033: 2.8931248484998885e-05
Position 4953: 2.5793151522148624e-05
Position 8062: 2.5164040754313395e-05
Position 5589: 2.5153486748058212e-05
Position 7540: 2.4252257795436112e-05
Position 2497: 2.421387866450381e-05
Position 4706: 2.4162164314156167e-05
Position 7114: 2.0741672021163306e-05
Position 5116: 1.9906223170048812e-05
Position 1144: 1.8718784498202825e-05
Position 3075: 1.717075220047588e-05
Position 5614: 1.6281080082128166e-05
Position 663: 1.568157335596333e-05
Position 5663: 1.3654914768506856e-05
Position 3111: 1.33793139364073e-05
Position 812: 1.3285161564049546e-05
Position 4826: 1.321932513292558e-05
Position 8741: 1.2702115043516395e-05
Position 4324: 1.2230581589160886e-05
Position 6061: 1.1968232349892806e-05
Position 9231: 1.1957922486077148e-05
Position 2929: 1.1735504501912846e-05
Position 6367: 1.0839102334186824e-05
Position 8402: 1.0778482918739808e-05
Position 4882: 1.0774514699135779e-05
Position 1196: 1.06451553969413e-05
Position 6484: 1.0004795879802544e-05
Position 8875: 9.965960668188349e-06
Position 5500: 9.704908876180336e-06
Position 2357: 9.11404478654867e-06
Position 3636: 8.995000957591123e-06
Position 3125: 8.631125096917958e-06
Position 5979: 8.467911272280773e-06
Position 7447: 8.364056424349695e-06
Position 5625: 8.116376313545317e-06
Position 5982: 8.00967867930376e-06
Position 4768: 7.713891826332805e-06
Position 799: 7.587534547323932e-06
Position 595: 7.542449560066496e-06
Position 578: 7.095874192029185e-06
Position 5046: 7.062821800102111e-06
Position 5419: 6.857941725192536e-06
Position 980: 6.407651936081862e-06
Position 1410: 6.337293668193195e-06
Position 7996: 5.979569459571473e-06
Position 3211: 5.928260302421855e-06
Position 572: 5.849253380628413e-06
Position 4132: 5.7423470425931766e-06
Position 2745: 5.385925289069423e-06
Position 3214: 5.25811401262849e-06
Position 5211: 4.9461412096846125e-06
Position 7057: 4.883615622973526e-06
Position 1019: 4.849130835209499e-06
Position 3892: 4.668423128573161e-06
Position 5925: 4.406120908497529e-06
Position 3681: 4.313187949591292e-06
Position 7139: 4.308712594771889e-06
Position 296: 4.2613484213515496e-06
Position 6992: 4.026356244401323e-06
Position 6666: 4.013626932475443e-06
Position 1633: 3.9345167600233815e-06
Position 1551: 3.794876557225741e-06
Position 3471: 3.771538787190149e-06
Position 2564: 3.732582258998027e-06
Position 3240: 3.7276589514463184e-06
Position 6115: 3.6468592617573657e-06
Position 689: 3.5945704428612716e-06
Position 5070: 3.5573154225626235e-06
Position 3622: 3.5347034295232214e-06
Position 5669: 3.504096703751414e-06
Position 5067: 3.4224239882796613e-06
Position 1346: 3.1230781353526243e-06
Position 5593: 3.111883814736313e-06
Position 943: 2.9963529909324615e-06
Position 4001: 2.9819871924125306e-06
Position 5370: 2.9811794053575666e-06
Position 1413: 2.8683170253110465e-06
Position 6395: 2.8260894014020784e-06
Position 1254: 2.818427017186957e-06
Position 776: 2.7521705354558075e-06
Position 3874: 2.7518973479094284e-06
Position 436: 2.7395327660604157e-06
Position 458: 2.667518725488349e-06
Position 6318: 2.6596767318081343e-06
Position 4680: 2.3587760832787386e-06
Position 2903: 2.2764144326081703e-06
Position 2473: 2.262530518210798e-06
Position 2019: 2.1581191048937676e-06
Position 4653: 2.149615555996539e-06
Position 365: 2.1368317759300983e-06
Position 907: 2.0081472342389043e-06
Position 2662: 1.9600122678366267e-06
Position 449: 1.9474769227043222e-06
Position 1713: 1.8774529308426512e-06
Position 2550: 1.7372301701719871e-06
Position 378: 1.625157788625406e-06
Position 4150: 1.6189302092575436e-06
Position 293: 1.572541795180508e-06
Position 2326: 1.5356896603432482e-06
Position 1480: 1.4126994454854617e-06
Position 4017: 1.2149351143796128e-06
Position 4205: 1.1631551856088643e-06
Position 3594: 1.1132181213560174e-06
Position 4529: 1.0553283979959852e-06
Position 217: 1.0435125793312753e-06
Position 2298: 1.039889934313656e-06
Position 490: 9.920592223963283e-07
Position 487: 9.461648361031164e-07
Position 1089: 9.439388014620052e-07
Position 468: 9.09568083355243e-07
Position 1742: 7.831935877775559e-07
Position 2882: 7.156710993220462e-07
Position 2988: 6.795518825534216e-07
Position 2075: 6.743049337545013e-07
Position 735: 6.724631872619674e-07
Position 1716: 6.041366724302977e-07
Position 6165: 5.382866330836347e-07
Position 1650: 5.086671767803388e-07
Position 4897: 4.886574791524755e-07
Position 368: 4.37988659718323e-07
Position 1038: 4.0264398938305157e-07
Position 660: 3.5594478430899734e-07
Position 461: 3.195193446286487e-07
Position 779: 3.0032036670526296e-07
Position 1030: 2.7105419087818114e-07
Position 762: 2.099231558293754e-07
Position 399: 1.9426126800209957e-07
Position 3770: 5.256684922182659e-08
Position 1768: 5.069750983062242e-08
Position 947: 3.518851233595024e-08
Position 1809: 3.350335921770757e-08
Position 1937: 2.6662541943198028e-08
Position 1908: 2.6590092309364846e-08
Position 393: 2.3675087187661665e-08
Position 899: 2.2623754611044336e-08
Position 1932: 1.820047283517739e-08
Position 991: 1.5217782514693133e-08
Position 750: 9.868926422611953e-09
Position 998: 9.831708441139702e-09
Position 336: 7.3434453181132185e-09
Position 3148: 6.89718777885511e-09
Position 622: 5.569220037697585e-09
Position 416: 3.465427822629229e-09
Position 478: 3.0683041719894376e-09
Position 879: 2.7648984180653393e-09
Position 2309: 2.7628437265727345e-09
Position 817: 2.5952175722220877e-09
Position 242: 2.5601382175032117e-09
Position 1043: 2.352490847266719e-09
Position 1005: 2.297697017147196e-09
Position 3419: 2.127996536577888e-09
Position 227: 2.071148153736951e-09
Position 492: 9.848205351700856e-10
Position 232: 9.774588820805307e-10
Position 422: 8.535543006488015e-10
Position 839: 6.733389905653966e-10
Position 828: 6.602697742634222e-10
Position 2180: 5.839783010160983e-10
Position 1119: 5.567410834804724e-10
Position 611: 5.160742157347292e-10
Position 433: 5.02877188110436e-10
Position 2210: 3.9145563807447783e-10
Position 619: 3.6444099746977827e-10
Position 247: 2.807477649406096e-10
Position 744: 2.7337269985309013e-10
Position 782: 1.4900660216163443e-10
Position 254: 1.1837010908274575e-10
Position 277: 1.0159225606608072e-10
Position 508: 9.840730643183856e-11
Position 640: 4.6966031878316146e-11
Position 327: 4.3451127518543707e-11
