Gene = LOR
Position 1282: 0.10470695279021594
Position 1289: 0.104155282747899
Position 1226: 0.10002663796073308
Position 924: 0.0985367959229025
Position 1641: 0.08648496594607878
Position 1566: 0.08472407463864744
Position 1885: 0.049941270242738964
Position 638: 0.0370495267856459
Position 1785: 0.02815737020229124
Position 1054: 0.024262984492873403
Position 695: 0.021738359232232263
Position 2149: 0.02122661342013778
Position 1888: 0.01568105292407842
Position 485: 0.01249090102341936
Position 1261: 0.010184944828088125
Position 2188: 0.009202207581360254
Position 669: 0.007036298805139304
Position 2390: 0.005689653725782206
Position 1711: 0.005318497338933597
Position 1335: 0.004344481773033639
Position 1270: 0.004208035602362119
Position 1129: 0.0039527099030621
Position 134: 0.003431488221042695
Position 1033: 0.0032317263684319784
Position 290: 0.003064882069507972
Position 1303: 0.002822754782928223
Position 1953: 0.0026030569479839065
Position 154: 0.002454221085040662
Position 642: 0.0024448163900642203
Position 977: 0.0022948362583809874
Position 1267: 0.0022848403577261714
Position 1860: 0.002066865559046091
Position 1915: 0.0018948697008501004
Position 1977: 0.001728255879083418
Position 1167: 0.0015803889360446887
Position 825: 0.0015488294946034557
Position 236: 0.0014873076918382809
Position 860: 0.0013950138951322434
Position 2275: 0.0013832395778259055
Position 2340: 0.001366411803437532
Position 1376: 0.001286424295132264
Position 1249: 0.001119359818190529
Position 1193: 0.0010879713690706084
Position 1844: 0.0009826298506368852
Position 2235: 0.000754981996634141
Position 1109: 0.000538056550432963
Position 2311: 0.0005161272262066286
Position 2158: 0.0005125587845077792
Position 2253: 0.00046950748139288983
Position 524: 0.0004305206708723666
Position 1746: 0.0004223064590647542
Position 1720: 0.0003819775731405534
Position 211: 0.0003683300779617174
Position 2353: 0.0003032641770245823
Position 1063: 0.0003010871946367662
Position 609: 0.00027895910101299057
Position 676: 0.00025006062483714733
Position 1043: 0.0002359845203833336
Position 2031: 0.0002325195004983766
Position 1132: 0.0001467924893491595
Position 381: 0.00013464938309376562
Position 167: 0.00012315224897327824
Position 2155: 0.00012259820026251563
Position 2197: 0.00011893870914580498
Position 2046: 0.00011350808898461262
Position 314: 9.503726408191351e-05
Position 2069: 9.464142383943304e-05
Position 354: 8.990244225051845e-05
Position 2314: 8.570721236934124e-05
Position 831: 8.339981324322402e-05
Position 1096: 8.05384846569249e-05
Position 454: 7.285303971845569e-05
Position 700: 6.699077835281018e-05
Position 296: 5.3921705909547966e-05
Position 2084: 5.313620443461216e-05
Position 738: 5.109797506435338e-05
Position 438: 4.6075999425601626e-05
Position 990: 4.3089866521617975e-05
Position 727: 4.122645778262836e-05
Position 862: 3.4572869997577764e-05
Position 765: 3.411888230592706e-05
Position 1516: 3.1706911963189506e-05
Position 1389: 2.932736320812594e-05
Position 1897: 2.5117011894476432e-05
Position 2398: 2.2169769155653896e-05
Position 327: 2.1851823824007708e-05
Position 254: 2.15238704833445e-05
Position 740: 2.130463863840831e-05
Position 317: 2.0592305981625e-05
Position 618: 1.9889259226756616e-05
Position 1526: 1.952276304240446e-05
Position 128: 1.9273179563034258e-05
Position 1962: 1.8075307540347984e-05
Position 2128: 1.5383659290436425e-05
Position 556: 1.3824680542993283e-05
Position 936: 1.2174985898291627e-05
Position 829: 8.755664120168171e-06
Position 2164: 8.227733666615122e-06
Position 1180: 7.256577544267323e-06
Position 1386: 7.17994967490701e-06
Position 708: 7.019478510753189e-06
Position 984: 6.665166446042349e-06
Position 487: 5.492865142368519e-06
Position 363: 5.345771135865681e-06
Position 932: 5.170875936734214e-06
Position 343: 4.7509919823682915e-06
Position 1202: 4.74200008542111e-06
Position 530: 4.7019849066487215e-06
Position 653: 3.686572049442747e-06
Position 1003: 3.6006952027269972e-06
Position 714: 3.5036095095561494e-06
Position 650: 3.5002039280456964e-06
Position 868: 3.002211812943043e-06
Position 569: 2.7606226345224605e-06
Position 755: 2.497740500840434e-06
Position 1141: 2.246271664561005e-06
Position 772: 2.0712396574626595e-06
Position 463: 2.047940170970982e-06
Position 992: 1.679770502094491e-06
Position 986: 1.6257273392789946e-06
Position 339: 1.4995913115530487e-06
Position 842: 1.2799476361090722e-06
Position 384: 1.0687158177208089e-06
Position 259: 1.0573259869025698e-06
Position 582: 9.268505780585874e-07
Position 900: 7.727268466292541e-07
Position 329: 7.058601691050153e-07
Position 387: 6.710590370852977e-07
Position 389: 4.96653394869626e-07
Position 413: 4.539368909324945e-07
Position 883: 3.7976345781329827e-07
Position 938: 3.0414969719286966e-07
Position 491: 2.0557904142131033e-07
Position 729: 1.973738666934064e-07
Position 747: 1.7427684403556782e-07
Position 875: 1.4983685157077636e-07
Position 894: 1.3204649105809934e-07
Position 186: 4.532497180169352e-08
Position 406: 4.46888026373907e-08
Position 178: 3.4736312437637586e-08
Position 169: 2.2299453822385677e-08
Position 107: 1.9578972547150002e-08
Position 360: 1.421899169825095e-08
Position 189: 9.480960804605617e-09
Position 98: 7.94514265300505e-09
Position 432: 7.750523291788478e-09
Position 183: 4.830838763502128e-09
Position 410: 3.3018311042770857e-09
Position 408: 1.9955037499983783e-09
Position 501: 1.2707120906821575e-09
Position 494: 6.187174040992308e-10
Position 93: 1.295314473506851e-11
Position 197: 6.355686483394475e-12
Position 445: 8.519778113980875e-13
Position 395: 3.2979660535871e-13
Position 417: 3.2215916746825995e-13
