Gene = PTPDC1
Position 1737: 3.1029964927970273e-06
Position 847: 2.9996282609845213e-06
Position 615: 2.5110865652678677e-06
Position 517: 2.266808975162664e-06
Position 2343: 2.1268831219368536e-06
Position 408: 2.0646076960237424e-06
Position 724: 2.031630254842155e-06
Position 2574: 2.0276823424104923e-06
Position 42: 1.3019501977540436e-06
Position 2282: 1.1753607992327733e-06
Position 912: 1.016692783576147e-06
Position 415: 9.066731108339509e-07
Position 413: 4.1021952282685677e-07
Position 867: 1.1044519175798824e-07
Position 97: 4.644698479529786e-08
Position 910: 2.524189970383403e-08
Position 257: 1.7418564840294147e-08
Position 661: 6.254641982927894e-09
Position 834: 1.950493734831237e-11
Position 522: 1.196071795311403e-11
Position 524: 3.994848149857596e-12
Position 263: 3.932443910550576e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10887: 0.9858600946180336
Position 3715: 0.9140588240351597
Position 821: 0.8248206125539465
Position 3401: 0.8006713328692154
Position 17136: 0.5385502950663786
Position 12891: 0.4873362274714235
Position 10123: 0.48098740457780753
Position 17207: 0.4379997597033742
Position 23398: 0.42755015167122634
Position 21822: 0.4138950238783247
Position 23945: 0.23060017188586368
Position 15329: 0.23029083635118458
Position 19845: 0.2096242434509164
Position 19153: 0.19506918334191128
Position 15649: 0.1766499656247746
Position 10445: 0.17323966417465403
Position 7214: 0.1469734035840069
Position 9613: 0.13663724272019787
Position 10264: 0.13227225122585856
Position 19170: 0.13216449689843407
Position 5597: 0.09267610554196193
Position 9005: 0.07119648076357214
Position 24170: 0.06104816878697055
Position 15507: 0.06036662784562216
Position 164: 0.06001606945745578
Position 14042: 0.05812329984135941
Position 544: 0.057532063036342874
Position 3680: 0.05612529006872619
Position 3908: 0.04221993204619941
Position 1815: 0.03845429373091862
Position 275: 0.03588824118850657
Position 16534: 0.03530083732930624
Position 19994: 0.032368153975098235
Position 24437: 0.0320543306848637
Position 24193: 0.0315431598540053
Position 19122: 0.025531054609830343
Position 151: 0.025319888070043654
Position 24390: 0.025194370900922514
Position 7257: 0.022649222869239927
Position 9436: 0.022425216458380633
Position 7748: 0.020570794634851917
Position 15162: 0.02014412891372058
Position 3362: 0.019241684734237756
Position 9856: 0.01907949734010561
Position 20447: 0.017946852590182093
Position 3294: 0.016577133892916
Position 16149: 0.016250476615345295
Position 588: 0.01591813245860715
Position 186: 0.015495683797992585
Position 6114: 0.015318816640179953
Position 7151: 0.01504018635289703
Position 10414: 0.01491211424154333
Position 3328: 0.0147699521618328
Position 7727: 0.014355247155073496
Position 20718: 0.014214116653228087
Position 13960: 0.013435143758082541
Position 22049: 0.012931480960125032
Position 22164: 0.012518442389673591
Position 15956: 0.012484046014760594
Position 11958: 0.012174225345593792
Position 3311: 0.012114176698675457
Position 15519: 0.012073919758915174
Position 673: 0.012032321858453897
Position 11421: 0.011890034864058707
Position 15718: 0.011582966272340052
Position 23368: 0.011541335452331826
Position 16480: 0.01140975991686604
Position 10479: 0.011371978381481712
Position 11761: 0.010803595782517677
Position 5936: 0.01057372577199457
Position 9211: 0.010468496954416902
Position 22338: 0.010258867245373521
Position 24110: 0.009741752353668113
Position 19707: 0.008945037523370785
Position 22545: 0.008687397623438632
Position 14565: 0.008589411498434616
Position 19105: 0.008381437524130356
Position 2058: 0.007857168059656389
Position 20838: 0.007653420753881323
Position 10947: 0.007436873542449083
Position 6994: 0.0073439475060962005
Position 1287: 0.007286985552661727
Position 1020: 0.00726083361828967
Position 8966: 0.006953638835255158
Position 14455: 0.006831362482825545
Position 13997: 0.006818162613300976
Position 7793: 0.006792146491567507
Position 2139: 0.0065768725168805775
Position 11778: 0.006350615784122737
Position 10245: 0.006284799607128936
Position 7658: 0.005998678216506639
Position 11456: 0.005847668122035696
Position 20762: 0.005748635586847927
Position 2813: 0.005548156725305889
Position 9649: 0.005416445383628553
Position 18195: 0.005243967803024443
Position 10179: 0.0048731635419732525
Position 3582: 0.004827616461350815
Position 16565: 0.004460345934780946
Position 19780: 0.004158140521871394
Position 20154: 0.0038353119528777044
Position 15361: 0.00381683532674942
Position 20428: 0.0037942139990564134
Position 20898: 0.003726048329533307
Position 14243: 0.0036909608355424253
Position 19800: 0.0032945106781919675
Position 11689: 0.0032469067797864944
Position 7696: 0.003203052533140689
Position 12903: 0.003023917701684219
Position 14283: 0.0029802770319116295
Position 10582: 0.0029421970779015217
Position 6333: 0.0029129084830912563
Position 14632: 0.002811933092325114
Position 21949: 0.0027734565177967726
Position 23343: 0.002692995018929393
Position 609: 0.0026105435460052053
Position 2093: 0.0025355269225453875
Position 3746: 0.002451447476366384
Position 17641: 0.0024360124311902215
Position 363: 0.002392144558981562
Position 13919: 0.0022667322523422066
Position 12176: 0.0022461615300128916
Position 19249: 0.002234530174604612
Position 18170: 0.0021759779085670536
Position 7559: 0.0021550714146376417
Position 11798: 0.0021290529211705563
Position 23429: 0.0019562084669197113
Position 20255: 0.0019468109789543176
Position 18916: 0.0019453364351525754
Position 484: 0.0018835448398460692
Position 13915: 0.001875673920107364
Position 5708: 0.0018530621611827637
Position 11898: 0.0017538768697610008
Position 11346: 0.001674903506363929
Position 10979: 0.0015305952412081217
Position 2162: 0.001516637462073763
Position 6243: 0.0014665438009218207
Position 1702: 0.0014479591400458204
Position 12915: 0.0013860293275778609
Position 11563: 0.0013666503002577764
Position 7058: 0.0012997385842297149
Position 15186: 0.0012572109974468843
Position 11589: 0.0012310442903712094
Position 206: 0.0012275677308072569
Position 1660: 0.001192240891483582
Position 6187: 0.0011801615718570156
Position 1139: 0.0010890301245374556
Position 11673: 0.0010067104491729264
Position 5638: 0.0010016505620157616
Position 9572: 0.0009988995875341207
Position 1035: 0.0009985656640399008
Position 699: 0.0009279481682101316
Position 5831: 0.0009207934064070702
Position 19944: 0.0008583274298607365
Position 1184: 0.0008553939378875017
Position 9871: 0.0008447489086479341
Position 11942: 0.0008305986561303467
Position 19432: 0.0008051006134885178
Position 10768: 0.0008041137450899748
Position 10010: 0.0007828961022342611
Position 12632: 0.0007620371523590853
Position 135: 0.0007257570121207543
Position 19333: 0.0007198941842899852
Position 3948: 0.0006687386054160166
Position 8916: 0.0006600311922184559
Position 5783: 0.000636563891375506
Position 19512: 0.0006194200860068415
Position 9244: 0.0005613296977935175
Position 17976: 0.0005555355576055106
Position 6981: 0.0005554729343988465
Position 830: 0.0005508931149357857
Position 3382: 0.0005483815709684271
Position 440: 0.0005326924782583382
Position 22060: 0.0005293443125572802
Position 2519: 0.0005286964269993753
Position 7095: 0.0005223623992502722
Position 17676: 0.0005192970364501966
Position 11399: 0.0005173572655662145
Position 1358: 0.0005122412004827493
Position 20745: 0.0005015637699302618
Position 3369: 0.00047464481369515745
Position 12264: 0.0004702736961535976
Position 6330: 0.0004587723137887856
Position 21925: 0.0004420639054750609
Position 12869: 0.000434358771635064
Position 13877: 0.00042711914247559946
Position 12539: 0.00039227601588461453
Position 8816: 0.00036060586877219617
Position 12284: 0.0003236419763334181
Position 10827: 0.0003181786044960959
Position 17434: 0.0003103695883612229
Position 5904: 0.0003051033692889831
Position 4703: 0.0002954773738620214
Position 14812: 0.00029362316279073024
Position 847: 0.0002773573035510909
Position 251: 0.0002512873870022469
Position 1226: 0.00024501238456359057
Position 1211: 0.0002386782355935383
Position 1168: 0.00022350060894940486
Position 6884: 0.000207737377087159
Position 2994: 0.00020579228445004023
Position 2487: 0.00020185041864993853
Position 652: 0.00019035203740219259
Position 3281: 0.0001855456030675232
Position 1726: 0.0001734697350434764
Position 209: 0.0001727421066425861
Position 18527: 0.00017196895305177649
Position 4923: 0.00016579861922030894
Position 11518: 0.00015814488408322558
Position 3031: 0.00015475946303269275
Position 4681: 0.00015433798237272749
Position 19274: 0.00013776424526238984
Position 1663: 0.00012628452076402828
Position 705: 0.00011952010222234319
Position 1269: 0.0001164544506868224
Position 2582: 0.00011073910753233571
Position 17448: 0.00010894130000783837
Position 1763: 0.00010139512201473207
Position 5621: 0.00010064916836381888
Position 4675: 9.925597660696438e-05
Position 2374: 9.816385543745875e-05
Position 1245: 9.524058077634468e-05
Position 2650: 9.196072109399226e-05
Position 13776: 9.139042656705143e-05
Position 12304: 9.099399459811859e-05
Position 1684: 8.778589327145689e-05
Position 14399: 8.744731531947248e-05
Position 921: 8.739419341618886e-05
Position 192: 7.630913820495379e-05
Position 13353: 7.559924743726808e-05
Position 1118: 7.495532485304536e-05
Position 12299: 6.943131249851454e-05
Position 2112: 6.923991551848122e-05
Position 11766: 6.302898523962803e-05
Position 681: 5.902946384657247e-05
Position 3554: 5.6696024557515866e-05
Position 4119: 5.429975714671968e-05
Position 1561: 5.36810185636839e-05
Position 11463: 5.3443772814496265e-05
Position 3766: 5.283317200652619e-05
Position 4520: 5.261120343528059e-05
Position 11271: 5.242381010045301e-05
Position 1255: 4.172277797027766e-05
Position 4122: 3.844491852154507e-05
Position 860: 3.7043981158631816e-05
Position 17946: 3.6493528452305025e-05
Position 1122: 3.550548341749733e-05
Position 297: 3.485068863396144e-05
Position 1314: 3.4117889210486e-05
Position 5641: 3.314212342089211e-05
Position 1058: 3.091754575906233e-05
Position 637: 2.9280546652964412e-05
Position 11181: 2.6592887154634018e-05
Position 5305: 2.2650673203141075e-05
Position 5536: 2.215115498934839e-05
Position 5131: 2.112465208617204e-05
Position 5199: 1.9992042525282565e-05
Position 6167: 1.935858479481468e-05
Position 5205: 1.7586742453533367e-05
Position 124: 1.7194197260984916e-05
Position 20521: 1.6226635336660994e-05
Position 4161: 1.4578474400528496e-05
Position 13859: 1.4482092658091486e-05
Position 3952: 1.2754693884265328e-05
Position 13071: 1.1187533067042119e-05
Position 4969: 1.052049628625511e-05
Position 14655: 9.766477848314224e-06
Position 334: 7.24931372441857e-06
Position 5269: 5.10423700906814e-06
Position 5134: 4.62620937812492e-06
Position 3789: 4.0285735553189475e-06
Position 1098: 3.9401554672381555e-06
Position 654: 3.486149598544918e-06
Position 13785: 3.1393151657890108e-06
Position 5250: 3.0666052068637543e-06
Position 4070: 3.0453412809799325e-06
Position 11114: 2.9531901244043465e-06
Position 5166: 2.9398618396855526e-06
Position 1083: 2.8980349919425465e-06
Position 386: 2.7136352917381e-06
Position 4819: 2.4748894922946237e-06
Position 11612: 2.136238241259508e-06
Position 923: 2.006118172950602e-06
Position 5766: 1.701571830702105e-06
Position 1900: 1.41346138512637e-06
Position 4197: 1.3917407747139017e-06
Position 1102: 1.2973754194762495e-06
Position 4083: 1.2156660253818774e-06
Position 1297: 9.86966463996388e-07
Position 620: 9.801284594102974e-07
Position 1849: 9.68967006169653e-07
Position 301: 8.950116525795456e-07
Position 857: 8.670962174147294e-07
Position 107: 6.353356955862257e-07
Position 1905: 5.6731675144318e-07
Position 1061: 5.620440113486918e-07
Position 11921: 5.473807335362068e-07
Position 496: 5.185873948264953e-07
Position 2533: 3.877989013633161e-07
Position 961: 3.8250172015811303e-07
Position 11632: 3.2260626059287604e-07
Position 405: 3.0695156633365464e-07
Position 1273: 2.1875037240747827e-07
Position 2285: 2.132616156290775e-07
Position 340: 1.3965080092696565e-07
Position 741: 1.3657526359678815e-07
Position 5458: 1.1029507569981824e-07
Position 113: 8.355046446958516e-08
Position 392: 5.526973749747952e-08
Position 1039: 3.761721274303181e-08
Position 345: 2.5791695827427323e-08
Position 498: 2.3927898124517478e-08
Position 944: 2.148051767600585e-08
Position 309: 1.5052760102999344e-08
Position 783: 1.4080390599683423e-08
Position 3871: 2.3459467474702934e-09
Position 4024: 1.936495748734203e-09
Position 958: 9.30187465098497e-10
Position 785: 8.498416026676581e-10
Position 3917: 4.752797134977652e-10
Position 4004: 4.114000246405649e-10
Position 3958: 3.682910559509595e-10
Position 311: 1.6113909566897198e-10
Position 753: 4.8867418096874176e-11
Position 964: 1.0056623929948719e-11
