Gene = CASR
Position 5359: 0.028264090029862833
Position 3393: 0.0281038683020766
Position 5414: 0.02139992494846276
Position 5389: 0.01861290054636044
Position 2256: 0.01602206089264865
Position 8841: 0.015522614068726482
Position 3852: 0.014295403701850557
Position 13704: 0.013698854285379512
Position 2310: 0.013528627855537358
Position 1524: 0.013336198781667677
Position 8858: 0.013276593830203177
Position 640: 0.012796908726996216
Position 14094: 0.011558149138205576
Position 11608: 0.010931369576822754
Position 7315: 0.010444890755103837
Position 1627: 0.00994231415045883
Position 9067: 0.009614351565998672
Position 7297: 0.009073946749007602
Position 2021: 0.008278873457631659
Position 4722: 0.00825326786127002
Position 8210: 0.008171647726343984
Position 3720: 0.00784917737274896
Position 6264: 0.007543125395465795
Position 3119: 0.007267746731930635
Position 3557: 0.006612476642642005
Position 12875: 0.006439858812075968
Position 717: 0.005925281290738495
Position 6286: 0.005602792773321027
Position 754: 0.00471412595180676
Position 2587: 0.004690306848633026
Position 9004: 0.0042300895566504265
Position 6138: 0.004106772434897579
Position 6169: 0.003967548239402362
Position 642: 0.0035214389888942725
Position 7206: 0.0032721239334952044
Position 3786: 0.003152764463140087
Position 1973: 0.0030028914152101373
Position 11531: 0.002958616060832532
Position 7342: 0.0029309632718596997
Position 2505: 0.0028672030699764435
Position 220: 0.002732915428442673
Position 2275: 0.0026299848143352734
Position 1494: 0.002621751761365058
Position 8402: 0.002496633546067966
Position 391: 0.002412251633651131
Position 8812: 0.00238558625496451
Position 2827: 0.0023243696371543845
Position 269: 0.0021545852785867076
Position 3263: 0.0020915976409198607
Position 694: 0.002061942322247748
Position 10500: 0.0020285270297336093
Position 3933: 0.0019005237355728935
Position 8309: 0.0018572411387834304
Position 4307: 0.001565524399162695
Position 6894: 0.001348178720312978
Position 3605: 0.001339733347036972
Position 3139: 0.0012345026518823447
Position 419: 0.0011525879921785282
Position 6030: 0.0011451362882421048
Position 1041: 0.0011343108961825424
Position 2235: 0.0011231478758904742
Position 4526: 0.0010807924189764442
Position 2145: 0.000987928763133836
Position 1936: 0.0009262101476024667
Position 11157: 0.0008881824776653187
Position 3991: 0.0008653246818440425
Position 1289: 0.0007999192894287544
Position 3284: 0.0007751526571973812
Position 3625: 0.0007445306010897908
Position 7673: 0.0006935879077129921
Position 1456: 0.0006841875078541954
Position 3428: 0.0006123139056390603
Position 2759: 0.0006110188653753302
Position 3749: 0.0005597042421789752
Position 2460: 0.0005473138186862863
Position 6924: 0.000524922993609726
Position 7142: 0.0005091070162467394
Position 5611: 0.0004799877581219697
Position 2044: 0.000453255154168984
Position 766: 0.00031532633626204875
Position 4060: 0.00028511939370265654
Position 2277: 0.000273344728452782
Position 590: 0.00024254615541360647
Position 6460: 0.0002339688012642742
Position 1782: 0.00019494226086803508
Position 2690: 0.00018610692114149238
Position 788: 0.00018596615136715823
Position 3936: 0.0001740271749426065
Position 3159: 0.00017286981047297638
Position 1669: 0.0001305756764761929
Position 2111: 0.00012358507826485337
Position 1716: 0.00011188645640563585
Position 1065: 9.926269316402905e-05
Position 242: 9.293418519997698e-05
Position 1268: 9.165029448912957e-05
Position 431: 7.796854484223225e-05
Position 2878: 7.789203351661829e-05
Position 761: 7.740936650936863e-05
Position 342: 6.968482323724522e-05
Position 3637: 6.605771553067975e-05
Position 926: 6.336086544338008e-05
Position 272: 6.184790721195671e-05
Position 962: 5.8878678680059534e-05
Position 4238: 5.620408633775011e-05
Position 347: 5.459926176276943e-05
Position 2463: 5.073725454295418e-05
Position 5701: 4.5990743014785886e-05
Position 2331: 4.313447673533692e-05
Position 1056: 3.898302921571152e-05
Position 1334: 3.829411715640544e-05
Position 576: 3.796867893971081e-05
Position 340: 2.9621652172407434e-05
Position 2908: 2.638269454214738e-05
Position 1129: 2.4390758101595638e-05
Position 2344: 2.4227034650302843e-05
Position 189: 2.395600788434523e-05
Position 303: 2.1941071959352958e-05
Position 568: 2.097063310521996e-05
Position 2315: 1.8434554487786483e-05
Position 251: 1.62494774632212e-05
Position 1207: 1.5384936473105656e-05
Position 4110: 1.5041666725036094e-05
Position 3807: 1.4917104143416518e-05
Position 1278: 1.4667416970006707e-05
Position 810: 1.4039420077652453e-05
Position 275: 1.1559102554939839e-05
Position 1167: 1.12248775816229e-05
Position 1068: 1.0343655103468809e-05
Position 944: 1.0186316870551374e-05
Position 2847: 1.0019443131009036e-05
Position 222: 9.494885942021374e-06
Position 554: 8.822365769410416e-06
Position 801: 7.0233187729619415e-06
Position 829: 6.677154137554582e-06
Position 739: 6.4177721996007465e-06
Position 1727: 5.558429457603118e-06
Position 2591: 5.512079962052434e-06
Position 3245: 4.865128839639459e-06
Position 1540: 4.6163963993358195e-06
Position 442: 4.450036881750843e-06
Position 698: 4.302564367028214e-06
Position 689: 4.280067703070376e-06
Position 1951: 4.206273235689952e-06
Position 472: 3.9062553105397125e-06
Position 469: 3.458039623095629e-06
Position 593: 3.4565040639810262e-06
Position 825: 3.2670810496319863e-06
Position 360: 2.9690119769335837e-06
Position 2596: 2.9266879989022546e-06
Position 959: 2.689641814622248e-06
Position 1004: 2.6096761731142373e-06
Position 3017: 2.1235934506949385e-06
Position 702: 1.9357644532276374e-06
Position 1250: 1.4974818294477032e-06
Position 2984: 1.2865851830691948e-06
Position 282: 1.144936420755433e-06
Position 968: 9.584252283084367e-07
Position 1018: 8.751685350330728e-07
Position 1242: 7.527724584023913e-07
Position 771: 6.770745207252987e-07
Position 2412: 4.926811937031621e-07
Position 1200: 4.864031569968234e-07
Position 1074: 4.415410174502889e-07
Position 444: 3.454284085846018e-07
Position 846: 3.1235582327030374e-07
Position 1101: 3.007109556466817e-07
Position 294: 2.487777379164618e-07
Position 352: 2.2611083222771065e-07
Position 311: 1.527132341976472e-07
Position 1872: 1.43524995423616e-07
Position 289: 1.2367486917033346e-07
Position 503: 1.1475162588960965e-07
Position 773: 9.35301825010007e-08
Position 1025: 8.851593184407443e-08
Position 313: 7.809504996752568e-08
Position 448: 7.213000675904318e-08
Position 1220: 7.193487272815083e-08
Position 350: 7.167993648214248e-08
Position 536: 6.720910443194241e-08
Position 1304: 5.770422551479414e-08
Position 587: 3.872602688619835e-08
Position 1011: 3.853628402809286e-08
Position 513: 3.346960872154972e-08
Position 595: 2.7119749909071543e-08
Position 541: 2.5600916841588453e-08
Position 453: 1.2094032926956158e-08
Position 287: 8.690220791543066e-09
Position 1237: 8.290783599149293e-09
Position 1001: 6.971359747080428e-09
Position 510: 6.671668547514655e-09
Position 481: 3.507019080961718e-09
Position 1311: 1.6005573775871779e-09
Position 1171: 9.250546254962605e-10
Position 603: 3.466915534711792e-10
Position 517: 3.043097914099666e-11
Position 850: 3.759002872518403e-12
Position 866: 6.595985142477417e-13
Position 869: 4.654302275967815e-13
Position 124: 1.0714638374559813e-15
Position 134: 5.307833200832448e-18
Position 116: 8.505133182773781e-19
Position 130: 1.3509278460357132e-19
Position 136: 2.1652775273341276e-20
