Gene = AKNA
Position 43230: 0.009730961263831547
Position 4353: 0.0095224106735724
Position 24674: 0.009520272310547024
Position 6047: 0.00941705892329236
Position 50195: 0.009306233786792541
Position 35952: 0.009231868784025267
Position 25400: 0.009120376357428893
Position 10095: 0.008406974104606038
Position 34046: 0.008180482571863493
Position 493: 0.008134178230759856
Position 54: 0.008058628898513788
Position 45095: 0.007957557524444266
Position 6401: 0.007580984864808454
Position 49662: 0.007418210401122463
Position 27481: 0.007117980312192514
Position 50392: 0.0069121903641723974
Position 59387: 0.006887298312412592
Position 25284: 0.006678302220883623
Position 43930: 0.006661758835182217
Position 47656: 0.0065713967011919545
Position 22734: 0.006148196848975773
Position 6397: 0.006103020428472141
Position 3596: 0.005941207978540538
Position 23517: 0.005767425982449142
Position 57: 0.0051153636604882565
Position 43140: 0.005108967438632069
Position 19423: 0.005107902067454849
Position 53630: 0.004695144106084212
Position 33399: 0.004691531397763508
Position 47931: 0.004685316323780431
Position 44606: 0.00459441658901761
Position 48547: 0.004566132110084865
Position 37569: 0.004510942642398925
Position 43999: 0.004454248016249021
Position 24767: 0.004109465883042054
Position 24009: 0.00405413930268801
Position 44987: 0.003922886368613497
Position 44713: 0.003893907744558503
Position 37008: 0.0038455704305175214
Position 24704: 0.00380842773082554
Position 45779: 0.003801242791123917
Position 24601: 0.0037388085992812736
Position 43158: 0.0036780786017749723
Position 51617: 0.0035925132595648304
Position 19657: 0.003499672638332473
Position 33822: 0.003405542668874679
Position 27426: 0.0033905803013136193
Position 20061: 0.003386847376971463
Position 47696: 0.0033864190045961974
Position 20853: 0.0033141391482008242
Position 17688: 0.0031873960232184015
Position 17817: 0.0029805249064950474
Position 54190: 0.0029785179438153674
Position 20264: 0.002936715260725129
Position 48986: 0.002880587806493644
Position 34161: 0.002873073300426088
Position 24589: 0.0027759879347365097
Position 38401: 0.0027602582071199104
Position 3129: 0.0027044674658351403
Position 51760: 0.0025831972908872776
Position 2459: 0.002571801671188501
Position 25761: 0.002558280188646277
Position 24659: 0.002518242626034304
Position 48963: 0.0025020707690603665
Position 2496: 0.002479776379363309
Position 34777: 0.00246919140095522
Position 26935: 0.002445372405121762
Position 24752: 0.002351959849634426
Position 948: 0.002317360479684836
Position 54172: 0.002270911076490787
Position 23175: 0.002214939480759178
Position 46110: 0.002142948551679028
Position 49642: 0.0020867664331652228
Position 25344: 0.002045048971124454
Position 51744: 0.0020338828755165255
Position 2377: 0.0020134915610485844
Position 27184: 0.0018798172275311701
Position 26316: 0.0018324912067091178
Position 24761: 0.0017728036859651155
Position 16: 0.0017400915811437748
Position 24616: 0.0016308390983992573
Position 20456: 0.00147069789358059
Position 50291: 0.0014673846269525985
Position 24626: 0.001452906573730818
Position 23091: 0.0014251769558414106
Position 6077: 0.001388760773853073
Position 39954: 0.0013709767504347106
Position 24580: 0.001278957651120957
Position 39083: 0.001273642862619743
Position 50872: 0.0012348850897662758
Position 53823: 0.0011917598964847778
Position 8588: 0.0011730708701148068
Position 34140: 0.0011658133912158747
Position 49979: 0.0011098225204081496
Position 38710: 0.001082133704791404
Position 57300: 0.0010783326714141038
Position 20867: 0.0009514192755101886
Position 24838: 0.0009262091694616534
Position 24490: 0.0008974430347131292
Position 32250: 0.0008019659924128157
Position 50930: 0.0007868666193387267
Position 32873: 0.0007370997001510128
Position 20629: 0.0007129658680036546
Position 50763: 0.0007114849824950325
Position 24556: 0.0006456035593800693
Position 3756: 0.0006167629524656596
Position 35823: 0.0005926941143438754
Position 36010: 0.0005702934025504369
Position 1918: 0.0005611218922532376
Position 5776: 0.0005573191525931469
Position 5650: 0.0005216118252883455
Position 3910: 0.0004919033775028737
Position 35845: 0.0004575387881495467
Position 38998: 0.00045695898392996006
Position 34419: 0.00043405420926775483
Position 4044: 0.0004332217764298378
Position 35753: 0.00043286037613236156
Position 21269: 0.00041621700919317127
Position 35949: 0.00041301366839676637
Position 5828: 0.00040395643831113453
Position 22882: 0.0003990626583451063
Position 4801: 0.0003742279170355371
Position 20971: 0.00037364799862773206
Position 451: 0.0003645319725835429
Position 40140: 0.0003601037732287839
Position 26434: 0.0003464953313687626
Position 53683: 0.00030150574386698947
Position 35472: 0.00030105198195761975
Position 2156: 0.0002912751474179634
Position 16998: 0.000282370625442379
Position 21185: 0.00027423506188694577
Position 1335: 0.00027199778461468155
Position 10566: 0.000271479544471097
Position 40560: 0.00026661539295704195
Position 38919: 0.000266006507005539
Position 25300: 0.00025534500973567383
Position 26595: 0.00025530460067500445
Position 3880: 0.000246456650117023
Position 17642: 0.00022908400171069566
Position 24475: 0.00022338995127138417
Position 2046: 0.00022170894943694536
Position 36468: 0.00021703536795231445
Position 33733: 0.00021700877839980374
Position 33840: 0.00020925939506053498
Position 52841: 0.00020803599894839424
Position 1561: 0.0001957998269186633
Position 2503: 0.00019154494190394135
Position 22341: 0.00016945404817608308
Position 5716: 0.00016854787890723094
Position 3814: 0.00015864953341262908
Position 2383: 0.00015715259053739953
Position 37336: 0.00015613647341601814
Position 24788: 0.00015078778803093298
Position 34424: 0.00013450267874407556
Position 358: 0.00012573720079247578
Position 1443: 0.0001225162849935408
Position 28617: 0.00011399113321330635
Position 310: 0.00011217818776274236
Position 211: 0.00010857313009453269
Position 2726: 0.00010807222004565058
Position 1866: 0.00010793003612131153
Position 1748: 0.00010645234604889702
Position 495: 0.00010437085306603309
Position 3190: 0.00010391936908802547
Position 38873: 8.863430645022094e-05
Position 26023: 8.2778592072594e-05
Position 858: 7.615799011157534e-05
Position 1402: 7.307318580402544e-05
Position 34391: 6.713224239033883e-05
Position 53383: 6.575031422044026e-05
Position 2629: 6.161348123448964e-05
Position 2132: 5.5186251698228635e-05
Position 34980: 5.3863687101086276e-05
Position 1538: 4.509566617497234e-05
Position 1565: 4.469154402551712e-05
Position 40316: 4.358039028789339e-05
Position 2467: 4.25221449064847e-05
Position 2075: 4.052067128372309e-05
Position 6023: 3.979906771183958e-05
Position 49966: 3.70205660557877e-05
Position 85: 3.55015830728426e-05
Position 34215: 3.484584030684118e-05
Position 2850: 3.3847812263142173e-05
Position 2819: 3.339281356462127e-05
Position 34711: 3.2137083294124e-05
Position 2661: 3.175696030026898e-05
Position 5107: 2.8711862890433867e-05
Position 2775: 2.8017915974504886e-05
Position 1043: 2.7525407518389485e-05
Position 1114: 2.6309704242225725e-05
Position 35227: 2.4252494597029793e-05
Position 3159: 1.8616453241299065e-05
Position 48707: 1.8461343073464306e-05
Position 4328: 1.8349398364725034e-05
Position 1881: 1.8280813211867547e-05
Position 2490: 1.5337677083303326e-05
Position 4313: 1.4697410474595328e-05
Position 4005: 1.4615124817780602e-05
Position 33048: 1.143466503132174e-05
Position 2635: 1.0897401214386464e-05
Position 25882: 1.0026072162005252e-05
Position 25971: 9.57141704292593e-06
Position 49757: 9.119095592727333e-06
Position 34536: 7.551919436752254e-06
Position 34938: 4.223365801294369e-06
Position 24864: 3.830256068757419e-06
Position 20943: 3.577514310940723e-06
Position 32474: 2.7673411895316893e-06
Position 63: 2.3051524829598884e-06
Position 519: 6.866698937978248e-07
Position 199: 6.078561734109885e-07
Position 1285: 3.411173984972592e-07
Position 91: 2.145309708916437e-07
Position 38418: 1.9536979392146157e-07
Position 818: 1.7111576239612797e-07
Position 21791: 1.3283646601366662e-07
Position 844: 1.2552799897743518e-07
Position 38935: 1.1486415617787349e-07
Position 892: 7.480198667725521e-08
Position 936: 7.26408136482742e-08
Position 34720: 6.206497459912937e-08
Position 34756: 5.9973015590453e-08
Position 2169: 5.67679842374918e-08
Position 430: 5.211123121189148e-08
Position 799: 4.642135735087103e-08
Position 980: 4.570912651453582e-08
Position 1589: 4.413694587401278e-08
Position 342: 3.18596865185133e-08
Position 905: 3.161759726229355e-08
Position 240: 2.1265100314062308e-08
Position 396: 1.8098239751269306e-08
Position 266: 1.7305348645728907e-08
Position 1511: 1.706702703300574e-08
Position 1221: 1.6075418797295392e-08
Position 407: 1.5133712351992567e-08
Position 1353: 8.504911084944951e-09
Position 1785: 7.61026930342312e-09
Position 34947: 6.2349204597553045e-09
Position 640: 4.6764077934891846e-09
Position 2352: 3.568792294168249e-09
Position 1729: 1.7090223623500014e-09
Position 67: 1.3553418684503181e-09
Position 121: 1.284015589268839e-09
Position 271: 1.0056053235319775e-09
Position 333: 5.990426262277338e-10
Position 516: 5.372298434373605e-10
Position 72: 9.124557500346863e-11
Position 387: 7.78401734103661e-11
Position 583: 3.309607984736296e-11
Position 364: 2.7309294599686706e-11
Position 319: 8.92843034322642e-12
Position 248: 3.155898483586429e-12
Position 626: 6.159980078606724e-15
Position 537: 3.4155089436268878e-15
Position 417: 1.3018678984035277e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 34610: 0.9964768899845986
Position 48395: 0.9846733314004773
Position 20237: 0.969053356209908
Position 24450: 0.9622733654387364
Position 25619: 0.9566611256924032
Position 12958: 0.9407791966050318
Position 32493: 0.910869165621543
Position 31871: 0.9101214047150037
Position 36371: 0.7701788717938671
Position 57098: 0.7168668155780625
Position 8455: 0.7167394329561271
Position 43383: 0.7045224716285886
Position 52279: 0.701429829497233
Position 46504: 0.6661906684353776
Position 42974: 0.6361761491436142
Position 49799: 0.6122478905056086
Position 21238: 0.5737092836598606
Position 38313: 0.533873722368498
Position 25905: 0.5214883420481321
Position 26155: 0.5153421207022318
Position 13226: 0.5128652564040397
Position 50601: 0.5012126636232744
Position 47620: 0.48936831514518475
Position 26753: 0.4662457216112564
Position 52679: 0.46502018281866125
Position 44836: 0.4458356991404278
Position 34342: 0.4238489818279896
Position 34252: 0.38693649507258415
Position 19223: 0.3760210770736486
Position 19895: 0.3633609319218254
Position 40417: 0.3576004276958776
Position 16937: 0.34919444785024945
Position 16872: 0.33989821239706575
Position 4872: 0.32886944727708156
Position 45084: 0.3227804672424662
Position 13263: 0.27518552369261673
Position 26707: 0.26223332361881
Position 28533: 0.24980381485059475
Position 59318: 0.23027385035214937
Position 47427: 0.2160280975055123
Position 19057: 0.21282892508988807
Position 36237: 0.21171262517228998
Position 19280: 0.21080397514342705
Position 17687: 0.19928425910535263
Position 25836: 0.19464674678492916
Position 34368: 0.18375858124018687
Position 17881: 0.1790334973292823
Position 22825: 0.17155591682923266
Position 23388: 0.16252173112451743
Position 23408: 0.15960207862462278
Position 42188: 0.15361547553550625
Position 53471: 0.15332056933978266
Position 21314: 0.14572827149726145
Position 38358: 0.13853638512772481
Position 19855: 0.1370355253974486
Position 45057: 0.12499621260714705
Position 43430: 0.1235198291813236
Position 16940: 0.12303927887410857
Position 34085: 0.12279571440046978
Position 34461: 0.11977156714078295
Position 27332: 0.11897632382443077
Position 50567: 0.1155116085979335
Position 24638: 0.1111821795132109
Position 42178: 0.11109968403429814
Position 25809: 0.11002335940345748
Position 27218: 0.1098380061827736
Position 33818: 0.10864684114751166
Position 6284: 0.10781748092330519
Position 4240: 0.10709203069384525
Position 39699: 0.10635988676783092
Position 50630: 0.1052904252379338
Position 5649: 0.09995822975068971
Position 54620: 0.09534336502479392
Position 29785: 0.08986898580426075
Position 6157: 0.08967914887391512
Position 25918: 0.08758767750508818
Position 19076: 0.08638869635641029
Position 43445: 0.08463745773183988
Position 38361: 0.0810281430168891
Position 50037: 0.0770662900346026
Position 26684: 0.07523953142582243
Position 33594: 0.07214290022737796
Position 44348: 0.07098499002532839
Position 9063: 0.06292292390614505
Position 37435: 0.06285189981107134
Position 8932: 0.06072637614415194
Position 11829: 0.06034748557474767
Position 42212: 0.05892052968348441
Position 26117: 0.05828506675308937
Position 37198: 0.05471484806811017
Position 38335: 0.05334796877824886
Position 44024: 0.0526233447373399
Position 20048: 0.04948847031749382
Position 54313: 0.049403137928546205
Position 40646: 0.04750335935366172
Position 44816: 0.045662655506940715
Position 16349: 0.04496580749610494
Position 40047: 0.044027737658783976
Position 1667: 0.04291320614022904
Position 7888: 0.042574240684921126
Position 22497: 0.042178463641911676
Position 38268: 0.040185469313740806
Position 36170: 0.03868050217664547
Position 6408: 0.03772009834726265
Position 38604: 0.03702660504939742
Position 28426: 0.03644504981696619
Position 54067: 0.03634819199239814
Position 5321: 0.03510221558526802
Position 9083: 0.03394374245772914
Position 48775: 0.03315203000906488
Position 25847: 0.033052104267951084
Position 22787: 0.032994993822264625
Position 4804: 0.03282995376333124
Position 38340: 0.03273080883780044
Position 40441: 0.031804170418709546
Position 31815: 0.031267497021284577
Position 45938: 0.03104659087662641
Position 19819: 0.030926680109487376
Position 59923: 0.03011974750990354
Position 31669: 0.029232689133934484
Position 43849: 0.02853454099340239
Position 37457: 0.026945434671303392
Position 25872: 0.025671921230078932
Position 21064: 0.025529090860148117
Position 45915: 0.025060525017831615
Position 9118: 0.02405915425314473
Position 5871: 0.02339090178745618
Position 24683: 0.023035235412229054
Position 40177: 0.022915317887868734
Position 4829: 0.022451125057213913
Position 57739: 0.022196713168273343
Position 48000: 0.021890151596817772
Position 6316: 0.021725504829172466
Position 37409: 0.021381954651947727
Position 30681: 0.020431749552673194
Position 35443: 0.020387483870046498
Position 37176: 0.019529560588926864
Position 31908: 0.019410960354057795
Position 3738: 0.018993986482353797
Position 2988: 0.01849052570161268
Position 32635: 0.01833399898769026
Position 26158: 0.018312608649873493
Position 25165: 0.018099072559172646
Position 54333: 0.018055281889637717
Position 29604: 0.01788229617458101
Position 37542: 0.017623904302409513
Position 37147: 0.01759563677769771
Position 20840: 0.016865042931769648
Position 8399: 0.01683264538264791
Position 29667: 0.016813668229342552
Position 21333: 0.01572321719405061
Position 8935: 0.015082437793353836
Position 23750: 0.01469311936486479
Position 39996: 0.013844919014953038
Position 2918: 0.013610870383115488
Position 35580: 0.012756024352458727
Position 26642: 0.012486602760740914
Position 27306: 0.011724025660053755
Position 23728: 0.011543363921704517
Position 35449: 0.011186791536200799
Position 44138: 0.010583341176957554
Position 19627: 0.010032694589795095
Position 22747: 0.009888332650245827
Position 22753: 0.009757015028598917
Position 50127: 0.009505197039118627
Position 13018: 0.008927963149909143
Position 52725: 0.008916606541696672
Position 49432: 0.00883572607567132
Position 8996: 0.008647530374224019
Position 20241: 0.008553197823176067
Position 40617: 0.008243992876236183
Position 37438: 0.00816713631887989
Position 35539: 0.008086411793363578
Position 5421: 0.007996543685909234
Position 115: 0.007866491164178334
Position 46508: 0.007822103380669916
Position 53055: 0.007756781043301308
Position 50683: 0.0076012718335632425
Position 26691: 0.007485456360351119
Position 52425: 0.007429909935532983
Position 36175: 0.007413615709339027
Position 19805: 0.0072739543935879634
Position 9998: 0.0072624839705511465
Position 47679: 0.0070586326498216475
Position 40510: 0.007028936054331747
Position 57057: 0.006957306243599609
Position 54659: 0.006929880401446821
Position 26841: 0.006920765897317029
Position 38434: 0.006646587841701609
Position 52176: 0.006460050765315647
Position 48401: 0.0063638118205201185
Position 32451: 0.006321648410904244
Position 13299: 0.005945307476098057
Position 44333: 0.005935957161194386
Position 34259: 0.005677175678508461
Position 35892: 0.005650338564077139
Position 29568: 0.0056210327818270855
Position 19656: 0.005571224316273764
Position 45865: 0.005537694739644957
Position 19630: 0.005524158679508959
Position 3404: 0.0053939577085297145
Position 22727: 0.005382424047657069
Position 7950: 0.005324000927950552
Position 38436: 0.0052651203842746476
Position 51582: 0.005196783977535326
Position 2269: 0.005073174752920346
Position 50285: 0.005038301963853742
Position 34136: 0.005023630143346403
Position 21164: 0.004844532148237735
Position 22655: 0.004797820580068638
Position 5090: 0.004770623426729167
Position 47862: 0.004685316323780429
Position 49844: 0.004670228864124936
Position 26065: 0.0046599751108456315
Position 5350: 0.004637960003439993
Position 54662: 0.004493983956784911
Position 33300: 0.004454043179748236
Position 5267: 0.0044246210555049775
Position 5601: 0.004404706642906275
Position 45688: 0.004352231801713747
Position 34139: 0.004330151194135509
Position 6522: 0.004283106981128394
Position 8402: 0.004257992046073551
Position 26559: 0.0041095822744551935
Position 33909: 0.0039765552487293215
Position 25950: 0.003926965361772631
Position 22876: 0.003925983071083362
Position 39695: 0.003863079657962889
Position 44114: 0.00371060086460808
Position 23035: 0.0036401164366005943
Position 38363: 0.003599525278118005
Position 20693: 0.0034206094716142292
Position 26694: 0.003354703028133309
Position 309: 0.0033172026283934055
Position 20131: 0.0033067834317584525
Position 27366: 0.003265728528129019
Position 33820: 0.00323912195329886
Position 35685: 0.003206461659120798
Position 36448: 0.003127925635124589
Position 26343: 0.003103288137043298
Position 4832: 0.0031030994654645525
Position 27030: 0.0030863678354304197
Position 37235: 0.0030291835710432747
Position 21067: 0.0030215549017946794
Position 36192: 0.0030184893062810475
Position 17471: 0.002981027080612022
Position 5827: 0.002947262316704385
Position 19702: 0.002837208485846775
Position 21129: 0.002828915459401958
Position 38273: 0.0027413347301654045
Position 52150: 0.0027263445725521007
Position 25881: 0.0027005373446131777
Position 56354: 0.002695273937745599
Position 50316: 0.0026566553838192086
Position 52332: 0.0026464407326754233
Position 26719: 0.002635279015611968
Position 39857: 0.0026009357155508056
Position 28553: 0.002553678564034419
Position 13036: 0.002533120962260782
Position 49681: 0.0025212203373152662
Position 33761: 0.0024850678536804762
Position 6136: 0.002477223246100741
Position 43980: 0.0024026491364913818
Position 2981: 0.0023756779489389223
Position 50871: 0.0023549732491063486
Position 4105: 0.0023240136247210568
Position 5752: 0.002289224953229649
Position 27241: 0.002277721102614452
Position 47528: 0.0022616723579144027
Position 53105: 0.0022228918610682014
Position 21242: 0.002136379453670512
Position 4633: 0.002124354826722938
Position 27270: 0.0021001692169813884
Position 26584: 0.0020973968786884315
Position 2882: 0.0019473011891973893
Position 6225: 0.0019446611659826181
Position 53454: 0.0019408089926404096
Position 52685: 0.001932536357571122
Position 48744: 0.001917705548265023
Position 728: 0.0018395112902467746
Position 51339: 0.0018019696015870877
Position 35845: 0.001740746805668446
Position 57172: 0.0017357457015176275
Position 19912: 0.0017262193460518076
Position 3804: 0.0017089678674287424
Position 36612: 0.001582108525890639
Position 24354: 0.001578322013103979
Position 5549: 0.0015273349364943803
Position 44038: 0.0015127866421298405
Position 38767: 0.0014541292740031997
Position 54827: 0.0013977594631650444
Position 32274: 0.0013748741225923949
Position 4275: 0.001369056424751516
Position 7978: 0.001357540828381237
Position 51478: 0.0013469726097081864
Position 40287: 0.0013239820203939925
Position 49860: 0.0012992679311215967
Position 21043: 0.0012950273646262981
Position 23714: 0.001253930662289014
Position 6495: 0.0012454324276682887
Position 240: 0.0012269832342907579
Position 35471: 0.0012190934242851245
Position 24251: 0.0012182378447670387
Position 22881: 0.0012114197015652595
Position 2326: 0.0012078441577670134
Position 9806: 0.0011444901340548934
Position 8773: 0.0011399313448842083
Position 53027: 0.0011226548318311116
Position 19522: 0.0011144189836140078
Position 5937: 0.0011100200730585373
Position 52451: 0.0010903898102213347
Position 3831: 0.0010850088524200436
Position 3044: 0.0010554057034533625
Position 37484: 0.0010088934542235716
Position 56442: 0.0009965875638557058
Position 26511: 0.0009242137886087521
Position 43234: 0.0009226100847723614
Position 39860: 0.0009215858376954134
Position 37463: 0.0009200299953367568
Position 40071: 0.0009075139247580312
Position 50076: 0.0009059879339544829
Position 4196: 0.0008876418686579787
Position 33839: 0.000882248489024928
Position 37075: 0.0008792393900559926
Position 48910: 0.0008714609642580997
Position 48439: 0.0008551746349477483
Position 52241: 0.0008548939725421364
Position 37513: 0.0008380221030904102
Position 32130: 0.0008019659924128157
Position 54526: 0.0007910971108115858
Position 25566: 0.0007678576252454924
Position 36934: 0.0007325462043590199
Position 26123: 0.0007259370352626353
Position 49443: 0.0006996068983375068
Position 49829: 0.0006646729063799665
Position 46305: 0.0006543979184326483
Position 22701: 0.0006488931441431128
Position 3846: 0.0006486211912488143
Position 37417: 0.0006389938443834238
Position 53538: 0.0006384095463770581
Position 3920: 0.0006076969245668679
Position 27065: 0.0005963201793945223
Position 25458: 0.0005720240313002472
Position 52796: 0.0005508941891594926
Position 259: 0.0005448742490868529
Position 55550: 0.0005402411721510899
Position 26315: 0.0005373012937910808
Position 3507: 0.0005345149705043341
Position 20546: 0.0005331263283922398
Position 37004: 0.0005087609892980733
Position 36205: 0.0004841245286825959
Position 36451: 0.00047996068299040434
Position 32666: 0.0004760605579339069
Position 54874: 0.0004701845516661543
Position 2376: 0.0004522156380094686
Position 25920: 0.0004511460104159373
Position 50326: 0.0004492193392146615
Position 36898: 0.00044187386857780675
Position 4220: 0.00043895084935276663
Position 17387: 0.0004354529443170751
Position 55571: 0.0004051661459910625
Position 2558: 0.00039931097345951617
Position 2205: 0.0003952496027548131
Position 37386: 0.0003828626226512727
Position 26079: 0.00037966549796254246
Position 22239: 0.0003794180224305317
Position 396: 0.00037672116073551593
Position 53257: 0.0003767095730948638
Position 26070: 0.00036967853926670157
Position 40074: 0.0003631082389048578
Position 52294: 0.0003578975770793316
Position 5017: 0.00035072582260729443
Position 25966: 0.0003499672136106096
Position 36635: 0.00033964115539216497
Position 1893: 0.00033948710966036984
Position 20720: 0.0003366870476833061
Position 1536: 0.00033010430487040145
Position 25714: 0.00032988682367249267
Position 5159: 0.00032457214811024745
Position 38962: 0.00032270593833143166
Position 32793: 0.0003224227917451867
Position 37573: 0.00031821563319066245
Position 48798: 0.00031356339043809027
Position 20789: 0.00031196579894508054
Position 26805: 0.0003097640606358341
Position 2400: 0.00029955719567330703
Position 399: 0.0002882942129433215
Position 32371: 0.0002870373036369905
Position 37254: 0.0002842131477604512
Position 48630: 0.00027677628290131485
Position 27369: 0.00027291705011363407
Position 746: 0.0002681721947365637
Position 53005: 0.00025874388414951204
Position 33989: 0.00025574888556821916
Position 34782: 0.0002536111544015129
Position 52913: 0.0002485228940647138
Position 36773: 0.0002483597256735298
Position 25676: 0.000229944726866772
Position 33263: 0.00022900400327872575
Position 20526: 0.00022789346926414532
Position 26815: 0.00022499272808878978
Position 38837: 0.00022055202499268433
Position 55326: 0.00021189236325145017
Position 22324: 0.00020360597921414834
Position 21168: 0.00020267932707308513
Position 26666: 0.00020015601418479445
Position 21172: 0.00019974486761973343
Position 35822: 0.00019296363191016746
Position 3891: 0.00018723954307611418
Position 32352: 0.00018701892010001558
Position 26656: 0.0001829121855538911
Position 3627: 0.00018170625162509447
Position 21132: 0.000181033929777803
Position 1423: 0.00017111178911551034
Position 1285: 0.00016940744786157847
Position 10534: 0.00016861242459755078
Position 36745: 0.0001683857836286452
Position 26648: 0.00016734791583478847
