Gene = ESM1
Position 801: 0.0006504656690931916
Position 2207: 0.0006475586236520803
Position 2699: 0.0006254589656328008
Position 3649: 0.0006238818088117695
Position 7650: 0.0006129166186840898
Position 2501: 0.0006113817978357044
Position 3843: 0.0006047811480693022
Position 7029: 0.0005042379559511837
Position 4255: 0.0004334162309550171
Position 2474: 0.00042241301693317563
Position 7528: 0.0004012463925206049
Position 6440: 0.0003877378823499093
Position 3887: 0.0003626011711174112
Position 6386: 0.00036120801759542345
Position 3460: 0.00035842993956321234
Position 3745: 0.00035159794682369094
Position 4795: 0.0003461244674292825
Position 7050: 0.00034376635783535246
Position 5182: 0.00033552394610022643
Position 2259: 0.00032261082895930385
Position 3550: 0.00027952153499801743
Position 744: 0.000278399915521786
Position 4823: 0.000274183613627289
Position 6398: 0.00027106187078552573
Position 3483: 0.00026898273024634296
Position 6185: 0.00026498984207529055
Position 685: 0.00024794666564874264
Position 854: 0.00021093956463645307
Position 6128: 0.00020853653806497197
Position 797: 0.0001906451923287625
Position 7393: 0.0001889530344204408
Position 3451: 0.00018833371952669856
Position 446: 0.00018428539554654418
Position 4987: 0.00017357551362840937
Position 2423: 0.0001571196346140042
Position 1704: 0.0001556098997246624
Position 3411: 0.00014670083640201046
Position 823: 0.00014075651983955795
Position 6409: 0.00013241775081077755
Position 4547: 0.00012856113437185803
Position 4568: 0.00012446362817524034
Position 1326: 0.00012348784153975957
Position 5078: 0.00012120221633033048
Position 4886: 0.00010584106888464387
Position 598: 0.00010028904125287269
Position 4907: 9.777125551035037e-05
Position 3863: 8.13444825985574e-05
Position 412: 7.902588296968367e-05
Position 569: 7.883993374725933e-05
Position 3917: 7.451654815659041e-05
Position 633: 7.375270338586338e-05
Position 311: 6.82972746510952e-05
Position 2015: 6.728441676569963e-05
Position 1515: 6.51021390525619e-05
Position 4137: 6.405422949135678e-05
Position 889: 6.099737779576428e-05
Position 540: 4.1151981343844775e-05
Position 390: 4.064855730941334e-05
Position 2315: 3.882828550944688e-05
Position 428: 3.115776192609494e-05
Position 993: 1.879233120748466e-05
Position 3358: 1.5872571077081335e-05
Position 397: 1.5273227326067344e-05
Position 755: 1.4298947747479357e-05
Position 373: 1.3347449833362575e-05
Position 246: 1.1175882518865717e-05
Position 1061: 1.0589501941731324e-05
Position 1614: 9.57745806242419e-06
Position 644: 8.648534412651153e-06
Position 3671: 8.363900549977683e-06
Position 951: 7.725452730615958e-06
Position 778: 7.305067694171188e-06
Position 620: 6.137707311322461e-06
Position 430: 4.73009318145985e-06
Position 2124: 4.4043973340021265e-06
Position 249: 3.47219159122057e-06
Position 452: 2.997071430379513e-06
Position 2022: 2.8599586039057624e-06
Position 536: 2.7347042623534942e-06
Position 2065: 2.670482057314565e-06
Position 490: 2.551405612880394e-06
Position 1064: 1.8266851633050116e-06
Position 101: 1.7703757719666593e-06
Position 503: 1.4339538079268768e-06
Position 499: 1.2581019468032307e-06
Position 650: 1.217192249979158e-06
Position 492: 8.224209399727397e-07
Position 549: 7.336828041376887e-07
Position 1007: 7.173831230864495e-07
Position 909: 7.017029341255031e-07
Position 284: 5.700981976292186e-07
Position 1095: 4.865445162977155e-07
Position 516: 3.8554148460306203e-07
Position 277: 2.4687189456888737e-07
Position 264: 1.882185704539561e-07
Position 3218: 1.375346693878029e-07
Position 812: 8.19098071814094e-08
Position 106: 8.009868148297726e-08
Position 860: 6.989464366399628e-08
Position 995: 6.819056522017703e-08
Position 332: 6.511177664808527e-08
Position 605: 5.414740023363305e-08
Position 279: 5.121850742426799e-08
Position 768: 4.3820358510373164e-08
Position 542: 3.6495020066129705e-08
Position 553: 2.06606324765997e-08
Position 253: 1.48671794148089e-08
Position 454: 1.4386086336049514e-08
Position 712: 1.356753652955604e-08
Position 511: 1.254693228964291e-08
Position 207: 1.1734629969622527e-08
Position 1179: 8.456347462745838e-09
Position 261: 8.034480451443003e-09
Position 610: 6.221073366028488e-09
Position 617: 6.159517314161117e-09
Position 151: 5.480558769375203e-09
Position 132: 5.325734109892948e-09
Position 657: 4.700197760988413e-09
Position 654: 4.358040183660714e-09
Position 696: 3.5319465039852674e-09
Position 136: 3.2619114868102846e-09
Position 121: 1.880330623913166e-09
Position 126: 1.3342891655247564e-09
Position 700: 6.970619552381479e-10
Position 153: 3.5934115650222456e-10
Position 119: 1.7192548872631514e-10
