Gene = FAAP20
Position 470: 3.147039393784645e-05
Position 1841: 2.787599454425353e-05
Position 1693: 2.5673923625692092e-05
Position 1073: 2.554321743446511e-05
Position 676: 1.9839868871473265e-05
Position 1059: 1.8976392690144893e-05
Position 1403: 1.5020683451911288e-05
Position 1124: 1.4931206249701769e-05
Position 1428: 1.1312682278626621e-05
Position 608: 8.041373586541436e-06
Position 135: 7.066227648636809e-06
Position 1562: 7.047620963389098e-06
Position 1514: 5.058907648922301e-06
Position 2120: 2.9568489334096045e-06
Position 811: 2.7654219553607276e-06
Position 2047: 2.5650133067155063e-06
Position 662: 1.6943179572054816e-06
Position 961: 4.0329256704978696e-07
Position 594: 1.6878254247390807e-07
Position 617: 1.2847823889271903e-07
Position 1112: 1.1294850958799726e-07
Position 630: 5.725084687739414e-08
Position 219: 8.581211656129923e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 640: 0.8669288110759246
Position 863: 0.7676949266162849
Position 1798: 0.6963828302326663
Position 4992: 0.3806374029862384
Position 2856: 0.24844516289329496
Position 1345: 0.21121261060689414
Position 1048: 0.19833565294557468
Position 2281: 0.15948919616743942
Position 1801: 0.1088765105612902
Position 2697: 0.10821602146222381
Position 4882: 0.09662704669531971
Position 2897: 0.06107930854001126
Position 567: 0.05235109968086089
Position 1012: 0.050706573585682264
Position 4598: 0.04759843033409546
Position 4760: 0.04519019482127932
Position 4079: 0.03813194885891786
Position 1573: 0.030406445293732712
Position 4897: 0.029562155846974875
Position 3463: 0.026465428314777724
Position 450: 0.025668505633336877
Position 1365: 0.020643491839262403
Position 3536: 0.02006396060955103
Position 2285: 0.01905744801025227
Position 1025: 0.016273166108906178
Position 2774: 0.015190684628258351
Position 4342: 0.014047077274038818
Position 4357: 0.013732157705184735
Position 3036: 0.013488116470244987
Position 3438: 0.012259447042646789
Position 1606: 0.010981828626905643
Position 4143: 0.010948063599994968
Position 1578: 0.01017501838950767
Position 1624: 0.00886346677364851
Position 4626: 0.008185944052717206
Position 987: 0.008100183441603183
Position 914: 0.007620123906142494
Position 3395: 0.0074558292495362655
Position 1102: 0.007063726911397924
Position 4948: 0.006154185341882438
Position 1350: 0.005851762075426638
Position 5125: 0.005693115125409981
Position 4213: 0.005545413763157213
Position 1370: 0.005529856371576573
Position 3060: 0.004922338491099692
Position 5122: 0.004368669314977673
Position 2613: 0.00406778513495042
Position 2799: 0.0038594631043365733
Position 4903: 0.00313328433529355
Position 1057: 0.003058343678608476
Position 5150: 0.0030252743389469865
Position 2397: 0.0029290549372500948
Position 480: 0.002803426591647691
Position 2029: 0.0027022390497576597
Position 592: 0.0026649617574208266
Position 5016: 0.0023298734883640745
Position 1291: 0.0022617930785913494
Position 4529: 0.0020653847726401138
Position 4659: 0.001937316988803822
Position 1121: 0.0018886642100767882
Position 5043: 0.0015401344182373944
Position 535: 0.0014966310875027123
Position 366: 0.0014718928022517867
Position 1240: 0.0014645927463172222
Position 483: 0.001431821745410906
Position 1771: 0.001213869053479603
Position 1192: 0.001189574526445837
Position 3352: 0.0011132718922058995
Position 1746: 0.0010698247974957192
Position 1762: 0.0010385297702632235
Position 1739: 0.000998824757898772
Position 1437: 0.0009572025011237349
Position 866: 0.0009256359885125804
Position 771: 0.0009013851427639405
Position 1446: 0.0008223086303839433
Position 3728: 0.0008113485339650028
Position 1135: 0.0008109301622523899
Position 1452: 0.0007795608850238114
Position 1673: 0.0006970171057090836
Position 1260: 0.0006772594621354883
Position 1593: 0.0006634153157485776
Position 3371: 0.0005897705943748613
Position 2394: 0.0005175928894402903
Position 871: 0.000491707613646653
Position 990: 0.00048354444285191587
Position 5153: 0.0004620304528307422
Position 2355: 0.00039344314345118696
Position 818: 0.00038554504786211894
Position 5029: 0.0003820059913060133
Position 1118: 0.0003266161962023818
Position 4120: 0.00030408262024632447
Position 4409: 0.00028292927867841483
Position 4024: 0.00028266865764125333
Position 2566: 0.0002786426808191429
Position 1501: 0.0002538925200905185
Position 4027: 0.00024994593208074755
Position 800: 0.0002124039812307241
Position 3272: 0.00020962049580871943
Position 2222: 0.0002011194298869708
Position 894: 0.00020066028571873515
Position 245: 0.00018427286800405692
Position 2248: 0.00017754608502575645
Position 4006: 0.00016653025497555417
Position 2198: 0.00015536932618566456
Position 1521: 0.00014627629750612914
Position 776: 0.0001327992877158482
Position 683: 0.00012431105315019014
Position 3328: 0.0001119220769643723
Position 2835: 0.00010482976792614423
Position 1067: 9.454591612046264e-05
Position 1725: 6.207773837110784e-05
Position 2126: 6.063568611643686e-05
Position 1810: 5.9534519055635065e-05
Position 884: 5.9295843606717686e-05
Position 608: 5.3343852000431185e-05
Position 1378: 4.958081210313295e-05
Position 296: 4.8113985174166636e-05
Position 1375: 3.275101363968892e-05
Position 1070: 3.145585143861103e-05
Position 1082: 2.5232011608167252e-05
Position 2069: 2.179724233541059e-05
Position 1203: 1.9995322969151583e-05
Position 1269: 1.8284429060057733e-05
Position 1382: 1.3411902480066418e-05
Position 841: 1.28791087513163e-05
Position 4909: 1.2471287413406825e-05
Position 2114: 1.1736528866173808e-05
Position 2306: 7.169874054425522e-06
Position 407: 6.530699404496354e-06
Position 1124: 4.7128678225972435e-06
Position 808: 4.399113321953832e-06
Position 1143: 2.7984432683301874e-06
Position 1200: 2.5802797425744333e-06
Position 1825: 1.9482389810033366e-06
Position 704: 1.7437887062907748e-06
Position 721: 1.6820567354683343e-06
Position 689: 1.3582021468561167e-06
Position 2659: 1.3011595753762577e-06
Position 728: 1.0337933887358824e-06
Position 276: 9.97636591684451e-07
Position 1225: 6.351087574801926e-07
Position 1209: 5.564082909389922e-07
Position 185: 5.51427850052952e-07
Position 746: 3.2438755479091366e-07
Position 335: 2.9950020648725915e-07
Position 1064: 2.636249623866359e-07
Position 258: 2.1956725792718405e-07
Position 2352: 1.5991103365463452e-07
Position 2446: 1.5885503285646184e-07
Position 826: 6.620483102521692e-08
Position 1908: 1.3414777658073145e-08
