Gene = PCSK9
Position 4597: 0.0012144810370867665
Position 1224: 0.0011820464053347319
Position 672: 0.0011401206685746122
Position 17375: 0.0011268814982572425
Position 21317: 0.0010899072738555266
Position 505: 0.0010687886255745544
Position 19131: 0.0009920513585598386
Position 20009: 0.000977542513987767
Position 1935: 0.0008766582500180114
Position 3867: 0.0008667868244011755
Position 11510: 0.0008535777131366165
Position 4457: 0.0008407564230775254
Position 5748: 0.000822139203000839
Position 20279: 0.000812287313944832
Position 19586: 0.0007816756963112424
Position 20330: 0.0007543720384793134
Position 8060: 0.000743358797521266
Position 16517: 0.0007205939479230041
Position 7882: 0.0007178708370587235
Position 14487: 0.0007159673909962878
Position 1523: 0.0006921825675391167
Position 13769: 0.0006878974109864664
Position 18708: 0.000678207083163219
Position 19984: 0.0006715122681793348
Position 24947: 0.0006647477719262893
Position 1215: 0.0006183829724527119
Position 4828: 0.0006151679688192581
Position 4752: 0.0005893497793088935
Position 607: 0.000588947961186022
Position 10843: 0.0005572463050919306
Position 20412: 0.0005469704527157181
Position 5234: 0.000528358397493658
Position 18844: 0.0005062131338062314
Position 11091: 0.0005023774088352229
Position 18027: 0.0005018891516913618
Position 7802: 0.00048670651515475045
Position 2695: 0.00043467106306675714
Position 19374: 0.0004324390155594952
Position 18951: 0.00039968018118418167
Position 413: 0.0003682046595522875
Position 17822: 0.00033940498160672447
Position 8834: 0.0002892198898572409
Position 930: 0.00022455841282083776
Position 2167: 0.00021975415471816686
Position 2791: 0.00021831871416895163
Position 7410: 0.00020724197225098243
Position 313: 0.0001881868670403653
Position 503: 0.00016762431484305934
Position 20900: 0.00015793546009903791
Position 7804: 0.00015227070850731985
Position 17079: 0.0001350493083129927
Position 8010: 0.00011234415066245305
Position 8099: 0.00010837401908673895
Position 7765: 0.00010141818667691383
Position 1281: 9.68318894138645e-05
Position 1403: 8.945848632429752e-05
Position 7908: 8.823085929625408e-05
Position 7860: 8.379511928452871e-05
Position 19119: 7.688899201362602e-05
Position 8289: 6.344103416452114e-05
Position 13585: 5.867690293703643e-05
Position 10385: 5.74835709199784e-05
Position 2369: 5.383952242897424e-05
Position 2744: 5.13846208839652e-05
Position 319: 4.85908584092347e-05
Position 7633: 4.738409014932949e-05
Position 15158: 4.6907100304221245e-05
Position 14391: 4.210186986059201e-05
Position 18537: 4.1368888848479487e-05
Position 18628: 3.8645132272739576e-05
Position 7846: 3.392133929539353e-05
Position 5222: 3.171354146705289e-05
Position 14479: 3.140608868031529e-05
Position 23428: 2.587474868580748e-05
Position 14385: 2.335706464065554e-05
Position 22190: 2.0363766716092533e-05
Position 21: 1.9821114947548606e-05
Position 9218: 1.9655722241639376e-05
Position 7839: 1.8761076370786294e-05
Position 549: 1.702449366415595e-05
Position 40: 1.6975688476170723e-05
Position 7398: 1.6145759780386906e-05
Position 13486: 1.3848111682637524e-05
Position 860: 1.3320767591853348e-05
Position 8237: 1.3005202625584433e-05
Position 19133: 1.2389132879767534e-05
Position 7781: 9.437594185750367e-06
Position 19135: 6.913888100337161e-06
Position 7786: 6.883634193469563e-06
Position 375: 5.738484040676432e-06
Position 8101: 5.511382671248373e-06
Position 19137: 3.805858882441504e-06
Position 8074: 3.6459102132967997e-06
Position 195: 3.272429760538742e-06
Position 1212: 3.230741261741939e-06
Position 687: 2.7769946632800757e-06
Position 8053: 2.6378665621157155e-06
Position 945: 2.449388300172256e-06
Position 1013: 2.3187803633423565e-06
Position 8076: 1.7783015874506956e-06
Position 8178: 1.7700522796031332e-06
Position 8232: 1.7434921888647952e-06
Position 1376: 1.649935385218565e-06
Position 360: 1.3893132752505498e-06
Position 7719: 1.3756198697008179e-06
Position 230: 1.35401102936336e-06
Position 6: 1.2721483169210693e-06
Position 7771: 1.18027603057513e-06
Position 1294: 1.0876147889383933e-06
Position 1575: 9.654030175627187e-07
Position 8201: 6.901127179192147e-07
Position 8115: 5.138130866158708e-07
Position 765: 4.4993970855982723e-07
Position 572: 3.389915404602794e-07
Position 883: 3.1026443494853096e-07
Position 554: 3.0564243899250803e-07
Position 730: 2.80908295750039e-07
Position 934: 2.2091187870180348e-07
Position 19139: 2.021170924874069e-07
Position 970: 1.2678469114391664e-07
Position 868: 9.45803842808754e-08
Position 596: 6.641013088123306e-08
Position 1788: 3.513962656921283e-08
Position 748: 2.6183945408317255e-08
Position 675: 2.157374757701477e-08
Position 109: 1.4892029993119904e-08
Position 1333: 4.302547379246627e-09
Position 601: 1.2413690458282936e-10
Position 112: 1.940774764417366e-11
Position 426: 1.629560748824191e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6974: 0.870871170667208
Position 16444: 0.8495569887083265
Position 12762: 0.767782046995434
Position 4384: 0.7124604226118925
Position 18950: 0.6235264063929433
Position 18487: 0.575805517205294
Position 17782: 0.5727393206396535
Position 10199: 0.5690301807761841
Position 20008: 0.514358233559996
Position 21826: 0.5004314748079962
Position 13101: 0.44341362793763206
Position 13054: 0.38598545394202755
Position 8922: 0.3290620528952515
Position 17879: 0.3278687924591525
Position 24242: 0.3014320805480799
Position 2871: 0.2789926649342375
Position 8003: 0.27439191907537147
Position 3472: 0.22639989346455502
Position 23820: 0.21398431302212068
Position 11953: 0.21181808961040188
Position 18571: 0.20485307470031067
Position 18969: 0.1915447554989417
Position 20027: 0.16225600915816926
Position 3497: 0.1597867920054573
Position 12679: 0.1571189749744673
Position 4294: 0.13862638684725956
Position 13366: 0.1372491957365555
Position 24298: 0.12900761880413458
Position 6678: 0.1289211269664834
Position 7031: 0.12526038552513752
Position 10196: 0.11063444379022475
Position 24519: 0.10664951360457825
Position 19895: 0.10387591095238709
Position 13138: 0.1001726050913244
Position 11794: 0.09820327714850803
Position 24783: 0.08831695955549082
Position 19937: 0.08218992428790681
Position 22063: 0.08109972588557271
Position 18937: 0.07944409693628392
Position 10177: 0.07606216274357026
Position 7603: 0.07162725494563277
Position 16551: 0.0685214872099525
Position 22211: 0.058791312568124414
Position 19034: 0.05730272279057446
Position 5474: 0.055543427342164296
Position 11232: 0.05361809689831232
Position 18423: 0.052300935553149366
Position 9580: 0.050842578745045726
Position 10966: 0.0474210061788607
Position 14211: 0.04737637476878768
Position 16302: 0.047324305100194974
Position 382: 0.045946243262603055
Position 15660: 0.043843736106063076
Position 18496: 0.041775219166430864
Position 24670: 0.040776873334877464
Position 11828: 0.040672189784796406
Position 3724: 0.039465567285050844
Position 9514: 0.03937245784838883
Position 2833: 0.03868899894042451
Position 3775: 0.03849204046783251
Position 9159: 0.03423582286909913
Position 5517: 0.03302721480929771
Position 572: 0.03212763342875733
Position 24811: 0.030955215999966316
Position 8735: 0.030263357765232
Position 13341: 0.028745899076102494
Position 9217: 0.028567220287263443
Position 748: 0.026311720406084236
Position 16526: 0.025581115821145962
Position 10145: 0.025175551858911217
Position 24120: 0.022226686021586135
Position 14128: 0.021486216883263316
Position 25188: 0.02138089237602674
Position 10552: 0.02129585168638438
Position 16277: 0.02122002632073508
Position 9465: 0.019815847093764237
Position 8639: 0.019220967425864082
Position 17932: 0.018813681124066024
Position 1647: 0.01805414353033737
Position 6764: 0.01669796237022674
Position 8714: 0.015063888017947684
Position 10296: 0.014525101734961757
Position 25249: 0.014440858040262882
Position 11956: 0.013948283239330395
Position 6039: 0.013882468601472719
Position 18546: 0.013383955081477336
Position 3772: 0.0132462153718069
Position 13006: 0.01311927914761011
Position 649: 0.013087737971468933
Position 3676: 0.012910026624711602
Position 5837: 0.012436054230330595
Position 17474: 0.012331553205741542
Position 3271: 0.01231303748553579
Position 24624: 0.011283150505718428
Position 17904: 0.011138384913719388
Position 6631: 0.010904062313466667
Position 19173: 0.010842409331603815
Position 8317: 0.010784884869860468
Position 12438: 0.010375419072396416
Position 12356: 0.00979696500526221
Position 4357: 0.009762273087773396
Position 1854: 0.009679030337156686
Position 2977: 0.009553359098333472
Position 16988: 0.009407871212809631
Position 21920: 0.009397882089605637
Position 1064: 0.009280364975253958
Position 18958: 0.009132842026091567
Position 21958: 0.008893085104877648
Position 21211: 0.008429777896920279
Position 4361: 0.008268327369791446
Position 18647: 0.008037106584967368
Position 25045: 0.007644371072011368
Position 21069: 0.00754152791935819
Position 1723: 0.007531992080721785
Position 18442: 0.007305597584384893
Position 3388: 0.0071065805717237225
Position 19217: 0.007016371203248067
Position 5864: 0.006956595285327135
Position 13354: 0.006447547739712466
Position 16855: 0.006391190825484876
Position 3811: 0.0063256374051248645
Position 6736: 0.00615432961918024
Position 3699: 0.00611283397247104
Position 16787: 0.0061075705961085155
Position 23566: 0.005983006622023506
Position 2418: 0.0057329068072310176
Position 18445: 0.005564548008859063
Position 22350: 0.005528631672631501
Position 1831: 0.005519368852954954
Position 5391: 0.005373731484869963
Position 13848: 0.005312283827465457
Position 17536: 0.0052447911988343174
Position 13098: 0.0052122803953584766
Position 8139: 0.0051639096612837295
Position 21256: 0.005091425474643972
Position 19187: 0.005016047446274819
Position 1095: 0.004969582708025844
Position 21159: 0.004933143653581392
Position 22077: 0.004800022168180031
Position 2580: 0.004661652174073938
Position 1687: 0.004649107366232705
Position 2321: 0.004293541235945009
Position 19988: 0.00415702608877493
Position 19013: 0.0041294977527874645
Position 385: 0.004110152059974355
Position 17241: 0.004059401716178658
Position 16305: 0.003987892648009173
Position 12146: 0.003772050268096336
Position 18754: 0.0036091491580630204
Position 2443: 0.003579883905160614
Position 12979: 0.003435768870922776
Position 20646: 0.0033403982496599577
Position 4653: 0.003302985645359344
Position 588: 0.0032828590563628722
Position 23598: 0.0032556646808574756
Position 2583: 0.0032550636846614624
Position 17130: 0.003219851035017563
Position 5431: 0.00320931103840134
Position 5455: 0.0032085646284967773
Position 2905: 0.0031435325581753546
Position 8603: 0.003131210143749354
Position 20303: 0.003095135414811786
Position 2946: 0.0030882978460594628
Position 14064: 0.0029979094230297644
Position 13669: 0.0028445003251264963
Position 18516: 0.0027827855113748104
Position 23303: 0.0027546783466348285
Position 755: 0.002745988401673968
Position 17153: 0.002719587674546476
Position 8676: 0.0027133890384254313
Position 15627: 0.002668636432539586
Position 10337: 0.002661151589850743
Position 17494: 0.0024257185148043943
Position 6843: 0.0024077283609834016
Position 17403: 0.002393312513334806
Position 18046: 0.002355017308857118
Position 18918: 0.002350605142599048
Position 19910: 0.00223838024369467
Position 3679: 0.0021113455122910934
Position 18777: 0.0020085670733501174
Position 12488: 0.0019614753357091903
Position 22108: 0.0019166634127309205
Position 21833: 0.0019036551212329915
Position 21870: 0.001870915412317539
Position 13372: 0.001847659139701902
Position 1763: 0.001841724161443271
Position 20356: 0.00178188064555432
Position 5086: 0.001756807773180071
Position 6397: 0.001735156127828617
Position 2126: 0.0017253357907534444
Position 17792: 0.0016896407353782902
Position 17035: 0.0015523650886182232
Position 20991: 0.0014992690655545819
Position 20509: 0.001493814217585475
Position 23864: 0.0014761737723835097
Position 18983: 0.001421194087362258
Position 1170: 0.0013935367062461795
Position 14954: 0.001377560730383883
Position 6346: 0.0013448161544311985
Position 23735: 0.0013137779137877717
Position 8862: 0.0012939649277944557
Position 20049: 0.001245844439622753
Position 10340: 0.0012393722332241306
Position 7033: 0.001184138096394425
Position 13899: 0.001140068258938454
Position 8542: 0.0010853645504521926
Position 20231: 0.0010686032373859297
Position 6946: 0.0010647648257513834
Position 22002: 0.0010547330428481321
Position 1078: 0.00105214475712531
Position 1910: 0.001045484838471614
Position 19243: 0.0010384995507907847
Position 1783: 0.0010088604962201389
Position 14152: 0.0010059830507047497
Position 6752: 0.0010044246593509006
Position 3170: 0.0009682180400742892
Position 18606: 0.0009483846612241034
Position 10095: 0.0009364189565692222
Position 5997: 0.0009112108606915565
Position 17681: 0.0009110134879719834
Position 10421: 0.0008601377884699047
Position 4336: 0.0008362437506122967
Position 13316: 0.0008014842035920809
Position 20038: 0.0008006620719854043
Position 2243: 0.0007783989020442049
Position 22326: 0.0007535331190983518
Position 4583: 0.0007252329726294235
Position 11423: 0.0007173593623124918
Position 1462: 0.0007160406032667904
Position 1005: 0.0007087336108682081
Position 19452: 0.0007073755105943263
Position 21716: 0.0006644373939200317
Position 3788: 0.0006255586625763242
Position 2878: 0.0006228823952351242
Position 18522: 0.0006196577166570327
Position 3978: 0.0006163533012434367
Position 12941: 0.0006082100032197001
Position 16893: 0.0006076490252525735
Position 14173: 0.0005949930111061629
Position 824: 0.0005611636175290287
Position 3506: 0.0005509368354575543
Position 2990: 0.0005288931077851294
Position 21132: 0.0005285279326876049
Position 18838: 0.0005265397117073109
Position 1814: 0.0005236530235138838
Position 930: 0.0005209738001400518
Position 5300: 0.0005198303509002832
Position 4564: 0.0005153729404921235
Position 8754: 0.0005144936905905178
Position 18726: 0.0005071434175966063
Position 7694: 0.0005035994455913897
Position 2637: 0.0005006072497380847
Position 3526: 0.0004914104914537174
Position 1748: 0.0004868914254070941
Position 3814: 0.0004776651475484501
Position 20319: 0.0004734918449725344
Position 19874: 0.00045862392978447946
Position 17352: 0.0004578328790705079
Position 1518: 0.00042277910316826465
Position 9313: 0.0004128412812185403
Position 9577: 0.00040083157083007834
Position 2609: 0.0003745765138159233
Position 2721: 0.0003538079765549675
Position 17428: 0.0003486871662137113
Position 3020: 0.00034842216858628353
Position 4707: 0.00034776388993546187
Position 19907: 0.0003413542072797524
Position 21091: 0.0003385896237940763
Position 18890: 0.0003245115939955317
Position 1418: 0.00031768156746402493
Position 20602: 0.0002888550967136789
Position 6943: 0.0002733041307795064
Position 592: 0.0002682179969599573
Position 8170: 0.0002621901718570351
Position 2500: 0.0002620636624060794
Position 18063: 0.0002619696776713132
Position 14385: 0.00024389979946930974
Position 20099: 0.0002354355737181688
Position 18862: 0.00023349291554259843
Position 7259: 0.00023223188318252368
Position 8811: 0.00022881204140236245
Position 855: 0.00022209429920499625
Position 19197: 0.0002191204193487814
Position 3211: 0.00021828816376661222
Position 3914: 0.00021026281880312915
Position 833: 0.0002005536959304471
Position 2902: 0.00019709564993586313
Position 24324: 0.00019312208517423973
Position 2891: 0.00018847108210180287
Position 14312: 0.00018362625470683385
Position 20199: 0.0001775374714418239
Position 19522: 0.00017510504048631783
Position 21076: 0.0001722677205795269
Position 7697: 0.00017069714978674286
Position 7548: 0.00015895192557756636
Position 8259: 0.00015561585875764673
Position 5267: 0.00015522021559174316
Position 963: 0.0001532810654806871
Position 4221: 0.0001503725290995529
Position 2189: 0.00014984520508036267
Position 7007: 0.0001457039974680471
Position 4218: 0.00014003219270270303
Position 18256: 0.00013769885830091332
Position 184: 0.00013533085041536586
Position 19837: 0.00013076297788530429
Position 8292: 0.00012824083115739958
Position 14316: 0.00012714991901132384
Position 251: 0.0001264994316576893
Position 19809: 0.00012549185386609814
Position 20699: 0.00011901217326240596
Position 3150: 0.00010509121477079524
Position 8365: 0.00010474994907504031
Position 21499: 0.00010254237499686092
Position 19788: 0.00010067729004769121
Position 21852: 9.996857656289074e-05
Position 21391: 9.920851599468798e-05
Position 7423: 9.901943619060368e-05
Position 5033: 9.380789357124826e-05
Position 1205: 8.595790506927893e-05
Position 12951: 8.147636605175955e-05
Position 2692: 7.715123034758643e-05
Position 2210: 6.837451180799477e-05
Position 675: 6.224651494941467e-05
Position 2517: 5.711360163009871e-05
Position 19769: 5.5256087348510526e-05
Position 606: 5.1884697538923174e-05
Position 16763: 4.577864463447454e-05
Position 303: 4.370512463644435e-05
Position 8891: 4.28507339182811e-05
Position 7459: 4.160985606702296e-05
Position 15054: 4.039832521557911e-05
Position 211: 3.8435024178748115e-05
Position 309: 3.608695388870855e-05
Position 772: 3.410028482663322e-05
Position 1788: 3.3841729388594495e-05
Position 2093: 3.286847532851205e-05
Position 1211: 3.154225621428281e-05
Position 13368: 2.9374202094672333e-05
Position 1629: 2.631558896169142e-05
Position 264: 2.6198819343936762e-05
Position 1546: 2.3894883804164444e-05
Position 2794: 2.2936096761605773e-05
Position 7432: 2.2441707401095293e-05
Position 7652: 2.222280276411258e-05
Position 3611: 2.1868422176744652e-05
Position 5357: 2.009665453596331e-05
Position 2107: 1.8696832103381958e-05
Position 1329: 1.748381651130185e-05
Position 3529: 1.6868592568201872e-05
Position 3503: 1.5842178920683992e-05
Position 10832: 1.4193384779657976e-05
Position 654: 1.2808072094936885e-05
Position 14090: 1.2531573607750388e-05
Position 7486: 1.1943227322491587e-05
Position 1028: 1.1853295200431748e-05
Position 1875: 9.746374168403797e-06
Position 1997: 9.246229047770184e-06
Position 7449: 9.071357064700874e-06
Position 1699: 8.681431624381639e-06
Position 8199: 7.502400762063562e-06
Position 790: 6.683134191711969e-06
Position 1177: 6.537072151556177e-06
Position 780: 5.956110896918901e-06
Position 7393: 5.930771639760895e-06
Position 10427: 5.7726267191083885e-06
Position 786: 4.990578665159259e-06
Position 596: 4.86413913997077e-06
Position 8389: 4.706817893529245e-06
Position 13504: 4.528507380888921e-06
Position 391: 4.466426135722322e-06
Position 7707: 4.03739917699004e-06
Position 13421: 3.2332398372557267e-06
Position 5549: 2.033722675463356e-06
Position 8270: 1.990230943789376e-06
Position 19812: 1.6773736562196574e-06
Position 18902: 1.544101312421067e-06
Position 8207: 1.1638502457851716e-06
Position 1020: 1.1479004104123857e-06
Position 1315: 9.134094600834973e-07
Position 269: 7.701667481868798e-07
Position 16949: 7.360211433274247e-07
Position 901: 6.539803168239479e-07
Position 799: 6.437906291428454e-07
Position 1101: 5.846114370512914e-07
Position 810: 5.512695676734087e-07
Position 19736: 4.84661506526633e-07
Position 989: 4.77255055649357e-07
Position 615: 4.720686793434059e-07
Position 419: 3.7237071530546337e-07
Position 1258: 3.4823341504038064e-07
Position 4561: 3.0827541216399636e-07
Position 18844: 2.942861964236861e-07
Position 1044: 2.0868472680618733e-07
Position 195: 1.6616466349824892e-07
Position 6680: 1.504717834369925e-07
Position 436: 1.488349100172085e-07
Position 590: 1.4164086536513306e-07
Position 433: 1.3921135815558234e-07
Position 7212: 1.236068309666112e-07
Position 7371: 1.0974774368565716e-07
Position 409: 1.0967895853783943e-07
Position 1001: 5.403798105536386e-08
Position 218: 4.6382416625664584e-08
Position 18025: 4.3687849837149167e-08
Position 2090: 3.99176088152134e-08
Position 118: 3.655827882276628e-08
Position 496: 3.294860793673043e-08
Position 473: 3.09340197655746e-08
Position 121: 3.045160608233842e-08
Position 406: 2.9987567117086107e-08
Position 142: 1.5343538870132452e-08
Position 535: 9.82148897255497e-09
Position 138: 8.23111618021085e-09
Position 1928: 7.582275909034364e-09
Position 1555: 7.007032553603442e-09
Position 131: 6.109527846006754e-09
Position 694: 5.496453583655769e-09
Position 452: 5.384227152331337e-09
Position 692: 3.8321307743202006e-09
Position 666: 3.0511761372539903e-09
Position 801: 1.7948423681867173e-09
Position 601: 1.5952957396181578e-09
Position 796: 1.399662172176899e-09
Position 508: 1.193941276251985e-09
Position 682: 6.910982711838128e-10
Position 865: 4.365330895011595e-10
Position 460: 3.3572035622537723e-10
Position 1181: 1.328762314610199e-10
Position 968: 2.2636407959907835e-11
Position 975: 1.0796005211861908e-11
Position 907: 1.0035303276975122e-11
Position 517: 4.192016649425252e-12
Position 76: 3.13318049107375e-15
Position 72: 1.295354482002741e-15
Position 68: 2.233725198890799e-16
Position 80: 1.9686057967451257e-16
Position 84: 9.785065283364428e-17
