Gene = PQLC2L
Position 1051: 7.4456988725034544e-09
Position 623: 5.457105107225917e-09
Position 493: 3.273535102198595e-09
Position 337: 3.2537292977154937e-09
Position 528: 2.6642547078776285e-09
Position 848: 2.526913371970062e-09
Position 359: 2.3499964008175035e-09
Position 112: 2.0266646611805966e-09
Position 717: 5.166919626086486e-11
Position 581: 3.916320391248921e-11
Position 117: 2.278906394402946e-11
Position 712: 1.4898251603148647e-11
Position 431: 6.825272640221204e-13
Position 389: 4.325728764717808e-13
Position 427: 3.1733923153912623e-13
