Gene = MPLKIP
Position 6372: 0.0014939228415091622
Position 4487: 0.001462240842670798
Position 5153: 0.0009774771056072738
Position 6272: 0.000881626182902014
Position 7272: 0.0008720152935246724
Position 1410: 0.0008580531654364895
Position 4092: 0.0008241707547024477
Position 430: 0.0007502950925307862
Position 574: 0.0007130328947014576
Position 5137: 0.0007091495742638176
Position 4069: 0.0007066781192044553
Position 6181: 0.0006921163445510635
Position 385: 0.0006853355327484973
Position 7074: 0.0006529316527356676
Position 4780: 0.0006474538772392094
Position 306: 0.0006459267976033836
Position 5014: 0.0006450308694017522
Position 6643: 0.0006148596284002452
Position 4857: 0.0006062457316882506
Position 5104: 0.0005969380286398399
Position 6780: 0.0005298010354828984
Position 1944: 0.000527756739254656
Position 5908: 0.0005179627523653658
Position 737: 0.0005160214670014578
Position 2391: 0.0005125050737643418
Position 1790: 0.0005054819559233611
Position 4729: 0.0004921326287522425
Position 2487: 0.00045955370389943133
Position 4986: 0.0004536171277751764
Position 1517: 0.0004341506551605711
Position 1499: 0.0004298186713403729
Position 4034: 0.0003966296694608931
Position 1623: 0.0003335996340589761
Position 5596: 0.00033243316815223577
Position 597: 0.0003224837731567377
Position 6439: 0.00031752670041904237
Position 3420: 0.0003067602406809897
Position 3270: 0.00030410334029511155
Position 2631: 0.000291424133203794
Position 4919: 0.00027268813525257383
Position 559: 0.00027019960622757556
Position 2980: 0.0002673978657724151
Position 2550: 0.00026711653510559907
Position 1816: 0.00026173976501319383
Position 2660: 0.0002543577835389914
Position 1069: 0.00024374595811343496
Position 1759: 0.0002348740333645949
Position 1370: 0.00020494432985712638
Position 4972: 0.00019760604958790945
Position 743: 0.0001788031468891866
Position 4560: 0.00017049503779992755
Position 2051: 0.00016669988056764758
Position 1312: 0.0001330342779873068
Position 679: 0.0001321473800377847
Position 1483: 0.00010912639383898162
Position 3152: 0.0001019958725417957
Position 3555: 8.526046382763828e-05
Position 2432: 7.587450072499935e-05
Position 3006: 7.0773263227225e-05
Position 2297: 6.467424659400181e-05
Position 2279: 6.37184435342813e-05
Position 2860: 6.01180652699745e-05
Position 412: 5.7152317292139656e-05
Position 2300: 5.6682616096181576e-05
Position 1636: 5.389594279933343e-05
Position 1255: 4.3679360018247825e-05
Position 1139: 4.087955462407425e-05
Position 1047: 4.071546477921597e-05
Position 639: 3.942036915284765e-05
Position 1660: 2.8376226331963016e-05
Position 726: 2.8100417239174114e-05
Position 568: 2.4866001507449542e-05
Position 282: 2.1881946315749645e-05
Position 415: 1.2278101097566298e-05
Position 579: 1.0072284365347678e-05
Position 609: 8.124760485647436e-06
Position 893: 8.106099320770866e-06
Position 820: 7.617602604940041e-06
Position 860: 7.272814310640582e-06
Position 418: 6.1520932196283155e-06
Position 1554: 2.4559081014528176e-06
Position 146: 2.2970088272571682e-06
Position 443: 1.912000176514494e-06
Position 149: 1.4639567897749677e-06
Position 97: 7.255722121259689e-07
Position 168: 6.023108872202432e-07
Position 231: 4.90143114591571e-07
Position 617: 4.4059929551945836e-07
Position 981: 4.240394595774819e-07
Position 159: 1.203224377218527e-07
Position 447: 1.0837074553591763e-07
Position 878: 1.0598832611092774e-07
Position 576: 9.264634193020032e-08
Position 165: 2.6839598500286195e-08
Position 279: 2.4687360171975204e-08
Position 458: 1.6582888023838314e-08
Position 103: 1.6069894619915346e-08
Position 611: 2.2215119336277472e-09
Position 619: 1.6708436265840488e-10
Position 584: 6.750525897336365e-11
