Gene = CYSTM1
Position 8311: 7.63118676815382e-06
Position 1184: 7.4968746314471675e-06
Position 486: 7.306894905433989e-06
Position 1157: 7.0070310942544406e-06
Position 1189: 6.746622108726512e-06
Position 118: 6.683532474562401e-06
Position 5780: 6.5749396570116955e-06
Position 384: 6.010352615121911e-06
Position 1146: 5.9279068957901e-06
Position 1578: 5.9238469751633314e-06
Position 831: 5.618219708885123e-06
Position 1088: 5.337976888506448e-06
Position 4189: 4.541770665445314e-06
Position 1535: 4.187547617635633e-06
Position 2133: 3.925632899164269e-06
Position 805: 3.603800023603561e-06
Position 2102: 3.461546230881294e-06
Position 641: 3.354830816119928e-06
Position 1040: 3.172100745910811e-06
Position 3180: 3.123189684716663e-06
Position 3979: 2.5625495397707765e-06
Position 5699: 2.5585951768485473e-06
Position 1227: 2.4724229843766707e-06
Position 186: 1.3253386666849578e-06
Position 3221: 1.0506641787278777e-06
Position 3382: 5.827871506933559e-07
Position 3119: 5.473530105234192e-07
Position 405: 4.4148519124440653e-07
Position 1360: 4.1390072879256377e-07
Position 325: 3.3148489716184013e-07
Position 1486: 2.8276330222646965e-07
Position 382: 2.7398865254132665e-07
Position 3573: 2.5859053021254074e-07
Position 1338: 2.5818574616180557e-07
Position 234: 2.5403950360286476e-07
Position 1457: 2.4761490465640186e-07
Position 92: 2.269181248276848e-07
Position 1081: 2.1746605264844274e-07
Position 282: 1.9861494031556533e-07
Position 1116: 1.7248742760993775e-07
Position 943: 1.4514926188421464e-07
Position 1186: 1.3919849710501266e-07
Position 673: 1.2730872739107073e-07
Position 1129: 1.1673125819928992e-07
Position 946: 1.1367939029825585e-07
Position 1326: 1.0738592110188502e-07
Position 571: 1.0592159697631562e-07
Position 1071: 1.0419475058019873e-07
Position 1484: 9.830860221344044e-08
Position 154: 8.771619335000519e-08
Position 1225: 8.612132565117044e-08
Position 1429: 8.48203268764969e-08
Position 772: 7.237428367709912e-08
Position 137: 7.126386571883238e-08
Position 1667: 6.90899538845271e-08
Position 636: 5.574540607506285e-08
Position 1552: 5.4374735252182316e-08
Position 161: 5.3070826165579374e-08
Position 1574: 4.894197069837678e-08
Position 411: 4.708701437417677e-08
Position 414: 3.7248481880812107e-08
Position 1139: 3.1315246598274695e-08
Position 151: 2.6556928830508123e-08
Position 257: 2.3289509871020865e-08
Position 265: 1.8139179578427538e-09
Position 299: 1.5066005774648898e-09
Position 1264: 1.322059120857462e-09
Position 144: 1.3159256296217404e-09
Position 239: 7.787680280823943e-10
Position 147: 5.58088497815184e-10
Position 105: 5.480282930299907e-10
Position 638: 3.176453006871051e-10
Position 86: 4.278767764348954e-11
Position 101: 1.6471597607761268e-11
Position 643: 3.2088831659392217e-12
Position 683: 2.210518405598853e-12
Position 788: 6.193474782774689e-13
Position 654: 2.1813347836463193e-13
Position 705: 9.932246454971964e-14
Position 776: 7.680565904721216e-14
Position 2356: 2.700776537667256e-14
