Gene = PIFO
Position 573: 2.68750422015592e-05
Position 1461: 2.277055250837883e-05
Position 343: 1.833844792327481e-05
Position 4251: 1.4479506090007343e-05
Position 4806: 1.1159811498725855e-05
Position 4316: 1.0701747678609282e-05
Position 1753: 1.0175865865041023e-05
Position 12: 9.823688212661609e-06
Position 4587: 4.761888884623319e-06
Position 746: 3.953383308028231e-06
Position 538: 2.1997303607210176e-06
Position 597: 2.184070037912847e-06
Position 1466: 2.171677940682635e-06
Position 834: 1.302695561704498e-06
Position 335: 1.0664996931655523e-06
Position 851: 9.548310013874423e-07
Position 457: 7.205440012662325e-07
Position 467: 4.942859112730272e-07
Position 4501: 3.741369211224968e-07
Position 472: 2.9440354559923164e-07
Position 652: 1.9340621241090966e-07
Position 107: 1.7984761526104496e-07
Position 500: 1.5341155484744187e-07
Position 46: 1.2144215215945158e-07
Position 497: 1.116392442864076e-07
Position 490: 1.0002552816715933e-07
Position 223: 9.554580727860818e-08
Position 711: 2.660775919177487e-08
Position 318: 7.024351916422063e-09
Position 526: 1.509943597074825e-09
Position 588: 3.459111604308215e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3817: 0.8663116566319212
Position 293: 0.6036460468355489
Position 6003: 0.4618571897003472
Position 3529: 0.39737217389126217
Position 621: 0.34861250133619487
Position 4970: 0.3477096912709562
Position 2227: 0.1620458497999046
Position 3434: 0.07768593756367147
Position 4605: 0.0754072717905449
Position 4670: 0.0695287350200632
Position 2004: 0.06683730615092888
Position 3547: 0.05477063233330448
Position 910: 0.049476149462035636
Position 3502: 0.04653577548069417
Position 5538: 0.037658657314545825
Position 1385: 0.03694500266846879
Position 5330: 0.028657960466474446
Position 907: 0.024734647649065637
Position 4192: 0.024337146658003666
Position 1019: 0.02373744345115404
Position 487: 0.02252158262295438
Position 5078: 0.02063697173976354
Position 6022: 0.018813673902526952
Position 759: 0.016479021714716397
Position 3837: 0.016215610214034674
Position 3480: 0.016078263115258482
Position 2166: 0.015685927371439836
Position 2652: 0.014456959988047472
Position 2097: 0.01431830616333693
Position 3553: 0.01235823975342822
Position 6499: 0.009409995389525645
Position 2040: 0.006832331314762984
Position 2574: 0.006761655779413485
Position 2358: 0.005673262689930589
Position 3156: 0.005317719059457822
Position 2816: 0.005100477506599789
Position 783: 0.004603848754564516
Position 2246: 0.004459638994549202
Position 1065: 0.004458776748813398
Position 6447: 0.003872821270976923
Position 721: 0.0036286032993902814
Position 5982: 0.0036058622274063056
Position 1252: 0.00354147499802718
Position 538: 0.0035224941569675728
Position 1220: 0.003395167897972409
Position 4011: 0.003382352665579919
Position 4032: 0.00321180970198073
Position 2083: 0.0031250525083870826
Position 5499: 0.0031234527016512337
Position 6026: 0.0028678171054926623
Position 3790: 0.0027673227160390458
Position 3320: 0.0026542070657398988
Position 5909: 0.002593058611915422
Position 4980: 0.0023758309913693145
Position 335: 0.002228718403766705
Position 3723: 0.0021536521480532544
Position 6058: 0.002130513964069036
Position 5343: 0.002104700103350123
Position 5145: 0.0017852176214580154
Position 5371: 0.0017691047547120373
Position 2329: 0.0017137619934298632
Position 2777: 0.0016716758130789267
Position 5643: 0.0016251440025556215
Position 6573: 0.0013933390843528387
Position 5301: 0.0013704159992683949
Position 6355: 0.0013538948692460506
Position 2133: 0.001231515497535347
Position 6506: 0.0011137447704175124
Position 509: 0.0009763560231811306
Position 6198: 0.0009578888831829605
Position 1536: 0.0009479564003142709
Position 5781: 0.0009129907362222429
Position 977: 0.0008693499835568407
Position 4120: 0.0008562846426170543
Position 2781: 0.0007705673558427497
Position 919: 0.0007404557343528178
Position 794: 0.0006765995128607433
Position 1504: 0.0006412433938101693
Position 5597: 0.0006111029124420883
Position 4250: 0.0005889840314628995
Position 840: 0.0005604150849052129
Position 2250: 0.0005417935498756557
Position 1415: 0.0004881161091944023
Position 4485: 0.00044385426940417533
Position 4220: 0.00044211693186032365
Position 3888: 0.00040644912133751704
Position 659: 0.00038177699025930523
Position 862: 0.0003533412376670323
Position 4198: 0.00033267260799939985
Position 4937: 0.0002766260621849445
Position 4569: 0.00027178406748555497
Position 576: 0.00026631107350594296
Position 2723: 0.00023196940037954338
Position 4322: 0.00020293199833126894
Position 1597: 0.00020249649568668065
Position 1146: 0.00020105920795542741
Position 1948: 0.0001892247677572663
Position 6653: 0.00013525769957355895
Position 3438: 0.00013352025244312
Position 1032: 0.00010271223418423757
Position 1223: 0.00010210975999784613
Position 490: 0.00010181887807358961
Position 1453: 9.818476455405247e-05
Position 810: 9.111532670254503e-05
Position 4878: 8.805769837573494e-05
Position 255: 8.56199266955305e-05
Position 602: 7.337427184400349e-05
Position 4447: 7.02813667723508e-05
Position 3667: 6.591263259906802e-05
Position 870: 6.17262404855288e-05
Position 929: 6.0299853821382926e-05
Position 582: 5.851926002679857e-05
Position 1257: 5.660111564822104e-05
Position 1111: 4.637869638095921e-05
Position 1539: 4.5789891516480415e-05
Position 2791: 4.4963573216475116e-05
Position 4130: 4.409802848464834e-05
Position 983: 2.5100618110852748e-05
Position 736: 2.440032255157315e-05
Position 1426: 2.3979500381917052e-05
Position 378: 2.3333624654419022e-05
Position 3725: 1.7587339013036447e-05
Position 1177: 1.657937354427876e-05
Position 938: 1.3533765925116544e-05
Position 312: 1.1511865536747269e-05
Position 661: 1.09276357245699e-05
Position 1644: 1.0239502925664218e-05
Position 1605: 9.94144728975591e-06
Position 467: 8.327474861729931e-06
Position 816: 8.317075181799088e-06
Position 375: 6.032508377072605e-06
Position 4036: 4.856986024317246e-06
Position 472: 4.656629192692555e-06
Position 1073: 3.717371503622053e-06
Position 707: 2.2760290024631422e-06
Position 1082: 2.2710622423369575e-06
Position 878: 1.2200827005173098e-06
Position 119: 8.60984503330757e-07
Position 1159: 7.593660405146659e-07
Position 1800: 4.0630371992633447e-07
Position 2509: 3.5075681587868354e-07
Position 349: 3.428603223482379e-07
Position 451: 3.2010319746345293e-07
Position 884: 2.5562218216516373e-07
Position 1038: 2.482862995660124e-07
Position 358: 2.415792238997277e-07
Position 83: 1.3901434481403282e-07
Position 343: 8.575589828179809e-08
Position 383: 7.083630091990492e-08
Position 158: 5.9579722116524005e-08
Position 463: 5.9324983020851365e-08
Position 872: 5.0874528736866286e-08
Position 457: 4.285368827156129e-08
Position 1851: 4.278971088058829e-08
Position 355: 3.8659029080434925e-08
Position 404: 3.428872140301183e-08
Position 380: 2.975146891533112e-08
Position 220: 2.3406557567024743e-08
Position 223: 1.454205696349321e-08
Position 738: 9.240885035277104e-09
Position 766: 7.84592490836259e-09
Position 931: 7.646563712739578e-09
Position 201: 6.321393254096361e-09
Position 128: 6.281746014705903e-09
Position 1434: 5.23707693738955e-09
Position 888: 3.2047757930453157e-09
Position 1263: 3.04052059198468e-09
Position 1279: 2.5062638912102154e-09
Position 92: 2.4528286978563553e-09
Position 163: 2.0889509673539752e-09
Position 409: 1.9003595710353218e-09
Position 140: 1.1032141855633374e-09
Position 442: 6.173747798229802e-10
Position 432: 5.461525571012018e-10
Position 421: 3.0010196065823153e-10
Position 414: 2.597547652001064e-10
Position 401: 5.479258948284179e-11
Position 391: 3.7603701427993726e-11
Position 416: 9.103555302906346e-12
Position 411: 4.923097451119697e-12
Position 171: 1.592614482461058e-12
Position 425: 4.771185549111408e-14
Position 388: 6.478385679677531e-15
