Gene = CRBN
Position 1350: 0.0009976304132330066
Position 2194: 0.0009920225852433982
Position 3331: 0.000985138184889088
Position 27309: 0.0009017433972645192
Position 3001: 0.0008875019015030934
Position 27426: 0.0008777862985235126
Position 3800: 0.0008262353350440455
Position 1558: 0.000817036985635281
Position 7163: 0.0008169910049250167
Position 4353: 0.0007807961670138266
Position 9144: 0.0007364975635525878
Position 5533: 0.0006869595058058588
Position 1196: 0.0006742246230216995
Position 1044: 0.0006536461005044644
Position 5287: 0.0006355081979182124
Position 27078: 0.000623960510632472
Position 6011: 0.0006230570435308785
Position 6846: 0.0006092419207455496
Position 4598: 0.0005786231005730067
Position 6286: 0.00056626673674984
Position 1353: 0.0005387184824761735
Position 1280: 0.0005055481819945216
Position 5146: 0.000494529551167101
Position 1141: 0.0004901887633158883
Position 4710: 0.0004748735150841964
Position 3138: 0.0004744614625051109
Position 14814: 0.000461490990098335
Position 4393: 0.0004600718625299132
Position 4734: 0.0004560933476567253
Position 3786: 0.0004342421928452829
Position 737: 0.00041306918531213533
Position 6367: 0.00039796934446026334
Position 3347: 0.00039123466524438395
Position 3930: 0.00038856285352185515
Position 934: 0.00038541770400906723
Position 2095: 0.00037021036395982294
Position 3141: 0.00035165216882829893
Position 8216: 0.0003361025866028056
Position 867: 0.0003344441935094525
Position 2318: 0.00031882750635529904
Position 1059: 0.0003112417288916659
Position 3909: 0.0003071686047968771
Position 1398: 0.0003042401090614502
Position 5093: 0.00028328933770582835
Position 7581: 0.0002829104015325265
Position 7599: 0.00027852471316273177
Position 7468: 0.0002782059362215633
Position 3557: 0.0002731126690433168
Position 188: 0.0002692380311025455
Position 1299: 0.00026216528414274955
Position 4375: 0.0002613973082615901
Position 2215: 0.00023252658654863666
Position 371: 0.00022678989401582353
Position 6258: 0.00022402534646890986
Position 7204: 0.00021743922858465065
Position 506: 0.00020602312183894304
Position 2473: 0.0001878600219833204
Position 26979: 0.0001878086858430472
Position 24165: 0.00018384866267685354
Position 7834: 0.0001800623312378238
Position 8163: 0.00016800367061806768
Position 1175: 0.00016542752852003804
Position 5521: 0.0001643872705490631
Position 1801: 0.0001574432912894217
Position 5262: 0.00015114514395946681
Position 9498: 0.00014774669662866462
Position 914: 0.00014735736412771765
Position 7773: 0.00014556242605071948
Position 2306: 0.00014441640474794712
Position 1330: 0.0001424542388545345
Position 12744: 0.00012133308937218016
Position 3823: 0.00011143186246200954
Position 224: 0.00011086669706039609
Position 942: 9.783918504519456e-05
Position 2431: 8.868697257658773e-05
Position 14789: 8.850353000127536e-05
Position 5850: 8.680905299940317e-05
Position 2235: 8.501082793477197e-05
Position 1448: 8.050331205223247e-05
Position 7867: 7.828682469286343e-05
Position 401: 6.960410884121355e-05
Position 201: 6.948123260121675e-05
Position 1095: 6.766452536362143e-05
Position 574: 6.3965376129959e-05
Position 4713: 5.8023778040436484e-05
Position 2092: 5.0357828872322164e-05
Position 4684: 4.7697689653404955e-05
Position 16106: 4.259641389314122e-05
Position 249: 4.202351143640177e-05
Position 7648: 3.999383929245244e-05
Position 7355: 3.839224329568251e-05
Position 9185: 3.5938335813399183e-05
Position 2926: 3.53510208149177e-05
Position 209: 3.4576184845428734e-05
Position 3220: 3.267434385299706e-05
Position 7375: 3.080437124895902e-05
Position 17000: 2.973110097339177e-05
Position 7630: 2.9118434513730902e-05
Position 615: 2.4115929321901017e-05
Position 206: 2.0981768431033876e-05
Position 597: 1.9668789477595093e-05
Position 155: 1.8589371409176757e-05
Position 8967: 1.8513745351874083e-05
Position 292: 1.8436161895749486e-05
Position 2983: 1.50920690018233e-05
Position 1833: 1.1059421397115602e-05
Position 7129: 6.61522036627531e-06
Position 459: 6.128775499260129e-06
Position 465: 6.060713912886738e-06
Position 1099: 5.132968434589394e-06
Position 1457: 5.027690923896899e-06
Position 739: 4.994175285157128e-06
Position 1429: 4.748452729855922e-06
Position 4297: 4.240657207492904e-06
Position 4268: 3.883510334536395e-06
Position 13708: 3.5978655915230624e-06
Position 5382: 2.464563320251671e-06
Position 13637: 2.355634134964979e-06
Position 16213: 1.7878871259345688e-06
Position 336: 1.7842740213015735e-06
Position 383: 1.7237508681270416e-06
Position 1065: 1.7049415027694942e-06
Position 14304: 1.6401784026983376e-06
Position 422: 1.4500890077371486e-06
Position 414: 1.395607056889703e-06
Position 480: 1.2548521240752858e-06
Position 403: 1.200383922505387e-06
Position 13452: 1.1743929531730532e-06
Position 16543: 1.0245705203457302e-06
Position 7697: 1.0193934640531832e-06
Position 1286: 9.45358860308554e-07
Position 14638: 9.298738103391671e-07
Position 16363: 8.88775117781727e-07
Position 7427: 8.325563089139228e-07
Position 498: 8.2276203718978e-07
Position 627: 7.591989718581773e-07
Position 7735: 7.517953224596045e-07
Position 989: 4.4546766046807423e-07
Position 1313: 3.830868765647175e-07
Position 1202: 3.541515557701186e-07
Position 1517: 3.0220248395396196e-07
Position 168: 2.8976473775856893e-07
Position 624: 2.662765462583986e-07
Position 953: 1.6747118082034632e-07
Position 1101: 9.505969487372521e-08
Position 2198: 9.210832024138114e-08
Position 331: 9.153865463868666e-08
Position 116: 8.0567186146697e-08
Position 1111: 7.827498748394821e-08
Position 965: 7.216016489288962e-08
Position 1292: 7.122099912082627e-08
Position 7114: 6.7284842881438e-08
Position 747: 5.528235266211614e-08
Position 1133: 5.189219423290571e-08
Position 7132: 4.955636553173631e-08
Position 257: 4.14559141301834e-08
Position 578: 3.783843601874369e-08
Position 303: 3.1433548611042604e-08
Position 1500: 2.6702299596552436e-08
Position 1046: 2.6126069552925476e-08
Position 1368: 2.132758476957026e-08
Position 197: 1.0102087272142413e-08
Position 299: 6.245560283685309e-09
Position 106: 4.518996704832968e-09
Position 147: 4.242650149510041e-09
Position 629: 3.2928116038059e-09
Position 103: 1.5912006481125282e-09
Position 1145: 1.2318344401822244e-09
Position 633: 2.969961827283098e-11
Position 317: 2.3901146985116067e-11
