Gene = RPAP2
Position 381: 0.005382376084974219
Position 13877: 0.005292067910945251
Position 4982: 0.005124798449392471
Position 9691: 0.004789628748497982
Position 12561: 0.004482350241264378
Position 5243: 0.004423499498457769
Position 7032: 0.004135053997839918
Position 5482: 0.004101811699966719
Position 16247: 0.003915779937247
Position 12320: 0.0038927365542805745
Position 885: 0.0038784090250382204
Position 1843: 0.0038442380345877843
Position 10125: 0.0038002286740064515
Position 8576: 0.003761875737544295
Position 1869: 0.0035306844396464873
Position 7610: 0.003305114061866043
Position 13561: 0.0031335427552970662
Position 6830: 0.003087043313196761
Position 1204: 0.003031530620986484
Position 943: 0.003010769565530878
Position 8546: 0.0028409503225820913
Position 9672: 0.0025433909999233763
Position 13881: 0.0024922728960843224
Position 4206: 0.0022781115812702105
Position 11281: 0.0022738436122750226
Position 5199: 0.0020937059201578062
Position 12195: 0.0020279556115688313
Position 1117: 0.0018954888409384106
Position 592: 0.0017869814041544768
Position 7664: 0.001751455682177658
Position 5922: 0.0016420968113241522
Position 7613: 0.001640203852490112
Position 7086: 0.0016073699146029906
Position 2729: 0.0014633000061225095
Position 9459: 0.0014527507493665246
Position 4160: 0.001392790817967757
Position 7958: 0.0013593682493661507
Position 1537: 0.0013547668252636802
Position 12538: 0.0012338001687648235
Position 16815: 0.0011897117900333252
Position 7754: 0.0011770632679211036
Position 1373: 0.0011456814034653629
Position 11684: 0.0011358766636371815
Position 10145: 0.001109795499967801
Position 4707: 0.001061816148876396
Position 14751: 0.0009835094850930211
Position 14886: 0.0009429615547777479
Position 2025: 0.0009415834860796988
Position 7730: 0.000927701471607227
Position 5179: 0.0009203245303029731
Position 14985: 0.0009199168136499701
Position 5831: 0.0009093435645929935
Position 7113: 0.0008563893017885089
Position 3067: 0.0008268059757849978
Position 2684: 0.0008216030037166999
Position 8107: 0.0007750870915219156
Position 8636: 0.0007686473308656896
Position 2165: 0.0007286587790563384
Position 5517: 0.0007054234671909637
Position 4454: 0.0007045646869610962
Position 14498: 0.0006514645714983217
Position 2736: 0.0006437848787168149
Position 7920: 0.0006299559894406762
Position 1849: 0.0006287256766232831
Position 19547: 0.0006069296805065848
Position 1053: 0.0006005025038571636
Position 17708: 0.0005813121190845317
Position 13573: 0.0005778445810821356
Position 4481: 0.0005775741367042346
Position 13091: 0.0005741629194064606
Position 9155: 0.0005316808199247621
Position 1948: 0.0005163703240807559
Position 7517: 0.0004985885654505952
Position 8782: 0.00046968546879082963
Position 9342: 0.0004672472502710452
Position 1990: 0.00044734898186026266
Position 3818: 0.00042661974527954727
Position 7543: 0.0004167634338632745
Position 18810: 0.0004103026063403544
Position 12166: 0.00040276243267067417
Position 7073: 0.0004025707368008135
Position 8944: 0.00037600814390526514
Position 10075: 0.00037448334613221073
Position 5330: 0.0003671121006265846
Position 4102: 0.00036290437830626527
Position 5213: 0.0003597945711283803
Position 13726: 0.00034787677666188373
Position 4211: 0.00034655763550320144
Position 7400: 0.0003380194474985758
Position 4410: 0.00032915288589758086
Position 2000: 0.0003228938052708263
Position 7090: 0.0003218383929217087
Position 1156: 0.0003179661279465852
Position 3657: 0.00031612072529409185
Position 1779: 0.0003128045229105213
Position 13137: 0.0003058752154015677
Position 8488: 0.00029268243913828975
Position 4309: 0.00028548168057220013
Position 418: 0.0002761899972375563
Position 12133: 0.0002541234927824868
Position 8010: 0.0002358213577565329
Position 1239: 0.00023381536556809406
Position 9258: 0.00023102425306956327
Position 1009: 0.00022446218951131
Position 13103: 0.00019151973871253162
Position 14718: 0.00018085716126362868
Position 7007: 0.00017472625757363944
Position 8744: 0.0001727483487296228
Position 2515: 0.00017070108252903126
Position 950: 0.00016917948009983908
Position 1708: 0.00016897740086600226
Position 522: 0.00016395223627709788
Position 936: 0.00016194621329238261
Position 390: 0.0001610894486821393
Position 2046: 0.00016077871221348143
Position 821: 0.00015898806646887472
Position 5185: 0.00015724079098863018
Position 3821: 0.00015720652233367738
Position 2086: 0.00015236585357120304
Position 10962: 0.00014517704187699777
Position 8191: 0.00014167029590735232
Position 4521: 0.00014065678114891805
Position 348: 0.00013731899472236471
Position 2583: 0.00012888267144601617
Position 2474: 0.00012437772608924294
Position 639: 0.00012091865697940238
Position 10230: 0.00011868102720546536
Position 3957: 0.00011739709358041409
Position 13507: 0.00011215559535474644
Position 13619: 0.00011168667087089549
Position 9206: 0.00010742076841529064
Position 15167: 0.00010717992716993031
Position 558: 0.00010332381645279257
Position 485: 0.00010004303268197136
Position 5449: 9.981040240018645e-05
Position 13140: 9.722062480519374e-05
Position 2485: 9.621753015823179e-05
Position 11394: 9.36407424076785e-05
Position 2270: 9.342257971749992e-05
Position 13014: 8.569792866651188e-05
Position 1039: 8.279087751665632e-05
Position 432: 8.265548826799221e-05
Position 5160: 8.111887979506826e-05
Position 5842: 8.008120785981842e-05
Position 7195: 7.811142706541642e-05
Position 9221: 7.320433974866408e-05
Position 5361: 7.29287328771404e-05
Position 8377: 7.192455260212461e-05
Position 5567: 7.112197874081463e-05
Position 457: 6.873907392969272e-05
Position 2006: 6.718350128332205e-05
Position 5939: 6.401350000138509e-05
Position 14225: 6.321568417020118e-05
Position 14366: 5.947065061704945e-05
Position 11176: 5.925422625516282e-05
Position 567: 5.852243472475275e-05
Position 272: 5.7884993858544965e-05
Position 11080: 5.729304302946226e-05
Position 1569: 5.5178133065933813e-05
Position 1666: 5.472881469847673e-05
Position 5016: 5.333507890839164e-05
Position 1632: 5.333116365597059e-05
Position 9520: 4.97877997375706e-05
Position 5818: 4.661336062682274e-05
Position 8903: 4.528889154300192e-05
Position 731: 4.447624161128151e-05
Position 11339: 4.0451672534707974e-05
Position 5591: 3.901515456924352e-05
Position 981: 3.805924278157728e-05
Position 1258: 3.743548448255238e-05
Position 1394: 3.6877631776366085e-05
Position 303: 3.6460438941711794e-05
Position 1261: 3.464028855930273e-05
Position 10766: 3.381500459787682e-05
Position 8289: 2.9854137945741766e-05
Position 683: 2.897560325218836e-05
Position 1878: 2.874874141636928e-05
Position 12745: 2.868814406624834e-05
Position 8268: 2.631027750029281e-05
Position 10103: 2.4920070806715067e-05
Position 6012: 2.460284113481742e-05
Position 9090: 2.3024516525931654e-05
Position 1389: 2.259597437640114e-05
Position 9881: 2.2208156566666263e-05
Position 654: 2.1357023683997647e-05
Position 506: 2.1329547614664872e-05
Position 299: 2.1049958022428536e-05
Position 818: 1.9867177280820183e-05
Position 11321: 1.9710943500017236e-05
Position 6871: 1.8090515103641606e-05
Position 704: 1.7755651378521764e-05
Position 245: 1.7657416199020747e-05
Position 632: 1.623214085626727e-05
Position 1891: 1.572914064033331e-05
Position 1461: 1.4836340813857728e-05
Position 1095: 1.4616775604366707e-05
Position 4898: 1.4023063164765086e-05
Position 4902: 1.3033818108998612e-05
Position 3898: 1.2688893733517765e-05
Position 608: 1.1962533791979344e-05
Position 722: 1.087141011144988e-05
Position 1070: 1.0667699134684115e-05
Position 9461: 1.0330270527304001e-05
Position 837: 1.025890330077566e-05
Position 492: 9.777014224672848e-06
Position 596: 9.700697726474472e-06
Position 8455: 8.982019009007858e-06
Position 3985: 8.613991761289479e-06
Position 3030: 8.03204801020444e-06
Position 9480: 7.310503821032891e-06
Position 8382: 7.29777135227725e-06
Position 5846: 6.4694282499003636e-06
Position 1400: 6.388883311807694e-06
Position 8639: 6.3608437808592515e-06
Position 1274: 6.3438670529895884e-06
Position 6610: 6.218153899916221e-06
Position 282: 5.8269870604708575e-06
Position 1087: 5.255597292628446e-06
Position 1122: 5.2551985133486135e-06
Position 1514: 5.132204556565411e-06
Position 1682: 4.939291036991361e-06
Position 9000: 4.9188637208333815e-06
Position 3084: 4.8355339474235615e-06
Position 2217: 4.803267540753642e-06
Position 1511: 4.692986742588401e-06
Position 594: 4.543127910835085e-06
Position 826: 3.777956315927752e-06
Position 2022: 3.5375108159487306e-06
Position 7451: 3.384705609369506e-06
Position 147: 3.3740381651283882e-06
Position 1475: 3.3244375575076167e-06
Position 2833: 2.756189707087895e-06
Position 8806: 2.70113347943575e-06
Position 1482: 2.56252936534855e-06
Position 646: 2.296786267810215e-06
Position 2544: 2.2904721215194894e-06
Position 175: 1.8080241908055908e-06
Position 8721: 1.7293699473780522e-06
Position 4643: 1.580022044805793e-06
Position 8681: 1.4403896232774526e-06
Position 3198: 1.284983816095847e-06
Position 8618: 1.139534428821102e-06
Position 686: 1.10015901690363e-06
Position 252: 9.85943249143142e-07
Position 9012: 9.376317000042802e-07
Position 669: 9.191710972685088e-07
Position 426: 8.706313112464147e-07
Position 8878: 7.238838874423942e-07
Position 437: 6.874497133459196e-07
Position 7203: 6.104981989995411e-07
Position 7283: 5.04126097467606e-07
Position 618: 4.956510430170662e-07
Position 8460: 4.813096600426062e-07
Position 8614: 4.3024951443461373e-07
Position 181: 4.0058616745197777e-07
Position 8412: 2.9865659881033116e-07
Position 706: 2.9538560169431685e-07
Position 497: 2.7604014394343987e-07
Position 8653: 2.6004739447485453e-07
Position 1139: 2.4711932631304506e-07
Position 6954: 2.3495830020468878e-07
Position 308: 2.284739625853872e-07
Position 735: 2.234666447155701e-07
Position 2414: 2.170755829148017e-07
Position 5714: 1.1906178147202224e-07
Position 1603: 1.1893181603259632e-07
Position 1896: 9.485140275639901e-08
Position 1913: 9.008812240219693e-08
Position 1652: 8.33213788309181e-08
Position 6348: 7.677153834596449e-08
Position 5380: 7.13120862250279e-08
Position 5139: 7.075324941481127e-08
Position 5963: 5.983171273914198e-08
Position 5524: 5.573466208885393e-08
Position 1244: 5.4822738141515703e-08
Position 5696: 3.172337138983842e-08
Position 1128: 2.923497292609186e-08
Position 5868: 2.569254272834946e-08
Position 6285: 1.9813580225329653e-08
Position 5778: 1.9732174746105438e-08
Position 614: 1.7776889484155816e-08
Position 5660: 1.69681819895734e-08
Position 5619: 1.584297668841625e-08
Position 2660: 1.5826812448304535e-08
Position 6206: 1.4418487324788216e-08
Position 6354: 1.4159016562890476e-08
Position 2742: 1.2567065353218316e-08
Position 2844: 1.1070699474588646e-08
Position 1490: 1.0183828872106224e-08
Position 6179: 1.0147664786815641e-08
Position 6322: 9.884638505668789e-09
Position 1387: 9.788183595399382e-09
Position 6141: 7.566246475645679e-09
Position 221: 7.511377793090387e-09
Position 1495: 7.127190230647413e-09
Position 5493: 6.3112199620501364e-09
Position 305: 6.103080950497131e-09
Position 5602: 5.455956719495008e-09
Position 7130: 4.859077403283615e-09
Position 6929: 4.7764606470681035e-09
Position 616: 3.597634554954505e-09
Position 657: 8.162714141197567e-10
Position 442: 5.739990402318664e-10
Position 1410: 4.480423234502272e-10
Position 2177: 1.7295913653982366e-10
Position 287: 1.4654371868223916e-10
Position 1283: 9.102978578435615e-11
Position 185: 1.7753040474796883e-11
Position 239: 1.5956157496042778e-11
Position 192: 5.118930536403302e-12
Position 316: 4.76372621847934e-12
Position 95: 1.64197143034319e-13
Position 188: 1.2854163077735575e-13
Position 77: 1.3572506881124814e-16
Position 68: 4.6992922642308176e-17
