Gene = SH2D5
Position 8357: 0.00899237610381312
Position 5848: 0.008675335371650274
Position 3223: 0.007486082734912872
Position 2574: 0.007278754003160609
Position 5976: 0.007205657040242312
Position 8697: 0.006849432978920953
Position 105: 0.006836392122853278
Position 4207: 0.006470835026585367
Position 2020: 0.006079418263439007
Position 5236: 0.005628895038384331
Position 3954: 0.005478232054893682
Position 184: 0.005255113828298629
Position 2570: 0.004167041550225009
Position 6791: 0.004097817448305595
Position 7084: 0.0035722403939399583
Position 6084: 0.0032087957305124283
Position 360: 0.002577604672441195
Position 4006: 0.0023084888406440687
Position 6024: 0.002179645650971186
Position 4132: 0.0020938069128209483
Position 4932: 0.0019365133047452563
Position 1158: 0.001782064307498163
Position 6432: 0.0016822504904096534
Position 5548: 0.0015373424323431634
Position 3506: 0.0014445340196897077
Position 8194: 0.0013415163067269174
Position 6664: 0.0011312386447920233
Position 9136: 0.0011281066440273115
Position 2678: 0.0011272481707337951
Position 7679: 0.0010265739299303936
Position 1771: 0.0009294941772646409
Position 9511: 0.0009280464819861852
Position 8640: 0.0009207680810027387
Position 6470: 0.0008925141954785962
Position 8096: 0.000845515980310072
Position 5573: 0.0008218745558600368
Position 10103: 0.0007959521886938927
Position 5579: 0.0006949186120994811
Position 1859: 0.0006899110813288234
Position 2537: 0.0006687854102436652
Position 7339: 0.0005996549429381045
Position 10070: 0.0004614227629508956
Position 867: 0.00037940831853663644
Position 2347: 0.000285516223932112
Position 224: 0.0002533495422630139
Position 1729: 0.0002515593435884579
Position 8952: 0.0002085562653230478
Position 7599: 0.0001943891651008583
Position 700: 0.00017967238548326092
Position 319: 0.00015241017862172455
Position 860: 9.671698124731497e-05
Position 398: 8.667981998083321e-05
Position 369: 6.332062232150697e-05
Position 1529: 4.358199255879323e-05
Position 434: 4.260137489717899e-05
Position 414: 4.095906404230539e-05
Position 412: 3.929811411775455e-05
Position 606: 1.880113094321229e-05
Position 597: 1.272473516949222e-05
Position 10493: 1.1404865177975328e-05
Position 70: 1.119503893452719e-05
Position 1568: 1.088282616729258e-05
Position 1252: 9.920656111326165e-06
Position 2161: 9.25760877718994e-06
Position 73: 6.6069657929096795e-06
Position 279: 5.207182997950261e-06
Position 9745: 4.777619997102221e-06
Position 10455: 3.6095507158332007e-06
Position 494: 3.463546429030177e-06
Position 656: 2.4983796505636968e-06
Position 880: 1.909635302195554e-06
Position 2147: 1.776044851790106e-06
Position 2107: 1.3730735938008864e-06
Position 67: 1.2394056729799525e-06
Position 858: 8.032542998131955e-07
Position 316: 5.971922520390677e-07
Position 1144: 4.760852079689924e-07
Position 984: 1.5832949261487863e-07
Position 1176: 1.552140601926544e-07
Position 1037: 1.1639757324263874e-07
Position 286: 3.5351996701671797e-09
Position 35: 1.3233498551209585e-09
Position 619: 2.828131735807294e-10
Position 668: 1.7798538338822724e-10
Position 76: 2.489187372741806e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8801: 0.9027546793619611
Position 7900: 0.86913996837624
Position 8284: 0.8668133355974953
Position 9620: 0.8522332159285756
Position 5460: 0.8170201042093264
Position 4449: 0.7733763096839373
Position 6469: 0.6806631195066097
Position 264: 0.6779129267627254
Position 4932: 0.46486691387829815
Position 4826: 0.2996908063138206
Position 10540: 0.2884597209173964
Position 2887: 0.2715323021207807
Position 10367: 0.21615422928212955
Position 678: 0.18385572433715028
Position 1910: 0.16902984446114194
Position 5760: 0.15200766302049804
Position 5922: 0.1494375705164317
Position 993: 0.11628712542246714
Position 659: 0.10883694962474882
Position 5615: 0.10769177328869521
Position 1684: 0.09845033562812613
Position 979: 0.09208181240546548
Position 8287: 0.09136283499089404
Position 7488: 0.08723013693710657
Position 739: 0.08684743465575714
Position 4105: 0.07664429639006605
Position 9723: 0.07013244167668506
Position 10287: 0.0700413713821946
Position 1566: 0.0653708966784924
Position 10049: 0.06055179465180002
Position 10164: 0.046289400553340736
Position 2982: 0.04597617016167502
Position 9011: 0.0451040380170265
Position 7939: 0.04268370478620239
Position 10553: 0.04195661217351889
Position 4249: 0.04067966303213265
Position 7660: 0.036382058333261365
Position 10189: 0.03044800652384139
Position 10100: 0.030374484993157518
Position 5720: 0.029979403886563054
Position 3902: 0.027786569202480974
Position 10836: 0.027440128564931172
Position 9998: 0.0267884159465018
Position 10798: 0.025861025231570554
Position 10412: 0.02319614067435123
Position 9744: 0.023195489254263242
Position 8978: 0.021563955694208107
Position 1939: 0.02040463347073807
Position 6404: 0.019835677755506417
Position 814: 0.01954939880002964
Position 9028: 0.01944251620101415
Position 1510: 0.018627951952511962
Position 1851: 0.015531295278713383
Position 10866: 0.014529053485767378
Position 10605: 0.01352455328236898
Position 4318: 0.013483395408252559
Position 9521: 0.013403865361972505
Position 3092: 0.013379747787530599
Position 3997: 0.013131764784548552
Position 4785: 0.012226181958521211
Position 4727: 0.010742642550659367
Position 10344: 0.009799841789289467
Position 10767: 0.009737664735693511
Position 5703: 0.009678589228465201
Position 10801: 0.009284074961006241
Position 10704: 0.00916222921012848
Position 8552: 0.009033683948792223
Position 9537: 0.008961158852547812
Position 8749: 0.008776161699241303
Position 10460: 0.00859425529108328
Position 7597: 0.008472890195459805
Position 2437: 0.007978261409292413
Position 7428: 0.0076659493934404035
Position 7906: 0.007556591775460418
Position 7515: 0.00710941040284832
Position 5353: 0.006972928415545087
Position 5796: 0.006896154101169479
Position 6535: 0.006576421798456668
Position 843: 0.006252303614701046
Position 5101: 0.00617480970096128
Position 10657: 0.005723806716290101
Position 2271: 0.005549083949002782
Position 1604: 0.005256592979237934
Position 1746: 0.004798667510465775
Position 10673: 0.004773970882134836
Position 5214: 0.004598933541400039
Position 9356: 0.004564617656043112
Position 4132: 0.0044157208405946596
Position 5312: 0.004313573508102062
Position 7957: 0.004049595572092306
Position 8910: 0.0040199730695426195
Position 1648: 0.003613385691076804
Position 382: 0.003234266927556017
Position 462: 0.003045995712627087
Position 8003: 0.0030361462036728568
Position 9871: 0.0027245376795709403
Position 10555: 0.0026845984697875616
Position 8621: 0.0024884637120675445
Position 9037: 0.0022036322941619557
Position 6295: 0.0020340542553906886
Position 1037: 0.001969302009401459
Position 6726: 0.0019665232541131125
Position 5944: 0.0018895875871700514
Position 6920: 0.0018469882374397004
Position 4971: 0.0017852182463784251
Position 6942: 0.0017252521565002588
Position 9578: 0.001665343113537324
Position 10294: 0.001642286398259244
Position 5594: 0.001473152659617213
Position 7501: 0.0014201641753930777
Position 451: 0.0014187981381852618
Position 10202: 0.0013759364545277268
Position 8695: 0.0013641974633236368
Position 4742: 0.00130085328923494
Position 7252: 0.0012742054001064424
Position 1246: 0.0012633651535260263
Position 8818: 0.0012076869822715216
Position 3413: 0.0011627782100633837
Position 9649: 0.0011487075543118838
Position 8243: 0.0011005597278468267
Position 2936: 0.0009366141180937183
Position 10128: 0.0008995693785412734
Position 8572: 0.000861293503609087
Position 5986: 0.0007484774201098778
Position 8519: 0.0006736547027240197
Position 485: 0.0006515020408024308
Position 1652: 0.0006050365483041279
Position 10677: 0.0005692882797714694
Position 10846: 0.0005559291630285625
Position 8368: 0.0004721993535155919
Position 9692: 0.0004670588419746181
Position 5825: 0.0004150725520053746
Position 8959: 0.00040051817986667005
Position 9077: 0.00038996188411611325
Position 10199: 0.00028998788645816963
Position 10102: 0.0002882579732680178
Position 995: 0.0002863453135308741
Position 3418: 0.00028175580962632303
Position 5318: 0.00027586236710067314
Position 270: 0.0002578499771169404
Position 10959: 0.0002400969756525463
Position 9013: 0.00023210045043119525
Position 286: 0.00023095901507626555
Position 8650: 0.00022708860946448538
Position 4626: 0.00022492749574602294
Position 1857: 0.0002092423613023656
Position 1303: 0.0002081610672042411
Position 9362: 0.00020552425369154277
Position 292: 0.00020208303210592597
Position 9480: 0.0001752842582128581
Position 9439: 0.0001738338266750631
Position 8120: 0.0001737231705333841
Position 1704: 0.00016246236161950137
Position 8635: 0.00014453215175666862
Position 203: 0.0001416070721480643
Position 1297: 0.00013950659028540813
Position 1271: 0.0001393028454590693
Position 8987: 0.0001390243257599755
Position 1378: 0.00012900774424776863
Position 9294: 0.0001249583394028745
Position 874: 0.00010313655193510128
Position 9466: 9.931051969557559e-05
Position 5628: 9.084258693601503e-05
Position 9681: 8.167840012896935e-05
Position 1615: 6.462317554891015e-05
Position 1316: 5.916003978126965e-05
Position 9173: 5.8905738141349495e-05
Position 897: 5.628755859897895e-05
Position 8866: 5.574139929290962e-05
Position 212: 5.3735113902464344e-05
Position 1440: 5.142360790047035e-05
Position 507: 4.772043132436075e-05
Position 683: 3.7373924240176345e-05
Position 9418: 3.517487398586046e-05
Position 1729: 3.3153583143246615e-05
Position 1319: 2.958053325374853e-05
Position 1469: 2.929061395681298e-05
Position 9581: 2.45653658125111e-05
Position 688: 2.4430075751881745e-05
Position 223: 1.9578403543350985e-05
Position 1431: 1.613469876500024e-05
Position 246: 1.4549903173147652e-05
Position 876: 1.377211403390893e-05
Position 1681: 1.2895664754372414e-05
Position 10654: 1.2731861271089253e-05
Position 1062: 1.2678819784321899e-05
Position 1399: 1.0846259974019248e-05
Position 1059: 9.926767863725897e-06
Position 329: 9.269056376143881e-06
Position 1251: 8.011635043821343e-06
Position 9389: 7.709537285442467e-06
Position 1041: 7.657295752675506e-06
Position 8523: 3.2549555828767716e-06
Position 220: 2.137063749842273e-06
Position 752: 2.10088613629522e-06
Position 1116: 2.0673020868505043e-06
Position 527: 1.6604755935967554e-06
Position 364: 1.6495262113473014e-06
Position 173: 1.2312234897408778e-06
Position 167: 1.0658132067574322e-06
Position 360: 9.841199523135616e-07
Position 334: 9.450626157813599e-07
Position 610: 9.09830100089528e-07
Position 9358: 8.258156683010377e-07
Position 748: 6.274042107086104e-07
Position 888: 5.825006802436852e-07
Position 1945: 5.732306800191579e-07
Position 1085: 4.5271971145245753e-07
Position 6705: 4.0976479457220994e-07
Position 2100: 3.380836154590087e-07
Position 595: 3.22436327559381e-07
Position 1623: 2.6742566594135473e-07
Position 529: 2.3012937404140876e-07
Position 130: 2.2669940164019757e-07
Position 235: 2.0103078050493205e-07
Position 170: 1.5994058044386679e-07
Position 558: 7.820678325063064e-08
Position 773: 7.698683450898136e-08
Position 606: 4.237328787168748e-08
Position 9394: 3.875591191454493e-08
Position 133: 3.628795930293945e-08
Position 188: 2.6761243553238423e-08
Position 137: 2.2051137437291192e-08
Position 158: 1.0598462962451149e-08
Position 184: 9.47629001701081e-09
Position 141: 9.173725338454616e-09
Position 156: 8.996125091593003e-09
Position 885: 1.9154112685299257e-09
Position 761: 1.7987541254774248e-09
Position 550: 1.6658505962801375e-09
Position 756: 1.5791628242784888e-09
Position 1068: 1.3891429785023883e-09
Position 143: 8.291483870948337e-10
Position 541: 4.731211669213009e-10
Position 150: 2.434252019037845e-10
Position 537: 6.117544271175793e-11
Position 145: 1.705214830137298e-11
Position 108: 8.510559761586101e-15
