Gene = MGST3
Position 1327: 7.76497681542948e-05
Position 1434: 6.149667857038904e-05
Position 993: 6.11088545999791e-05
Position 6719: 6.079465930627846e-05
Position 879: 5.82351173847405e-05
Position 5644: 5.730829639957511e-05
Position 20742: 4.822682386877712e-05
Position 639: 3.781905696966579e-05
Position 157: 3.523651682915353e-05
Position 849: 3.488493618492797e-05
Position 81: 3.468711758460845e-05
Position 1212: 2.4839206924451685e-05
Position 21126: 2.4193748241263765e-05
Position 965: 2.3958708861286127e-05
Position 924: 1.853641824071813e-05
Position 1345: 1.510156764034839e-05
Position 19256: 1.3306902708642058e-05
Position 1019: 7.305600917356055e-06
Position 437: 6.518200879138352e-06
Position 643: 5.674359664741469e-06
Position 808: 5.6310447105231705e-06
Position 680: 5.456068773182205e-06
Position 855: 5.360169376518001e-06
Position 1757: 5.194101091417773e-06
Position 252: 4.50934721858203e-06
Position 1149: 4.389161168014389e-06
Position 1005: 4.320812332146092e-06
Position 1138: 3.2793217890717126e-06
Position 416: 1.490722106149846e-06
Position 634: 1.0095336649807788e-06
Position 73: 1.034952582999793e-07
Position 545: 9.546209170446028e-08
Position 242: 7.872041433947899e-08
Position 652: 5.5380032367137213e-08
Position 397: 4.1518429987159225e-08
Position 678: 1.7819780038454035e-08
Position 167: 1.3096562080072057e-08
Position 303: 1.1054852516702785e-08
Position 402: 7.192710323264904e-09
Position 6: 6.216613509787193e-10
Position 740: 3.439681516201993e-13
Position 756: 5.551409272826816e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 18979: 0.988727703590416
Position 20152: 0.844132677997523
Position 24506: 0.8339206625767137
Position 15707: 0.7925297048100447
Position 4865: 0.7363741319547832
Position 21116: 0.7277399215114455
Position 16038: 0.3268126813418237
Position 1098: 0.31887254432107626
Position 9506: 0.2704549059618268
Position 13922: 0.2570461331378085
Position 17324: 0.24402371805911627
Position 21322: 0.20692664776844966
Position 21362: 0.1750559875852843
Position 21151: 0.15042989757743935
Position 3640: 0.1385708107898968
Position 4420: 0.10957082007411627
Position 23417: 0.09512483319159547
Position 756: 0.0837603386810039
Position 1413: 0.07550698435716778
Position 2157: 0.059599986794854926
Position 353: 0.05916384143465969
Position 20083: 0.05758753722290882
Position 4925: 0.05700384049425236
Position 19330: 0.056828890743592556
Position 1375: 0.0516650453200261
Position 20132: 0.04903173354375784
Position 8203: 0.04556515028966983
Position 19413: 0.0443415274848344
Position 23356: 0.043923755220784184
Position 4458: 0.043511424826844294
Position 413: 0.043104785514502905
Position 19718: 0.0375913418792743
Position 22835: 0.03721505141998924
Position 22906: 0.036393478677096504
Position 242: 0.03397337510246638
Position 9041: 0.032900878687213475
Position 4895: 0.03258480608240108
Position 988: 0.03194441041218771
Position 9597: 0.031635933626007376
Position 20169: 0.030081638341333376
Position 4601: 0.028790658804873255
Position 8059: 0.027605910304231502
Position 819: 0.025088960713434045
Position 1041: 0.022667733559174695
Position 20599: 0.020200930341775863
Position 22094: 0.01728500137061889
Position 4871: 0.01723623174721836
Position 20520: 0.016451421778973206
Position 11312: 0.01612887052267782
Position 364: 0.013274984013429069
Position 1128: 0.01287943706766508
Position 1433: 0.011859784168304197
Position 1079: 0.010871093078694306
Position 4702: 0.010843135490262676
Position 19493: 0.010300089971578556
Position 20651: 0.009381963846740456
Position 7335: 0.00913937158587046
Position 3449: 0.008024345481875542
Position 23182: 0.007821409605817474
Position 19259: 0.0078000161366564656
Position 3778: 0.00761606829898154
Position 211: 0.007362173906862539
Position 21819: 0.00729072261863063
Position 397: 0.007281299700945385
Position 1015: 0.0072168302763531275
Position 784: 0.0071209759787540915
Position 22065: 0.006833841200419622
Position 3660: 0.006691217100817258
Position 19829: 0.006523123342042194
Position 3961: 0.006013310373429663
Position 9098: 0.005901693316294067
Position 10674: 0.005010857009308361
Position 20576: 0.00489941175898498
Position 24066: 0.004841980892960046
Position 24589: 0.004544684651468308
Position 4546: 0.004209033196797484
Position 10836: 0.0037255633128533664
Position 1909: 0.0035034475693867992
Position 1149: 0.0034733510618863124
Position 19490: 0.00335512958337514
Position 24701: 0.0032227867039407642
Position 1166: 0.0030260532338564623
Position 4002: 0.0026892169941352784
Position 9779: 0.0024848703784363267
Position 9218: 0.0021664708611088515
Position 1141: 0.002109782563385161
Position 1889: 0.0020951282767265617
Position 4005: 0.0020425025422781407
Position 20620: 0.002013339232962124
Position 21574: 0.0019660388032916682
Position 1378: 0.0019200133926384354
Position 4531: 0.0018346673047786983
Position 21272: 0.0018310621334753454
Position 1458: 0.0017857351616960082
Position 3693: 0.001640034240287232
Position 688: 0.001584504224751791
Position 3316: 0.0015129721834813308
Position 3716: 0.001494063736915419
Position 1212: 0.0014829736749431754
Position 22767: 0.001345339785583071
Position 21724: 0.0013412248092944908
Position 5503: 0.0012678244594661837
Position 22203: 0.0012077880832165769
Position 21067: 0.0011868761060398543
Position 4265: 0.0011837206800043535
Position 22288: 0.001134237815148697
Position 284: 0.0011267387748863807
Position 20719: 0.001063960647869837
Position 5598: 0.0010075667428143928
Position 3275: 0.000994160832875679
Position 423: 0.0009877803622567818
Position 5626: 0.000981655597815211
Position 20478: 0.0009318794406778447
Position 22499: 0.0009112432308740159
Position 264: 0.0009021476862753146
Position 21537: 0.0008913053795949744
Position 21540: 0.0008550485753423617
Position 20044: 0.0007872055757482361
Position 7369: 0.0007852753162575103
Position 21492: 0.0007560002107297794
Position 23403: 0.0007143334480805427
Position 21096: 0.0006915035193396621
Position 4899: 0.0006785547990306954
Position 24361: 0.0006491709696259333
Position 24239: 0.0006058301210629109
Position 21297: 0.000574239294197591
Position 821: 0.0005405424225697085
Position 1195: 0.0004896020052100865
Position 23424: 0.0004151647099050183
Position 9912: 0.0004135853110322123
Position 8301: 0.0004053908511070805
Position 20293: 0.0003837615927404049
Position 19808: 0.00035502484757984817
Position 23581: 0.00034681379542199565
Position 20794: 0.00034436685505190653
Position 20209: 0.00033108630494884837
Position 19928: 0.00032769985039631536
Position 2196: 0.0003026657037447904
Position 933: 0.0002944293126095247
Position 22089: 0.00029264300889882307
Position 3309: 0.0002802341092262676
Position 8125: 0.00027893114665530157
Position 23045: 0.0002784314198735215
Position 19770: 0.000260771677218553
Position 268: 0.00025870950952915024
Position 20396: 0.00022325860692429326
Position 22069: 0.0002155633609186882
Position 22113: 0.000176647276164383
Position 24420: 0.00016630594160186798
Position 572: 0.00016583593271546888
Position 20526: 0.0001600208471669331
Position 24513: 0.00015837682690132964
Position 1797: 0.00015663099488335785
Position 22680: 0.00014964167492905416
Position 21823: 0.0001465329194656289
Position 20021: 0.0001354962355830719
Position 5549: 0.00013405453002038702
Position 175: 0.000111029118522684
Position 1241: 0.0001019122744689158
Position 22868: 9.253725458511488e-05
Position 2480: 8.613486733011489e-05
Position 1243: 8.59917260175403e-05
Position 1152: 7.305061093325506e-05
Position 2370: 6.899366218678548e-05
Position 23207: 6.868714114379986e-05
Position 23062: 6.673441145188427e-05
Position 885: 6.507903682782683e-05
Position 6560: 6.079465930627846e-05
Position 1043: 5.837846764476481e-05
Position 20486: 5.5032573689468094e-05
Position 20920: 5.151746667618698e-05
Position 517: 4.9942292209663554e-05
Position 22241: 4.710546196044642e-05
Position 21402: 4.6804985911065476e-05
Position 22316: 4.645334351529341e-05
Position 252: 4.575800439915666e-05
Position 23553: 3.953265060575935e-05
Position 21874: 3.0469983308860527e-05
Position 208: 2.82409835873205e-05
Position 20888: 2.7673894542195252e-05
Position 369: 2.742423488981168e-05
Position 2562: 2.462670951175348e-05
Position 1177: 2.429456765670713e-05
Position 21649: 2.4215984382268357e-05
Position 2519: 2.3629529253891967e-05
Position 639: 2.2815769422222005e-05
Position 2604: 2.233898695848989e-05
Position 21279: 2.1777197305935474e-05
Position 2206: 2.014808752631937e-05
Position 701: 1.9437158030638618e-05
Position 183: 1.8243839713737754e-05
Position 181: 1.8222855149041764e-05
Position 223: 1.689813098704306e-05
Position 22260: 1.6767026569832018e-05
Position 1960: 1.4403296227302693e-05
Position 21334: 1.1091586105894747e-05
Position 1135: 1.102313569872547e-05
Position 21612: 1.0913236126301473e-05
Position 1059: 1.0188755610643453e-05
Position 1269: 1.0159751818221992e-05
Position 1844: 9.23624954929453e-06
Position 860: 8.227081042079363e-06
Position 888: 7.4169568819617475e-06
Position 287: 6.9268668078648165e-06
Position 1186: 6.121353080872494e-06
Position 278: 5.8249861496395494e-06
Position 1512: 5.119601638646933e-06
Position 215: 4.951780394679954e-06
Position 1047: 3.872222824956378e-06
Position 1634: 3.796140502734704e-06
Position 2007: 2.450390097837213e-06
Position 432: 2.1788564387314127e-06
Position 580: 2.1416600592355656e-06
Position 186: 1.8653960174530521e-06
Position 21552: 1.4992519644248264e-06
Position 2223: 1.1344134356933537e-06
Position 1049: 9.524789561016822e-07
Position 957: 6.830608676712218e-07
Position 658: 4.953787388077452e-07
Position 499: 4.270827766263355e-07
Position 488: 3.3767264037580615e-07
Position 21324: 2.452059541411271e-07
Position 160: 2.1964165669534724e-07
Position 456: 1.6502003850581635e-07
Position 123: 1.5491418273286575e-07
Position 128: 1.2727639639399943e-07
Position 870: 1.0866435952258914e-07
Position 1395: 4.75085115237932e-08
Position 2247: 3.033832085618795e-08
Position 662: 2.208243161614759e-08
Position 849: 1.4525838116425273e-08
Position 650: 9.474724169591162e-09
Position 535: 4.813712285857335e-09
Position 463: 4.020074581058898e-09
Position 830: 1.6473071676648356e-09
Position 443: 8.616259819397698e-10
Position 437: 4.953552483786668e-10
Position 144: 4.2083495907438976e-10
Position 527: 3.402886979967258e-10
Position 537: 1.4654491230168196e-10
Position 132: 7.006404952034375e-11
Position 157: 4.949307083796155e-14
Position 103: 8.424944202486927e-18
