Gene = GIN1
Position 23058: 0.004933732431640901
Position 14057: 0.004714914051753081
Position 32233: 0.004679277555505408
Position 313: 0.004057352108961844
Position 26966: 0.00362601855696404
Position 975: 0.0032137101970268066
Position 22749: 0.0029422581118203075
Position 549: 0.002860568427604911
Position 27467: 0.002842164100071272
Position 13817: 0.002761762622336463
Position 135: 0.0026969159251249253
Position 16451: 0.0025596779313591528
Position 611: 0.00241651370441642
Position 1713: 0.002393679872187699
Position 2270: 0.0020204760001617307
Position 23478: 0.0019656764011211345
Position 3209: 0.001914353222119381
Position 14169: 0.0018678564878863158
Position 20694: 0.001458021282467865
Position 24627: 0.0013374205578684246
Position 13855: 0.0012995768010543945
Position 7133: 0.0012215297311738372
Position 808: 0.0011953706761146778
Position 13289: 0.0011289977039173737
Position 4125: 0.0009424122645062652
Position 14045: 0.0008359799174110689
Position 16203: 0.0007990273095815874
Position 1717: 0.0007042358622005338
Position 7512: 0.0006588850429339007
Position 104: 0.0004644400776941091
Position 1936: 0.00045273274270982226
Position 11953: 0.000357633021088851
Position 786: 0.0003574636685289989
Position 3133: 0.0003548756980705865
Position 26913: 0.0003471018641410541
Position 967: 0.0002979307390183692
Position 8182: 0.00028839991897599854
Position 3664: 0.0002849801105484418
Position 16383: 0.0002818626838071005
Position 13775: 0.0002747128022950625
Position 1378: 0.0002330617945001326
Position 4964: 0.00022934618662271604
Position 15950: 0.00020700981934308437
Position 8353: 0.00018174023774253186
Position 326: 0.00017811753163936338
Position 24813: 0.0001588966984906155
Position 8447: 0.00014279729794047514
Position 142: 0.00014098767259823313
Position 15729: 0.00013219067130890112
Position 869: 0.00012298646476117058
Position 11: 0.00010835469158236698
Position 554: 9.636315764702777e-05
Position 3098: 8.751675151183823e-05
Position 16677: 8.375456392144853e-05
Position 2452: 7.967824453663801e-05
Position 3025: 7.796626001238312e-05
Position 15633: 6.44991498410167e-05
Position 3465: 6.267838762319718e-05
Position 17073: 6.0512935161783805e-05
Position 15725: 5.9882487524982367e-05
Position 3070: 5.761674674821268e-05
Position 8329: 5.68275368849219e-05
Position 153: 5.476093722783715e-05
Position 8513: 5.330401449998533e-05
Position 2238: 4.997260886161114e-05
Position 22862: 4.733978032752947e-05
Position 16110: 4.7320171328957756e-05
Position 347: 4.5181440300346855e-05
Position 16596: 4.445348114222933e-05
Position 7037: 4.082000602612547e-05
Position 615: 4.053230636199215e-05
Position 1139: 3.8691982727630317e-05
Position 296: 3.755175859998355e-05
Position 1184: 3.7057740290239247e-05
Position 95: 3.6001586713081794e-05
Position 2403: 3.512074233253002e-05
Position 1290: 2.850236430526702e-05
Position 770: 2.754672870136848e-05
Position 575: 2.73173953903522e-05
Position 1193: 2.4678952154447097e-05
Position 24744: 2.4133400790300363e-05
Position 980: 2.0604970556303635e-05
Position 945: 1.9938093399972162e-05
Position 851: 1.9575194382185198e-05
Position 1142: 1.7892213133018945e-05
Position 16047: 1.7090198530892647e-05
Position 15854: 1.5759363870003186e-05
Position 291: 1.0388362160337665e-05
Position 748: 1.0300414750373077e-05
Position 1449: 8.192753727325235e-06
Position 646: 7.740680490952816e-06
Position 693: 6.070841536202722e-06
Position 1107: 4.861905660185062e-06
Position 324: 4.280575572453649e-06
Position 193: 4.097569200220434e-06
Position 1837: 3.3003522236350013e-06
Position 877: 3.188865695499932e-06
Position 1558: 2.556143980844494e-06
Position 1953: 2.5056954640424483e-06
Position 203: 2.323042712595545e-06
Position 1088: 1.7836785152729336e-06
Position 24111: 1.572470560379653e-06
Position 106: 1.4475614502075068e-06
Position 1946: 1.3140766063815025e-06
Position 1053: 1.019657852005593e-06
Position 23751: 1.0005010124315712e-06
Position 2095: 9.380671693230158e-07
Position 768: 7.490177841257415e-07
Position 1425: 7.063964178358748e-07
Position 1611: 5.119281612906265e-07
Position 4782: 4.528452316895155e-07
Position 2675: 9.993251114961503e-08
Position 2055: 9.888932005546375e-08
Position 374: 4.519177544718584e-08
Position 92: 4.315030746918187e-08
Position 207: 1.499664912504574e-08
Position 369: 1.4106093667409257e-08
Position 371: 1.2871357064259026e-08
Position 398: 1.2524617181278982e-08
Position 334: 9.1332474101195e-09
Position 812: 3.129728093524208e-09
Position 63: 1.4357516899468166e-09
Position 111: 1.2751755117093236e-09
Position 262: 8.783562340479411e-10
Position 66: 7.7038884134954e-10
Position 14: 6.599489481853244e-10
Position 406: 4.795665435141879e-10
Position 23544: 4.095483613548792e-10
Position 113: 2.4661948257971715e-10
Position 497: 1.5702428613130414e-10
Position 125: 1.373925229622056e-10
Position 683: 1.2299690160211622e-10
Position 662: 1.0021838293852768e-10
Position 594: 8.286093855533481e-11
Position 98: 1.4171330113009292e-11
Position 467: 4.833277094269535e-12
Position 440: 2.6210150374406874e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 22369: 0.958943607931919
Position 22660: 0.8442049806172603
Position 31978: 0.8190433027193812
Position 15304: 0.6848623277662456
Position 13301: 0.6492411194469458
Position 12903: 0.5654318625547337
Position 1549: 0.523619891006808
Position 23496: 0.5104292501421318
Position 11485: 0.5064269430590606
Position 15515: 0.46003992120868925
Position 11436: 0.45618515399863085
Position 10505: 0.3765000963478295
Position 9221: 0.3644965032171658
Position 23324: 0.2609142360368218
Position 17677: 0.15520729390797708
Position 13241: 0.12053527308246127
Position 22698: 0.10373405233171498
Position 9933: 0.10163779661077456
Position 31999: 0.09462060334047831
Position 30182: 0.09316737177201699
Position 1472: 0.09120693811329579
Position 32696: 0.08473786014160833
Position 10534: 0.08143706655627589
Position 3556: 0.06977586607719598
Position 33304: 0.0667769679321934
Position 8092: 0.06532765525149678
Position 21057: 0.05865831670338831
Position 32610: 0.0548891655024377
Position 17274: 0.05128564675852078
Position 13707: 0.045808300101606254
Position 32287: 0.044467333175001615
Position 8228: 0.035300076782552085
Position 15467: 0.03406842299391384
Position 32176: 0.031221676662495652
Position 12161: 0.02951701271728211
Position 32864: 0.028574470184312344
Position 9964: 0.027870317337655607
Position 10017: 0.027113353173270488
Position 24899: 0.02396571563679605
Position 32374: 0.023632786431198052
Position 20436: 0.02126217730912955
Position 13196: 0.0208825613803127
Position 33087: 0.02001230459705598
Position 27212: 0.019752883878509254
Position 33368: 0.019091471261874826
Position 12853: 0.01623230698620799
Position 26455: 0.016041581003828975
Position 2020: 0.01560493340238004
Position 16594: 0.015496187407424165
Position 13304: 0.01517205407750111
Position 31982: 0.01515474981451712
Position 6895: 0.015057978366295612
Position 4738: 0.01451293711398941
Position 32387: 0.01386593235697221
Position 15696: 0.013651820409204892
Position 23508: 0.013486595335673016
Position 17407: 0.01301772907544079
Position 32909: 0.012697831582099084
Position 16753: 0.012083687183358501
Position 1716: 0.012004250138302575
Position 785: 0.011908912035138755
Position 22994: 0.011202795805754694
Position 1882: 0.011091268008289025
Position 19200: 0.010709961159176244
Position 17791: 0.010113036064738606
Position 3511: 0.009890756429501277
Position 26730: 0.009850058881763784
Position 8585: 0.009471668915189135
Position 26502: 0.009268678528365843
Position 6829: 0.009177029164605654
Position 13508: 0.009018162715659249
Position 13679: 0.008599461940484367
Position 9770: 0.008592089166219872
Position 33792: 0.0074929927289812065
Position 29869: 0.007471195286903574
Position 10577: 0.0071908811515553825
Position 14430: 0.007125808589440852
Position 13581: 0.006994207736344617
Position 32486: 0.006728823783806922
Position 8317: 0.006639086275928398
Position 14038: 0.0063072378050022535
Position 8678: 0.006146313863014563
Position 17658: 0.006141798872665565
Position 32422: 0.006078992004406511
Position 22970: 0.006059894860459871
Position 19449: 0.005950363134319235
Position 23700: 0.0058014769175195454
Position 24234: 0.005767994340566812
Position 1761: 0.0052791022430342385
Position 10388: 0.004855259539046569
Position 13268: 0.004836663923710257
Position 24842: 0.004737834367385322
Position 13123: 0.004673146400804286
Position 15571: 0.004526243769861306
Position 1356: 0.0043489471719202295
Position 26306: 0.0042089461764946885
Position 1446: 0.0041089279708873185
Position 13371: 0.004026244278001643
Position 16724: 0.003748872602622377
Position 8971: 0.0033178804747933414
Position 3419: 0.0032669686517270403
Position 12779: 0.003094433135466829
Position 1449: 0.00287622962234632
Position 4704: 0.0028738567948947587
Position 3514: 0.0028510153659618287
Position 13347: 0.0028373816611618388
Position 12838: 0.002697219875470275
Position 32333: 0.0026729887331994186
Position 16382: 0.0025596779313591528
Position 6999: 0.0025570250118202333
Position 23275: 0.002447147962045265
Position 17897: 0.0023996731258661944
Position 12942: 0.0023099755447515535
Position 22781: 0.002280116814542686
Position 13858: 0.0022338552141933114
Position 6979: 0.0021888580818394277
Position 11177: 0.0021452893304856027
Position 32202: 0.0021398813753337556
Position 13973: 0.002123845143366868
Position 894: 0.0018886523499131664
Position 13388: 0.0018844131331256144
Position 392: 0.0018760003640608145
Position 17432: 0.0017539909587042637
Position 25519: 0.0017147884119335316
Position 13711: 0.0016944388304169335
Position 13014: 0.0016625611518098296
Position 17945: 0.0016379940845495046
Position 23817: 0.0014761732378690685
Position 22907: 0.0014494459175038586
Position 3477: 0.0014464494817228203
Position 12252: 0.0013748306430440484
Position 24667: 0.001350384721733776
Position 2184: 0.001343670389930622
Position 10608: 0.0012972136940444245
Position 7972: 0.0012779028689094503
Position 1912: 0.0012201359439926618
Position 25212: 0.0011757211349914542
Position 19285: 0.0011678809624418233
Position 13991: 0.001143180783660199
Position 3582: 0.0010785076079201882
Position 1494: 0.0010408039201295655
Position 3102: 0.0010180703738012261
Position 13765: 0.0010136282665346964
Position 13614: 0.0009835792251095122
Position 4013: 0.0009214931009116074
Position 8291: 0.0009004103094368939
Position 12044: 0.0008846037489225648
Position 22727: 0.0007912077324491384
Position 25555: 0.0007842594973098933
Position 24448: 0.0007669362969954729
Position 12061: 0.000733165213733434
Position 25884: 0.0007220766179095035
Position 1918: 0.0006846873449202625
Position 15884: 0.0006777758709156757
Position 13306: 0.0006712299347214708
Position 32232: 0.0006657541423876549
Position 1968: 0.0006587578537760957
Position 3024: 0.000640683524559398
Position 14433: 0.0006200888386058122
Position 23769: 0.0006081933151604953
Position 12674: 0.0005811364698668946
Position 8884: 0.0005719333503917425
Position 416: 0.0005358100502994381
Position 7132: 0.000534094755630065
Position 240: 0.0005303488616677037
Position 1267: 0.0005052869455910348
Position 23218: 0.000493042278076377
Position 24162: 0.00047407462907365314
Position 25603: 0.0004716296144820586
Position 24111: 0.0004462106540142755
Position 438: 0.0004393328289110028
Position 23735: 0.0004351921723016802
Position 15151: 0.0004295873841922469
Position 13272: 0.0004222039358289297
Position 23412: 0.00042070077258731875
Position 497: 0.0004170126383442373
Position 14102: 0.00041246386953432753
Position 1634: 0.0004086306355989722
Position 1555: 0.00038499900547342306
Position 1310: 0.0003745878115857998
Position 24254: 0.0003451298120994751
Position 17596: 0.00033590140211851654
Position 15935: 0.0003322921906213512
Position 828: 0.00031624192200249327
Position 27208: 0.000282750720399013
Position 187: 0.0002802751095703142
Position 3069: 0.00027864163208177987
Position 2957: 0.0002607648964615941
Position 609: 0.00025435944187543436
Position 1575: 0.00025299435547211446
Position 1270: 0.0002175376678078853
Position 27847: 0.00019305516481109741
Position 11790: 0.00017200877430076578
Position 16482: 0.00016686198831661648
Position 11885: 0.00016112592416184872
Position 614: 0.0001560200943295286
Position 16115: 0.0001444190419571449
Position 12124: 0.00013180651212856088
Position 4814: 0.00013122563757969163
Position 7295: 0.00012479028730383616
Position 14060: 0.0001136846915637081
Position 23221: 0.00011276171712767675
Position 3003: 0.00010848771172831044
Position 473: 0.00010490886954834504
Position 15319: 0.00010194180974233948
Position 1851: 9.480921952377646e-05
Position 3445: 8.90975661360022e-05
Position 16230: 8.823902136844375e-05
Position 2920: 8.672491398584005e-05
Position 4854: 8.66006326535938e-05
Position 748: 8.470631174505325e-05
Position 649: 8.012736549267414e-05
Position 932: 7.911980499261597e-05
Position 15829: 7.590305361203366e-05
Position 2827: 6.885550553955288e-05
Position 838: 6.027565814745517e-05
Position 23839: 5.930796476428739e-05
Position 662: 5.828000145956077e-05
Position 273: 5.630498828055461e-05
Position 15661: 5.629657965228248e-05
Position 26912: 5.614946193405721e-05
Position 15610: 5.578306574478481e-05
Position 855: 5.5138369427444534e-05
Position 1184: 5.2795910465948245e-05
Position 1596: 4.709222856013905e-05
Position 12733: 4.0310566677131155e-05
Position 24865: 3.52110935901055e-05
Position 421: 3.3532481021246404e-05
Position 13170: 3.163824976799762e-05
Position 369: 3.0615694961784433e-05
Position 19427: 2.963694431498825e-05
Position 16889: 2.788594575952089e-05
Position 2243: 2.7039754825577493e-05
Position 153: 2.4610794665047646e-05
Position 11794: 2.4498322626236248e-05
Position 16151: 1.941206165109963e-05
Position 191: 1.7527122641264044e-05
Position 714: 1.6111352101127824e-05
Position 3370: 1.50840372308499e-05
Position 509: 1.4806000214045323e-05
Position 1558: 1.4067912373453454e-05
Position 1038: 1.3987938354330458e-05
Position 646: 1.2771054948338243e-05
Position 1077: 1.269272306385504e-05
Position 975: 1.131539165486086e-05
Position 4122: 1.1052936244152359e-05
Position 869: 9.932491706305007e-06
Position 3994: 9.86622735050467e-06
Position 13165: 9.644875840115166e-06
Position 2055: 9.378840240407957e-06
Position 3077: 9.11981504859414e-06
Position 3632: 8.997219880235397e-06
Position 15229: 7.75234869109634e-06
Position 236: 7.5860000638788405e-06
Position 13088: 6.7747868466217415e-06
Position 3157: 6.7482087317756565e-06
Position 2648: 6.58437917073218e-06
Position 2246: 6.3206656721448124e-06
Position 2443: 5.632584008662486e-06
Position 203: 5.038538510160772e-06
Position 578: 4.334696467831654e-06
Position 2932: 4.257172886479306e-06
Position 77: 3.747817068156289e-06
Position 17160: 3.6171269142989028e-06
Position 1206: 3.488068965743571e-06
Position 16066: 3.468205129865014e-06
Position 406: 3.332498186749184e-06
Position 2887: 3.277614010633818e-06
Position 446: 3.003982044652793e-06
Position 1819: 2.7022655948503388e-06
Position 1929: 2.483927279172899e-06
Position 1046: 2.217945498060559e-06
Position 334: 2.1446932100284655e-06
Position 13559: 1.807870116315652e-06
Position 902: 1.7708003303432563e-06
Position 1317: 1.7284972837563412e-06
Position 281: 1.6474864853504558e-06
Position 756: 1.6292115379581264e-06
Position 243: 1.5587396152635382e-06
Position 1139: 1.4702036879546968e-06
Position 1247: 1.3869045896286486e-06
Position 452: 1.3192676754975988e-06
Position 1241: 1.2386424829083527e-06
Position 1238: 7.979511686235577e-07
Position 214: 7.262613578645102e-07
Position 763: 6.049871626171447e-07
Position 226: 6.049659910803223e-07
Position 587: 4.628652637261044e-07
Position 1946: 4.457486303470663e-07
Position 1785: 4.340753087918696e-07
Position 1642: 2.5509033279318196e-07
Position 1685: 2.5212045206453407e-07
Position 3110: 1.7121953399736265e-07
Position 1739: 1.6459130234749313e-07
Position 1722: 1.4516122603381955e-07
Position 1363: 1.0333633594136266e-07
Position 2589: 4.164343363793575e-08
Position 1208: 2.167490849955202e-08
Position 2186: 1.0480456073498237e-08
Position 1890: 7.131836252999736e-09
Position 1857: 4.848323475509896e-09
Position 2324: 2.2857488792730136e-09
Position 135: 1.0999646595924964e-09
Position 553: 7.816537853334137e-10
Position 544: 7.715726764988599e-10
