Gene = GKAP1
Position 1252: 0.0003133160053920058
Position 2098: 0.00030597444438664227
Position 3430: 0.00029401061958704686
Position 1303: 0.00029295747635006984
Position 752: 0.0002926251858322289
Position 4696: 0.00025306666463263883
Position 4035: 0.00023577035415808537
Position 3258: 0.00023137636352960983
Position 3726: 0.00022054295096066344
Position 640: 0.00018502228053632238
Position 645: 0.00017142997296234282
Position 25319: 0.0001004601921123294
Position 28812: 9.902933297570841e-05
Position 257: 7.835913488773438e-05
Position 45817: 7.786145340263489e-05
Position 30027: 7.686096248364192e-05
Position 807: 6.584288072476062e-05
Position 1931: 6.436094269169086e-05
Position 1084: 6.0036565095760366e-05
Position 1504: 5.755596086161565e-05
Position 1093: 5.525501656115738e-05
Position 1105: 5.411154862127196e-05
Position 1075: 4.515975099498477e-05
Position 259: 4.2987599181485624e-05
Position 689: 4.230845800229521e-05
Position 4836: 3.6421918242165385e-05
Position 61: 3.346762205866022e-05
Position 993: 2.3197723063691497e-05
Position 489: 2.3097815923441305e-05
Position 1024: 2.075174104932455e-05
Position 42487: 1.7951919331166496e-05
Position 2831: 1.725629560409275e-05
Position 2001: 1.3580027856868014e-05
Position 504: 1.3101233622202642e-05
Position 674: 1.2575781320645402e-05
Position 2057: 1.2158330265842362e-05
Position 2432: 1.1408628049916125e-05
Position 1079: 9.547118669609326e-06
Position 1291: 7.572057436445008e-06
Position 854: 6.41080063715977e-06
Position 910: 5.80483605733113e-06
Position 1289: 4.781780135232846e-06
Position 1314: 4.489807657851552e-06
Position 1128: 3.1657457585806574e-06
Position 983: 1.665422168493686e-06
Position 37474: 1.0849727433288242e-06
Position 1135: 9.916422066199256e-07
Position 1631: 6.360858495063739e-07
Position 1271: 6.289684242433127e-07
Position 50: 4.450662665160985e-07
Position 3566: 3.556853965512455e-07
Position 519: 3.4458578458618184e-07
Position 1482: 1.8889113564099036e-07
Position 129: 1.417851973021462e-07
Position 1342: 3.0294934258132576e-08
Position 773: 9.496445034677616e-09
Position 1416: 9.414784160113119e-09
Position 1386: 6.997746551562753e-09
Position 1352: 3.6297116111921896e-09
Position 828: 3.309926174613256e-09
Position 822: 3.844939251852459e-13
Position 599: 2.1608736585275607e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 51014: 0.9981387169383037
Position 18413: 0.9968613644250589
Position 64382: 0.9807741622085492
Position 28292: 0.9263457495598274
Position 11181: 0.8934901013141711
Position 32903: 0.8805768051498983
Position 614: 0.7691641976526997
Position 65125: 0.7004783664050006
Position 37337: 0.5693730780953311
Position 24643: 0.44505306131839956
Position 8785: 0.4148908232470466
Position 29063: 0.3753100357520954
Position 25402: 0.3518773017799904
Position 19643: 0.3381573238314228
Position 44658: 0.3323505222002394
Position 65333: 0.3096902041444101
Position 33198: 0.3084960860962321
Position 33175: 0.28722677244140343
Position 6073: 0.23627651713486827
Position 31962: 0.21836943548943427
Position 1382: 0.21265242370074772
Position 19857: 0.18118532645482452
Position 65755: 0.1578982264951174
Position 20421: 0.10481503171126859
Position 10904: 0.08603178409005344
Position 5085: 0.0839246039229413
Position 64685: 0.07257798437745518
Position 8331: 0.06168526641187009
Position 1219: 0.05903954323968002
Position 17784: 0.055312503292007556
Position 32862: 0.05355998405188544
Position 24724: 0.04841181401867877
Position 11632: 0.04586616120180194
Position 3039: 0.038205040423219455
Position 33146: 0.0360659164578623
Position 8210: 0.03569845750039222
Position 19653: 0.03048679925512596
Position 3174: 0.029818867811415982
Position 11477: 0.029759114847055578
Position 28991: 0.028615181640634
Position 9948: 0.027980272327570378
Position 31938: 0.023898679397496195
Position 796: 0.022745732143183126
Position 644: 0.022113757567422312
Position 10873: 0.021022678153476373
Position 6763: 0.01700490935380361
Position 6734: 0.014897168873573417
Position 25162: 0.012202808098825483
Position 11529: 0.011633660855327873
Position 11474: 0.00967575248020728
Position 3132: 0.009296154153059072
Position 29088: 0.00925994008197576
Position 3835: 0.008803693504779548
Position 11360: 0.008599469706442242
Position 33478: 0.008351713337300282
Position 12306: 0.007589932132501866
Position 28772: 0.007513125561051758
Position 28900: 0.007500710750065239
Position 28243: 0.007462542259834829
Position 19694: 0.006249725440733283
Position 8517: 0.006247341474010962
Position 8654: 0.006235986119353846
Position 20095: 0.006097521356883583
Position 1194: 0.005958772114411533
Position 19995: 0.00545069821140616
Position 11119: 0.0053961884397281164
Position 57111: 0.0053107706057156905
Position 8843: 0.0052791886941554395
Position 15340: 0.0051713325585456505
Position 8751: 0.005019588598444779
Position 19905: 0.0048435161357349545
Position 12390: 0.004528504283622083
Position 5061: 0.004161503737634123
Position 33234: 0.004064693447133193
Position 25415: 0.0038069503122565057
Position 24488: 0.003742699093548882
Position 22755: 0.0036293462887868875
Position 37173: 0.00360487877184292
Position 23577: 0.0034510302594300594
Position 19770: 0.003306633785477897
Position 9533: 0.0032478764916490156
Position 8351: 0.0031893739537437703
Position 18501: 0.003138635574725657
Position 22588: 0.0030579445575743902
Position 19915: 0.002979304441872281
Position 19861: 0.0029322113472779318
Position 11792: 0.0027832382557414037
Position 52491: 0.0025446099100570846
Position 20108: 0.0025306309057622376
Position 972: 0.0023659285085322252
Position 33249: 0.0023648243318674348
Position 57050: 0.002321673961095677
Position 19358: 0.0022901038475081374
Position 55475: 0.0022735791944728844
Position 3060: 0.0022141525291913123
Position 458: 0.0021237955037028944
Position 25131: 0.0020018009050985983
Position 28835: 0.001856976430324767
Position 18754: 0.0017737534167032534
Position 23768: 0.0017701447719678217
Position 56617: 0.0016574580574566509
Position 22852: 0.0015678415422061308
Position 838: 0.0015377207052711583
Position 19508: 0.00152484094231097
Position 9566: 0.00150708574271578
Position 3650: 0.001503326712132872
Position 52162: 0.001436717118848041
Position 12416: 0.0014341985381330722
Position 773: 0.001423293713776574
Position 858: 0.0014113286359561774
Position 24816: 0.0013450552655722516
Position 20047: 0.0012036256051418906
Position 8236: 0.0012021844558831028
Position 5231: 0.0011849247873853832
Position 11652: 0.0011425113735879812
Position 1300: 0.0011408519084507825
Position 20380: 0.001067441031712323
Position 19891: 0.0010640629690015784
Position 22804: 0.0009986111515584168
Position 20319: 0.0009858242544225875
Position 19405: 0.0009089318883667007
Position 8437: 0.000901157849359865
Position 4752: 0.0008965387811216742
Position 4156: 0.0008886090206546922
Position 5257: 0.0008780877407677339
Position 21779: 0.0008164039669316519
Position 1197: 0.0008001321460547414
Position 1235: 0.0007973113871582548
Position 4135: 0.0007703798496056426
Position 28734: 0.00069751253273421
Position 29541: 0.0006694137918484839
Position 21026: 0.0006659188111601547
Position 640: 0.0006635632784518362
Position 18815: 0.0006266800407644486
Position 51212: 0.0006236743256664208
Position 1330: 0.0005826376553250725
Position 29491: 0.0004928192051547523
Position 1138: 0.0004901151929850732
Position 21009: 0.000488348214351465
Position 5918: 0.0004061256893080941
Position 28804: 0.00040101498883524306
Position 18766: 0.0003838951281913682
Position 1725: 0.00038345990765397715
Position 4616: 0.00036005492928870486
Position 510: 0.00035659721414721846
Position 45700: 0.0003527937683173824
Position 3151: 0.00034757164040543536
Position 1930: 0.0003269677145920685
Position 18697: 0.00032276066866311534
Position 19576: 0.00031769613217350897
Position 7985: 0.00030689145235789994
Position 18655: 0.00029726839103351113
Position 41874: 0.00027235330282494234
Position 3808: 0.0002692152376565763
Position 560: 0.00026635362006193364
Position 18620: 0.00025713188028937206
Position 5102: 0.00024650608857907665
Position 21756: 0.00024576530390311643
Position 1386: 0.00024313197920203012
Position 1580: 0.0001994879416076868
Position 43155: 0.00017560607900516287
Position 20161: 0.00013860011544267114
Position 19528: 0.00013207766630129908
Position 981: 0.000129815252901136
Position 45938: 0.00012705305328041515
Position 22613: 0.00010419596690463233
Position 3302: 9.803619876904256e-05
Position 8037: 9.660054131533238e-05
Position 38862: 9.010508543634443e-05
Position 38000: 8.893900582061951e-05
Position 19661: 8.859172139499203e-05
Position 3296: 8.642541623503594e-05
Position 1749: 8.233930535185853e-05
Position 1630: 7.964962487990709e-05
Position 4979: 7.131532038410014e-05
Position 18699: 6.656013297250504e-05
Position 419: 6.64997538093791e-05
Position 689: 6.288090475412871e-05
Position 623: 5.9011614189474536e-05
Position 19867: 5.749835642831586e-05
Position 18652: 5.6665771097647594e-05
Position 19439: 4.842258304989881e-05
Position 124: 4.51321310517102e-05
Position 5136: 4.2745855024826885e-05
Position 3719: 4.083343698591972e-05
Position 40796: 3.453952410327965e-05
Position 29935: 3.395734618446238e-05
Position 38479: 3.318106139896586e-05
Position 1238: 3.254905902836969e-05
Position 39352: 3.250517836810408e-05
Position 3274: 2.9249125843440273e-05
Position 29961: 2.9178158481735237e-05
Position 39308: 2.6726457395426288e-05
Position 38530: 2.6164711716992736e-05
Position 42361: 2.5727243476785885e-05
Position 1256: 2.537213677624798e-05
Position 41066: 2.0724114325371083e-05
Position 39588: 1.9649717450916826e-05
Position 142: 1.668755393861791e-05
Position 4725: 1.5567970961177442e-05
Position 39874: 1.5189434296456004e-05
Position 29813: 1.3725457817444323e-05
Position 2597: 1.1457597006103413e-05
Position 1800: 1.1445989914545016e-05
Position 381: 1.0721077801586672e-05
Position 2232: 9.708625342545086e-06
Position 1070: 8.806375525755853e-06
Position 655: 8.446946270491667e-06
Position 36406: 8.321507242106149e-06
Position 11543: 8.09423987779935e-06
Position 710: 8.001833986691323e-06
Position 38360: 7.995140469583048e-06
Position 3078: 6.662333099951246e-06
Position 2578: 5.798698597989336e-06
Position 370: 5.622275457648567e-06
Position 34038: 5.314718591430603e-06
Position 40245: 5.23454555519238e-06
Position 31207: 5.061091563675353e-06
Position 38046: 4.2572072652089495e-06
Position 103: 3.912215273597105e-06
Position 39787: 3.875822636573066e-06
Position 383: 3.5808526596045124e-06
Position 11628: 3.529255849740419e-06
Position 584: 3.019355113604851e-06
Position 986: 2.772948449980913e-06
Position 129: 2.6754668237016928e-06
Position 895: 2.495382283948898e-06
Position 347: 2.487812091310389e-06
Position 34806: 2.431780052787437e-06
Position 807: 2.4184290659360217e-06
Position 39053: 1.8669448166850256e-06
Position 39257: 1.83735486324874e-06
Position 39117: 1.7981128234823542e-06
Position 866: 1.7245288483102781e-06
Position 2177: 1.7000027073710263e-06
Position 1974: 1.6200555300183757e-06
Position 36077: 1.5807660878537064e-06
Position 36953: 1.4706572694073058e-06
Position 2048: 1.4702534108417815e-06
Position 504: 1.228852751223645e-06
Position 1158: 1.1805744177162936e-06
Position 1005: 1.1119560206302406e-06
Position 34008: 1.078227812198898e-06
Position 1087: 9.649584691710849e-07
Position 34617: 9.563697607122326e-07
Position 746: 9.200103167430238e-07
Position 1008: 8.463876453335556e-07
Position 34827: 7.539592202878003e-07
Position 31203: 6.923473641030825e-07
Position 2001: 6.915894363518591e-07
Position 1856: 5.563805150309792e-07
Position 34421: 5.103149744793914e-07
Position 279: 4.994944139489257e-07
Position 34343: 4.853581951322436e-07
Position 300: 4.132210581667574e-07
Position 289: 3.883993203148367e-07
Position 220: 3.3079240608597517e-07
Position 30113: 3.119662581763542e-07
Position 437: 2.2179032621001318e-07
Position 159: 2.053474043443605e-07
Position 31228: 1.2807578785538298e-07
Position 34703: 1.25325166175453e-07
Position 483: 1.0474240996480412e-07
Position 910: 1.033283734798751e-07
Position 285: 9.964257950775289e-08
Position 189: 9.6528160996612e-08
Position 92: 8.276096627161282e-08
Position 474: 6.732725590925207e-08
Position 752: 4.710227149619751e-08
Position 393: 4.4889466771614916e-08
Position 1555: 4.0245581165769765e-08
Position 26933: 1.956134187933141e-08
Position 25836: 1.917376071846597e-08
Position 3064: 1.625075369293825e-08
Position 1043: 1.2973084406038503e-08
Position 1398: 1.1448240086398613e-08
Position 26342: 1.105864854326762e-08
Position 239: 1.021588703249153e-08
Position 1478: 7.859837358358386e-09
Position 198: 6.8180329314422724e-09
Position 195: 5.9700007909377245e-09
Position 1202: 5.740697042712955e-09
Position 873: 3.286780183712777e-09
Position 193: 3.238148526158903e-09
Position 1342: 3.2209575231207185e-09
Position 1320: 2.4087370138506633e-09
Position 186: 1.4059902765480132e-09
Position 168: 1.1825396713797432e-09
Position 1282: 4.962793025911191e-10
Position 1416: 4.4622874916188885e-10
Position 170: 4.291557265930056e-10
Position 697: 2.7814333990362795e-10
Position 230: 2.7604772315763225e-10
Position 205: 1.475506443617294e-10
Position 25377: 2.2442106892243906e-11
