Gene = RGP1
Position 6986: 0.002731033952855222
Position 6408: 0.0026084865568276744
Position 5380: 0.0024507867601874437
Position 2675: 0.002449007034315092
Position 3899: 0.0024217014721800915
Position 2597: 0.00240127130570441
Position 3270: 0.0023839609959179046
Position 1673: 0.0023185793841709987
Position 2251: 0.0022492108568411364
Position 3150: 0.0020277596673997887
Position 7751: 0.0019599023384030538
Position 2829: 0.0018338303843330865
Position 6143: 0.001644077187248992
Position 2776: 0.0016024167458462135
Position 7359: 0.0015777058086248951
Position 5197: 0.0015769046950489304
Position 3465: 0.001552441402433155
Position 3408: 0.0014864184103738876
Position 2631: 0.0014832310676323069
Position 3558: 0.0014545687288037435
Position 4397: 0.001271539428194777
Position 6789: 0.0011302940810039995
Position 1315: 0.0009468399596816463
Position 1891: 0.00089912276837984
Position 6710: 0.0008893618639785549
Position 1567: 0.0007967500598314578
Position 3967: 0.0007799401175841858
Position 6181: 0.0007006468392490755
Position 1644: 0.0006205404099278535
Position 2289: 0.0005642653320667708
Position 793: 0.0005476757458186913
Position 1006: 0.0005339205300190765
Position 5647: 0.00043817908525423154
Position 3379: 0.00043608069370470895
Position 4587: 0.0004060481568730545
Position 976: 0.0003985823111835233
Position 5077: 0.0003944949009931331
Position 1042: 0.00037368633856306265
Position 3086: 0.000337474325843464
Position 959: 0.00030816455320250923
Position 6178: 0.0002751596936412581
Position 379: 0.0002704502178925859
Position 1581: 0.0002558885619886292
Position 2990: 0.0002535985244523832
Position 3181: 0.00025181515865112844
Position 3877: 0.0002445834214048567
Position 247: 0.00021670784143745127
Position 385: 0.00021050139535584817
Position 212: 0.0001984775019012357
Position 850: 0.0001964438071075836
Position 673: 0.00019003903604073035
Position 2191: 0.00017107371569514485
Position 2679: 0.0001609749599368454
Position 2355: 0.00015972635391963433
Position 730: 0.00014194090186943765
Position 1905: 0.00013288528084122637
Position 877: 0.00013284289477721425
Position 2973: 0.0001321385771110349
Position 2120: 0.00012017663539390879
Position 4471: 0.00010853896688262675
Position 1351: 0.00010694198678010887
Position 654: 0.00010335275918170675
Position 284: 8.63145499891096e-05
Position 233: 7.989866075539713e-05
Position 1428: 7.733910271402892e-05
Position 2732: 7.732852699647192e-05
Position 332: 7.359792358903649e-05
Position 2256: 5.987343853908716e-05
Position 605: 5.030057261321414e-05
Position 2141: 4.924679163343801e-05
Position 918: 3.98100316410473e-05
Position 1325: 3.480311672419422e-05
Position 1609: 3.381575951726542e-05
Position 2840: 3.332909788588349e-05
Position 1384: 2.671997709972665e-05
Position 1168: 2.6236831574922357e-05
Position 478: 2.1833345097110464e-05
Position 733: 2.1050424946128453e-05
Position 291: 1.824553306076518e-05
Position 2040: 1.8231847511832275e-05
Position 1286: 1.7286727153801057e-05
Position 487: 1.7007495065445512e-05
Position 628: 1.3369955732865187e-05
Position 2603: 1.1428850926618887e-05
Position 2799: 1.14126942417332e-05
Position 2187: 1.0720461101320589e-05
Position 254: 9.483499911865105e-06
Position 1247: 8.91896463735369e-06
Position 522: 7.432564476092872e-06
Position 1244: 6.128725162101491e-06
Position 538: 4.708251082076316e-06
Position 484: 4.411731573886646e-06
Position 531: 3.970875649935594e-06
Position 625: 3.7304413209712227e-06
Position 1675: 2.689469105348463e-06
Position 656: 2.1917181995040415e-06
Position 715: 1.887931865115775e-06
Position 219: 1.486668327560075e-06
Position 170: 9.181642500819135e-07
Position 2686: 8.84851120113726e-07
Position 632: 8.480626987320247e-07
Position 717: 7.421935352894172e-07
Position 463: 6.654599038854498e-07
Position 650: 4.3804138879938827e-07
Position 855: 4.356227541879789e-07
Position 216: 1.499127745897626e-07
Position 3230: 1.4465276264427865e-07
Position 165: 5.4727277156440245e-08
Position 913: 4.9345574753653164e-08
Position 748: 4.486271639710987e-08
Position 889: 3.952631371166503e-08
Position 2010: 3.521915732276482e-08
Position 186: 3.2014804745103215e-08
Position 1092: 2.874396759444361e-08
Position 129: 1.6811933193076016e-08
Position 256: 1.0319880643330507e-08
Position 176: 5.389848385993489e-09
Position 181: 2.2648965296139337e-09
Position 489: 5.396650959034046e-10
Position 494: 1.9832216926781776e-10
Position 661: 1.408204221408799e-10
Position 121: 1.0570877998343074e-10
