Gene = CMTM7
Position 4870: 1.0150204332099663e-06
Position 925: 8.8258926549205e-07
Position 562: 8.700451416395215e-07
Position 5760: 8.073796318702852e-07
Position 878: 6.239731673953975e-07
Position 1665: 5.84427296564782e-07
Position 6417: 4.888945421822188e-07
Position 1648: 3.502768320715616e-07
Position 1049: 3.166021917907944e-07
Position 1633: 2.938801549810914e-07
Position 1801: 2.495028092096966e-07
Position 2564: 1.6626997787562326e-07
Position 68: 1.084780173479781e-07
Position 2476: 9.736453581891167e-08
Position 776: 5.259670258183685e-08
Position 593: 5.210103211281785e-08
Position 238: 2.8851341670667417e-08
Position 709: 1.3723567703642995e-08
Position 527: 7.880024073488747e-09
Position 435: 6.647315207034904e-09
Position 475: 5.8459791544068434e-09
Position 2998: 2.5574289490955595e-09
Position 2896: 1.323025248070158e-09
Position 823: 7.247091626637245e-10
Position 1590: 5.227790351794697e-10
Position 1325: 6.265840584964492e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5647: 0.37692059970919767
Position 18433: 0.35894939466318543
Position 11360: 0.30808229093095324
Position 16738: 0.16414052541201257
Position 7658: 0.10932106922984966
Position 7996: 0.09119017081266441
Position 3520: 0.08659476398160684
Position 9508: 0.06997015930114998
Position 1246: 0.06846261933950201
Position 6180: 0.05367606524961304
Position 16717: 0.040806366388160556
Position 11568: 0.040259276965925454
Position 3894: 0.03955521474829837
Position 6605: 0.027770573791612393
Position 9300: 0.026958563020269388
Position 883: 0.023545325404077038
Position 14620: 0.02201830831240369
Position 9896: 0.020578156358966423
Position 6497: 0.019169067740636595
Position 3900: 0.01865256514649065
Position 2735: 0.017114625991664262
Position 8377: 0.017105074338653003
Position 5683: 0.016166068684683038
Position 16833: 0.01587218284967891
Position 3943: 0.014773606912566439
Position 15570: 0.012971418395642241
Position 9945: 0.01043457833834647
Position 9539: 0.009753712183087026
Position 5680: 0.009629020054663241
Position 7618: 0.009347537471337245
Position 5552: 0.0091966859965819
Position 9925: 0.008664772154785772
Position 19779: 0.00743903849055929
Position 10916: 0.007388963703965911
Position 3544: 0.00696391000426044
Position 10451: 0.006768231482452856
Position 9652: 0.006620234671252403
Position 12514: 0.006360228114992355
Position 7746: 0.005836808282270246
Position 16783: 0.005490998716053165
Position 9579: 0.0049297908728563895
Position 3378: 0.004806099863856461
Position 14257: 0.004563045129161685
Position 925: 0.004296712097388982
Position 10109: 0.004013553096977311
Position 6151: 0.0038933045944276362
Position 7726: 0.003583264688635515
Position 6251: 0.0035617883065955864
Position 6148: 0.003471797553815558
Position 6957: 0.00322449799895448
Position 8077: 0.003081997728085203
Position 14373: 0.003031308275063452
Position 5722: 0.0029968596142548867
Position 11280: 0.002936854665832048
Position 632: 0.00261916793747746
Position 3956: 0.0026111686597786224
Position 5266: 0.0024652462321870182
Position 7804: 0.002395161584808335
Position 5303: 0.0023497603583385275
Position 11564: 0.0023086511403783653
Position 16270: 0.0018741552177696712
Position 5263: 0.0017287461686372081
Position 6199: 0.0015812058325357366
Position 3451: 0.0015177636845721833
Position 5815: 0.001494992226433709
Position 12359: 0.0014336714150727627
Position 4821: 0.0014084091731849124
Position 2692: 0.0012940566679150644
Position 3760: 0.0012535626242094918
Position 14416: 0.0011000778673821115
Position 853: 0.0010360233729152055
Position 3414: 0.0010129202493760695
Position 14794: 0.0009896014594314286
Position 1341: 0.0008896453785595004
Position 5485: 0.0008739756950729894
Position 12160: 0.0007791986030415729
Position 9074: 0.0007301292189101359
Position 761: 0.0007228521181160595
Position 3288: 0.0006965462612231034
Position 1150: 0.0006436055429329463
Position 1111: 0.0006238721118863767
Position 8747: 0.0006192092189335928
Position 3733: 0.0006162380583196616
Position 9047: 0.0006149633134260392
Position 13897: 0.0006098475580276232
Position 5584: 0.0005994867626530881
Position 9089: 0.0005760697188701985
Position 13270: 0.0005483009564404209
Position 3561: 0.00047969567967357326
Position 1071: 0.00046810089369020533
Position 3875: 0.00044514629410447666
Position 11624: 0.00044386395067356587
Position 2773: 0.00043217168877065094
Position 7701: 0.0004051142939382427
Position 3302: 0.0003774351781941344
Position 8443: 0.00036187503177276736
Position 3495: 0.0003449403853300281
Position 3917: 0.0003383750872152356
Position 3069: 0.00032287959842105634
Position 1169: 0.00031037540753581737
Position 9444: 0.0002898083928435013
Position 7280: 0.0002798608887016461
Position 4558: 0.0002578817208145253
Position 5415: 0.0002425686889513604
Position 5001: 0.00022283801898955694
Position 7687: 0.00021266511034927205
Position 1487: 0.00019412915611918445
Position 10912: 0.00019233367414586008
Position 2715: 0.00018681600119093987
Position 10936: 0.0001749338409899899
Position 8295: 0.00017411667782824827
Position 4586: 0.00015576285029299822
Position 2796: 0.00011842114496628283
Position 5073: 0.00011617994395562982
Position 3597: 0.0001080498055303082
Position 4762: 0.00010509591429956382
Position 4012: 0.00010374712424454958
Position 2543: 9.60927775617629e-05
Position 4169: 9.146645861404973e-05
Position 1546: 8.949735612767363e-05
Position 674: 8.936447100091833e-05
Position 895: 7.960711223535625e-05
Position 4518: 7.694965077787146e-05
Position 3209: 7.68504880475026e-05
Position 5204: 7.457325551487441e-05
Position 6571: 7.180190008221616e-05
Position 3206: 7.149955062475974e-05
Position 6884: 7.013413963420286e-05
Position 8047: 6.933645983814334e-05
Position 1053: 6.51110154935309e-05
Position 901: 5.9570984694996e-05
Position 6332: 5.9265014983251316e-05
Position 5702: 5.89885832676468e-05
Position 1501: 5.768195744570273e-05
Position 1174: 5.364822869132197e-05
Position 3046: 5.0129444169951023e-05
Position 1674: 4.346503173257095e-05
Position 2413: 4.1318778189424974e-05
Position 1313: 3.975053597637467e-05
Position 1080: 3.888568650022551e-05
Position 1691: 3.864884441629606e-05
Position 1585: 3.707845111642034e-05
Position 5025: 3.606582999597748e-05
Position 1115: 3.4201628430730705e-05
Position 5353: 3.2585954756937146e-05
Position 1156: 3.071353361496197e-05
Position 2956: 2.967060576809444e-05
Position 774: 2.7251041497757193e-05
Position 4102: 2.673595129393916e-05
Position 4771: 2.6561688796356166e-05
Position 4325: 2.6443341294230606e-05
Position 3019: 2.6238740491806367e-05
Position 5760: 2.589918244631011e-05
Position 4706: 2.3732614483353224e-05
Position 3911: 2.2996265204431405e-05
Position 4060: 2.2899870291968186e-05
Position 3563: 2.2830242828376513e-05
Position 273: 1.9941794813958462e-05
Position 3975: 1.940029053038826e-05
Position 4236: 1.9295028670278856e-05
Position 4281: 1.8410452519062957e-05
Position 6784: 1.831655970288009e-05
Position 2220: 1.81582211869257e-05
Position 5094: 1.7824272927777642e-05
Position 198: 1.7697508223467983e-05
Position 1095: 1.738112023851478e-05
Position 1468: 1.6348414866444756e-05
Position 1749: 1.6077656049018413e-05
Position 2392: 1.574362622516708e-05
Position 3765: 1.4820297022478299e-05
Position 4087: 1.4376952856130584e-05
Position 4959: 1.4182462266675599e-05
Position 2563: 1.3096809286173047e-05
Position 497: 1.2866056262453396e-05
Position 1454: 1.1553911478223944e-05
Position 2700: 9.757283066059418e-06
Position 2228: 9.583289589378342e-06
Position 2983: 9.253870493007649e-06
Position 3048: 8.441261465526738e-06
Position 2074: 6.977902150760539e-06
Position 276: 6.88986920993533e-06
Position 1597: 6.1010182614273414e-06
Position 1844: 5.65582053022496e-06
Position 2184: 5.3126214610246965e-06
Position 588: 5.29120634064644e-06
Position 492: 5.225013026507257e-06
Position 3235: 5.103748774315745e-06
Position 593: 4.009663539821583e-06
Position 3187: 3.2943393389377495e-06
Position 511: 3.0942928069431844e-06
Position 5832: 2.9760572565331265e-06
Position 982: 2.8690848085388753e-06
Position 3143: 1.6983717069218922e-06
Position 1999: 1.6951457681971432e-06
Position 1107: 1.6794060191083936e-06
Position 1601: 1.633935331490344e-06
Position 3052: 1.5461090316720962e-06
Position 3346: 1.4771274231016267e-06
Position 1007: 1.4217210041933192e-06
Position 952: 1.2838027627809059e-06
Position 1024: 9.126458738603835e-07
Position 248: 7.777478078677458e-07
Position 709: 5.650717558739417e-07
Position 640: 5.183442244351862e-07
Position 1896: 4.7562724712450145e-07
Position 574: 4.435854360105662e-07
Position 536: 3.3713182575912623e-07
Position 898: 3.362475221473035e-07
Position 861: 2.95678291419392e-07
Position 936: 2.556801765218484e-07
Position 546: 2.4850362559390605e-07
Position 1939: 2.2674912608710357e-07
Position 562: 2.2493524976907375e-07
Position 2005: 2.085843586799715e-07
Position 600: 2.0776448635377583e-07
Position 1876: 1.892050907120598e-07
Position 2048: 1.202767666347646e-07
Position 1789: 1.0211313428253098e-07
Position 218: 9.572210115276909e-08
Position 1858: 8.446750529720307e-08
Position 798: 5.522485875828749e-08
Position 906: 5.432578229610384e-08
Position 784: 4.533415986547324e-08
Position 2022: 4.183667168339443e-08
Position 989: 3.7887247317778555e-08
Position 776: 3.637987838201549e-08
Position 1628: 3.434286206532878e-08
Position 908: 3.0505203195365346e-08
Position 2121: 2.736199880716532e-08
Position 2092: 2.467880219693316e-08
Position 313: 2.3216765223898806e-08
Position 282: 2.181383711556024e-08
Position 210: 2.0999487799911374e-08
Position 1808: 1.9021421769869295e-08
Position 3740: 1.5337729300407257e-08
Position 3682: 1.4994768415167192e-08
Position 802: 1.1358786893091585e-08
Position 501: 1.1338081963458254e-08
Position 383: 1.0998127626793966e-08
Position 351: 8.69932019547622e-09
Position 649: 8.4656511426922e-09
Position 993: 8.369715801881239e-09
Position 318: 7.232988862262742e-09
Position 602: 3.652360474452333e-09
Position 1019: 2.275784547758121e-09
Position 1358: 1.719618835753201e-09
Position 431: 1.236784321638729e-09
Position 222: 8.648628355623858e-10
Position 1041: 6.156150789148006e-10
Position 1076: 6.08889008815711e-10
Position 449: 5.625002291510094e-10
Position 446: 4.760105051094832e-10
Position 146: 4.391685625361997e-10
Position 1121: 3.2672693582985893e-10
Position 1032: 1.3632158373488552e-10
Position 334: 6.632310183028091e-12
Position 324: 4.1218025391393895e-12
Position 422: 5.621710713513038e-14
Position 460: 2.8967054114083937e-14
Position 399: 3.634918539771857e-15
Position 416: 3.124744105372586e-15
