Gene = TCTA
Position 547: 1.8418425767112878e-06
Position 623: 1.6092168663900114e-06
Position 726: 1.3446228875603402e-06
Position 1535: 7.137057956840128e-07
Position 2486: 6.759225229442736e-07
Position 2844: 6.026891719752829e-07
Position 58: 6.017187121675744e-07
Position 429: 5.971496743021907e-07
Position 902: 5.873692894923566e-07
Position 218: 2.62276135399079e-07
Position 10: 1.2453369974215374e-07
Position 620: 8.501166020998627e-08
Position 1032: 6.428190231667568e-08
Position 856: 3.0089698153994855e-08
Position 834: 7.902928841852338e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 849: 0.5381694418493305
Position 3751: 0.4832922126924371
Position 2613: 0.1446446199467663
Position 3531: 0.13141236054531485
Position 701: 0.101962188034145
Position 2910: 0.06882418673857925
Position 3388: 0.054258323684646045
Position 2966: 0.04390850101987521
Position 1021: 0.023873993562872058
Position 3493: 0.01707653377313849
Position 340: 0.014766896880423886
Position 825: 0.011361698801825132
Position 523: 0.011194129246178653
Position 3910: 0.010116791883383935
Position 3481: 0.009506953292349187
Position 4231: 0.006612439543101831
Position 815: 0.005975552604807716
Position 434: 0.005590670916714515
Position 802: 0.005521491356783471
Position 2998: 0.005493968535449363
Position 1279: 0.004865420373222254
Position 382: 0.004804540682263205
Position 2649: 0.004654690528050909
Position 253: 0.0045953496381973494
Position 3569: 0.004471475263833463
Position 288: 0.003980624867779643
Position 1143: 0.0035357796598330118
Position 366: 0.003308998916022383
Position 2730: 0.0027500104895570067
Position 734: 0.0024514419945483707
Position 1193: 0.0022481678188551136
Position 3881: 0.00221207432813401
Position 3430: 0.0022005394413856664
Position 972: 0.0018111629020637655
Position 4041: 0.0016534578287226672
Position 1321: 0.0016352435568542478
Position 244: 0.0015843255321711053
Position 3635: 0.001556981838436894
Position 2815: 0.0015340968371321305
Position 1445: 0.0015144234988656478
Position 4146: 0.001446441232478827
Position 2832: 0.0014302397847831426
Position 950: 0.0013700431794049655
Position 659: 0.0012984510459929152
Position 4112: 0.0012785124437250906
Position 525: 0.001201081877072864
Position 766: 0.0011950483786458356
Position 3862: 0.0011582065069257281
Position 726: 0.00111579645237236
Position 1292: 0.0011064119964576528
Position 587: 0.000956104473153732
Position 2882: 0.0009030067350992942
Position 4173: 0.0007969177666021756
Position 1745: 0.0006901570219663121
Position 746: 0.0006884709944005254
Position 1546: 0.0006556863889335554
Position 2079: 0.0006409562927656989
Position 3954: 0.0006172263920827981
Position 3372: 0.000529387188107373
Position 1441: 0.0004869658477725866
Position 3500: 0.0004658640619623512
Position 534: 0.00042043208252056107
Position 4127: 0.00036840944156089125
Position 3587: 0.0003682151069916661
Position 2257: 0.0003677539104424199
Position 3537: 0.00034889702987989676
Position 863: 0.00034724273460526545
Position 292: 0.0003422302539040527
Position 2381: 0.0003266658614320227
Position 1238: 0.00032383149549653086
Position 1043: 0.0003014935507736394
Position 1025: 0.000277498148904497
Position 1473: 0.00023413652655079382
Position 2263: 0.00020048241080577122
Position 1732: 0.00019767980450793914
Position 3652: 0.00018811252075388196
Position 3711: 0.00017644190224561082
Position 3791: 0.00017578614714762873
Position 1107: 0.00014059992224464186
Position 316: 0.00013932971920673775
Position 1921: 0.00012966610216060773
Position 1879: 0.00012840290796555274
Position 1551: 0.00011671104253499784
Position 4205: 0.00011018459217364256
Position 410: 0.00010770927347663795
Position 3281: 9.380776779701883e-05
Position 3777: 8.794336827645436e-05
Position 3368: 8.7066720228382e-05
Position 2758: 8.560956103991877e-05
Position 3842: 7.803976364781739e-05
Position 2214: 7.23178885619095e-05
Position 671: 6.561237719696631e-05
Position 3433: 6.551783253536084e-05
Position 2518: 6.512403614136968e-05
Position 2790: 5.654339303959978e-05
Position 3026: 5.0465707441037566e-05
Position 1104: 4.676720991228396e-05
Position 1785: 4.6669727378693115e-05
Position 1004: 4.452486317404866e-05
Position 3034: 4.334012474316392e-05
Position 4266: 3.826312287693401e-05
Position 1454: 3.730510631622719e-05
Position 439: 3.522887514144621e-05
Position 1961: 3.087203805888907e-05
Position 2048: 2.7910229560269264e-05
Position 310: 2.6827031552571552e-05
Position 159: 2.4014551906129655e-05
Position 2006: 2.2274389163470292e-05
Position 1378: 2.166816149328899e-05
Position 1424: 1.4721952759520432e-05
Position 2367: 1.140173935552186e-05
Position 2312: 5.8785500349801735e-06
Position 2336: 5.831816051036533e-06
Position 592: 5.388634781382102e-06
Position 1084: 4.814486179523508e-06
Position 1497: 4.7436951367836945e-06
Position 988: 2.919171420429599e-06
Position 2418: 2.5624418287623978e-06
Position 1402: 1.8759189806316496e-06
Position 1514: 1.8432951919699366e-06
Position 1045: 8.4628917062888e-07
Position 1333: 8.409339912197869e-07
Position 1389: 8.141570320379531e-07
Position 304: 2.789950309888483e-07
Position 194: 2.0387422643617346e-07
Position 103: 1.1835517575044181e-07
Position 106: 7.10138884005555e-08
Position 229: 6.321596551952287e-08
Position 212: 6.191182196893873e-08
Position 1062: 5.8193856217276794e-08
Position 1074: 4.565650874443477e-08
Position 218: 4.5108333529383296e-08
Position 1050: 3.713283145257274e-08
Position 1032: 3.384417594188446e-08
Position 996: 2.494666461808249e-08
Position 596: 2.3272831581609285e-08
Position 1114: 1.8405636443801655e-08
Position 976: 1.437431568058648e-08
