Gene = NPDC1
Position 182: 2.4151377167119222e-05
Position 6528: 2.2145681973156785e-05
Position 2786: 2.199569647037681e-05
Position 3132: 2.1307004101039764e-05
Position 1229: 2.077669632150178e-05
Position 5510: 1.9911213712272508e-05
Position 455: 1.98928130328642e-05
Position 1829: 1.915009318205012e-05
Position 2763: 1.643006649684662e-05
Position 2113: 1.4622241508436264e-05
Position 3477: 1.4486695737989628e-05
Position 1940: 1.3472499430323177e-05
Position 2111: 1.3432828930244837e-05
Position 688: 1.1725715804102386e-05
Position 1056: 1.0991862089799487e-05
Position 666: 1.0661864982930888e-05
Position 2400: 1.0635114225279043e-05
Position 6028: 1.0240178005066277e-05
Position 3982: 9.835095199977059e-06
Position 302: 9.6848245801411e-06
Position 874: 8.873267530571055e-06
Position 567: 8.373126498748673e-06
Position 1887: 8.340952320996392e-06
Position 5343: 8.18855230440793e-06
Position 3297: 7.948884129192707e-06
Position 1279: 7.893145925218729e-06
Position 392: 6.290465815535806e-06
Position 1378: 6.13581619891335e-06
Position 3746: 6.104644087265606e-06
Position 6064: 6.083735393421047e-06
Position 6368: 6.017845300440068e-06
Position 843: 5.644290761355221e-06
Position 1147: 5.6301164672207235e-06
Position 6530: 5.358242813264658e-06
Position 6291: 4.768869414156413e-06
Position 5484: 4.06123391237223e-06
Position 3252: 3.0875178658000556e-06
Position 6517: 2.6024985403763603e-06
Position 5582: 1.8670453830173613e-06
Position 5851: 1.332190154006672e-06
Position 5835: 1.31609504232304e-06
Position 5802: 8.214797324972408e-07
Position 6206: 6.830487158574159e-07
Position 5565: 4.329808780589374e-07
Position 680: 3.2643362954105635e-07
Position 672: 2.4945318935751855e-07
Position 1047: 1.5525557920693473e-07
Position 771: 1.2734080690131943e-07
Position 658: 1.1087104606006829e-07
Position 800: 9.346915797100576e-08
Position 603: 4.7299331902550916e-08
Position 707: 3.584762586723536e-08
Position 678: 1.2040455858048594e-08
Position 879: 6.361164037330245e-09
Position 723: 5.303236905161872e-09
Position 6214: 5.276679473763568e-09
Position 751: 1.926237392414746e-09
Position 58: 9.892837781696522e-10
Position 6237: 8.796015221679353e-10
Position 3357: 5.781841391851698e-10
Position 1015: 2.966346935381865e-10
Position 6276: 2.6723727533198495e-11
Position 905: 4.224912811266655e-12
Position 414: 8.962078169267931e-13
Position 686: 4.468099374653436e-13
Position 283: 4.3485039511698047e-13
Position 113: 4.230996519785515e-14
Position 785: 1.403159547865099e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 5766: 0.9717357341710562
Position 3129: 0.9692042970611604
Position 5604: 0.9541570287310454
Position 5015: 0.9242547272197733
Position 6135: 0.8774145937251074
Position 5465: 0.5953469505167812
Position 5278: 0.5540364950142557
Position 6338: 0.4812263358804483
Position 5218: 0.26333302677772585
Position 4238: 0.23156509219441743
Position 6318: 0.22440611140194122
Position 5941: 0.1868147041258762
Position 6409: 0.10468748914774023
Position 6047: 0.09491972545490755
Position 6602: 0.07776524852596742
Position 5393: 0.07009650592349681
Position 6577: 0.05202118719719342
Position 1922: 0.04397812225351506
Position 6642: 0.036547819301734896
Position 1042: 0.026175903213660926
Position 5068: 0.022387470397046437
Position 6557: 0.016946215047024486
Position 1662: 0.015323326380913924
Position 4800: 0.010183206734021318
Position 5498: 0.00938583963083742
Position 5247: 0.009187404086841256
Position 424: 0.008627621897132034
Position 1199: 0.00757942514801275
Position 1326: 0.006688637129240462
Position 6077: 0.006197659266374082
Position 1821: 0.005379479080742718
Position 5513: 0.005207587120079042
Position 6302: 0.004961645812683228
Position 3221: 0.004088975063242078
Position 1291: 0.003588442516301097
Position 5116: 0.0034783042008263115
Position 4582: 0.0034573077247227572
Position 1998: 0.003318742946410789
Position 6143: 0.0030802646079212633
Position 5611: 0.0030681243280636043
Position 4242: 0.0028988243728093636
Position 1754: 0.002894454531790093
Position 562: 0.0028739951966424
Position 2324: 0.0028697735784149357
Position 5032: 0.002740852846979176
Position 2717: 0.0025837871846264107
Position 4194: 0.001902233396647562
Position 2443: 0.0018151311427575371
Position 4295: 0.0017225478546983514
Position 432: 0.0017162668245433738
Position 3135: 0.0016414709196531717
Position 1554: 0.0014818554731170354
Position 5532: 0.0014712742352175024
Position 5071: 0.001364864869892567
Position 5083: 0.001187437483643625
Position 5778: 0.001167068194225262
Position 3259: 0.0011024298861869568
Position 1152: 0.0010431938477410273
Position 6117: 0.0009978860335415724
Position 6099: 0.0009921472085839575
Position 5435: 0.0009493021030531892
Position 5037: 0.0008846515143743804
Position 6472: 0.0008441121859368612
Position 1356: 0.0008330453886524897
Position 5790: 0.0007465515260680758
Position 2831: 0.0007377908892452712
Position 5414: 0.0006653713340108152
Position 493: 0.0006616536713578675
Position 4056: 0.000632299875582463
Position 4383: 0.000604730867528831
Position 4684: 0.0005488969832874896
Position 2031: 0.0005440557268449257
Position 1887: 0.0005173190005546046
Position 6154: 0.0005151080637533484
Position 1864: 0.0004768497602869523
Position 1265: 0.00046580771648745026
Position 5675: 0.0004558641589396346
Position 6353: 0.0004507816963424225
Position 1342: 0.000389378708055522
Position 1172: 0.0003889819636824515
Position 5632: 0.00037598317291149847
Position 4852: 0.00037543980151255726
Position 441: 0.00037267694855102734
Position 6703: 0.0003653492336007344
Position 5635: 0.0003423191953160467
Position 5829: 0.0003357682589637694
Position 2111: 0.00031759621783849313
Position 613: 0.0002941178716067383
Position 3230: 0.0002822956543914394
Position 4681: 0.0002780027437345924
Position 3379: 0.00026880393852993066
Position 4426: 0.00024852320931410463
Position 4524: 0.00023030064687557138
Position 5438: 0.0002134801664029101
Position 1164: 0.00020919823104051052
Position 1728: 0.0002010712152978898
Position 2834: 0.00018448074962702953
Position 3076: 0.00018187964176346884
Position 2249: 0.00018152206420731686
Position 1376: 0.0001788141595335017
Position 2330: 0.00017207644646938824
Position 1415: 0.00017189434295977366
Position 2499: 0.00016980700736945347
Position 4079: 0.0001557670333563266
Position 6581: 0.00015084978106083885
Position 529: 0.000139253765423637
Position 4837: 0.00013023337447376485
Position 4921: 0.0001298172622023863
Position 5086: 0.00012829709331636105
Position 6438: 0.00012735945296611848
Position 3981: 0.00012514686285518094
Position 5182: 0.0001234839375149634
Position 1088: 0.00012266652536829407
Position 983: 0.00011640020286396537
Position 6490: 0.0001125119543174085
Position 6442: 0.00011249013341149809
Position 1704: 0.00011144501330382518
Position 1909: 9.90806160155898e-05
Position 5814: 9.446338300933865e-05
Position 3170: 9.445534164144829e-05
Position 3903: 8.573811692281289e-05
Position 1244: 8.193328657671177e-05
Position 5423: 8.032393692526554e-05
Position 1298: 7.999312611311609e-05
Position 5256: 7.508235766619147e-05
Position 1665: 7.315814013661444e-05
Position 771: 7.055658375074896e-05
Position 4567: 6.986886077007615e-05
Position 1080: 6.776673276161343e-05
Position 5707: 6.760726421460807e-05
Position 885: 6.25297901734643e-05
Position 5355: 5.996017932048733e-05
Position 5420: 5.868544495850881e-05
Position 1741: 5.8500011564589115e-05
Position 866: 5.770845861417186e-05
Position 6157: 5.7175747610007715e-05
Position 5588: 5.288138500025386e-05
Position 4445: 5.253618202985676e-05
Position 4914: 5.244559579550751e-05
Position 4205: 4.985933192315024e-05
Position 1490: 4.9121937448880546e-05
Position 5656: 4.8862852453491714e-05
Position 4429: 4.793931800112469e-05
Position 1430: 4.705798356092963e-05
Position 1931: 4.653069505193993e-05
Position 4303: 4.6327881422822424e-05
Position 4366: 4.608672746596051e-05
Position 1584: 4.59212233587109e-05
Position 1668: 4.434493871002566e-05
Position 3396: 4.430807346912059e-05
Position 3680: 4.411225846198574e-05
Position 3101: 4.245490404305306e-05
Position 4540: 4.175255440683833e-05
Position 6110: 4.101279411358604e-05
Position 2002: 3.9561601289433035e-05
Position 2387: 3.9324905544271375e-05
Position 4338: 3.932183205749831e-05
Position 4405: 3.8522006633032016e-05
Position 2554: 3.768791563456447e-05
Position 6287: 3.614939210061494e-05
Position 1633: 3.5459389531648596e-05
Position 4024: 3.442650223932564e-05
Position 975: 3.264709716382813e-05
Position 5045: 3.237537994474618e-05
Position 3340: 3.2133752629441414e-05
Position 6145: 3.199723006647509e-05
Position 6184: 3.195629524223501e-05
Position 946: 3.0564548597394326e-05
Position 6054: 2.886364045561217e-05
Position 4442: 2.8445614048686213e-05
Position 1175: 2.6876026681727118e-05
Position 3970: 2.6297223631819764e-05
Position 1791: 2.5106531492089265e-05
Position 512: 2.4650991460334486e-05
Position 1846: 2.4102220206629556e-05
Position 3947: 2.3627992641868506e-05
Position 1061: 2.3572514809371396e-05
Position 4208: 2.270046105244898e-05
Position 5579: 2.212839428336519e-05
Position 3151: 2.1840329339255453e-05
Position 5125: 2.1727179707072113e-05
Position 3594: 2.1689417470500337e-05
Position 2578: 2.0605394911699204e-05
Position 3276: 2.0471822895362522e-05
Position 4478: 2.0352395280762455e-05
Position 6181: 1.8987085336001584e-05
Position 2634: 1.818794155253725e-05
Position 1204: 1.782265484893346e-05
Position 5371: 1.6977695548029488e-05
Position 599: 1.678955985738809e-05
Position 6676: 1.660071991289841e-05
Position 1459: 1.4991342058606094e-05
Position 1735: 1.4847755941584452e-05
Position 5554: 1.4010790888376613e-05
Position 3555: 1.3315550652100361e-05
Position 2062: 1.2879055073144048e-05
Position 564: 1.2393696095795483e-05
Position 4533: 1.2180920953430674e-05
Position 1534: 1.1241434131444973e-05
Position 5792: 1.0849978186230748e-05
Position 3865: 1.0421300681813919e-05
Position 1561: 1.0128752963712414e-05
Position 1391: 9.942654959261836e-06
Position 3233: 9.009396817527892e-06
Position 1622: 8.99271569734397e-06
Position 1796: 8.972529373138964e-06
Position 3915: 8.819004907117549e-06
Position 4943: 8.283979098015754e-06
Position 1361: 7.94401496244322e-06
Position 6705: 7.226499812936636e-06
Position 2980: 6.983436326211159e-06
Position 658: 6.83878921728148e-06
Position 3061: 5.607086164962398e-06
Position 5187: 4.692692967531247e-06
Position 5365: 4.235853875645197e-06
Position 5559: 4.043689689236751e-06
Position 3812: 3.7767481852112894e-06
Position 6190: 3.630664548436287e-06
Position 5581: 3.1694584409454856e-06
Position 6484: 2.6040071973995778e-06
Position 4856: 2.5056705372165467e-06
Position 6722: 2.4293029776829896e-06
Position 6657: 2.1163106626173107e-06
Position 1588: 1.7674734936820996e-06
Position 3867: 1.6986505877735545e-06
Position 3944: 1.63350890011077e-06
Position 1068: 1.632640765470921e-06
Position 5799: 1.5357109965026537e-06
Position 1054: 1.4611789489507013e-06
Position 723: 1.0270088440458137e-06
Position 5617: 9.705551392429188e-07
Position 3861: 9.354221686833944e-07
Position 1737: 8.933497714408331e-07
Position 5714: 8.895369028565965e-07
Position 6197: 8.706985990546583e-07
Position 3830: 7.30447997701774e-07
Position 3506: 7.243474053259962e-07
Position 1359: 7.218775911961512e-07
Position 3414: 6.62449138998793e-07
Position 6446: 6.58177414630011e-07
Position 505: 6.546153259850565e-07
Position 3561: 6.079045928124998e-07
Position 1571: 6.05043090381587e-07
Position 1129: 5.953556693341901e-07
Position 1177: 5.780147902643115e-07
Position 1575: 5.681840168398768e-07
Position 3480: 5.014573540053974e-07
Position 1609: 4.984745768889006e-07
Position 894: 4.5066699699507986e-07
Position 3239: 4.319840724159805e-07
Position 3027: 4.1909961360714603e-07
Position 1710: 4.18302633697966e-07
Position 999: 3.879940222192081e-07
Position 6683: 3.705754403415358e-07
Position 3606: 3.6605217277341797e-07
Position 2944: 3.5253521710361237e-07
Position 1224: 3.327659993511046e-07
Position 6064: 2.894071415502394e-07
Position 1522: 2.642724743671675e-07
Position 1593: 2.4606578142523984e-07
Position 149: 1.7340065239527302e-07
Position 1097: 1.6848182290570343e-07
Position 1387: 1.505855845022941e-07
Position 4216: 1.2745894677009998e-07
Position 212: 1.191621722745509e-07
Position 1378: 1.1407519060615391e-07
Position 4120: 1.050303978613752e-07
Position 917: 9.052962058202875e-08
Position 5844: 6.104000053808245e-08
Position 1300: 4.626729369409172e-08
Position 519: 3.848631617826456e-08
Position 843: 3.83829286713776e-08
Position 911: 3.374634291358009e-08
Position 1396: 3.0302813484550445e-08
Position 1063: 2.1059319325604735e-08
Position 1304: 1.5176486793848383e-08
Position 1370: 1.4429878680985786e-08
Position 1008: 1.2653496889614453e-08
Position 996: 1.2235034175011206e-08
Position 1013: 7.810127782199625e-09
Position 6291: 5.397729660739457e-09
Position 156: 4.066589672675473e-09
Position 1065: 3.970394382991319e-09
Position 901: 3.3201549531874734e-09
Position 4089: 2.0302243302262352e-09
Position 3017: 1.9016792916652316e-09
Position 1402: 1.806254617541538e-09
Position 167: 9.234053465161362e-10
Position 2999: 7.830348915907882e-10
Position 3011: 5.565319238943361e-10
Position 897: 3.581141243938513e-10
Position 307: 3.4420377842865136e-10
Position 2988: 3.307095264297008e-10
Position 4114: 1.9594919088677566e-10
Position 1070: 8.52462219807191e-11
Position 6245: 4.1675879749316955e-11
Position 919: 2.192995481982979e-15
Position 348: 7.428545025549261e-16
Position 330: 1.0201510542767104e-18
Position 334: 3.891499628034107e-19
