Gene = SQSTM1
Position 5126: 0.016874441645761604
Position 16734: 0.016077394322075295
Position 3452: 0.015827703544984792
Position 15699: 0.014154221745162461
Position 6150: 0.013205073401669307
Position 12891: 0.012880354937772606
Position 6890: 0.012785474871268597
Position 13096: 0.011781417551222721
Position 8383: 0.011513497702411358
Position 16224: 0.01083159480368821
Position 7638: 0.010501982055614659
Position 16246: 0.008162659151297887
Position 8193: 0.007874931154651016
Position 16709: 0.007818376183214855
Position 6228: 0.007337919928919877
Position 15036: 0.006483049480427598
Position 15755: 0.006213513129185678
Position 1280: 0.0059722363391554465
Position 13600: 0.005877039383114748
Position 4216: 0.005873623957560214
Position 13785: 0.0058612644968280775
Position 16115: 0.005614800541551648
Position 13023: 0.0054903721099734204
Position 7979: 0.005473039702559668
Position 15879: 0.005458706230819336
Position 2129: 0.005236796436513046
Position 4336: 0.005156283003723718
Position 791: 0.004951890144790201
Position 4302: 0.004836463112582693
Position 16189: 0.004694274004141048
Position 1993: 0.004374734120155671
Position 16575: 0.004363242208620775
Position 4318: 0.0037719835518808735
Position 13242: 0.003695280466925728
Position 1816: 0.003612631583873833
Position 4403: 0.0035385524508256823
Position 15678: 0.0034181647906050684
Position 6829: 0.0029413878249414166
Position 7659: 0.0028898294049255775
Position 540: 0.002841743889166629
Position 6099: 0.002519215876551807
Position 12566: 0.002403554361551029
Position 7020: 0.0023378066860704596
Position 8188: 0.0023369679578510963
Position 4427: 0.002218872137180045
Position 7045: 0.0021759027259291826
Position 7850: 0.0020344999788553175
Position 16599: 0.001952732231200497
Position 14441: 0.0019075241139892224
Position 14288: 0.0019010068984975088
Position 9425: 0.0017995843257370833
Position 2097: 0.0017246860089018
Position 5865: 0.0017205892866400106
Position 4097: 0.0017010916933689558
Position 13701: 0.001690648083153203
Position 1721: 0.0016525459097187821
Position 8627: 0.001643768414101025
Position 3074: 0.001636558710317243
Position 7509: 0.001632905973454979
Position 1775: 0.0014748878423362524
Position 4743: 0.001425961024424966
Position 16058: 0.0014098358135982095
Position 3206: 0.0013852016087592585
Position 5370: 0.001268286038366973
Position 3808: 0.0012312900150141175
Position 3100: 0.001186343108175583
Position 5080: 0.0011693804539925716
Position 7079: 0.0011189333237607534
Position 4990: 0.001075454761956654
Position 6233: 0.0010422578750405296
Position 8955: 0.0010418317283164046
Position 7634: 0.001018753236885284
Position 4270: 0.000997766225981051
Position 1822: 0.0009822806841816617
Position 5936: 0.0009605336498485922
Position 4051: 0.000934182881026078
Position 3145: 0.0009033791834718885
Position 6481: 0.0008891952997086227
Position 4325: 0.0008884103688771659
Position 9532: 0.0008687285238911999
Position 4117: 0.0007897907699309526
Position 4345: 0.0007840208055381037
Position 3906: 0.0006241914847064084
Position 12909: 0.0006075829999016328
Position 5173: 0.0005988830745533117
Position 2139: 0.0005944965222243641
Position 1903: 0.0005943480387067542
Position 5105: 0.0005910813778732405
Position 1846: 0.0005565641562217821
Position 4354: 0.0005437888394001062
Position 2021: 0.0005243339886134033
Position 902: 0.000512747455674934
Position 3793: 0.0004963908410972793
Position 11046: 0.0004948362420792188
Position 4225: 0.0004670623711933571
Position 2266: 0.000465269275642963
Position 6085: 0.0004427045649817294
Position 3306: 0.00042147227341283745
Position 5426: 0.000419655498592694
Position 2775: 0.00041615950972457715
Position 3252: 0.00039812870722010955
Position 4157: 0.00035226318498751306
Position 1647: 0.0003508724958184993
Position 11827: 0.0003495639111872348
Position 6052: 0.00034769314817985526
Position 1370: 0.00033645776611123995
Position 7825: 0.0003351622235815668
Position 11689: 0.0003090097329152406
Position 2808: 0.00029762994708953727
Position 4315: 0.0002919783073847332
Position 4606: 0.0002879746264763488
Position 2142: 0.0002811774358747029
Position 6951: 0.00027614578768474403
Position 3236: 0.0002362776451195567
Position 2458: 0.00022551845038576933
Position 2962: 0.0002206999261933941
Position 2842: 0.00020301993758540504
Position 11645: 0.00019987251554490362
Position 11119: 0.000195428083035651
Position 7125: 0.0001777199719207818
Position 12399: 0.00017654143106321906
Position 10128: 0.00017605066939422158
Position 4165: 0.0001688473502725042
Position 1907: 0.00016461009765014604
Position 978: 0.00015851582094098934
Position 5236: 0.00015543336059759328
Position 1568: 0.0001541240328895451
Position 5886: 0.00015382783843824084
Position 3225: 0.0001493566916802377
Position 2081: 0.00014860146437209497
Position 3640: 0.00014300044272778277
Position 3020: 0.00013968217903593687
Position 6023: 0.00013113259414017166
Position 704: 0.00013052998020606217
Position 11069: 0.00012244223472224975
Position 164: 0.00011884437116704368
Position 2078: 0.00011867382345892454
Position 2999: 0.00011727621010421177
Position 7406: 0.00011657910409748317
Position 5643: 0.00011637628550256382
Position 6436: 0.00011506489038616525
Position 3480: 0.00011191521715525973
Position 10206: 0.00010804242897289835
Position 2153: 0.00010687946370860937
Position 602: 9.477462097338741e-05
Position 5264: 9.30050071271939e-05
Position 1299: 8.810381458809631e-05
Position 1541: 8.681439063603888e-05
Position 10403: 8.374781976781535e-05
Position 2203: 7.767787858099446e-05
Position 8595: 7.60344100682941e-05
Position 9237: 7.021767771810468e-05
Position 3220: 6.937106043270071e-05
Position 2000: 6.582408091797603e-05
Position 3059: 6.232039238594843e-05
Position 4609: 6.162820785701182e-05
Position 488: 6.162220315138913e-05
Position 2904: 6.029101442136149e-05
Position 2389: 5.8417947007860314e-05
Position 5861: 5.568370542391081e-05
Position 2931: 4.905122746970278e-05
Position 1852: 4.307411909180806e-05
Position 5203: 4.165337649744359e-05
Position 6587: 3.970334107520675e-05
Position 6026: 3.950445929847138e-05
Position 8648: 3.817275429447094e-05
Position 5592: 3.807786340198801e-05
Position 3531: 3.6754780374083734e-05
Position 3107: 3.5935018749454985e-05
Position 8749: 3.482376814714586e-05
Position 1884: 3.469540324435314e-05
Position 369: 3.356980280287422e-05
Position 6711: 3.292488868429107e-05
Position 2366: 3.25449536324297e-05
Position 8584: 3.113043172928829e-05
Position 3026: 3.03445511067286e-05
Position 753: 3.0231954321280327e-05
Position 5132: 2.9902033548354737e-05
Position 1669: 2.573733398965545e-05
Position 804: 2.5701268640467185e-05
Position 5671: 2.457011891338362e-05
Position 3703: 2.4145076009599432e-05
Position 6563: 2.3046166314011312e-05
Position 4505: 2.277734834869736e-05
Position 2236: 2.181751428238186e-05
Position 5296: 2.0909018292339885e-05
Position 1829: 2.031975488371477e-05
Position 3268: 1.9696205390843333e-05
Position 3980: 1.9583316482545156e-05
Position 915: 1.954027667062018e-05
Position 948: 1.9277953259977365e-05
Position 6708: 1.7612964686459052e-05
Position 1133: 1.7329084927977604e-05
Position 4917: 1.5360260825568993e-05
Position 3043: 1.4474219468910814e-05
Position 5685: 1.4445568632387787e-05
Position 3664: 1.3385276756563326e-05
Position 662: 1.3324783848819943e-05
Position 3558: 1.3236744593283315e-05
Position 4934: 1.3008542344737974e-05
Position 1932: 1.295513228290699e-05
Position 4489: 1.2515205152283231e-05
Position 1247: 1.2395822291674172e-05
Position 3652: 1.2258111865644716e-05
Position 3501: 1.0999976158663099e-05
Position 2587: 1.0823817112994186e-05
Position 3292: 1.0381145851718731e-05
Position 5792: 9.983587272178408e-06
Position 891: 9.550075085271637e-06
Position 2928: 9.209455623483825e-06
Position 4632: 9.017425718315713e-06
Position 866: 9.01324836754752e-06
Position 2420: 8.946079791690316e-06
Position 849: 8.792513359342825e-06
Position 2754: 8.080865033422743e-06
Position 1575: 7.991722629181774e-06
Position 260: 7.948458081210689e-06
Position 1935: 7.623136369517749e-06
Position 1018: 7.2319481230892895e-06
Position 3034: 7.196245012070579e-06
Position 3657: 6.735683997968536e-06
Position 818: 6.719613053714363e-06
Position 959: 5.9678986204028935e-06
Position 821: 5.933630521980961e-06
Position 1782: 5.496541971554634e-06
Position 3603: 5.478766908186064e-06
Position 1730: 5.447835836223784e-06
Position 4076: 4.956770871290645e-06
Position 2848: 4.086374663453663e-06
Position 1660: 3.864754753663719e-06
Position 2396: 3.8573384021397525e-06
Position 3262: 3.7155768369102156e-06
Position 626: 3.6689835652562897e-06
Position 583: 3.6606220605038094e-06
Position 4254: 3.6295324352734288e-06
Position 3755: 3.5556353954345263e-06
Position 648: 3.481139032325568e-06
Position 4459: 3.28600871629687e-06
Position 2867: 2.7908333310709897e-06
Position 2910: 2.644166061594189e-06
Position 1819: 2.594668568438955e-06
Position 123: 2.588251285925978e-06
Position 1466: 2.478939488754272e-06
Position 2416: 2.429892164140497e-06
Position 3947: 2.338932707976282e-06
Position 4100: 2.2865611695379683e-06
Position 944: 2.1375463315292727e-06
Position 3715: 2.020810906428234e-06
Position 3625: 1.9973227323135405e-06
Position 3349: 1.7424907135210728e-06
Position 5153: 1.343747237523964e-06
Position 2593: 1.1865828968987011e-06
Position 3764: 1.153127387210721e-06
Position 3985: 1.0650798533353082e-06
Position 2475: 1.0132304059798312e-06
Position 5038: 1.0106295458125054e-06
Position 3972: 9.271549675658282e-07
Position 5084: 9.225607752640062e-07
Position 5143: 8.800902274662647e-07
Position 2294: 8.318219925128118e-07
Position 2561: 7.777153531041299e-07
Position 3811: 7.370669824932718e-07
Position 3606: 7.344357622159222e-07
Position 4151: 7.128929279117021e-07
Position 3045: 6.357523438703119e-07
Position 3366: 6.194009744380015e-07
Position 3864: 6.137476694646005e-07
Position 2994: 6.089665335627212e-07
Position 3564: 5.599370443972059e-07
Position 2759: 4.895162953626544e-07
Position 2863: 4.460310507331779e-07
Position 4579: 3.4202526724451547e-07
Position 3051: 3.413699685704501e-07
Position 2483: 3.369038819737666e-07
Position 4806: 3.321559122455902e-07
Position 4810: 3.002264664465969e-07
Position 3910: 2.6842038168689446e-07
Position 4788: 2.6127468356301206e-07
Position 3825: 2.4543133371342145e-07
Position 2732: 2.0759418102675528e-07
Position 4544: 1.8873916850612191e-07
Position 4237: 1.772667854520904e-07
Position 3859: 1.5889380893514614e-07
Position 3841: 1.5567179236889694e-07
Position 2756: 1.3625330167800226e-07
Position 4449: 9.946256156405796e-08
Position 2422: 9.636743511515614e-08
Position 4242: 6.724794004368546e-08
Position 4195: 6.141823100670724e-08
Position 5021: 5.260703392032383e-08
Position 3374: 4.81574205416037e-08
Position 998: 1.9485168761540882e-08
Position 1001: 1.7478100670266586e-08
Position 248: 9.642001955509735e-09
Position 1021: 9.345105669179542e-09
Position 554: 6.993863331460332e-09
Position 1051: 1.4066144130369704e-09
Position 845: 1.3305636861934462e-09
Position 3536: 1.0830702624327084e-09
Position 3328: 8.443558935783071e-10
Position 912: 8.163321415061478e-10
Position 1498: 7.719286748807358e-10
Position 572: 5.723398792888703e-10
Position 198: 5.38999944735955e-10
Position 219: 4.4932334056301583e-10
Position 3336: 4.033584435968716e-10
Position 1785: 3.798855250166952e-10
Position 1216: 2.7507947743399775e-10
Position 419: 2.051784913350855e-10
Position 1091: 1.993193276861846e-10
Position 3772: 1.8565700696422614e-10
Position 840: 1.60105153218827e-10
Position 830: 1.5872499005357757e-10
Position 1163: 9.670932135927339e-11
Position 1425: 8.478370041703597e-11
Position 1126: 8.419567634402871e-11
Position 267: 7.434599885274991e-11
Position 280: 5.3591655115923086e-11
Position 216: 4.917762850010311e-11
Position 1094: 4.702015940925754e-11
Position 91: 3.945143206796601e-11
Position 312: 3.8068281950479754e-11
Position 1073: 3.507219948902967e-11
Position 273: 2.4636713010115648e-11
Position 1171: 2.099835709136025e-11
Position 1139: 1.975607206061527e-11
Position 1232: 1.952424331927461e-11
Position 1111: 1.2149558489345418e-11
Position 1154: 9.182958944691295e-12
Position 2507: 4.4822709297042385e-12
Position 387: 9.302923239698655e-13
Position 323: 6.998335973514108e-13
Position 285: 2.4001561026623855e-13
Position 234: 7.64191327188111e-14
Position 399: 7.512201072786617e-14
Position 74: 3.0700702809112887e-15
Position 72: 7.534878575470195e-16
