Gene = DAG1
Position 49: 7.024595377432965e-07
Position 1712: 5.748360514545651e-07
Position 2013: 5.471697464724316e-07
Position 2036: 4.994486109839925e-07
Position 26: 3.488405517970303e-07
Position 1133: 3.407467912522596e-07
Position 6: 3.3007827316225793e-07
Position 492: 2.769901813051141e-07
Position 524: 1.9607113803007717e-07
Position 702: 5.924806459760986e-08
Position 357: 1.1428811370387638e-08
Position 813: 1.0362898947009689e-08
Position 33: 4.5851894880510365e-10
Position 183: 4.7975330911397565e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8145: 0.49317395448851375
Position 1617: 0.3071700474766786
Position 18571: 0.2990552550258315
Position 18550: 0.2188148263861707
Position 752: 0.1136611968062785
Position 10631: 0.07248793404503497
Position 19631: 0.06826636165323573
Position 464: 0.06744975032336353
Position 13182: 0.049629598513950886
Position 8104: 0.04957680136618391
Position 504: 0.047821173623761495
Position 1924: 0.034623167386304256
Position 15818: 0.03271674550975094
Position 522: 0.027895219786050134
Position 13087: 0.025911827959038056
Position 1554: 0.024751977772032415
Position 20437: 0.022384515497601298
Position 10527: 0.022315800303546265
Position 9861: 0.021224762721098116
Position 2261: 0.019952997505440644
Position 1180: 0.017397550027095525
Position 12079: 0.01572009038610173
Position 10507: 0.013526693017773062
Position 7015: 0.012325946174927
Position 11977: 0.01152002817434865
Position 554: 0.010914543314157428
Position 14113: 0.009484842392933004
Position 10651: 0.00876948561733172
Position 12855: 0.008714110435440153
Position 3244: 0.007994874230997455
Position 1102: 0.00747223491574199
Position 409: 0.007336631241709566
Position 1076: 0.005988697398158215
Position 529: 0.005750341515995741
Position 791: 0.005272963086486128
Position 6971: 0.005112092968409788
Position 1589: 0.0045966284944317275
Position 488: 0.004225383812156604
Position 5990: 0.004042622448960761
Position 7977: 0.0038859866921957973
Position 4895: 0.003292510796817211
Position 1339: 0.003181010993303974
Position 1430: 0.002633528128434241
Position 8042: 0.0026299368080726013
Position 7500: 0.002590349034957554
Position 8315: 0.0023773383410835664
Position 543: 0.0021643120491682648
Position 3856: 0.0019429703084979503
Position 2076: 0.00167762422091909
Position 1244: 0.0016479106797336377
Position 10417: 0.0015565952974791542
Position 6724: 0.001519100615336569
Position 8339: 0.0015035058827028904
Position 8612: 0.0014957238362303753
Position 5205: 0.0014496044448855114
Position 524: 0.001349105208999748
Position 10135: 0.0012046320132667488
Position 7638: 0.001084535376179086
Position 492: 0.0010653099910744783
Position 4800: 0.0009279674201956284
Position 7497: 0.0008943634517942021
Position 929: 0.0008826814083503503
Position 3859: 0.0008675029390240856
Position 6421: 0.0008282936510921344
Position 6446: 0.0008182156747950839
Position 6611: 0.0007614923525240491
Position 1641: 0.0007597723681366045
Position 6125: 0.0007557494558507127
Position 1186: 0.0007425221436028071
Position 7436: 0.000739993773837359
Position 756: 0.0007096086456025855
Position 1690: 0.0006202097348632709
Position 992: 0.000594654297194863
Position 3127: 0.0005573700911642664
Position 4803: 0.0005031673280523852
Position 5116: 0.0004888139474520744
Position 6748: 0.0004324659241389629
Position 5964: 0.00042177286315987273
Position 798: 0.00041733879927748465
Position 630: 0.0003978274100835258
Position 8529: 0.0003974376186674665
Position 447: 0.00038842545356504145
Position 2303: 0.00038034405641257444
Position 5534: 0.00037730201331969326
Position 696: 0.0003549147181743314
Position 3085: 0.00034715020052511144
Position 1511: 0.00031594306657294524
Position 2169: 0.0003139775131007483
Position 3721: 0.0002980853168268484
Position 2432: 0.00028580468282248856
Position 427: 0.000284976410866268
Position 468: 0.00027066482644561376
Position 560: 0.0002493498846416713
Position 3190: 0.00024401593979944664
Position 6585: 0.00023106480681422178
Position 2441: 0.00020799557868976605
Position 5853: 0.00020286505868733894
Position 2856: 0.0001964866299088667
Position 1418: 0.0001963479028500221
Position 3206: 0.00018212681069555944
Position 1110: 0.0001666205297901945
Position 248: 0.00015654555205287107
Position 423: 0.00015608135573012808
Position 420: 0.00014664470998561143
Position 7038: 0.00013881933614432335
Position 6372: 0.00012509398142865276
Position 3785: 0.00011744745828448208
Position 2981: 0.00010467103761265597
Position 2900: 9.543121200991486e-05
Position 2654: 9.218793796372927e-05
Position 4135: 8.526529406955707e-05
Position 433: 6.790951184195419e-05
Position 1140: 6.541690788671955e-05
Position 191: 6.177427146396645e-05
Position 3455: 5.302087827135545e-05
Position 4189: 4.4854421133223266e-05
Position 2467: 4.061876187485736e-05
Position 1455: 4.0359296584873195e-05
Position 4168: 4.009652069699246e-05
Position 165: 3.4723341938270924e-05
Position 1152: 2.8605737703686293e-05
Position 2556: 2.562925458803829e-05
Position 1983: 1.2306077202290712e-05
Position 718: 1.1654914866458053e-05
Position 2893: 1.1283655176937555e-05
Position 602: 1.0868215662971703e-05
Position 879: 1.0289192360973408e-05
Position 1159: 1.0064187226010148e-05
Position 1434: 8.77040528017634e-06
Position 1009: 7.649759578631475e-06
Position 1437: 5.101489356504219e-06
Position 1125: 4.600609286729789e-06
Position 849: 4.035020953963669e-06
Position 563: 3.7651696218578243e-06
Position 951: 3.404703215919508e-06
Position 1045: 3.2807061480676475e-06
Position 262: 3.241647034025213e-06
Position 871: 2.855717849584476e-06
Position 1367: 2.798128968960533e-06
Position 834: 2.515707516474848e-06
Position 311: 2.2766830189863387e-06
Position 1188: 2.1556571037111704e-06
Position 605: 2.152781080028635e-06
Position 1019: 1.6994180317821524e-06
Position 437: 1.6925722982019856e-06
Position 857: 1.6493183253229422e-06
Position 1522: 1.6041224127721442e-06
Position 729: 1.4989737541043492e-06
Position 852: 1.4406646489818822e-06
Position 1047: 1.4184357273556964e-06
Position 1798: 1.3918189463718164e-06
Position 650: 1.3490168123507264e-06
Position 449: 1.296718197144853e-06
Position 806: 1.0772749380906448e-06
Position 367: 1.049666942419335e-06
Position 1693: 9.012583666631985e-07
Position 883: 8.691036223848261e-07
Position 2090: 8.351585235210512e-07
Position 1735: 7.057115985362386e-07
Position 217: 6.208723163542524e-07
Position 1930: 4.541393778215902e-07
Position 3135: 2.565547151896212e-07
Position 2292: 1.941897674605652e-07
Position 211: 1.2015373739466818e-07
Position 702: 9.821551566062194e-08
Position 1204: 7.034634782842219e-08
Position 3175: 6.909424600368691e-08
Position 599: 5.837769254896225e-08
Position 656: 2.7549953791556253e-08
Position 910: 2.389728957576867e-08
Position 720: 2.0477262130570208e-08
Position 333: 1.7427761915286252e-08
Position 352: 1.410065055233937e-08
Position 1216: 1.1408516491930917e-08
Position 167: 9.643447237464654e-09
Position 338: 8.933781860825091e-09
Position 607: 7.564620067640703e-09
Position 820: 7.121292081650584e-09
Position 813: 6.502880615283267e-09
Position 319: 6.404403831369181e-09
Position 903: 6.366528815961498e-09
Position 441: 6.349276466641825e-09
Position 274: 6.118374489030506e-09
Position 854: 5.708173372103009e-09
Position 111: 2.5269309506338854e-09
Position 324: 2.207753071804467e-09
Position 97: 1.3980665416877092e-09
Position 836: 1.3955488467756473e-09
Position 954: 1.2906680583555741e-09
Position 714: 1.7197257072061142e-10
Position 281: 1.3604885127999038e-10
Position 69: 7.027785222882764e-11
Position 269: 6.163524024748768e-11
Position 118: 8.231665921243333e-15
