Gene = CRHBP
Position 11341: 0.08881093906102798
Position 16408: 0.086155998382693
Position 10832: 0.0765531952116402
Position 16694: 0.07592810688954256
Position 11177: 0.06965806576468392
Position 10490: 0.06861563096658513
Position 13078: 0.06512831891783213
Position 15573: 0.06088866145927771
Position 16633: 0.051293369993345564
Position 11892: 0.04127861552115271
Position 2887: 0.03850895790224824
Position 5621: 0.03263849889341631
Position 15030: 0.028533339780536158
Position 2556: 0.026946299376735032
Position 11255: 0.026026013449142914
Position 15006: 0.02481863417594528
Position 12594: 0.02411957093684626
Position 11303: 0.02217483632606518
Position 9222: 0.019788931168689225
Position 6506: 0.017551677772905123
Position 2263: 0.01721881975500783
Position 392: 0.016745191849657
Position 4324: 0.01656411310400869
Position 9065: 0.01571032364091368
Position 7898: 0.013537565890788278
Position 11219: 0.012473136036694527
Position 6509: 0.012309674244636455
Position 2613: 0.011465454299737778
Position 2091: 0.010966945454080626
Position 6324: 0.009369062118858277
Position 2502: 0.008942193195843186
Position 9135: 0.008856134248666468
Position 14699: 0.008615260292391317
Position 5981: 0.008218231754921253
Position 9439: 0.007924788468292624
Position 11411: 0.007566104253974341
Position 3043: 0.007546440553898766
Position 5667: 0.007373877102317125
Position 5918: 0.007117795515333625
Position 9482: 0.006898107110065405
Position 1400: 0.0063360407507198355
Position 15527: 0.00628531710599018
Position 2558: 0.006182393632225748
Position 2843: 0.006065500633279667
Position 13909: 0.0059337968133454004
Position 16252: 0.005624319521499488
Position 2371: 0.005505608204683484
Position 3046: 0.005340069294971897
Position 13325: 0.005213728139274917
Position 10158: 0.00513931552750151
Position 4379: 0.004983144863957349
Position 2963: 0.0043737307857494275
Position 7631: 0.003958271518994116
Position 16063: 0.0035212647210606214
Position 1591: 0.0034813819915677086
Position 10133: 0.003380899039191844
Position 5625: 0.0033231492638886293
Position 12778: 0.0029900457497767157
Position 364: 0.0029085889176305754
Position 5652: 0.002804276111074384
Position 16745: 0.002799141412858045
Position 8610: 0.0027758812509911506
Position 11265: 0.002766944978185421
Position 1387: 0.0026827671592034325
Position 11824: 0.002675722894614093
Position 8593: 0.0026180871708832336
Position 2216: 0.0025551055076137993
Position 6075: 0.0024901956887396744
Position 3346: 0.0024411102679650406
Position 6086: 0.0024165267315719163
Position 7938: 0.0022223811543506727
Position 5921: 0.0021790797252155742
Position 11506: 0.0020359894714571092
Position 8662: 0.002004645601042147
Position 3021: 0.0018858604087198154
Position 15759: 0.001841360482755231
Position 10876: 0.0018248718985008788
Position 308: 0.0017984904592747515
Position 6100: 0.0017399543105678626
Position 333: 0.0017396808525089117
Position 13350: 0.0017315488283659983
Position 3105: 0.0016967164154184301
Position 12760: 0.0016950611082681972
Position 13838: 0.0016811700351736158
Position 1943: 0.0015755067548252843
Position 6212: 0.0015145966797101785
Position 2302: 0.001499711321084778
Position 10121: 0.001493077925210131
Position 15622: 0.0013810784161059175
Position 2229: 0.001369047255044909
Position 12178: 0.0013684419665664638
Position 2284: 0.0011724908555965446
Position 3068: 0.0011659315931077177
Position 1883: 0.001158781928043876
Position 2484: 0.0011424466456357348
Position 4123: 0.0011351566393387853
Position 10851: 0.001127252776529229
Position 1341: 0.0011236700471859813
Position 2409: 0.001111715538652636
Position 2406: 0.0010393786629390859
Position 2987: 0.0009842456980503908
Position 2309: 0.0009799570610761177
Position 16019: 0.0009382528173363764
Position 2426: 0.0009328063342025294
Position 340: 0.0008195051969599058
Position 445: 0.0008078491586212484
Position 1570: 0.000777981321569133
Position 1786: 0.0007249469702091733
Position 9061: 0.0007010783410032557
Position 892: 0.0006341501319072225
Position 16272: 0.0005951046127334108
Position 2186: 0.0005672783174472035
Position 13883: 0.0005646056435700767
Position 1880: 0.0005406289856311404
Position 2720: 0.0005360859653750678
Position 9085: 0.0005195914394003164
Position 13979: 0.00044856259188404975
Position 2797: 0.0004460923661502073
Position 11612: 0.0004096270646572991
Position 347: 0.00039748746778697216
Position 1760: 0.0003894432300690167
Position 2352: 0.000388397031924846
Position 3555: 0.00037821034433721084
Position 1347: 0.00036951007220465255
Position 4480: 0.000362640070455777
Position 2481: 0.00035102145406265247
Position 4126: 0.000325264503791074
Position 2727: 0.0003099657912624342
Position 12667: 0.00030876323492710147
Position 2474: 0.000304330313509844
Position 12365: 0.000302455643497226
Position 4351: 0.00028448394367220427
Position 2357: 0.0002815243307994216
Position 1437: 0.0002577734797706248
Position 5675: 0.00025543904260192545
Position 1809: 0.0002490270838016153
Position 7500: 0.00024480663977382
Position 11270: 0.00023107305755887633
Position 1280: 0.0002267372437746537
Position 4505: 0.00020614283797115634
Position 11355: 0.00020544031704991436
Position 11519: 0.00020086382780371456
Position 236: 0.00018641559523453047
Position 6233: 0.00017643714612154362
Position 316: 0.00017559716295433795
Position 1220: 0.00017322388176238809
Position 4253: 0.00016906820349308596
Position 2375: 0.000167247724382103
Position 1772: 0.00015818898855725046
Position 368: 0.00015586110750674044
Position 1112: 0.00015097979202214658
Position 1863: 0.00014795376872187723
Position 121: 0.0001450697846802384
Position 4328: 0.00014335030841657647
Position 4241: 0.00014180338241878392
Position 1753: 0.00014178424287759276
Position 10872: 0.0001402830514746398
Position 8994: 0.00013844789194572286
Position 7398: 0.0001331462510865258
Position 1550: 0.0001329554503108943
Position 4089: 0.00013188349571130006
Position 394: 0.0001261353651412281
Position 3093: 0.00012601963679006014
Position 2456: 0.00012129352056429311
Position 7574: 0.00011758565900940092
Position 1173: 0.00011183126842205926
Position 3398: 0.00010055855861271695
Position 2972: 9.819251280090712e-05
Position 11095: 9.518729313419546e-05
Position 11051: 9.480662138229466e-05
Position 582: 9.410847217687967e-05
Position 679: 9.393915310652164e-05
Position 897: 9.266757858550412e-05
Position 2183: 9.255811907419482e-05
Position 3058: 8.31276685930007e-05
Position 2316: 8.154981520697185e-05
Position 2805: 8.122843040975378e-05
Position 10837: 8.023972351743221e-05
Position 941: 7.92860764507285e-05
Position 809: 7.920557184078543e-05
Position 2894: 7.812895364164477e-05
Position 3011: 7.608959589041077e-05
Position 10907: 7.439116342749633e-05
Position 1840: 6.817475627023342e-05
Position 1611: 6.816670084752693e-05
Position 3774: 6.589203840252112e-05
Position 3351: 6.57472599232517e-05
Position 4179: 6.138812079122869e-05
Position 399: 5.697872262999349e-05
Position 10155: 5.5451807468611135e-05
Position 12432: 5.528043739370361e-05
Position 1667: 5.2883640769823284e-05
Position 10367: 4.955864542990379e-05
Position 310: 4.898428964296315e-05
Position 2676: 4.246745707773789e-05
Position 408: 4.241018201552694e-05
Position 732: 3.841523376816053e-05
Position 5774: 3.605735487978841e-05
Position 4494: 3.448358642613462e-05
Position 2563: 3.397042650033001e-05
Position 2811: 3.1002542523990324e-05
Position 6170: 3.097299010528353e-05
Position 1689: 3.057109873599534e-05
Position 389: 3.0537597216323374e-05
Position 6265: 3.03126972049151e-05
Position 12073: 2.993723245876371e-05
Position 1910: 2.9799431944472984e-05
Position 2098: 2.8728856024636917e-05
Position 4524: 2.673686376415159e-05
Position 2116: 2.644085760657725e-05
Position 4065: 2.2679567211130025e-05
Position 2032: 2.2572536633931583e-05
Position 548: 2.0765112758815572e-05
Position 2809: 1.9313681353592527e-05
Position 321: 1.8826660112736688e-05
Position 1945: 1.8440698896098387e-05
Position 4276: 1.6902503702108118e-05
Position 373: 1.635465990945206e-05
Position 3684: 1.5973406409977097e-05
Position 1455: 1.358383835497336e-05
Position 5812: 1.2840986265294478e-05
Position 357: 1.2783207945049092e-05
Position 1410: 1.2717214991165497e-05
Position 8072: 1.2473392281417565e-05
Position 803: 1.2424817548704552e-05
Position 1404: 1.1346767919914509e-05
Position 2570: 1.0338320967645332e-05
Position 11843: 9.842435718399007e-06
Position 2620: 9.127535457405512e-06
Position 1617: 8.895810180246793e-06
Position 378: 8.536016594850549e-06
Position 3418: 8.43744469339126e-06
Position 480: 7.908401071944332e-06
Position 671: 6.930865198446767e-06
Position 1095: 6.746616484226463e-06
Position 2490: 6.488306001563167e-06
Position 2002: 6.0123863288885416e-06
Position 962: 5.348276743657798e-06
Position 3475: 5.31191954575087e-06
Position 6228: 5.210066327589043e-06
Position 3208: 5.1973799227261395e-06
Position 554: 5.099604450390643e-06
Position 402: 4.7569287704383956e-06
Position 3612: 4.422789009622237e-06
Position 1050: 4.362174061663998e-06
Position 489: 4.302965652759369e-06
Position 2054: 4.08397099038707e-06
Position 2980: 3.673796356929272e-06
Position 415: 3.6084708839552556e-06
Position 136: 3.5799672967945423e-06
Position 2913: 3.4845386027912113e-06
Position 3135: 3.219324362625439e-06
Position 1075: 3.202346847637211e-06
Position 1413: 3.0069709369390027e-06
Position 3131: 2.979990026790561e-06
Position 232: 2.55233423079102e-06
Position 3221: 2.4161074359381432e-06
Position 1052: 2.3238725660297526e-06
Position 13013: 2.270053179739828e-06
Position 3575: 2.2445373974922035e-06
Position 1334: 1.8628746865794909e-06
Position 1258: 1.8252687796752293e-06
Position 500: 1.6078206388135745e-06
Position 2121: 1.5968050142593912e-06
Position 1975: 1.5777741887785172e-06
Position 1565: 1.3659072574971523e-06
Position 2624: 1.3568566779394999e-06
Position 813: 1.3297780156477618e-06
Position 3155: 1.1919444747031072e-06
Position 2042: 1.1238161653014324e-06
Position 3276: 1.08316755675834e-06
Position 3706: 1.0366282639225899e-06
Position 1186: 8.942877129986998e-07
Position 266: 8.740007937447755e-07
Position 2069: 8.572579355685425e-07
Position 130: 7.608123802472252e-07
Position 1141: 7.172311791325796e-07
Position 1117: 7.025479443168269e-07
Position 1244: 6.592812493953814e-07
Position 1191: 6.336622060726665e-07
Position 1816: 6.163182567885158e-07
Position 947: 6.029944224967664e-07
Position 195: 5.613381164157668e-07
Position 1574: 5.535610796756056e-07
Position 193: 5.029451455762726e-07
Position 730: 4.977078722732396e-07
Position 2005: 4.884534843722874e-07
Position 1962: 4.4902783108771546e-07
Position 1132: 4.4620599249943296e-07
Position 1181: 4.446318360915817e-07
Position 2383: 2.9220976808504565e-07
Position 420: 2.7565214075130424e-07
Position 986: 2.572083537420196e-07
Position 740: 2.0095956606150037e-07
Position 482: 1.7247601501838704e-07
Position 410: 1.6300854979443837e-07
Position 271: 1.373288804391648e-07
Position 11092: 9.095262724152541e-08
Position 565: 6.320335854360421e-08
Position 277: 4.497950901980223e-08
Position 256: 3.882420970221256e-08
Position 1222: 2.3059653078013555e-08
Position 1246: 1.5956284914445396e-08
Position 561: 1.4557974907747227e-08
Position 1578: 9.337538621845298e-09
Position 1619: 5.2781304960740805e-09
Position 502: 4.743441270302304e-09
Position 3327: 3.811099903448396e-09
Position 281: 3.524627775744553e-09
Position 1199: 3.0798390216837375e-09
Position 1846: 1.9077926867145456e-09
Position 991: 1.903980329127318e-09
Position 3164: 1.1348755507289959e-09
Position 1647: 7.769596424592992e-10
Position 279: 1.9715670280568934e-10
Position 1473: 1.9288753651234858e-10
Position 1144: 1.8976587889640704e-10
Position 1150: 3.3022188931340406e-11
Position 1152: 2.114729330354664e-11
Position 1630: 1.0636745525564597e-11
Position 959: 1.5796556303263449e-12
Position 507: 1.5420133788302625e-14
