Gene = GMNC
Position 9097: 0.000271455166904394
Position 3608: 0.0002700656555025135
Position 9134: 0.0002660666918777897
Position 8064: 0.00025900355222370063
Position 7406: 0.00025451367552400505
Position 6537: 0.00023465766241681691
Position 504: 0.00023217063212278852
Position 7590: 0.00022403280295118085
Position 4416: 0.00022243876713528071
Position 8480: 0.00020736744028139966
Position 9445: 0.00020418712551844477
Position 405: 0.00019273557941310439
Position 8486: 0.00019259916558158344
Position 7099: 0.00018836380897308474
Position 6433: 0.000186975636903608
Position 4132: 0.0001851529749411591
Position 3669: 0.00018366741956642296
Position 5850: 0.00017994221017684413
Position 3677: 0.00017579552214910403
Position 1529: 0.0001669093365389256
Position 2904: 0.00016675198329514965
Position 4094: 0.00016494434496198417
Position 2640: 0.00016189041337769078
Position 1413: 0.00016007534093132785
Position 2968: 0.0001564800490741539
Position 100: 0.00015565927004955777
Position 1512: 0.00015057242708732232
Position 6990: 0.0001409287941334311
Position 5119: 0.00013978593241873653
Position 7006: 0.0001373378996931485
Position 2141: 0.00013635007912834145
Position 6585: 0.00013461954439613269
Position 8446: 0.00013283871664040712
Position 3795: 0.00012665292944293719
Position 6400: 0.00011953309960236605
Position 2017: 0.00011304344629750832
Position 2841: 0.00010765258911990807
Position 5342: 0.00010601527265135705
Position 1801: 0.00010574171390786509
Position 6065: 9.807986131824917e-05
Position 2717: 9.45087245712675e-05
Position 2480: 9.055675857183251e-05
Position 8099: 9.012021840115434e-05
Position 5051: 8.858364263698002e-05
Position 4681: 8.856503029006058e-05
Position 4722: 8.187363908381223e-05
Position 3323: 8.124211616367783e-05
Position 6004: 7.659233777720264e-05
Position 2483: 7.369390255555648e-05
Position 469: 7.211999855620905e-05
Position 1930: 7.157495482001331e-05
Position 7189: 6.721294063088477e-05
Position 558: 6.167788704268263e-05
Position 2544: 5.682602402463245e-05
Position 1410: 5.625252839174267e-05
Position 2535: 5.1554478869706145e-05
Position 2501: 4.956106023589584e-05
Position 1046: 4.9263443112787544e-05
Position 129: 4.866386565963309e-05
Position 4147: 4.7858305816764614e-05
Position 853: 4.7461371924988574e-05
Position 1103: 4.7016651978371266e-05
Position 4286: 4.6372181220976704e-05
Position 4756: 3.6895963148171086e-05
Position 699: 3.597586009400413e-05
Position 7420: 3.34860986185331e-05
Position 1531: 3.3268261244141155e-05
Position 696: 3.281497387337908e-05
Position 2815: 2.9442865708678253e-05
Position 4580: 2.842749181020809e-05
Position 2288: 2.8256966626094155e-05
Position 8386: 2.7781128344882184e-05
Position 5732: 2.7442314305496075e-05
Position 2818: 2.6742519228366705e-05
Position 5048: 2.6552541342337465e-05
Position 5680: 2.5185281108402198e-05
Position 5125: 2.4903089189789453e-05
Position 2660: 2.4566586006616972e-05
Position 4821: 2.420301571310364e-05
Position 4739: 2.3704180487280996e-05
Position 1263: 2.241096090140077e-05
Position 2238: 1.7974991380025308e-05
Position 4571: 1.7758539665737396e-05
Position 1066: 1.6540726420144368e-05
Position 2044: 1.4779905656091327e-05
Position 1208: 1.4428763074302625e-05
Position 874: 1.3310861660108656e-05
Position 818: 1.326477972327882e-05
Position 3986: 1.2974889072991738e-05
Position 1316: 1.1716153452511377e-05
Position 377: 1.1091108566182233e-05
Position 573: 1.027944341737387e-05
Position 1439: 1.0260198108189506e-05
Position 2054: 8.381835459512108e-06
Position 3649: 8.3452127631728e-06
Position 96: 8.08470348917756e-06
Position 2235: 6.274308898763358e-06
Position 1372: 6.215922400975548e-06
Position 4426: 6.178496522977039e-06
Position 1230: 6.096411203430086e-06
Position 731: 5.863669772297086e-06
Position 1447: 5.713114624937353e-06
Position 1211: 4.762371253590231e-06
Position 980: 4.706161807248651e-06
Position 1219: 4.048083055067254e-06
Position 1349: 3.946305206071043e-06
Position 4477: 3.7170574557082503e-06
Position 867: 3.408083659885569e-06
Position 4627: 2.586789745508246e-06
Position 907: 2.545519338256325e-06
Position 1277: 2.016823471655517e-06
Position 5025: 1.940320513048504e-06
Position 1237: 1.6075531359272758e-06
Position 4522: 1.4876989852709895e-06
Position 423: 1.4106383273827394e-06
Position 4360: 1.3681745536081019e-06
Position 1343: 1.3619493319531977e-06
Position 1043: 1.1380789240789203e-06
Position 1224: 9.327804895600769e-07
Position 475: 9.32770640167627e-07
Position 4633: 8.940890403464687e-07
Position 1362: 6.669341857499133e-07
Position 1248: 5.001101744255382e-07
Position 2553: 4.976636011806215e-07
Position 877: 4.33673288630195e-07
Position 914: 4.1859200777740114e-07
Position 1109: 4.0495444150766983e-07
Position 970: 3.9720431831107595e-07
Position 5102: 3.895918837688057e-07
Position 389: 3.030870984231949e-07
Position 986: 2.5494404659754674e-07
Position 1105: 2.1609438913124446e-07
Position 428: 2.1085037243759446e-07
Position 4826: 1.919165113599317e-07
Position 1904: 1.4581472309868435e-07
Position 710: 1.1175913541617421e-07
Position 1906: 9.677197787202679e-09
Position 2197: 6.120702126391717e-09
Position 1560: 4.309391112402941e-09
Position 942: 3.3367649349111436e-09
Position 2350: 2.4864197929441193e-09
Position 707: 2.371898109540043e-09
Position 1284: 1.2209307246664535e-09
Position 931: 6.477954223760152e-10
Position 1172: 6.469337157060017e-10
Position 1164: 4.99170142674295e-10
Position 605: 4.942358987042849e-10
Position 2080: 4.819682724278114e-10
Position 1176: 4.741119245789645e-10
Position 1168: 4.637135995089639e-10
Position 477: 2.238259980525178e-10
Position 618: 4.807382366400832e-11
Position 887: 3.563813726727513e-11
Position 883: 1.3461722419649839e-11
Position 718: 8.166488373188641e-12
