Gene = GLYCTK
Position 569: 8.91772003387763e-06
Position 1724: 8.138102132489209e-06
Position 25: 8.051243489005483e-06
Position 966: 7.5818704206531e-06
Position 173: 6.818532472287427e-06
Position 1204: 6.294914979905393e-06
Position 243: 5.086915305515891e-06
Position 3471: 5.083574279718736e-06
Position 1976: 4.134529174466044e-06
Position 4196: 3.4563324683921694e-06
Position 3485: 3.112580238579635e-06
Position 3702: 2.4416853921045033e-06
Position 4099: 1.9982289013872164e-06
Position 3748: 8.759060451323171e-07
Position 4213: 8.475728228913242e-07
Position 3670: 3.081174667918403e-07
Position 3258: 2.213383115085291e-07
Position 556: 5.9539428038767155e-08
Position 484: 4.9427284032396596e-08
Position 361: 3.486352388205797e-08
Position 312: 1.6080961757821284e-08
Position 773: 1.248350586095552e-08
Position 256: 8.277317175615004e-09
Position 778: 4.712320677161177e-09
Position 546: 3.5194625804524083e-09
Position 475: 2.579663403289609e-09
Position 526: 1.74893422421281e-09
Position 452: 1.3368085280798532e-09
Position 193: 1.1243444555419292e-09
Position 273: 1.0287582653230545e-09
Position 408: 8.617539217137502e-10
Position 413: 4.975508037140215e-11
Position 393: 2.9722962224279004e-11
Position 270: 3.539136977243567e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 3103: 0.9392374074268165
Position 4403: 0.4558172651175586
Position 5189: 0.44174759120949253
Position 2447: 0.2510473205167139
Position 5450: 0.2505003705052256
Position 4088: 0.19910104078068708
Position 5420: 0.1010746413455381
Position 3940: 0.035999352333458995
Position 2202: 0.021977349312851054
Position 5454: 0.016895222346858484
Position 3946: 0.0136590065423811
Position 3655: 0.01158904975473589
Position 2233: 0.010612290649601631
Position 2714: 0.008242425363270816
Position 4066: 0.00802325444167907
Position 3797: 0.007792150139394256
Position 3890: 0.006661973773660358
Position 2578: 0.006431546290327913
Position 4477: 0.00571997047995035
Position 4127: 0.005626833234919265
Position 3949: 0.0052254023243255825
Position 2145: 0.0048244171442597935
Position 4533: 0.0048056312441677705
Position 793: 0.004708472329795267
Position 1038: 0.004194357420111694
Position 2683: 0.004122749596707117
Position 2769: 0.0036941448960376884
Position 5214: 0.00325666450925875
Position 4112: 0.003186504827123233
Position 2597: 0.0029982209047543867
Position 1880: 0.002927106857797181
Position 198: 0.002409810294910841
Position 2625: 0.0023375638266959317
Position 2451: 0.002118851694791497
Position 3526: 0.0019188956795356692
Position 1744: 0.001881091398308852
Position 3770: 0.0018053172456598404
Position 2592: 0.0017552987521285248
Position 2198: 0.0016611049100269653
Position 4809: 0.0015749268283794832
Position 2807: 0.001537524949017501
Position 1905: 0.001479981962141475
Position 5542: 0.0014475398497037033
Position 5582: 0.001385658585206997
Position 2631: 0.0013788167582023535
Position 4219: 0.0013099721236691255
Position 1458: 0.0012898737039970783
Position 100: 0.0012516460136349303
Position 3477: 0.0011554263232260863
Position 3857: 0.0010939739822336066
Position 154: 0.001071785318986503
Position 3943: 0.0010601817266768677
Position 3902: 0.0010117566849360076
Position 2575: 0.0009639026553342015
Position 5605: 0.0009199549743491531
Position 4995: 0.0008917976921422543
Position 2775: 0.0008620134937396575
Position 5487: 0.0008617083315569149
Position 535: 0.0008325808044236022
Position 3991: 0.000823625911011336
Position 2526: 0.0007664225298227501
Position 2420: 0.0007556925774970925
Position 4425: 0.000746415854922584
Position 2989: 0.0006977126608297158
Position 2559: 0.0006829587945447227
Position 3888: 0.000640155662178625
Position 3255: 0.000639980849176369
Position 2204: 0.0005862736324426983
Position 5025: 0.0005624484234209734
Position 4647: 0.0005536195990628512
Position 2795: 0.0005438188538211238
Position 1243: 0.0005090617244464309
Position 2504: 0.0004962252745320578
Position 1919: 0.0004617068397536156
Position 97: 0.00045577103574852946
Position 1991: 0.0004524029290410465
Position 1831: 0.000439495303843143
Position 4459: 0.00043135139944278317
Position 3351: 0.00041682818394029095
Position 2236: 0.00041640102569149104
Position 3971: 0.0004144017944305307
Position 4162: 0.00039008519238256786
Position 2750: 0.00038615239994156057
Position 2005: 0.00037264306795541455
Position 5278: 0.0003541595705890671
Position 1163: 0.0003432725886754213
Position 4330: 0.00033883644252382565
Position 2175: 0.000334112526044965
Position 3960: 0.00032908755293790487
Position 1479: 0.00032826291097545605
Position 3137: 0.0003100791518072773
Position 589: 0.00029450850404752997
Position 2151: 0.00028195705816533767
Position 4553: 0.0002767553029362188
Position 834: 0.0002711370228882904
Position 4494: 0.0002683450444039781
Position 166: 0.00025665454135069527
Position 4805: 0.00023914690984481684
Position 879: 0.0002194294051724401
Position 3107: 0.00020555410257907798
Position 3313: 0.0001869694121704797
Position 1641: 0.00018624694300749833
Position 5462: 0.00017763275376151956
Position 2496: 0.0001631253647620985
Position 4685: 0.00016117026832450883
Position 4704: 0.00015972250427480917
Position 1966: 0.00015897005706297718
Position 1505: 0.00015571708575644439
Position 4248: 0.00013296182441928015
Position 5041: 0.00013205156199843745
Position 4448: 0.000131288243204066
Position 3127: 0.00012794490664943278
Position 1559: 0.00012383866714176604
Position 137: 0.00012307807671385723
Position 4765: 0.00012228630309941025
Position 3203: 0.00012221104394195543
Position 2054: 0.00011125888517200012
Position 2002: 0.00011057205437299825
Position 1890: 0.00011001587897149092
Position 2346: 0.00010862059637190744
Position 1272: 0.00010558885360391935
Position 286: 0.00010310065556193499
Position 4736: 0.00010088772577355135
Position 2112: 9.72122092075139e-05
Position 1041: 9.671561219314494e-05
Position 1284: 9.47460188903284e-05
Position 2168: 9.174060871128296e-05
Position 3585: 8.961955008927079e-05
Position 5223: 8.480654310521752e-05
Position 4108: 8.460360879656138e-05
Position 3037: 8.019836410860117e-05
Position 919: 7.827224732211487e-05
Position 3418: 7.717388837096329e-05
Position 2165: 7.143074765356174e-05
Position 2259: 7.060095289580845e-05
Position 4932: 6.916471476145726e-05
Position 1623: 6.538578169578045e-05
Position 2464: 6.428155324567482e-05
Position 4833: 6.15188344609538e-05
Position 3711: 5.564598163878999e-05
Position 2343: 5.525196222151456e-05
Position 538: 5.479041448247768e-05
Position 1315: 5.244398227345547e-05
Position 401: 5.175203127484014e-05
Position 2687: 4.460459819838754e-05
Position 937: 4.348008557907089e-05
Position 1940: 4.167361889142519e-05
Position 1333: 4.0843462237975776e-05
Position 4357: 4.0020486202464296e-05
Position 1596: 3.708719798068185e-05
Position 475: 3.648674534392338e-05
Position 773: 3.48339683496741e-05
Position 2468: 3.479750372175691e-05
Position 2182: 3.0499995549264785e-05
Position 2211: 2.9076311092250234e-05
Position 2238: 2.8409044752597507e-05
Position 1249: 2.778668133913314e-05
Position 896: 2.712473587288549e-05
Position 799: 2.5099949810981206e-05
Position 4024: 2.3846255559506454e-05
Position 2273: 2.3656202322240245e-05
Position 2379: 2.3010855394970607e-05
Position 1170: 2.0198066771274943e-05
Position 3664: 1.981889162185686e-05
Position 1070: 1.813687815580078e-05
Position 1280: 1.5762797354869118e-05
Position 3508: 1.5327883323588947e-05
Position 2428: 1.4194144188147343e-05
Position 1972: 1.3408056723050398e-05
Position 1489: 1.1017574890698332e-05
Position 1072: 9.808431505779538e-06
Position 1846: 8.994101387191552e-06
Position 1761: 8.859875323277044e-06
Position 1822: 8.793660852601341e-06
Position 1669: 6.350944975257097e-06
Position 2062: 5.0892625836724595e-06
Position 1626: 3.7554163420102163e-06
Position 856: 2.8283666034229887e-06
Position 1945: 2.680283454795072e-06
Position 1928: 2.4120172439026054e-06
Position 564: 1.7230187300691607e-06
Position 1391: 1.5907635829197979e-06
Position 963: 1.553990301562254e-06
Position 1195: 1.4516273938112555e-06
Position 1416: 1.2689992756675713e-06
Position 1375: 1.2581524842194936e-06
Position 381: 1.098810664124481e-06
Position 1352: 1.0931917628257431e-06
Position 927: 8.631457453573711e-07
Position 3119: 7.37237043102887e-07
Position 1942: 2.7828969545691646e-07
Position 1202: 1.1463329942461648e-07
Position 540: 1.0967861668832038e-07
Position 1411: 7.889023868079646e-08
Position 1294: 6.91705976416722e-08
Position 631: 6.224831847917247e-08
Position 2007: 5.695137295404833e-08
Position 2927: 4.931201728339709e-08
Position 2905: 4.345965971891136e-08
Position 957: 2.0460590653877296e-08
Position 607: 1.790123857910464e-08
Position 487: 1.5560808270968488e-08
Position 1200: 1.4878418286948688e-08
Position 1207: 1.4429273724992049e-08
Position 204: 1.3715862846222918e-08
Position 322: 1.3335090856175855e-08
Position 944: 1.025144740258178e-08
Position 700: 8.171294579326313e-09
Position 617: 7.2815890157252676e-09
Position 3225: 5.802525513128274e-09
Position 1083: 5.71966255020308e-09
Position 240: 3.050123280560662e-09
Position 1176: 2.8426720637098374e-09
Position 1356: 2.8299197070401487e-09
Position 377: 2.3048151520771465e-09
Position 1150: 1.941925170097267e-09
Position 1263: 1.4683039414771795e-09
Position 243: 1.3487880192038444e-09
Position 220: 1.2642678914268726e-09
Position 413: 1.253774277056447e-09
Position 841: 9.530514146017846e-10
Position 661: 9.179529089945551e-10
Position 1045: 7.911741420424299e-10
Position 296: 5.957454738639696e-10
Position 905: 3.14441060924388e-10
Position 677: 9.53881778599733e-11
Position 408: 2.1182109032989088e-11
Position 484: 1.999755719140949e-11
Position 306: 1.8951931466139058e-11
Position 354: 1.1862627195749259e-11
Position 248: 1.0520330724336713e-11
Position 304: 6.653288470597582e-12
Position 361: 3.6977051043904065e-12
