Gene = YARS
Position 3378: 0.017313577510971113
Position 14422: 0.017261200621276892
Position 20562: 0.01720194855985287
Position 38320: 0.01686405363350178
Position 19922: 0.016280560721163528
Position 20907: 0.015584853592227338
Position 11627: 0.014526757609597889
Position 5847: 0.01410544494630644
Position 4499: 0.013059235736633942
Position 27448: 0.011245432433731559
Position 14523: 0.010911087804816932
Position 19815: 0.009855784489545927
Position 9444: 0.008907199743803426
Position 10656: 0.008891555666396801
Position 1586: 0.00848045138055335
Position 31446: 0.007681782629963164
Position 8486: 0.007606978151118968
Position 6504: 0.0072327459384945066
Position 14237: 0.006559148531000399
Position 1112: 0.006145713435655961
Position 275: 0.005886383034716477
Position 11791: 0.005655294231814251
Position 15824: 0.005563971409730551
Position 11230: 0.005355393065025011
Position 20625: 0.005155832681471528
Position 32186: 0.004818841894003947
Position 14018: 0.004811334789090948
Position 8425: 0.004704393922411601
Position 34299: 0.004642197810245259
Position 42141: 0.004367844427308317
Position 3533: 0.004352142299932779
Position 16789: 0.004338104268589606
Position 33845: 0.004216098564894655
Position 9346: 0.004119144222815837
Position 11303: 0.004111823505645808
Position 38928: 0.003974944894811871
Position 16006: 0.0038902160051303286
Position 898: 0.003781026998720456
Position 8266: 0.0036474348426763486
Position 3488: 0.003504917452945385
Position 3228: 0.0034606371485183733
Position 11927: 0.003399520783432774
Position 5676: 0.0032067441453651375
Position 871: 0.003193311935688015
Position 5007: 0.0031780133507704205
Position 11056: 0.0030472597816735033
Position 10901: 0.002857028150092118
Position 7236: 0.002776879759905775
Position 5500: 0.00271125036394919
Position 5942: 0.0026211157972337723
Position 17776: 0.0024735362764039415
Position 9585: 0.0024323267478584083
Position 5778: 0.002412500630728392
Position 8991: 0.002389465943140028
Position 10868: 0.002368562202158799
Position 35404: 0.0023069406490705668
Position 11615: 0.002287574839173738
Position 9285: 0.0020584244766286785
Position 37895: 0.0020575437239110897
Position 38235: 0.0017702021488418178
Position 4347: 0.00176542249713764
Position 5012: 0.0016298870941425395
Position 12583: 0.0015836816882933173
Position 5749: 0.0015626438538627115
Position 31891: 0.0015532012197075262
Position 33623: 0.0015125065506726976
Position 3777: 0.0015025441500097951
Position 11400: 0.0014733858555833616
Position 4306: 0.0014690693310759457
Position 38073: 0.0014531614445432875
Position 7238: 0.0014469701452119862
Position 3066: 0.0014014572556877913
Position 35688: 0.0013272438663489948
Position 38782: 0.0011512044116087775
Position 9776: 0.0010895770585765126
Position 11404: 0.0010762696651919212
Position 14494: 0.0010675124628109233
Position 12454: 0.0010612351728304967
Position 39183: 0.0010087668607585225
Position 42363: 0.0010048836725609742
Position 7848: 0.0009927059112870289
Position 34883: 0.0009730279995780501
Position 32640: 0.0008937440893469921
Position 3131: 0.0008928871203847625
Position 4802: 0.0008845158817714237
Position 32818: 0.0008236431640971154
Position 2667: 0.0007968764192462516
Position 7462: 0.0007867167466339088
Position 11459: 0.0007631308440326852
Position 2170: 0.0007444700584031255
Position 10664: 0.0007208683301562338
Position 10992: 0.0007078411964587805
Position 1049: 0.0006767655888819663
Position 9183: 0.0006413561665755496
Position 10852: 0.0006186525762914522
Position 33659: 0.0005993726483614216
Position 9858: 0.0005669005768754461
Position 38686: 0.0005237772501674059
Position 33064: 0.000522303483450197
Position 7340: 0.0005072699961675761
Position 37958: 0.0005019871105457214
Position 32339: 0.0004790531151394163
Position 7508: 0.00047535361715012514
Position 16879: 0.00044172490523084807
Position 3817: 0.00043428252900907605
Position 32321: 0.0004142953442338599
Position 13772: 0.000404726854038735
Position 13453: 0.0004031566981543092
Position 1014: 0.0003947681897622421
Position 10582: 0.0003833056414228189
Position 20927: 0.00036978900001924397
Position 3094: 0.00035707270077877957
Position 9452: 0.0003540217886552565
Position 13529: 0.0003521337081142837
Position 1774: 0.0003499975088033517
Position 20738: 0.00032792631974881036
Position 39035: 0.00031653790865206395
Position 15270: 0.00031565397904350945
Position 10437: 0.0003113642752107926
Position 17348: 0.0003054685706789493
Position 7: 0.0002825719735251726
Position 21042: 0.00026844849478014596
Position 11890: 0.00025461617675229356
Position 7599: 0.0002505660711665956
Position 7992: 0.00024051515624406246
Position 377: 0.00023156353272232844
Position 7905: 0.0002276846867914506
Position 7792: 0.0002154919427232752
Position 559: 0.00020943094574612476
Position 24066: 0.0002078059036140721
Position 31923: 0.00020625610263982322
Position 979: 0.00019563242049951878
Position 20491: 0.00015458880546108942
Position 15974: 0.00015443297958904362
Position 7053: 0.00013503359999973605
Position 37232: 0.00013068579501801758
Position 37489: 0.00012886642969366823
Position 17421: 0.00012630187709644216
Position 37145: 0.00012103819320078283
Position 7387: 0.00011919575015316002
Position 37052: 0.0001119576819625506
Position 7314: 0.00010549715113533943
Position 24303: 8.92283556547405e-05
Position 23929: 8.614383118549842e-05
Position 18014: 8.18731369583223e-05
Position 1334: 7.969247597982667e-05
Position 7751: 4.8434833029681325e-05
Position 1344: 4.633139231911784e-05
Position 7186: 4.402499573510383e-05
Position 20566: 3.942450010492261e-05
Position 7333: 3.502450968855493e-05
Position 20683: 3.369973780988723e-05
Position 343: 3.286827960045874e-05
Position 1161: 2.84599897020201e-05
Position 7037: 2.4072925212535372e-05
Position 597: 1.5871857057861822e-05
Position 57: 1.3315381319747967e-05
Position 8817: 9.791347461402329e-06
Position 7567: 9.290021903263304e-06
Position 1251: 8.59047016042224e-06
Position 7741: 8.173618225899413e-06
Position 14273: 7.83344440655619e-06
Position 1499: 7.401510070913643e-06
Position 7480: 7.330451331335312e-06
Position 1019: 6.971616676341707e-06
Position 7721: 6.95995629987144e-06
Position 764: 6.196659600595825e-06
Position 1254: 5.776049389566421e-06
Position 13168: 4.722540878892764e-06
Position 1409: 4.432314651813803e-06
Position 7530: 3.223599046691513e-06
Position 10848: 3.0475353878099564e-06
Position 256: 2.4780018126295073e-06
Position 1595: 2.4736420308776215e-06
Position 1178: 1.584003843562295e-06
Position 631: 1.0614218028895671e-06
Position 38510: 9.553450744761253e-07
Position 7972: 6.587117323230602e-07
Position 1275: 5.977994495477811e-07
Position 7949: 5.035534364966703e-07
Position 821: 4.711695462262768e-07
Position 827: 3.877670641546536e-07
Position 634: 1.1638409376652076e-07
Position 614: 3.626518771117433e-08
Position 7842: 3.129268494691518e-08
Position 446: 2.1178328960537303e-08
Position 679: 4.425966725123049e-09
Position 704: 6.257409738308237e-10
Position 60: 1.5457688267493942e-11
Position 1042: 7.676679937966048e-12
Position 1053: 5.555581961134733e-12
Position 32: 1.4553628190471909e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 20309: 0.9970185894600538
Position 7095: 0.9963763272004903
Position 31705: 0.974063214396434
Position 11541: 0.9574021991310011
Position 7386: 0.9445553481654084
Position 35613: 0.8579909351922707
Position 31077: 0.8184432406279956
Position 16575: 0.7957232646285675
Position 37007: 0.6717361116884847
Position 38629: 0.5408768580001394
Position 26898: 0.4671209984089664
Position 38910: 0.4602084742147889
Position 38673: 0.4116378244544651
Position 19751: 0.29495563902609123
Position 37874: 0.27439394704411496
Position 38156: 0.19095151716064643
Position 42061: 0.1780987075887033
Position 1242: 0.14703114839330847
Position 26956: 0.14270619375211674
Position 31238: 0.1179735329877973
Position 11208: 0.1056381142705725
Position 42264: 0.08300101075551602
Position 1152: 0.08088048501697905
Position 5699: 0.0799007521037827
Position 9164: 0.07833470448388626
Position 1646: 0.07782366286148554
Position 16292: 0.07179031210365618
Position 42228: 0.0670267230264527
Position 11790: 0.06384420059433617
Position 1216: 0.05619324456749888
Position 7821: 0.05380018817111003
Position 339: 0.05347218601237879
Position 36969: 0.05225104061338321
Position 336: 0.0467440401953881
Position 11765: 0.04539964775884882
Position 24521: 0.04462852799155761
Position 7453: 0.04420263488128635
Position 16754: 0.038533964809935324
Position 1183: 0.03409360779519254
Position 42481: 0.03274596576616847
Position 7878: 0.028376038632517586
Position 20514: 0.028274371160220798
Position 965: 0.028181360576905522
Position 2287: 0.026724764373331218
Position 10429: 0.02606872857262817
Position 35579: 0.02576304662153771
Position 42432: 0.024976408897092142
Position 33525: 0.02441881147969241
Position 311: 0.02185110812823594
Position 14139: 0.021765112888116188
Position 36797: 0.020067675018186824
Position 13404: 0.018603282268050466
Position 11082: 0.01717888988750996
Position 42596: 0.016317690787352786
Position 33576: 0.01413014485675055
Position 38597: 0.013014587691524863
Position 36601: 0.012945660601831032
Position 38927: 0.012914285305393158
Position 40380: 0.012792439306100294
Position 36670: 0.012648207977457263
Position 14184: 0.011643369808305153
Position 769: 0.01149780434853787
Position 36553: 0.011472481392458645
Position 4204: 0.010885089246447157
Position 37881: 0.010772060432229122
Position 40142: 0.009772649600737652
Position 11727: 0.00966802949636064
Position 3271: 0.009482160348569782
Position 38977: 0.009241960662566774
Position 37769: 0.009006844556566019
Position 35594: 0.008950055601182989
Position 11052: 0.008708597572231469
Position 13489: 0.008634301416935691
Position 38577: 0.008148473789583598
Position 42363: 0.008075607614029938
Position 3448: 0.007950876717857833
Position 11543: 0.007937812430669332
Position 39031: 0.007843951386782481
Position 11813: 0.007485097158417399
Position 42304: 0.007482638127765255
Position 6345: 0.0072327459384945066
Position 8074: 0.007103802955205232
Position 11842: 0.007014141065629079
Position 27365: 0.0067148043670125675
Position 36930: 0.006502657778490966
Position 626: 0.006383236875937863
Position 9115: 0.006289446280145072
Position 1482: 0.006086299835137366
Position 40016: 0.006078320643590503
Position 37810: 0.005834358842811403
Position 11279: 0.005768460187500153
Position 1672: 0.005631034938667985
Position 16782: 0.005610184353873421
Position 365: 0.005599794848484948
Position 3161: 0.005028722333865543
Position 761: 0.00498139352833501
Position 32082: 0.0049293694259556955
Position 10440: 0.00485488597878413
Position 39067: 0.004759698059157169
Position 20784: 0.004730592628842643
Position 646: 0.00469382916874733
Position 41213: 0.004671131222711966
Position 27318: 0.004530628066718994
Position 8410: 0.004485319402370531
Position 15940: 0.0044244240521591725
Position 39147: 0.0043922634932567215
Position 20808: 0.004335260111676125
Position 11247: 0.004332560982343247
Position 26754: 0.00429383057914507
Position 16623: 0.004236226976354532
Position 41263: 0.004181832173990632
Position 11587: 0.004165174293229761
Position 4901: 0.003921218529522421
Position 1280: 0.003916592777926234
Position 36627: 0.0038431756742654754
Position 10753: 0.0037951552767152455
Position 40036: 0.003697584823398827
Position 24478: 0.0035802256895296103
Position 11344: 0.003577712273089098
Position 1004: 0.0035042410530880586
Position 31049: 0.0033944785714307936
Position 39916: 0.0033507887249304784
Position 5553: 0.003206744145365137
Position 35558: 0.003125201443549884
Position 36955: 0.0030658542103341093
Position 4363: 0.0030571964028980915
Position 3356: 0.003038956173677085
Position 13907: 0.003021214169240919
Position 37009: 0.002999980677007967
Position 33798: 0.0029399743735134794
Position 8049: 0.0029290299088716035
Position 34162: 0.0028827226359473476
Position 41352: 0.002858810880781457
Position 5765: 0.0027376177535834343
Position 9268: 0.002706769330514098
Position 40358: 0.0026338269335961185
Position 11110: 0.0026294768382298917
Position 42750: 0.0026253389284804276
Position 36607: 0.002622869525317136
Position 15662: 0.002406654038571851
Position 35249: 0.0023069406490705668
Position 40858: 0.002222471685626878
Position 10828: 0.0022054989899737377
Position 41189: 0.0021582588814257845
Position 39480: 0.0021575666323870556
Position 1248: 0.002156263605947161
Position 3248: 0.002155556313935375
Position 11302: 0.0019505590366250514
Position 38537: 0.0018925341100261563
Position 8810: 0.001885405778657436
Position 40619: 0.0017648525065392143
Position 10803: 0.001762405342596998
Position 34213: 0.001759475174297911
Position 2209: 0.0017136029542186362
Position 12437: 0.0017083841577359455
Position 4395: 0.0016516944355566545
Position 1433: 0.0016504769285431956
Position 42335: 0.0016183555359857572
Position 20678: 0.0016076787804341444
Position 15599: 0.001605727700265396
Position 38401: 0.0015504940711709326
Position 2968: 0.001510483756116922
Position 39809: 0.001491947342572513
Position 40352: 0.0014319689263579578
Position 2971: 0.0013115170359290801
Position 2303: 0.0012991098399805043
Position 3093: 0.0012938446634715647
Position 33759: 0.0012761241913811765
Position 41656: 0.0012675749420891767
Position 17706: 0.0012435180717938349
Position 17680: 0.001230018204610106
Position 5212: 0.0012069264395779167
Position 5191: 0.0011832634842367706
Position 36952: 0.0011788643401984993
Position 14285: 0.0011677882306117286
Position 655: 0.0011551195902420974
Position 41572: 0.0011474745513170325
Position 33490: 0.001080514471124274
Position 19853: 0.0010478822203185514
Position 858: 0.00104593560030116
Position 1081: 0.0010233293632729516
Position 13855: 0.001019387520462466
Position 8353: 0.0009992169584374015
Position 14415: 0.0009983585155349556
Position 15757: 0.0009846572860576907
Position 34796: 0.0009730279995780501
Position 9311: 0.00097263147262984
Position 42209: 0.0009615339923653029
Position 41520: 0.0009366115265002364
Position 40545: 0.000921942826379564
Position 38953: 0.0009027199648228402
Position 4875: 0.0008866819153905343
Position 4703: 0.0008845158817714235
Position 42833: 0.0008776609042773606
Position 2212: 0.0008750829393641465
Position 7650: 0.000874864870520532
Position 1199: 0.0008646445394522125
Position 9686: 0.0008335436299164189
Position 32699: 0.0008267800850885342
Position 9652: 0.0008229340055355403
Position 827: 0.0008121816961410546
Position 1261: 0.0008041197800909643
Position 3632: 0.0007802199348461581
Position 37782: 0.0007672614677585871
Position 1120: 0.0007526727918970986
Position 42512: 0.0007371938323763064
Position 39572: 0.0007270542508284916
Position 42754: 0.000708740008748643
Position 32058: 0.0007035308873845636
Position 4336: 0.0006997474799456231
Position 2047: 0.0006956621914385808
Position 7736: 0.0006799816314251716
Position 1928: 0.0006559882739639523
Position 40325: 0.0006191119641639458
Position 40405: 0.0006167987885687529
Position 13859: 0.0006075695009203358
Position 10270: 0.0005897805517250344
Position 2367: 0.0005854935023731401
Position 16482: 0.0005826273681590089
Position 38473: 0.0005703455484436378
Position 10949: 0.0005642094307096916
Position 3251: 0.0005605114251917862
Position 424: 0.0005383305881113328
Position 40570: 0.0005367825864233032
Position 39965: 0.0005283790482051383
Position 32998: 0.000522303483450197
Position 7435: 0.000518560590746648
Position 41355: 0.00048554927005342845
Position 32524: 0.00047484410602174844
Position 12194: 0.0004398581976336429
Position 9426: 0.0004302664044952505
Position 925: 0.00042366693302123596
Position 32303: 0.0004188999833252436
Position 13669: 0.0003914877681265929
Position 10960: 0.00039040818694544715
Position 41195: 0.0003767275333007269
Position 40706: 0.0003494628303004453
Position 42018: 0.00034598675466217634
Position 38999: 0.00034347663668618235
Position 35734: 0.00032741846276122013
Position 24517: 0.00032551235962963133
Position 2121: 0.00032367939603407647
Position 5262: 0.0003210604401345032
Position 42082: 0.0003191450752181597
Position 15209: 0.00031565397904350945
Position 9556: 0.0003116065871562089
Position 15731: 0.0003114245687165383
Position 17208: 0.0003054685706789495
Position 23830: 0.00029394973479957064
Position 2505: 0.000290130673041564
Position 11477: 0.00028092228479145443
Position 35650: 0.00027473177256883894
Position 2547: 0.0002667480214936561
Position 1049: 0.0002632196841517909
Position 40391: 0.0002606805001375825
Position 1290: 0.0002569786326148315
Position 9205: 0.0002538235045237286
Position 15669: 0.00025250439239494176
Position 37446: 0.00024794670207666983
Position 10523: 0.00024569351970961677
Position 39782: 0.00024385419920037023
Position 7524: 0.00024015162457810129
Position 1490: 0.00023983130819555266
Position 2544: 0.0002394067343072127
Position 11125: 0.00023449638590309404
Position 40195: 0.00023337598106743779
Position 7332: 0.00023055214227909134
Position 12357: 0.00022760850656996
Position 2364: 0.0002247113165417373
Position 13292: 0.0002166205630002589
Position 8211: 0.00020846999576190254
Position 6906: 0.0001960550889160089
Position 42856: 0.0001932199295926487
Position 12360: 0.000188530717360849
Position 10394: 0.0001717981961714514
Position 10354: 0.0001677253805831381
Position 1303: 0.00015929899727791017
Position 13953: 0.0001569419775733817
Position 39599: 0.00015460939477592164
Position 39283: 0.00015382480539519563
Position 40786: 0.0001407905794352413
Position 8816: 0.00013621834970798795
Position 38845: 0.00013043267730983562
Position 1161: 0.00012839568972726473
Position 17314: 0.00012630187709644218
Position 14421: 0.00012205116796240203
Position 8597: 0.00012072336963671792
Position 40709: 0.00011954093769583072
Position 13533: 0.00011936719617698683
Position 8214: 0.00011775026371891219
Position 2394: 0.000116534078742002
Position 37371: 0.00011341304554182563
Position 2071: 0.0001123528516640414
Position 39008: 0.00011218901872912866
Position 607: 0.0001121306592481835
Position 9500: 0.00011136296241784208
Position 14445: 0.00011010225378130329
Position 2831: 0.0001066694647767175
Position 629: 0.00010552790128696487
Position 32018: 0.00010380907300664478
Position 7806: 0.00010314097526589467
Position 8975: 0.00010271556416943892
Position 40213: 9.849286409242171e-05
Position 7830: 9.468220919255789e-05
Position 24164: 8.922835565474054e-05
Position 8293: 8.888468192497844e-05
Position 1774: 8.82642279514318e-05
Position 7860: 8.430970347443472e-05
Position 17846: 8.187313695832234e-05
Position 12503: 7.655377482011062e-05
Position 9032: 7.483049227236679e-05
Position 39861: 7.441261997988171e-05
Position 8853: 7.286024594065484e-05
Position 16588: 6.491499589572912e-05
Position 39804: 6.480746233067147e-05
Position 38442: 6.316109477995067e-05
Position 7884: 6.212554754027833e-05
Position 11817: 6.173016524896019e-05
Position 7521: 5.936396178399755e-05
Position 37171: 5.251429011762508e-05
Position 37479: 5.139029433799969e-05
Position 39368: 5.0134686245756873e-05
Position 970: 4.780285398961058e-05
Position 20385: 4.543726484318032e-05
Position 8984: 4.1846774953752345e-05
Position 9020: 4.079710355768189e-05
Position 11486: 4.07426410818686e-05
Position 796: 3.423819517283748e-05
Position 883: 2.9339790994447023e-05
Position 37130: 2.506274342571989e-05
Position 35933: 2.1668690131734885e-05
Position 20974: 1.7674080390302885e-05
Position 10581: 1.700880262003922e-05
Position 20729: 1.617920715513138e-05
Position 559: 1.4544911443572036e-05
Position 472: 1.4538456415393242e-05
Position 8668: 1.4476478158082595e-05
Position 7489: 1.4425184755989147e-05
Position 7739: 1.4180815118355293e-05
Position 563: 1.4107100747699712e-05
Position 7466: 1.313427058507072e-05
Position 397: 1.2423447211109974e-05
Position 1129: 1.0126239089226713e-05
Position 8611: 9.919449041731529e-06
Position 7680: 9.443975530505542e-06
Position 1019: 9.42308367558528e-06
Position 933: 9.32901097662537e-06
Position 9124: 8.930083200439267e-06
Position 37405: 8.436471560096034e-06
Position 779: 8.14042342872838e-06
Position 7312: 8.11677718095499e-06
Position 7328: 7.884258613804616e-06
Position 892: 6.302483328659725e-06
Position 35890: 6.280275279019729e-06
Position 13817: 6.221620893845557e-06
Position 895: 6.022603636950563e-06
Position 9535: 5.884432772229108e-06
Position 8744: 5.785436842603749e-06
Position 1311: 5.751808960636815e-06
Position 862: 5.2844258766277675e-06
Position 1007: 5.279967748999756e-06
Position 1799: 5.081257440171283e-06
Position 318: 5.049335395379361e-06
Position 8444: 4.572600261010163e-06
Position 314: 4.399402647378654e-06
Position 8240: 4.151287466627228e-06
Position 8148: 4.093920343500228e-06
Position 394: 3.7773737268340757e-06
Position 2234: 3.589450133413088e-06
Position 11671: 3.3777592555283476e-06
Position 1132: 3.3598643768535222e-06
Position 8946: 3.329363558100956e-06
Position 36534: 3.262644918321549e-06
Position 12451: 3.1666363813440703e-06
Position 578: 3.164588772175241e-06
Position 8425: 3.1247230724797834e-06
Position 1930: 3.0280538930833555e-06
Position 15493: 3.0034237241324776e-06
Position 13629: 2.8449164998399656e-06
Position 9059: 2.7996197876220137e-06
Position 7325: 2.605759393611497e-06
Position 8307: 2.528297840165585e-06
Position 1013: 2.4325434843374268e-06
Position 8055: 2.3670574004778297e-06
Position 8723: 2.297986629875527e-06
Position 403: 2.0816022245358213e-06
Position 7655: 2.060418428308898e-06
Position 13091: 1.9583332818605366e-06
Position 8618: 1.930118141194786e-06
Position 2145: 1.7821853282893113e-06
Position 1724: 1.6208229930548787e-06
Position 13646: 1.5552699437765002e-06
Position 7751: 1.4354275010644585e-06
Position 13026: 1.4353621541838625e-06
Position 1967: 1.4294594888316272e-06
Position 32139: 1.373310868826006e-06
Position 13050: 1.3288454428483626e-06
Position 7554: 1.274794663281988e-06
Position 1376: 1.2329140220395079e-06
Position 238: 9.540772653680971e-07
Position 16427: 9.465327766754392e-07
Position 8457: 9.313388460630006e-07
Position 9194: 8.425726814063472e-07
Position 16512: 8.38545444619171e-07
Position 12218: 8.148706219624513e-07
Position 597: 8.086883777180769e-07
Position 1099: 7.079436143927327e-07
Position 2429: 5.909904038180987e-07
Position 1029: 5.817942380333627e-07
Position 775: 5.362646302019589e-07
Position 935: 5.02488770097359e-07
Position 1092: 4.908374078740364e-07
Position 274: 4.87634259371905e-07
Position 594: 4.395642088286822e-07
Position 121: 3.8738311014696135e-07
Position 584: 3.4713438981237193e-07
Position 7608: 3.1174045901154816e-07
Position 16879: 3.0796653994311953e-07
Position 85: 2.8210871811115575e-07
Position 1409: 2.3355428102607164e-07
Position 9090: 1.9320973374487056e-07
Position 127: 1.4999391058808587e-07
Position 483: 1.3226342742991333e-07
Position 9335: 9.604347710710238e-08
Position 94: 5.589628602787143e-08
Position 8131: 5.136114740857233e-08
Position 901: 2.8757844011891994e-08
Position 1088: 2.746750162387822e-08
Position 8172: 2.723997104059896e-08
Position 178: 2.2352744660274477e-08
Position 791: 2.1650555387036902e-08
Position 210: 1.4278320606330308e-08
Position 7996: 7.070869095434721e-09
Position 280: 6.485632214622516e-09
Position 20752: 3.757450702660486e-09
Position 35493: 3.4196553019835587e-09
Position 784: 3.2560046544902194e-09
Position 8429: 2.3654572599343864e-09
Position 152: 6.091298771090984e-10
Position 286: 3.922082982722686e-10
Position 188: 3.6649042135342677e-10
Position 247: 3.12710988849627e-10
Position 139: 1.3480833569787248e-10
Position 218: 9.871833802852746e-11
Position 154: 3.407128567534605e-11
Position 99: 8.719548014786205e-12
Position 222: 7.280547729115897e-12
