Gene = CAAP1
Position 747: 1.9926413492393787e-08
Position 823: 1.645826176115104e-08
Position 590: 1.1618589435600894e-08
Position 4968: 1.0372585182232056e-08
Position 3: 9.439735077926423e-09
Position 5788: 7.064096382878532e-09
Position 323: 6.7491932225978374e-09
Position 1096: 5.650568681476904e-09
Position 1324: 5.112421912788498e-09
Position 1134: 4.859503309344844e-09
Position 270: 4.223728097597938e-09
Position 1532: 3.924971497198592e-09
Position 1155: 3.6202068575256872e-09
Position 1676: 3.544391777946105e-09
Position 278: 2.7175299338745315e-09
Position 1261: 2.557928409658394e-09
Position 1188: 2.501124828712531e-09
Position 1776: 2.4131945502784094e-09
Position 659: 2.0592232575387736e-09
Position 1582: 1.8159419717281351e-09
Position 1642: 1.743825429873439e-09
Position 1296: 1.457267889504246e-09
Position 1736: 1.4372094082579143e-09
Position 1785: 1.1144264898058807e-09
Position 1797: 1.0913945563225464e-09
Position 1280: 9.998387528535503e-10
Position 684: 9.526834294798666e-10
Position 567: 8.970322480099076e-10
Position 933: 4.284920455708514e-10
Position 827: 3.6927232435235385e-10
Position 893: 3.55436867641986e-10
Position 7279: 3.49831401188064e-10
Position 569: 1.7662140027719852e-10
Position 9421: 8.123520876956685e-12
Position 528: 1.6994989674340982e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 31664: 0.9493714605849636
Position 6615: 0.9433599766141221
Position 23300: 0.9047169616824021
Position 5081: 0.7709116517682144
Position 31838: 0.6068542927141561
Position 7918: 0.5802662899302611
Position 23870: 0.5498167796068987
Position 6233: 0.5079988191886465
Position 5290: 0.4722513327823205
Position 4379: 0.4262948137331946
Position 5339: 0.3386966107729819
Position 7901: 0.24579672703390706
Position 7887: 0.17155585234018605
Position 24369: 0.15712644372158877
Position 24450: 0.13606643791055578
Position 32020: 0.13096991693196774
Position 24422: 0.11807204130086452
Position 32951: 0.0829717963372385
Position 6393: 0.07182678578659499
Position 4308: 0.06549029524730209
Position 2440: 0.043373562582951095
Position 5595: 0.039673323445363944
Position 23801: 0.03956430890498914
Position 24257: 0.035458921443152665
Position 6377: 0.03498836228429925
Position 34777: 0.0344973192888876
Position 5324: 0.03130488740892241
Position 4696: 0.023743507537293613
Position 34932: 0.023184161182862508
Position 4454: 0.021991511451060514
Position 4230: 0.021561955946639146
Position 6429: 0.021128526157425036
Position 33814: 0.018813343817913313
Position 4628: 0.017225218672832165
Position 2436: 0.014879925590747033
Position 4448: 0.013925524623641798
Position 6820: 0.01140442425069149
Position 6906: 0.010911307092417987
Position 33002: 0.01015155876401728
Position 5135: 0.009249988263829346
Position 29480: 0.009094919983877736
Position 7148: 0.008592652828059827
Position 4349: 0.008574185243702995
Position 4393: 0.008512244233281084
Position 5393: 0.00823140670894547
Position 5103: 0.0071499804502019836
Position 26367: 0.006365768657741992
Position 6316: 0.005980174058156432
Position 27307: 0.00572998620229315
Position 4723: 0.00522471224168372
Position 6559: 0.004800734306041891
Position 4433: 0.004623362357870006
Position 2372: 0.004188247516154437
Position 1025: 0.0035787605916551574
Position 5757: 0.0033209457054358027
Position 5619: 0.0033006543594521916
Position 6855: 0.0033000848944432287
Position 5450: 0.003183658741190503
Position 6048: 0.0031808411935038768
Position 2460: 0.003087174897418466
Position 24857: 0.002905645916095857
Position 4983: 0.002794344693229521
Position 4415: 0.002754580728427735
Position 3392: 0.0025305340236124116
Position 4837: 0.002422896517369339
Position 2409: 0.002388972651435853
Position 3554: 0.002373123335185924
Position 7035: 0.0023461203235971206
Position 7839: 0.0023093892733127078
Position 6450: 0.00213231445853865
Position 1862: 0.001997762365865046
Position 6338: 0.0018345506694813737
Position 24860: 0.0016886494230397724
Position 6867: 0.0016463881709609936
Position 4153: 0.0015867097097508774
Position 4713: 0.0015461359925551476
Position 750: 0.001527851321108702
Position 4387: 0.0014975519467438608
Position 4737: 0.0014942349779424983
Position 5346: 0.0013530778707851795
Position 6651: 0.0013501726236773075
Position 2238: 0.0011705842538396805
Position 5341: 0.0010358962123992374
Position 5360: 0.001024731352151394
Position 3885: 0.0009543535183751385
Position 6628: 0.0009543021214520142
Position 6470: 0.0009057599191611411
Position 4511: 0.0008912680646847641
Position 7411: 0.0008900351841483091
Position 6205: 0.0008580462897669374
Position 5411: 0.0008493305717646816
Position 2652: 0.0008413629869040931
Position 5693: 0.0008229530058240926
Position 18406: 0.0008229462071331233
Position 3172: 0.0007767370070744558
Position 3413: 0.0007113751282037849
Position 4313: 0.0007065883284578191
Position 6239: 0.0006900337971882907
Position 5783: 0.0006630290385435369
Position 7197: 0.0006314552888977734
Position 6458: 0.0006157956280840051
Position 2943: 0.0005800472217486818
Position 4244: 0.0005704371332027307
Position 1625: 0.0005365396240976622
Position 4855: 0.0005156324951371005
Position 2510: 0.0004841361686588302
Position 5174: 0.0004819090348568432
Position 17394: 0.0004725520100296857
Position 1707: 0.0004587452120785278
Position 5759: 0.0004273317943278891
Position 4322: 0.0004172395040617975
Position 4936: 0.00041300905175210037
Position 2600: 0.0004113003632879267
Position 5676: 0.0004105718927680702
Position 7228: 0.00040861648168456744
Position 10155: 0.00040355339011274947
Position 4466: 0.00039518751881291317
Position 2024: 0.00039370427465726474
Position 8219: 0.00035612349958718934
Position 4651: 0.00034944709330539864
Position 7181: 0.00034895531856892094
Position 5007: 0.0003438904885745391
Position 4491: 0.00032812477461528127
Position 10025: 0.00032737028457813407
Position 4062: 0.0003107960191985658
Position 4548: 0.0002909703944457726
Position 3388: 0.00027850518656594544
Position 821: 0.0002594985924495817
Position 1219: 0.0002505078876238008
Position 10494: 0.0002380304656438517
Position 5993: 0.00023314706875980247
Position 1532: 0.00022428399673342573
Position 6738: 0.0002208248047600137
Position 18002: 0.0002178386303540571
Position 4958: 0.00020468889631755969
Position 10340: 0.0002017586438439443
Position 5397: 0.00019787602137695597
Position 676: 0.0001965046942430239
Position 4113: 0.00018871945161431187
Position 17975: 0.00018144356469759195
Position 16404: 0.00017962595965192947
Position 7086: 0.0001717825755431238
Position 2027: 0.00016810678206389293
Position 5196: 0.00016526640908386448
Position 1886: 0.00016115890277151448
Position 2694: 0.000159017910290427
Position 5833: 0.0001581028447703251
Position 6520: 0.0001570797607514887
Position 6822: 0.00015367132275360853
Position 17890: 0.00015278314107501967
Position 8185: 0.00014787989764241215
Position 6754: 0.00014593273637592683
Position 7250: 0.00014011371467927573
Position 19455: 0.00013708556648760287
Position 5357: 0.0001343073512639762
Position 18604: 0.00012568682061968957
Position 10751: 0.0001235267171631662
Position 1382: 0.00012214603452414844
Position 5491: 0.00011595677797585118
Position 5601: 0.0001140595086696044
Position 16380: 0.00010879111681133137
Position 13149: 0.00010100019279692091
Position 7236: 0.00010073521592871302
Position 2344: 0.00010070863558319176
Position 3531: 0.00010029065289358351
Position 6096: 9.961751753719263e-05
Position 10315: 9.387075949061196e-05
Position 6631: 9.342084656751479e-05
Position 3831: 9.293666251337944e-05
Position 4941: 8.931199774364703e-05
Position 14407: 8.727289810995602e-05
Position 13554: 8.684385742213856e-05
Position 834: 8.68195551099755e-05
Position 4201: 8.563214169284043e-05
Position 2670: 8.559378850876348e-05
Position 6261: 8.450988663575939e-05
Position 893: 8.349370203103478e-05
Position 5434: 8.27439243888489e-05
Position 6690: 8.095251086487526e-05
Position 4098: 8.033676661323974e-05
Position 17425: 7.52230973081905e-05
Position 1140: 7.166665858848286e-05
Position 3912: 6.972804507041435e-05
Position 9698: 6.967430625303274e-05
Position 11862: 6.785678911843429e-05
Position 16430: 6.478881577509647e-05
Position 3580: 6.459169156406925e-05
Position 6657: 6.29814453509302e-05
Position 771: 5.985265165148032e-05
Position 10767: 5.909850423857829e-05
Position 3785: 5.7177280124547315e-05
Position 321: 5.312477741182884e-05
Position 270: 4.993661101554318e-05
Position 540: 4.894627466215239e-05
Position 2789: 4.89034317745014e-05
Position 841: 4.6919742059512446e-05
Position 17390: 4.531799023041233e-05
Position 15501: 4.362321406249736e-05
Position 388: 3.783236553399313e-05
Position 10623: 3.649049276553268e-05
Position 2272: 3.24770859765036e-05
Position 1278: 3.2385346794574044e-05
Position 13992: 3.082917140720912e-05
Position 9672: 3.08290382669696e-05
Position 12382: 2.9920368925792623e-05
Position 870: 2.9631896068402e-05
Position 3195: 2.9203796372091733e-05
Position 8670: 2.755594437452604e-05
Position 521: 2.7123559079837033e-05
Position 9135: 2.710723752351522e-05
Position 5021: 2.645066130098134e-05
Position 4570: 2.5906477051458682e-05
Position 8106: 2.479692338281324e-05
Position 5255: 2.3304046131521393e-05
Position 14948: 2.2570812099992413e-05
Position 10287: 2.2067143058925228e-05
Position 1942: 2.1203792108027814e-05
Position 14017: 2.0971582589114737e-05
Position 13956: 1.97501987543225e-05
Position 2627: 1.9658499553362232e-05
Position 2939: 1.953567545779548e-05
Position 10647: 1.9454176096144638e-05
Position 14989: 1.9398291557290927e-05
Position 9206: 1.932075105329309e-05
Position 8758: 1.852270795005594e-05
Position 10231: 1.8353499384989167e-05
Position 1732: 1.8300709885695502e-05
Position 6003: 1.7930024828164297e-05
Position 369: 1.704066995081642e-05
Position 12573: 1.6710467997436405e-05
Position 1373: 1.6001170462445867e-05
Position 5199: 1.439932684686046e-05
Position 8225: 1.4290606543620245e-05
Position 5453: 1.4181355246334186e-05
Position 5252: 1.3537501026069124e-05
Position 7341: 1.32867831543646e-05
Position 2378: 1.3284677447376288e-05
Position 7361: 1.2291523705851922e-05
Position 2718: 1.223315115248178e-05
Position 9961: 1.217383545571803e-05
Position 4004: 1.1733111087659202e-05
Position 11325: 1.1565684332829358e-05
Position 14260: 1.1443022513834805e-05
Position 17092: 1.1409481342384093e-05
Position 16970: 1.137596688757129e-05
Position 12897: 1.023749974104333e-05
Position 13252: 1.0121442335946202e-05
Position 11397: 1.0117606122968106e-05
Position 2963: 9.980649439658968e-06
Position 13419: 9.843722442878202e-06
Position 4027: 9.713481165848413e-06
Position 16130: 9.520194969538026e-06
Position 10874: 9.487545841202276e-06
Position 11204: 9.22155159693066e-06
Position 8640: 9.01080700510607e-06
Position 3102: 8.98695301597906e-06
Position 1079: 8.721032339799851e-06
Position 8393: 8.333885464347958e-06
Position 6886: 8.07416734482449e-06
Position 505: 7.806576201850017e-06
Position 13208: 7.220398956208451e-06
Position 12758: 7.149304830041296e-06
Position 11050: 6.6464699528615715e-06
Position 10264: 6.571728181226727e-06
Position 15514: 6.4813190965945925e-06
Position 8564: 6.4071428812398146e-06
Position 3334: 5.57885539260304e-06
Position 3209: 5.1494028745460595e-06
Position 11580: 5.02852554008428e-06
Position 472: 4.796161831813098e-06
Position 391: 4.726159036324348e-06
Position 1868: 4.458055985124703e-06
Position 15104: 4.445314813956596e-06
Position 8689: 4.412882675549588e-06
Position 2486: 4.340288110835685e-06
Position 7463: 4.142058049537244e-06
Position 11768: 3.997259808049017e-06
Position 2004: 3.856678363704403e-06
Position 10601: 3.856615394766023e-06
Position 11688: 3.7836712299806325e-06
Position 9569: 3.6981536702581874e-06
Position 2029: 3.667202328867612e-06
Position 9032: 3.5969817813072416e-06
Position 11383: 3.1944444989787065e-06
Position 10234: 3.1892825838027807e-06
Position 10164: 3.112052853397882e-06
Position 10944: 3.0888834387426036e-06
Position 10791: 3.017098222466946e-06
Position 13842: 2.8301536897997504e-06
Position 922: 2.8030405172003716e-06
Position 1681: 2.6835051038391473e-06
Position 13664: 2.6087895551724697e-06
Position 5705: 2.56410274910003e-06
Position 13615: 2.5428345116379005e-06
Position 9327: 2.3891811265936895e-06
Position 8192: 2.3457554172608785e-06
Position 1630: 2.28805647415635e-06
Position 10372: 2.2745016934109483e-06
Position 9420: 2.2647365952831203e-06
Position 9546: 1.5667617457159224e-06
Position 9511: 1.5223023373691259e-06
Position 8065: 1.4908372881276728e-06
Position 9281: 1.324517828529522e-06
Position 8171: 1.2925475874133665e-06
Position 8416: 1.2408306189783552e-06
Position 11350: 1.2319418776574036e-06
Position 4169: 1.1920581609640288e-06
Position 8675: 1.1694342570441453e-06
Position 11271: 9.960200080992115e-07
Position 10853: 8.41830723840639e-07
Position 2049: 8.082956198808725e-07
Position 10814: 7.437323437157147e-07
Position 2208: 6.590041646603816e-07
Position 8164: 6.543447722258581e-07
Position 5431: 6.176555089618411e-07
Position 8312: 6.053419394916212e-07
Position 9448: 5.842445043132313e-07
Position 1711: 5.309476208397361e-07
Position 2168: 5.189632301111606e-07
Position 8327: 5.182864752244006e-07
Position 1960: 4.5542138940378716e-07
Position 2104: 4.1047493322439655e-07
Position 9849: 4.071027459435627e-07
Position 988: 3.933176738253879e-07
Position 1790: 3.663748012591884e-07
Position 8252: 2.7498893461099705e-07
Position 7795: 2.4552960278139143e-07
Position 9682: 2.096806308764105e-07
Position 490: 1.7042391316313663e-07
Position 956: 1.6745409509597745e-07
Position 714: 1.6736968781121158e-07
Position 2534: 1.4521847005426385e-07
Position 1296: 1.3478100417158832e-07
Position 303: 9.583765888411179e-08
Position 979: 8.896808420376405e-08
Position 1750: 8.689773465804075e-08
Position 6912: 8.018315788675485e-08
Position 333: 7.622886170402697e-08
Position 590: 7.15661146513603e-08
Position 1324: 6.482366251062519e-08
Position 457: 6.178535343776807e-08
Position 7779: 6.12566600497165e-08
Position 445: 5.882322651017177e-08
Position 1923: 5.652201845397368e-08
Position 8249: 5.396528076713609e-08
Position 1390: 4.0215993016807855e-08
Position 1439: 3.956691670805458e-08
Position 1482: 3.3805065614927955e-08
Position 773: 3.0933562656056164e-08
Position 1093: 2.7873406857249407e-08
Position 442: 2.3090127075594777e-08
Position 276: 2.0905344839610882e-08
Position 2680: 2.0588567538629013e-08
Position 346: 2.0166824272877803e-08
Position 318: 1.9990474454113472e-08
Position 3105: 1.8822195528551306e-08
Position 2053: 1.590666751329206e-08
Position 9427: 1.1983197017521668e-08
Position 2578: 9.396945605640342e-09
Position 823: 6.000186554107866e-09
Position 189: 4.828816426387009e-09
Position 8114: 3.6442129865274594e-09
Position 8343: 1.3158236509066078e-09
Position 8710: 1.2943843269624661e-09
Position 2472: 1.1207942399632607e-09
Position 2275: 1.0355871652564405e-09
Position 1972: 7.115993122627887e-10
Position 1984: 7.013481145803218e-10
Position 1280: 6.626794288439406e-10
Position 1427: 3.881774210466614e-10
Position 8348: 3.4229553505705143e-10
Position 1657: 3.1233433015610015e-10
Position 994: 2.755926740906176e-10
Position 1736: 2.3238500723474518e-10
Position 1064: 2.0611622497766482e-10
Position 1536: 1.8660626156439784e-10
Position 695: 1.2852484593493729e-10
Position 8118: 9.993468914002014e-11
Position 1399: 9.534633382476246e-11
Position 798: 8.128880831633599e-11
Position 152: 8.023103054162656e-11
Position 294: 4.069745728524411e-11
Position 246: 4.0264635084320774e-11
