Gene = NDUFAF3
Position 1820: 0.009101057429124816
Position 1038: 0.008834851734766998
Position 2084: 0.006777168478370777
Position 2401: 0.004918013409054479
Position 1131: 0.004393634674759957
Position 1839: 0.0038324246423467423
Position 1866: 0.002542588184034898
Position 1416: 0.0019457293093466073
Position 2371: 0.001834192835750603
Position 474: 0.0015720287970900867
Position 320: 0.0012854881268555603
Position 339: 0.0007792795766542575
Position 981: 0.0006547872797352162
Position 416: 0.0006354316854640072
Position 2169: 0.0006248160609396931
Position 702: 0.0004998391706028822
Position 932: 0.00040911923659730837
Position 958: 0.000391783726862745
Position 1064: 0.00037924958923696983
Position 1801: 0.0003622869325049025
Position 754: 0.00034674944993287485
Position 1050: 0.0003412883972657457
Position 1705: 0.00028174845979579255
Position 524: 0.0002784419104805451
Position 302: 0.00025260927646829703
Position 2304: 0.00023493078622818347
Position 1013: 0.00022811591623404914
Position 2150: 0.0002201066820303539
Position 1425: 0.000217483226898843
Position 1804: 0.00019600657242208885
Position 2123: 0.00019343992732680053
Position 878: 0.00017516496437579854
Position 167: 0.00017329700728760134
Position 1202: 0.00017253409843580553
Position 317: 0.00016457287096438518
Position 361: 0.0001446728591939892
Position 1243: 0.00011599517461635258
Position 659: 0.00011441679890355122
Position 2380: 0.00011421043276812081
Position 987: 0.0001046969895668388
Position 2198: 0.0001022539587524007
Position 1636: 9.739440556979577e-05
Position 1844: 8.863388780500233e-05
Position 227: 8.81990551012077e-05
Position 1348: 7.55460370143481e-05
Position 1386: 6.713066255190013e-05
Position 1888: 6.429465619099331e-05
Position 1908: 6.258974344974078e-05
Position 527: 5.096371614910284e-05
Position 947: 4.642085395035215e-05
Position 848: 4.114650384876148e-05
Position 710: 3.68278608199828e-05
Position 1757: 3.4191513283494956e-05
Position 446: 3.290560393348453e-05
Position 1442: 3.243235734550323e-05
Position 1747: 2.897591572737515e-05
Position 1722: 2.6027671169684147e-05
Position 1521: 2.5345592403082747e-05
Position 635: 2.4871083264790478e-05
Position 1914: 2.4444496299894094e-05
Position 553: 2.302397615838983e-05
Position 608: 2.2046005440104126e-05
Position 721: 2.189670544307199e-05
Position 1251: 2.1408639300122818e-05
Position 924: 2.0955806645229133e-05
Position 2307: 1.285728507937794e-05
Position 1377: 1.2729229136856681e-05
Position 773: 1.2210201916298988e-05
Position 606: 1.1731033155564027e-05
Position 170: 1.0971134147657772e-05
Position 830: 1.0892749540465382e-05
Position 1718: 1.0825355699453963e-05
Position 1901: 1.0153634807517515e-05
Position 261: 9.913736111751782e-06
Position 372: 9.412442610110603e-06
Position 908: 8.485947213396414e-06
Position 1899: 6.482721372112927e-06
Position 811: 6.282817620382991e-06
Position 1959: 6.2197625874726775e-06
Position 1935: 6.054896781881992e-06
Position 90: 4.743946598725062e-06
Position 2344: 4.6700598408733126e-06
Position 1545: 4.537965827188097e-06
Position 2090: 3.956091947673372e-06
Position 1924: 3.833721913454913e-06
Position 2352: 3.2059548462719376e-06
Position 2003: 3.0013247632331747e-06
Position 2099: 2.890405140946115e-06
Position 1954: 2.8633909725868463e-06
Position 182: 2.540957997793461e-06
Position 2412: 2.3066792048788435e-06
Position 2332: 2.214053866884746e-06
Position 1646: 2.144078894822307e-06
Position 2457: 1.9821989106774336e-06
Position 1272: 1.2745670765385267e-06
Position 1931: 9.915362821354997e-07
Position 251: 9.320189029307799e-07
Position 1783: 8.059993456543621e-07
Position 1267: 7.977694708971696e-07
Position 2355: 7.192166025040826e-07
Position 124: 4.840478843766845e-07
Position 2019: 4.42997556828963e-07
Position 369: 3.8086714330675744e-07
Position 374: 2.423564711923178e-07
Position 105: 1.877186508952657e-07
Position 2015: 1.4332499557458986e-07
Position 798: 1.2461474199455651e-07
Position 388: 1.2085395952298198e-07
Position 1644: 1.1346538271590744e-07
Position 199: 9.413126650789288e-08
Position 129: 8.833100008226905e-08
Position 2459: 8.105708444462908e-08
Position 2409: 7.770369276260135e-08
Position 263: 6.777307570340537e-08
Position 514: 6.639596627058719e-08
Position 233: 6.597803278458945e-08
Position 665: 5.58310584921233e-08
Position 564: 3.7747366649120256e-08
Position 382: 2.6737609459594296e-08
Position 114: 2.0079549479274085e-08
Position 561: 1.268930071527202e-08
Position 99: 1.2333476087811993e-08
Position 276: 8.324169330816253e-09
Position 454: 2.8666465722090136e-09
Position 674: 5.743794309634751e-10
Position 728: 5.564526434627019e-10
Position 731: 5.098425727563327e-10
Position 126: 2.7447506415470517e-10
