Gene = RBSN
Position 4577: 7.82564645672174e-06
Position 8444: 6.643666370025194e-06
Position 23616: 4.894570300883258e-06
Position 1034: 4.3008202006112825e-06
Position 23249: 4.197924970177625e-06
Position 581: 2.89191254466608e-06
Position 4620: 2.6565475586171493e-06
Position 235: 2.0904534849137215e-06
Position 8813: 1.8362289046416068e-06
Position 1011: 1.7631590303858817e-06
Position 23633: 1.6973822546087825e-06
Position 919: 1.5880509858576048e-06
Position 1050: 1.5769771363507726e-06
Position 8477: 1.2650465073374234e-06
Position 22524: 1.2646661472745825e-06
Position 215: 3.801810220530487e-07
Position 1385: 3.4523789627614484e-07
Position 8841: 2.221828636583538e-07
Position 213: 2.1977592320594794e-07
Position 166: 1.8773407174797999e-07
Position 896: 1.7648602248952648e-07
Position 222: 1.209554061012752e-07
Position 340: 9.749886267474398e-08
Position 1340: 5.867412847215649e-08
Position 1235: 5.5490298090134065e-08
Position 173: 1.7405433556428405e-08
Position 712: 9.385949663652287e-09
Position 905: 5.264002770141284e-09
Position 101: 7.417235270483547e-10
Position 123: 6.756674600640795e-10
Position 112: 6.994713297165101e-16
Position 137: 2.4519267328372e-16
