Gene = MEIKIN
Position 18287: 0.0062015765614486
Position 2679: 0.006159769465433317
Position 34604: 0.006122723563201241
Position 262: 0.005984384756332236
Position 35737: 0.005537052315347746
Position 30053: 0.005507547781665752
Position 705: 0.005299499967562603
Position 36668: 0.0049271774650887275
Position 35985: 0.00468730923442993
Position 18308: 0.0044577654271421956
Position 11998: 0.004428784882692114
Position 38689: 0.004360978975320103
Position 26302: 0.0041822457039275744
Position 3638: 0.0041820588824199485
Position 35461: 0.0038314156469884965
Position 39694: 0.003719394311313025
Position 36109: 0.0033265826330694747
Position 14433: 0.0032329436209815217
Position 35531: 0.0029546870108351606
Position 37704: 0.002848919380011845
Position 18891: 0.002805344891852677
Position 35634: 0.002739511723538664
Position 36621: 0.0027150920603472035
Position 2165: 0.002653391375045572
Position 268: 0.0024800005945374
Position 3154: 0.002463771547874744
Position 403: 0.002277497797167539
Position 38418: 0.002196357039232617
Position 3026: 0.0020789623050721483
Position 4055: 0.0020229138455797628
Position 6972: 0.0019859400228661606
Position 2845: 0.0019503364064197158
Position 7104: 0.0019374754658482846
Position 3800: 0.0019258976593121131
Position 6115: 0.0017096790089323488
Position 7084: 0.0016334883482726245
Position 6723: 0.0014559403553883455
Position 38944: 0.0014398478851319432
Position 31321: 0.00143776454616975
Position 617: 0.001424589673240155
Position 956: 0.0012947911068289949
Position 35682: 0.0012459482355876115
Position 3208: 0.0012444273054536053
Position 6191: 0.0012352474319047711
Position 6137: 0.0011951496191392995
Position 3617: 0.0011527192023544713
Position 35280: 0.0011437962889817538
Position 2705: 0.0011216154721864224
Position 614: 0.0009748613228453931
Position 5865: 0.0009454840828267283
Position 26131: 0.0009046921737830407
Position 4146: 0.0008301363590638111
Position 36031: 0.0008032419066366175
Position 25632: 0.0007745706184080921
Position 13587: 0.0007571256602323616
Position 38745: 0.0006836355154968859
Position 859: 0.0006090741610523825
Position 752: 0.0005654695805241771
Position 965: 0.0005104879251579217
Position 3009: 0.0005087292147110732
Position 24684: 0.0005005676066160672
Position 390: 0.0004761489481632064
Position 28962: 0.00043473766898063053
Position 37185: 0.0004042942785657866
Position 14397: 0.00036484664337275914
Position 869: 0.00035225669066200833
Position 638: 0.00033792854530414747
Position 31996: 0.00032354065872518587
Position 2253: 0.00026223445984724174
Position 5559: 0.0002583575701053696
Position 725: 0.0002483512430536959
Position 12631: 0.00023898469096315974
Position 36307: 0.00022504638468922997
Position 3385: 0.00022494365839315102
Position 1594: 0.00021956015758420937
Position 2939: 0.00016586932985143617
Position 25450: 0.0001585861879268086
Position 2628: 0.0001492397723778738
Position 3184: 0.0001488120893603181
Position 456: 0.00014634603804874736
Position 28137: 0.00014353966493240754
Position 3644: 0.00010382268019513073
Position 28927: 0.00010205674217362288
Position 655: 9.614367285945632e-05
Position 816: 8.897834086605778e-05
Position 2267: 7.625786144380393e-05
Position 30977: 7.559517787153334e-05
Position 2139: 7.256161690968306e-05
Position 2301: 6.365403373186956e-05
Position 29546: 5.4971176077996035e-05
Position 1054: 4.583326696906042e-05
Position 709: 4.1701957003659024e-05
Position 377: 4.0982400954318665e-05
Position 32138: 4.0599021808476976e-05
Position 486: 3.871445523236135e-05
Position 731: 3.551382543787202e-05
Position 5591: 3.248869423660697e-05
Position 3092: 3.165356606767116e-05
Position 13629: 2.9636094683132315e-05
Position 493: 2.7874403353971853e-05
Position 12670: 2.5057000401119182e-05
Position 542: 2.472737246669569e-05
Position 1614: 2.459859116329772e-05
Position 2169: 2.4405754112537116e-05
Position 3354: 2.4171379148314025e-05
Position 1590: 2.3623919748464836e-05
Position 298: 2.315379961215051e-05
Position 26743: 2.2102484403078545e-05
Position 3586: 2.0256877950373094e-05
Position 277: 2.017351570713372e-05
Position 12519: 1.9348816926430198e-05
Position 304: 1.8128642699370296e-05
Position 133: 1.7599079988601045e-05
Position 25283: 1.5396566954588247e-05
Position 889: 1.4528134318034577e-05
Position 282: 1.3506361312912722e-05
Position 587: 1.3374280248581697e-05
Position 3309: 1.331838294496733e-05
Position 29439: 1.2177220824948546e-05
Position 990: 1.1447411633063899e-05
Position 1212: 1.0935289109083397e-05
Position 180: 1.056441317652358e-05
Position 2228: 1.0420984030234435e-05
Position 25703: 1.0121088694483751e-05
Position 24640: 9.478590491394996e-06
Position 24118: 8.438093291095372e-06
Position 1135: 8.305491255914682e-06
Position 24583: 8.12612022892923e-06
Position 458: 7.1901893837390036e-06
Position 6216: 6.238582241279137e-06
Position 463: 6.021705845078889e-06
Position 1187: 6.006627241007447e-06
Position 23988: 5.34579899912127e-06
Position 3223: 4.63579324809362e-06
Position 24044: 4.113481931736556e-06
Position 225: 4.083400720091436e-06
Position 327: 3.485692754051503e-06
Position 878: 3.183075572199287e-06
Position 25996: 3.048132672018037e-06
Position 641: 1.9928449415905654e-06
Position 2150: 1.4654799874427112e-06
Position 21423: 1.0117831887753475e-06
Position 288: 6.483160586331314e-07
Position 2755: 4.0540804970979253e-07
Position 14639: 3.803125390030039e-07
Position 137: 3.261932056242774e-07
Position 13067: 2.3575631119866737e-07
Position 15718: 2.061375648758023e-07
Position 15428: 1.9647714185080598e-07
Position 756: 1.9375698351963592e-07
Position 359: 1.775837862672014e-07
Position 574: 1.487312343834494e-07
Position 13272: 1.1981460798804588e-07
Position 231: 1.1008666759739912e-07
Position 16551: 9.497866668163658e-08
Position 12343: 9.014869595288756e-08
Position 120: 8.402154542686056e-08
Position 141: 7.950520122356197e-08
Position 13445: 7.448749590552357e-08
Position 332: 6.446163104896424e-08
Position 239: 6.08540250343848e-08
Position 469: 5.414498577048696e-08
Position 502: 5.163004472857203e-08
Position 499: 4.790426879925102e-08
Position 190: 3.837230890479696e-08
Position 550: 2.352989018371136e-08
Position 512: 2.3011315525558104e-08
Position 1482: 2.2642416112215172e-08
Position 516: 2.2106596793682042e-08
Position 1183: 2.1179737809089607e-08
Position 237: 2.074524541241679e-08
Position 1422: 1.9914215075863508e-08
Position 12937: 1.9693428259807283e-08
Position 1561: 1.920628789339584e-08
Position 12278: 1.8910648528011047e-08
Position 563: 1.80191320780024e-08
Position 157: 1.4751841485384575e-08
Position 598: 1.449863572005527e-08
Position 495: 1.42060346193322e-08
Position 159: 1.3111351473212252e-08
Position 760: 7.065049099315336e-09
Position 311: 3.5109635519277394e-09
Position 524: 2.203468637947205e-09
Position 557: 1.7656475217701803e-09
Position 959: 9.931388647047908e-10
Position 911: 6.17072222509142e-10
Position 520: 4.2297222797408883e-10
Position 504: 2.0751819842160184e-10
Position 150: 1.4182860165817257e-10
Position 152: 1.1469440735337846e-10
Position 861: 3.254447327651927e-11
Position 509: 5.8884497714595526e-12
Position 337: 4.392883877920612e-12
