Gene = RP11-201K10.3
Position 1638: 1.774249901303908e-07
Position 242: 1.7247394504186391e-07
Position 1722: 1.614693087847109e-07
Position 840: 1.5887267712513865e-07
Position 1831: 1.2990565272755417e-07
Position 693: 1.2834592175479334e-07
Position 167: 1.0670786855635034e-07
Position 967: 1.040830058935191e-07
Position 1900: 9.803567396281868e-08
Position 1936: 8.018787350838806e-08
Position 528: 5.7334836755453496e-08
Position 132: 4.6939830236284196e-08
Position 895: 4.380855196996326e-08
Position 160: 3.792506517679349e-08
Position 1399: 3.204992083131502e-08
Position 1384: 2.875101506351782e-08
Position 397: 2.4846498693174458e-08
Position 589: 2.4718479149926755e-08
Position 232: 2.311490337607748e-08
Position 1085: 1.4678379607216752e-08
Position 1018: 1.3790524722193463e-08
Position 1156: 1.284739478920908e-08
Position 1332: 7.881761452722956e-09
Position 1349: 4.0683380984037456e-09
Position 1854: 2.611490412790422e-09
Position 195: 3.5188124646435095e-11
Position 183: 3.380537864274811e-11
Position 229: 3.003107246702528e-11
Position 659: 1.9724931678603853e-11
Position 854: 1.770390405583591e-11
Position 486: 1.670049783767064e-11
Position 197: 1.5434695068816808e-11
Position 189: 1.228231253523544e-11
Position 534: 9.050129580196323e-12
Position 441: 5.919076875357022e-12
Position 202: 6.320825102471002e-13
Position 140: 6.035672877609179e-13
Position 150: 3.7737564735445246e-13
Position 1263: 4.606390242230439e-14
Position 547: 2.777412273269418e-17
Position 204: 2.3415834245534026e-17
