Gene = PLPPR5
Position 3095: 0.0021868348349254763
Position 610: 0.001985009651345148
Position 2499: 0.0019308569025036446
Position 9712: 0.0018727161192236964
Position 6289: 0.0017991043872141383
Position 7967: 0.0017661078389172075
Position 15127: 0.0017502649785505662
Position 2519: 0.0017107268303771914
Position 4183: 0.0016703068497745277
Position 11102: 0.0016541696352007636
Position 5358: 0.0016004468533931634
Position 4079: 0.0015601925963932822
Position 5500: 0.0015497079467928128
Position 10964: 0.001515300674666221
Position 12568: 0.0015027787448967066
Position 6698: 0.0014697538721245777
Position 12587: 0.0014588357628241224
Position 364: 0.001422152635700048
Position 8783: 0.001360887767854229
Position 2341: 0.0012856464817763609
Position 12369: 0.0012134316938951129
Position 4387: 0.0012064412633008956
Position 4777: 0.0011829633313511704
Position 7319: 0.0011761829781806918
Position 9914: 0.0011580964020479634
Position 687: 0.0010161793420078947
Position 2245: 0.0009703818224729931
Position 7344: 0.0009574159218413811
Position 8436: 0.0009345621332822104
Position 10485: 0.0009154704838884751
Position 8160: 0.0008927317420967603
Position 4738: 0.0008821781157683283
Position 4944: 0.0008676272218657794
Position 3889: 0.0008130107000513045
Position 10372: 0.0008042551203403971
Position 5429: 0.0007548210773202411
Position 9783: 0.0006543347422376831
Position 9978: 0.0006336119453286068
Position 4094: 0.0005751742416229812
Position 4680: 0.0005541062608269077
Position 9178: 0.0005472460739584724
Position 9672: 0.00053017536167405
Position 4119: 0.0005181289966930319
Position 5692: 0.0005180133113451225
Position 2516: 0.000493387217523465
Position 7138: 0.0004895460704427839
Position 7369: 0.0004873940532733306
Position 2318: 0.0004744012319675651
Position 4948: 0.00045137992502479967
Position 2148: 0.0004041174590548885
Position 11889: 0.0003934564809074709
Position 2384: 0.0003743441973528209
Position 3983: 0.00037021406901316406
Position 5423: 0.00034770676024432933
Position 11127: 0.00030096632986439194
Position 5484: 0.0002898114502530133
Position 5735: 0.00028902210347674177
Position 3246: 0.0002699397339824145
Position 10562: 0.0002362170892696332
Position 566: 0.00023416112178035843
Position 1074: 0.00023139186651833653
Position 9175: 0.00022898390408559492
Position 5586: 0.0002243496495474513
Position 9542: 0.0002140126393715802
Position 5664: 0.00020886653060242055
Position 4650: 0.00020765109588786576
Position 8995: 0.00020449672664144962
Position 4122: 0.00020449577310227866
Position 4223: 0.00020205619032179136
Position 6406: 0.00018202756915325526
Position 4814: 0.00017603009957855854
Position 344: 0.00016184546379682742
Position 4277: 0.00016082935656752057
Position 1316: 0.00014598913141393083
Position 6297: 0.00014477977366795272
Position 8647: 0.00013860459318675033
Position 3386: 0.00013546872351272935
Position 9135: 0.0001348480765764723
Position 4364: 0.00013015168976563608
Position 8974: 0.00012494546206232685
Position 4367: 0.0001233444171101949
Position 7779: 0.0001221943117901179
Position 6002: 0.00011514227777289701
Position 1158: 0.00011349898140469441
Position 1991: 0.00010933824929398628
Position 1417: 0.00010677024367188124
Position 2949: 0.00010633361418325143
Position 7923: 0.00010507008548849814
Position 2355: 0.00010305093727070637
Position 4264: 0.00010255174227575325
Position 7859: 0.00010254192091979469
Position 3837: 9.992696067209281e-05
Position 269: 9.990955057121879e-05
Position 8760: 9.939167491271123e-05
Position 600: 8.339243662480051e-05
Position 3018: 7.674572444384816e-05
Position 1071: 7.424426767655627e-05
Position 395: 7.245181340861918e-05
Position 4304: 7.199935633669984e-05
Position 4608: 6.850111757178053e-05
Position 1915: 6.404501755512497e-05
Position 5144: 6.036428086556207e-05
Position 847: 5.534924844789241e-05
Position 5291: 5.1437071801502375e-05
Position 6152: 4.7251902129082386e-05
Position 6840: 4.574301778381463e-05
Position 586: 4.316346323247239e-05
Position 3856: 4.1791149467847774e-05
Position 4230: 3.985629027854791e-05
Position 5174: 3.942757469107636e-05
Position 253: 3.168966790407037e-05
Position 3451: 3.1343700434654086e-05
Position 5907: 2.9608978941007753e-05
Position 2623: 2.825398275039355e-05
Position 5116: 2.741551397253424e-05
Position 1970: 2.5599274812164944e-05
Position 3806: 2.328627015372768e-05
Position 5214: 2.328379793388733e-05
Position 3938: 2.2638783985880527e-05
Position 4533: 2.1948692468365022e-05
Position 3429: 1.999766749719349e-05
Position 1574: 1.9403363153707755e-05
Position 3290: 1.5407197854414635e-05
Position 3076: 1.5374708062041378e-05
Position 1608: 1.532632901504518e-05
Position 4337: 1.3641698153633492e-05
Position 2995: 1.1648580157121523e-05
Position 1041: 1.1627713507724508e-05
Position 2152: 1.1268141871262154e-05
Position 1846: 1.0583890449018626e-05
Position 1656: 1.0534797219325839e-05
Position 3175: 1.0043301836954904e-05
Position 2797: 9.946738598913258e-06
Position 1728: 9.883941307226845e-06
Position 633: 9.541998983115488e-06
Position 2162: 9.469772350900228e-06
Position 3025: 8.715608278154402e-06
Position 2730: 8.642666364678287e-06
Position 2041: 8.640599407693846e-06
Position 1999: 8.497930838371389e-06
Position 2067: 8.424234658982864e-06
Position 1117: 7.936746380508126e-06
Position 1358: 7.243805988128708e-06
Position 1702: 7.182773665623972e-06
Position 1866: 6.934114283676287e-06
Position 2086: 6.732602847665538e-06
Position 1863: 5.392629133786548e-06
Position 1018: 5.3024652776156005e-06
Position 850: 4.9057878894717754e-06
Position 2430: 3.986087210260344e-06
Position 576: 3.9726556206375994e-06
Position 1168: 3.933170392984704e-06
Position 250: 3.2919071964306693e-06
Position 637: 2.6336113401941507e-06
Position 400: 2.0170443882665414e-06
Position 2290: 1.95381675967421e-06
Position 730: 1.741221303783872e-06
Position 644: 1.6052932761357348e-06
Position 1050: 1.3263261225340771e-06
Position 714: 1.307669557318444e-06
Position 2343: 1.1937791942467998e-06
Position 2248: 1.181518151042528e-06
Position 2581: 1.1167353549188257e-06
Position 4282: 9.94028100553911e-07
Position 535: 8.352328992297187e-07
Position 1056: 6.734041538755309e-07
Position 285: 3.9613197009138997e-07
Position 551: 3.5962899274281877e-07
Position 761: 3.297864302889228e-07
Position 1095: 2.6116201831871246e-07
Position 1043: 2.6070003363836396e-07
Position 524: 1.9837119220840457e-07
Position 4051: 1.9493266996279613e-07
Position 620: 1.9414530826808352e-07
Position 1552: 1.8520537149995277e-07
Position 1144: 1.7755601626885473e-07
Position 764: 1.4639883784423073e-07
Position 852: 1.4133531527598524e-07
Position 855: 1.4045670528817746e-07
Position 548: 1.2355272467941203e-07
Position 973: 1.039951618742914e-07
Position 906: 9.986634253958192e-08
Position 1105: 8.633513793619741e-08
Position 2650: 8.479431348897431e-08
Position 1097: 7.255560225206608e-08
Position 403: 7.04559802651484e-08
Position 924: 6.982798124814234e-08
Position 80: 5.267116528799335e-08
Position 1026: 3.587240168803005e-08
Position 989: 2.9591048323376383e-08
Position 1077: 2.7749955411909173e-08
Position 997: 2.3609560607675846e-08
Position 877: 1.6439154700234645e-08
Position 2388: 1.0813840398629624e-08
Position 2256: 1.076796552267448e-08
Position 1192: 3.1051473884155723e-09
Position 463: 1.5328610257673504e-09
Position 719: 1.4808432446574144e-09
Position 314: 5.966051223808106e-10
Position 215: 2.8672988704309647e-10
Position 491: 2.6547354370138986e-10
Position 721: 2.282260662241004e-10
Position 741: 1.7658255174176652e-10
Position 738: 9.343709301217062e-11
Position 1524: 7.247695747404479e-11
Position 881: 6.652086215249469e-11
Position 769: 1.2157009193577216e-11
Position 879: 4.078347151049425e-12
Position 874: 4.775836232297205e-13
