Gene = BCL2L15
Position 891: 0.011582727516186131
Position 6385: 0.009075919923890917
Position 146: 0.008092679099638574
Position 6353: 0.00691743403739777
Position 6536: 0.005228681717496551
Position 3309: 0.004731885927639399
Position 6580: 0.004556346004694441
Position 195: 0.004185908350730143
Position 383: 0.0038545676730283897
Position 830: 0.003403000110506533
Position 6147: 0.003275719127948515
Position 177: 0.0026426136245290507
Position 3260: 0.00236516110351978
Position 5420: 0.0023535647384258004
Position 6823: 0.002229842541021798
Position 3278: 0.0019309679420835947
Position 4068: 0.0018382422265920957
Position 6263: 0.0017332039186171337
Position 5587: 0.0017001411277405873
Position 5495: 0.001288484872274709
Position 255: 0.0012114899390436233
Position 5688: 0.0010776477556215425
Position 757: 0.0008772104306328263
Position 2896: 0.0007934227486939517
Position 5643: 0.0007828027813881807
Position 950: 0.0007653565862837551
Position 5691: 0.0005963872563060126
Position 857: 0.0005915796204126345
Position 2832: 0.0005582099379662765
Position 159: 0.0005343557873812427
Position 5886: 0.000512248898747127
Position 5942: 0.0004931981137665631
Position 400: 0.00047064468811893454
Position 3766: 0.0004660497855524188
Position 1334: 0.00045948016642578126
Position 4479: 0.0004188334453626882
Position 1137: 0.0003210127752152178
Position 6333: 0.0003193168751396979
Position 1640: 0.000297976062423523
Position 3156: 0.0002502056429981059
Position 5805: 0.00023884420687518156
Position 6078: 0.0002172341304999855
Position 1338: 0.00020902482699782987
Position 3690: 0.00020616773298134038
Position 1666: 0.00019388331521711776
Position 3379: 0.00019195850014238654
Position 6706: 0.00018085138348240807
Position 5430: 0.00017031961722077766
Position 1740: 0.00016656519702335095
Position 5362: 0.00016639404321505577
Position 3937: 0.0001644000021859763
Position 3128: 0.00016235467701787516
Position 5440: 0.0001490235528783381
Position 5606: 0.0001489354514470161
Position 6064: 0.00014807312085973265
Position 5614: 0.00014644941347121017
Position 179: 0.00014519206069824676
Position 2680: 0.0001424642850042235
Position 893: 0.00012831474134741955
Position 1091: 0.00012558028235947873
Position 3349: 0.00012488041733760952
Position 4634: 0.00012282755984345853
Position 6655: 0.00010214740148671354
Position 5567: 9.873758727346711e-05
Position 1503: 9.306956668954787e-05
Position 283: 8.854025769431653e-05
Position 6236: 8.693501113083762e-05
Position 4092: 8.629813254667609e-05
Position 5591: 8.5802340230048e-05
Position 5461: 8.010475348877336e-05
Position 3518: 7.685479273586581e-05
Position 4230: 7.669417442458813e-05
Position 667: 7.666638174306245e-05
Position 2325: 7.579896396821738e-05
Position 6744: 7.353302835132682e-05
Position 1723: 6.950030405714918e-05
Position 4421: 6.663562554531267e-05
Position 2161: 6.122482477894631e-05
Position 803: 6.0667759503203006e-05
Position 477: 6.009379461402485e-05
Position 6684: 5.580855239760337e-05
Position 6199: 4.9513863901858455e-05
Position 3029: 4.86662326152197e-05
Position 6014: 4.583633231881855e-05
Position 5939: 4.5010883593340244e-05
Position 3790: 4.33907309582768e-05
Position 993: 4.25157667570329e-05
Position 6357: 4.162667405392693e-05
Position 4233: 4.064085995689011e-05
Position 4310: 4.0634472455544e-05
Position 6246: 4.024865943376613e-05
Position 242: 3.96773530108638e-05
Position 3710: 3.549766888549784e-05
Position 6290: 3.490239720979102e-05
Position 5513: 3.467057347969767e-05
Position 4444: 3.40125740618633e-05
Position 512: 3.266226696089198e-05
Position 1764: 3.2571803430902615e-05
Position 1205: 3.218735102776651e-05
Position 6829: 2.9912187011469828e-05
Position 6762: 2.8607363066201824e-05
Position 5312: 2.7666987151616305e-05
Position 6741: 2.7599414140841146e-05
Position 3332: 2.6846841465634063e-05
Position 3410: 2.5920679499916606e-05
Position 2844: 2.334419588502989e-05
Position 4510: 2.2787826384112084e-05
Position 2079: 2.2598342190656188e-05
Position 3394: 2.1418297158987613e-05
Position 2043: 2.0048129393472538e-05
Position 3289: 1.9848332054504732e-05
Position 2190: 1.9241037844718733e-05
Position 3940: 1.850038327126619e-05
Position 4775: 1.6138409130447647e-05
Position 3439: 1.5725083071205357e-05
Position 2993: 1.4062308293219075e-05
Position 4616: 1.3238689843058239e-05
Position 4929: 1.271142098660882e-05
Position 6590: 1.2635085106425847e-05
Position 1358: 1.247053133124055e-05
Position 474: 1.0839086306135077e-05
Position 1585: 1.0734290496421713e-05
Position 6780: 1.0721735955072977e-05
Position 3584: 1.0115719737389344e-05
Position 4979: 9.903905747190406e-06
Position 728: 9.32679925631762e-06
Position 316: 8.571368345520997e-06
Position 361: 7.786091754522742e-06
Position 3632: 7.489675599309943e-06
Position 969: 7.4524243915430685e-06
Position 4905: 6.792172628859675e-06
Position 4854: 6.5555460274129476e-06
Position 263: 6.406049922744341e-06
Position 6170: 6.166982135986649e-06
Position 4801: 5.761896285597376e-06
Position 419: 5.311877966703705e-06
Position 5373: 4.969416428437095e-06
Position 1248: 4.603955050453516e-06
Position 6265: 4.458208993719706e-06
Position 5946: 4.218435980196292e-06
Position 4684: 4.214390833918303e-06
Position 6214: 4.212153970590927e-06
Position 329: 3.859445650450966e-06
Position 394: 3.4870937257368844e-06
Position 6050: 3.3047864130365552e-06
Position 1141: 2.3870615986771154e-06
Position 432: 2.2692701665928418e-06
Position 5194: 2.0898339211212244e-06
Position 98: 2.0458321667567616e-06
Position 5120: 1.940470947515539e-06
Position 423: 1.8862231693317213e-06
Position 567: 1.6987469722033903e-06
Position 1994: 1.536883583095009e-06
Position 3847: 1.431790418736665e-06
Position 603: 1.414472028709545e-06
Position 3738: 1.3590404416424678e-06
Position 351: 1.1544374222155175e-06
Position 3966: 1.0928713691816553e-06
Position 3453: 1.007861573347864e-06
Position 2500: 8.748518193643255e-07
Position 4019: 7.462322541044664e-07
Position 518: 6.675909804319693e-07
Position 289: 6.074811756852011e-07
Position 2952: 6.050649403575012e-07
Position 3191: 5.967902404825628e-07
Position 1221: 4.816272794620521e-07
Position 1432: 4.730376144812992e-07
Position 561: 4.5707151046360826e-07
Position 2215: 4.1934279359443477e-07
Position 2460: 4.154794090009292e-07
Position 2643: 4.1061198193347063e-07
Position 1384: 4.0951789342257437e-07
Position 1552: 3.905899884923772e-07
Position 2503: 3.45998376979714e-07
Position 486: 3.299738765294392e-07
Position 292: 3.0959619931149414e-07
Position 1508: 3.0573594468389757e-07
Position 1599: 2.758448731083296e-07
Position 676: 2.673735403701954e-07
Position 1175: 2.2761163057535986e-07
Position 643: 1.7042934888877784e-07
Position 5399: 1.657920321140438e-07
Position 2850: 1.3396904063022323e-07
Position 535: 1.2156188891335603e-07
Position 615: 9.459612719935457e-08
Position 490: 4.8919908803361544e-08
Position 707: 4.5922185869206624e-08
Position 695: 4.2287517087485245e-08
Position 688: 3.777613722030523e-08
Position 574: 2.721459186392242e-08
Position 808: 2.7016190583097222e-08
Position 298: 2.5672963530969352e-08
Position 4074: 9.930204786636043e-09
Position 767: 6.074784853837367e-09
Position 960: 1.4366421523776163e-09
Position 777: 1.9771842687596734e-10
Position 529: 1.1398900296604158e-10
Position 1004: 3.9995064728338667e-11
Position 338: 3.233372336689558e-11
Position 713: 2.4830635687270726e-11
Position 542: 9.457363562987295e-12
Position 715: 3.7463515616768715e-12
Position 303: 3.1829641285261667e-12
Position 340: 1.0970745852852181e-14
Position 77: 8.896217877205282e-16
