Gene = PAIP1
Position 14: 7.518429771569548e-05
Position 30282: 7.464336804817735e-05
Position 967: 6.102166765087017e-05
Position 1570: 6.06078708721973e-05
Position 28217: 5.954961073925952e-05
Position 1144: 5.444349272742831e-05
Position 2869: 3.6454505643422315e-05
Position 632: 3.573739538725107e-05
Position 27512: 3.507088010079884e-05
Position 28290: 3.214977607768773e-05
Position 28529: 3.019790809705469e-05
Position 48: 2.6338702545798464e-05
Position 920: 1.823991594141093e-05
Position 1202: 1.774542845387804e-05
Position 1172: 1.4757703086944038e-05
Position 27687: 1.0719139338323877e-05
Position 732: 1.0269041655730482e-05
Position 321: 9.117163756089901e-06
Position 28039: 7.197576134825031e-06
Position 588: 6.964650723306985e-06
Position 724: 6.013698003630382e-06
Position 931: 5.433676025400387e-06
Position 3268: 4.426543442992175e-06
Position 1169: 4.120565741735636e-06
Position 903: 3.982644822960283e-06
Position 927: 3.561289167918697e-06
Position 1181: 3.2731214000061937e-06
Position 673: 3.2529959857852006e-06
Position 1198: 2.985624664917592e-06
Position 27697: 2.8047077440706723e-06
Position 739: 2.7971033625987862e-06
Position 1299: 2.03168487237631e-06
Position 581: 1.9118345365919206e-06
Position 1349: 8.428979053465462e-07
Position 27867: 3.686815695651233e-07
Position 62: 3.4352437860388335e-07
Position 24984: 3.1940708918278717e-07
Position 1537: 2.5855671805054803e-07
Position 1031: 2.4641346837556125e-07
Position 1368: 1.0026859993946724e-07
Position 1025: 7.223860938313599e-08
Position 1110: 6.448757328612893e-08
Position 1302: 5.7258468548047025e-08
Position 523: 9.298832465907743e-10
Position 175: 5.0215502668011505e-11
Position 27346: 1.17310483906227e-11
Position 561: 7.472855446877502e-13
Position 1340: 2.697836549842704e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 27199: 0.9952213997026433
Position 29609: 0.948407914707573
Position 1079: 0.9419992924736341
Position 22108: 0.880189599044926
Position 13962: 0.8608400480800831
Position 21438: 0.7841203058649633
Position 9165: 0.7839946996466115
Position 20134: 0.7704924369984767
Position 24552: 0.707735847089464
Position 30442: 0.51627461430894
Position 27825: 0.3299186510495555
Position 28869: 0.2850043124436919
Position 397: 0.26828459860382425
Position 28731: 0.2538500387213031
Position 26377: 0.24035728807143672
Position 26658: 0.2269134716784377
Position 18043: 0.2189753970234577
Position 26374: 0.2032483770311176
Position 9241: 0.19721801732948926
Position 25989: 0.19274954784485734
Position 12436: 0.16982953479865928
Position 23191: 0.16447712102591777
Position 364: 0.16322411732551836
Position 30225: 0.1420795319885112
Position 21445: 0.13198922214906877
Position 2554: 0.12199251326415056
Position 28457: 0.11199200898738199
Position 380: 0.10936245821701226
Position 2519: 0.10508597655020838
Position 13890: 0.09487016648764192
Position 3732: 0.08927232239561476
Position 3005: 0.08812016833244944
Position 8713: 0.086231071680006
Position 3775: 0.08067302299054925
Position 28356: 0.07848223540023709
Position 13597: 0.06871269317172951
Position 23286: 0.06715936518962896
Position 1321: 0.0530950111448659
Position 23332: 0.05174102242907292
Position 6245: 0.048292007032786556
Position 2581: 0.04687817461182495
Position 30758: 0.04545975410468286
Position 16893: 0.044832638400335086
Position 2981: 0.04154511006252258
Position 25885: 0.03997995268554487
Position 21681: 0.03891077811530807
Position 12428: 0.036030252126915
Position 24660: 0.03405351597657207
Position 3798: 0.03249573937896607
Position 29991: 0.03184966785667063
Position 775: 0.03171524855522088
Position 8793: 0.031078881833179365
Position 29552: 0.030956190670871287
Position 30619: 0.02937807534182309
Position 29344: 0.02929401677767373
Position 16798: 0.028974359551145516
Position 26438: 0.02507284106400147
Position 26952: 0.023514147710953094
Position 1229: 0.022680647707853677
Position 24909: 0.02254266616398896
Position 21730: 0.021312310884964256
Position 20069: 0.021195697977963737
Position 23651: 0.019433888093202952
Position 27841: 0.018543043658512223
Position 30181: 0.01783452008185636
Position 17920: 0.01762679403701254
Position 612: 0.017545718746426544
Position 16896: 0.017221581842927988
Position 497: 0.017105296098397713
Position 772: 0.016541179456530594
Position 838: 0.01590403313130066
Position 30090: 0.015410821841698693
Position 28390: 0.015134395349771247
Position 21384: 0.014523832263082358
Position 26636: 0.013786294899291238
Position 5028: 0.013582375095214129
Position 26022: 0.013127866588060907
Position 5458: 0.012675523697565302
Position 335: 0.01194154899505161
Position 18003: 0.011773978603890773
Position 21763: 0.010110529351923511
Position 21247: 0.00930426426842412
Position 923: 0.008793928025787353
Position 26599: 0.00871676241132753
Position 30243: 0.008453656419427035
Position 20037: 0.008181220017638253
Position 29045: 0.008126077276046606
Position 415: 0.007748230147829246
Position 24926: 0.007370177990419586
Position 3473: 0.0073465893720579736
Position 11379: 0.006782022075774193
Position 30389: 0.006663053384157954
Position 13485: 0.0065154738425386854
Position 3928: 0.006437195756739703
Position 4552: 0.0062712398369304395
Position 5643: 0.0058142901857020195
Position 25791: 0.005812886850480255
Position 28572: 0.005576988442429605
Position 4532: 0.005478115201871656
Position 26669: 0.00540474105076442
Position 29254: 0.005380303191875294
Position 22054: 0.005249891534162508
Position 21715: 0.0049596260594834485
Position 9121: 0.004907393025149092
Position 21701: 0.004892976258755099
Position 9310: 0.004817770251705659
Position 24584: 0.004772093562900225
Position 23374: 0.004765963793946029
Position 29909: 0.004668722465288348
Position 30117: 0.004600023393060559
Position 29191: 0.004372815900909009
Position 22133: 0.004370567267458436
Position 29923: 0.004265392106090996
Position 21605: 0.004149086523402327
Position 26212: 0.003942394222955314
Position 23810: 0.003801784993535908
Position 437: 0.003751785207715973
Position 30129: 0.0037392694220874986
Position 1488: 0.003737144534101786
Position 5279: 0.0037271321754183124
Position 349: 0.003702446213551498
Position 27168: 0.003513135816506787
Position 27914: 0.0034932912657302385
Position 21632: 0.003421917804093728
Position 27955: 0.003410223338019418
Position 21975: 0.003376514277321471
Position 17884: 0.0032822992956454194
Position 30469: 0.003265702620101938
Position 3959: 0.002831532771173461
Position 27871: 0.002736854760866443
Position 1394: 0.0026563236606089373
Position 3852: 0.002621841482657514
Position 6458: 0.002518600583944974
Position 1822: 0.002374700184301412
Position 30335: 0.00235576338633926
Position 17896: 0.002308568676826361
Position 1959: 0.002193563887265733
Position 14036: 0.0021126333827453103
Position 3039: 0.0021059900749004173
Position 1014: 0.0020628160931479345
Position 19940: 0.0020243053801587553
Position 420: 0.0019498890906653181
Position 991: 0.001902736030807446
Position 785: 0.0018817581338388758
Position 28483: 0.0018728005124964118
Position 2932: 0.0018649066663605429
Position 2201: 0.0017745774444352161
Position 6492: 0.0017741381516471135
Position 5395: 0.0017709080286462447
Position 23042: 0.0016178771717525805
Position 523: 0.0016138355899768036
Position 3896: 0.0016061035415721897
Position 30293: 0.0016052624918837899
Position 28900: 0.0015497278478019587
Position 25604: 0.001499483286313754
Position 28146: 0.0014836580864411354
Position 6328: 0.0014176872989737968
Position 28492: 0.0013311790443335486
Position 21635: 0.0013048313505220426
Position 3822: 0.0012160203940372054
Position 28499: 0.0011734418585151501
Position 27250: 0.0011035430869957405
Position 29066: 0.0010533039495269076
Position 26601: 0.0010418752094987556
Position 568: 0.0010257583223937338
Position 28624: 0.0010137607959208462
Position 23357: 0.0009891781541413122
Position 29759: 0.0009442562347078803
Position 30498: 0.0009357997512553764
Position 28465: 0.0009151423984480196
Position 4678: 0.0009103668805712723
Position 30031: 0.0009044459926775475
Position 25429: 0.0008593082819647554
Position 469: 0.0008497134382717112
Position 30725: 0.0008461164524237261
Position 22318: 0.0008382381811399232
Position 27724: 0.0007611651182255148
Position 508: 0.0007587224734033698
Position 22110: 0.0007486768071786507
Position 28424: 0.0007471348511894862
Position 24959: 0.0007281682168133194
Position 26813: 0.0006221768758732341
Position 28179: 0.0005966638951326253
Position 28418: 0.0005824052116300503
Position 22311: 0.0005763499497567489
Position 25721: 0.0005654467498713487
Position 30077: 0.0005620388541422398
Position 5299: 0.0005551655022334158
Position 29568: 0.0005509687379935204
Position 30789: 0.000534184931686403
Position 2094: 0.0005304589745621619
Position 29280: 0.0005130165832683612
Position 670: 0.00048790663049623354
Position 752: 0.0004123295804488273
Position 1323: 0.0003751688498103225
Position 23341: 0.00035391514465911916
Position 22614: 0.00034786713245319926
Position 22631: 0.0003465713936995278
Position 2001: 0.0003422091440434561
Position 789: 0.0003381079551617439
Position 30575: 0.0003258032685268693
Position 27849: 0.0003176004656673088
Position 22286: 0.00030792203638369177
Position 27744: 0.0003044082405277412
Position 28293: 0.00029512283843191747
Position 28926: 0.00028768397758848873
Position 462: 0.0002735409546022015
Position 30671: 0.00026412426316481505
Position 24065: 0.000262037276508457
Position 28201: 0.00024878798935164893
Position 1081: 0.0002309330428090942
Position 445: 0.00023017378239598686
Position 27393: 0.0002165016576113475
Position 1002: 0.00021484990433352509
Position 23490: 0.000205615414777127
Position 28371: 0.0002034539946016158
Position 1513: 0.0001995326843141879
Position 192: 0.00019929476064093474
Position 23197: 0.00019599272436475785
Position 2910: 0.00018924488776145723
Position 1898: 0.00018230187727568192
Position 2077: 0.00016847852861628186
Position 29802: 0.00016497387399915935
Position 2259: 0.00015751288656313368
Position 28264: 0.00013994519661040923
Position 30774: 0.00013710191036048344
Position 22140: 0.00013192271582261836
Position 22021: 0.0001272084512102251
Position 29153: 0.00012090231929354186
Position 1397: 0.00011519872769806702
Position 28098: 0.00011301916533148712
Position 1135: 0.00011025632538259738
Position 21789: 0.00010912351860171457
Position 27793: 0.00010820501981606795
Position 22864: 9.46822421926877e-05
Position 623: 9.458560938956685e-05
Position 1242: 8.664542512386517e-05
Position 26084: 8.362951108930412e-05
Position 27998: 8.35887693227809e-05
Position 643: 8.290481927941435e-05
Position 1195: 8.183867529822082e-05
Position 732: 8.078839956489629e-05
Position 2281: 7.775184628321205e-05
Position 260: 7.369273647590032e-05
Position 27852: 7.364567814996918e-05
Position 2174: 7.240122841477818e-05
Position 24947: 5.872442849557369e-05
Position 4128: 5.6530537675797334e-05
Position 27919: 4.934569394403258e-05
Position 27922: 4.886254206322255e-05
Position 29756: 4.5448894957304326e-05
Position 1132: 4.5226224478405445e-05
Position 1544: 4.450566994156079e-05
Position 28586: 4.1316126771680835e-05
Position 842: 4.0322282460751794e-05
Position 515: 4.0289296302350026e-05
Position 1661: 3.536543528290428e-05
Position 1833: 3.501247831706595e-05
Position 4078: 3.264911591291069e-05
Position 4509: 3.243390409717644e-05
Position 748: 2.963517951102667e-05
Position 22348: 2.4448961986060235e-05
Position 840: 2.377009010475954e-05
Position 22359: 2.2854266009739513e-05
Position 796: 2.2759958107490623e-05
Position 1117: 2.207091881050782e-05
Position 625: 1.8510522980729558e-05
Position 123: 1.789463392323054e-05
Position 1793: 1.5897272240520282e-05
Position 28001: 1.569481265434429e-05
Position 1606: 1.5390571080474813e-05
Position 27512: 1.4480176724494739e-05
Position 872: 1.426667760550872e-05
Position 22289: 1.3331283693562282e-05
Position 1906: 1.2776434914116969e-05
Position 3940: 9.920827201518947e-06
Position 1021: 9.792154609927705e-06
Position 27983: 7.872588929059118e-06
Position 24568: 7.0968840116822184e-06
Position 27700: 7.044438267470629e-06
Position 23047: 6.831694065343688e-06
Position 28026: 6.465627457907938e-06
Position 3010: 6.166875728175833e-06
Position 1175: 6.011703954356093e-06
Position 198: 5.884749091604556e-06
Position 1644: 5.732374673051246e-06
Position 22403: 4.937812143234501e-06
Position 870: 4.489695437288275e-06
Position 78: 4.4815558126658e-06
Position 24494: 4.199736827588198e-06
Position 27749: 4.195817388594638e-06
Position 27803: 4.191174514241135e-06
Position 2525: 4.0130286153165266e-06
Position 299: 3.913816313737952e-06
Position 149: 3.4015129529854715e-06
Position 26986: 3.385834775290555e-06
Position 23420: 3.3139772965418704e-06
Position 505: 3.266357274374835e-06
Position 27766: 3.0810234869341665e-06
Position 3643: 3.0365362834994806e-06
Position 210: 2.875143892640397e-06
Position 3555: 2.6380821718718442e-06
Position 313: 2.3278497479507726e-06
Position 1038: 1.729730303854088e-06
Position 27399: 1.6789910268343205e-06
Position 3513: 1.5595125614393693e-06
Position 27432: 1.5337009565612355e-06
Position 23065: 1.5140832567391327e-06
Position 216: 1.447501342568971e-06
Position 1110: 1.1968417661180186e-06
Position 709: 1.0136555360785091e-06
Position 1043: 8.080268869129029e-07
Position 1430: 7.649687059937549e-07
Position 279: 6.951024532122322e-07
Position 187: 6.908414994453895e-07
Position 3077: 3.910915104734697e-07
Position 899: 3.6805133056559484e-07
Position 27587: 3.4784789873655304e-07
Position 451: 3.111703995792851e-07
Position 130: 3.068534650445045e-07
Position 213: 1.4320970879856842e-07
Position 876: 9.171180107262206e-08
Position 1441: 8.791967355104204e-08
Position 1148: 6.83580458318283e-08
Position 1165: 6.562265234489142e-08
Position 134: 5.459824201215393e-08
Position 88: 4.681557264833787e-08
Position 28004: 2.48084314910983e-08
Position 27629: 2.4798182315093225e-08
Position 222: 2.2432581101320855e-08
Position 1864: 2.220838017420376e-08
Position 85: 5.997218561140412e-09
Position 231: 4.504341625400726e-09
Position 1250: 2.1280759620418525e-09
Position 228: 1.7109799104938138e-09
Position 1415: 7.557598720192416e-10
Position 1519: 6.107718861864516e-10
Position 23004: 5.731777074852109e-10
Position 225: 5.111940799879123e-10
Position 800: 7.347472282492934e-11
Position 93: 4.925500864645502e-11
