Gene = ADGRG7
Position 37801: 0.002781950569943291
Position 32480: 0.002775293910171453
Position 576: 0.002336542132345117
Position 35528: 0.0021747910891159643
Position 47867: 0.002124647257060205
Position 1375: 0.0020963266207077724
Position 3111: 0.0020578671415210363
Position 44898: 0.0020575526732424165
Position 42366: 0.0017388257730020752
Position 38302: 0.001677162976270091
Position 27737: 0.001614408445714988
Position 39769: 0.0016030031700035394
Position 39089: 0.0015898311583981812
Position 33349: 0.001583781541201874
Position 38536: 0.0015369085761346851
Position 39823: 0.0015235122641277308
Position 59522: 0.0015178291158988572
Position 36739: 0.001476746844409872
Position 36160: 0.0013060785872748527
Position 34192: 0.001297400604441323
Position 14057: 0.0011430512842052682
Position 37820: 0.00112682147537592
Position 37194: 0.0010953844902572545
Position 568: 0.0008505205580319886
Position 532: 0.0008271448341603502
Position 27990: 0.0007764441919294358
Position 716: 0.0007390122429724634
Position 50596: 0.0004943116126919598
Position 36088: 0.00045665324391749054
Position 1125: 0.00043167938409317835
Position 41553: 0.00043097282473032847
Position 3013: 0.0004078495935594126
Position 458: 0.00040522181460939365
Position 35604: 0.0004035242482871957
Position 15040: 0.00035934114022891913
Position 116: 0.00033789699351438786
Position 1282: 0.0003377391162297606
Position 2360: 0.000328327956805558
Position 50169: 0.0003242749811942592
Position 2666: 0.0003218866284475564
Position 35546: 0.0003010269973246112
Position 36598: 0.0002701969244451305
Position 690: 0.00026292288923844044
Position 35554: 0.00023190123139139456
Position 847: 0.0002302467584268236
Position 2245: 0.0002209084682701026
Position 1245: 0.00020927411449147618
Position 26088: 0.00019678940183021545
Position 30115: 0.0001934913743007623
Position 1774: 0.00017488334746275066
Position 1438: 0.0001718444961498872
Position 2871: 0.00016357025587550794
Position 35814: 0.00014630434984507694
Position 38202: 0.0001234297094158661
Position 298: 0.00011454787357641781
Position 869: 7.966051369267708e-05
Position 38041: 7.353168625122005e-05
Position 30515: 7.112523101361421e-05
Position 52393: 5.888325972778891e-05
Position 1023: 5.873634722173244e-05
Position 570: 5.442530725644617e-05
Position 574: 5.174888525902447e-05
Position 1030: 2.3204043639647594e-05
Position 37198: 1.5624324012134887e-05
Position 7529: 1.4464588720769118e-05
Position 37713: 1.4009362939762616e-05
Position 899: 8.866378586006424e-06
Position 34: 8.068948328660172e-06
Position 313: 6.704168643604971e-06
Position 648: 6.327589076147836e-06
Position 34023: 2.9801437728316568e-06
Position 656: 2.5382503321167476e-06
Position 34494: 2.419023134073241e-06
Position 315: 1.7957418346193346e-06
Position 304: 1.437009776409354e-06
Position 364: 1.3759431671811897e-06
Position 34567: 1.0612903671877703e-06
Position 549: 8.12388386013434e-07
Position 255: 7.289369568731022e-07
Position 450: 6.065385142896362e-07
Position 185: 3.975302212991648e-07
Position 580: 3.8130141701342485e-07
Position 32677: 2.118540606682738e-07
Position 388: 1.8369121022444927e-07
Position 825: 1.8184849687977003e-07
Position 23: 1.6643360445144716e-07
Position 226: 1.39086575420958e-07
Position 675: 6.281999757773312e-08
Position 853: 8.509867884054859e-09
Position 310: 7.673458120278802e-09
Position 166: 5.408628278647161e-09
Position 317: 4.3629992926926316e-09
Position 174: 3.309114155162693e-09
Position 1140: 1.8254558887665754e-09
Position 966: 8.920220892087618e-10
Position 391: 4.912322309315612e-10
Position 252: 3.4204533833882735e-10
Position 281: 2.0792438183216622e-10
Position 244: 1.4947880427069412e-10
Position 475: 4.857252112521789e-11
Position 596: 2.2568505341518698e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 50098: 0.9895883694344116
Position 40105: 0.9886314397827592
Position 33936: 0.9490438203913684
Position 27712: 0.9098757292348799
Position 21115: 0.9030901256764191
Position 36355: 0.8962110696515603
Position 26087: 0.8944119064834302
Position 20008: 0.8731505611303844
Position 21985: 0.8540532146239562
Position 33676: 0.7116741945496324
Position 34949: 0.6342510949372716
Position 23675: 0.6116896926916373
Position 59359: 0.6102369264193733
Position 42194: 0.5913690537553002
Position 49386: 0.5744495109347993
Position 35977: 0.5346916665096061
Position 36979: 0.5066726648973403
Position 67980: 0.330216860471699
Position 35899: 0.2984549335781633
Position 49411: 0.22568050314988378
Position 23312: 0.22007232446945846
Position 39677: 0.21876376057543606
Position 46309: 0.21705215051823387
Position 27056: 0.19823823747603986
Position 32550: 0.19707973022646294
Position 37648: 0.19202591869115207
Position 37037: 0.19135216151767512
Position 3175: 0.18587168070078208
Position 69991: 0.1583088620008249
Position 33812: 0.14119384077679947
Position 28087: 0.1121175835315366
Position 45245: 0.11178520033798686
Position 66580: 0.10661652027421527
Position 59412: 0.09884606887119701
Position 3118: 0.09467445808588552
Position 40910: 0.08978926135757286
Position 26490: 0.08865595734864912
Position 35294: 0.08307491863598984
Position 3141: 0.0789663675515518
Position 35312: 0.06292220465685132
Position 8574: 0.05900731652929706
Position 50740: 0.0573545493917579
Position 27695: 0.054156112623063975
Position 37322: 0.05190215055576844
Position 41572: 0.05155543195529881
Position 36896: 0.050686118658449214
Position 23456: 0.04757873129637444
Position 3203: 0.04686008333778348
Position 24305: 0.04607527623481178
Position 65013: 0.044813795974590856
Position 20683: 0.04316538401701095
Position 61910: 0.042900613696736506
Position 63897: 0.04033831362681729
Position 38450: 0.04005205442656669
Position 45481: 0.03812483932737141
Position 36318: 0.036794089954091745
Position 38040: 0.03606602522095265
Position 55597: 0.03434107440753818
Position 23391: 0.030901685483401196
Position 27153: 0.029129616157750976
Position 67289: 0.02903258190994471
Position 41545: 0.027032745606011974
Position 68256: 0.026877913566139167
Position 63455: 0.025613900072109126
Position 34119: 0.025059407188691676
Position 42267: 0.02364386310031768
Position 55155: 0.023433621317386025
Position 23056: 0.022784722107016944
Position 34652: 0.022578541656619582
Position 65585: 0.02101731061248541
Position 27614: 0.02068206157812054
Position 58476: 0.0201479284766005
Position 21161: 0.02002852640494701
Position 65485: 0.019799448381905276
Position 33604: 0.019604744881382294
Position 41553: 0.01942133224965801
Position 36938: 0.018200081976747357
Position 37939: 0.018178364431059343
Position 31408: 0.017348541171017164
Position 44469: 0.017326250537184115
Position 26931: 0.017248589853062928
Position 35902: 0.017114282211231267
Position 24030: 0.016948804755954356
Position 45978: 0.016768553008623302
Position 32397: 0.01600768190661245
Position 40950: 0.01579499696087884
Position 22730: 0.015671517175439163
Position 45357: 0.01565647278808096
Position 46173: 0.01496475423543538
Position 3044: 0.014663764802154594
Position 38096: 0.014330109275010126
Position 37976: 0.014234733584171353
Position 45896: 0.014108291140886721
Position 36424: 0.013468352555849215
Position 42321: 0.013436677978980259
Position 39768: 0.01336920509263394
Position 26130: 0.012063841628595643
Position 21296: 0.011954762357499319
Position 35385: 0.011778924885924719
Position 66284: 0.01166042280135243
Position 32197: 0.011642009860970354
Position 34970: 0.011009808880779985
Position 21476: 0.010265896299423708
Position 26566: 0.010058149231037584
Position 39568: 0.009831067932681075
Position 22386: 0.009291178761260722
Position 41031: 0.00905569013600396
Position 32297: 0.008170568640914967
Position 50760: 0.007845323484210062
Position 22012: 0.007771907861502189
Position 988: 0.007768040413964997
Position 896: 0.007621827200041633
Position 61246: 0.007472469881157354
Position 38202: 0.007262375173096622
Position 23706: 0.00720933357164743
Position 40976: 0.007201119350705609
Position 35261: 0.007012047011379758
Position 24117: 0.0069580051745230884
Position 36653: 0.0064140552820606605
Position 21524: 0.006409760403266133
Position 35844: 0.005968797411395286
Position 59836: 0.005968749534472929
Position 23065: 0.005964352930250263
Position 2778: 0.005817544163752342
Position 41384: 0.00573203696570538
Position 36120: 0.005716469701417203
Position 35787: 0.005620483157615861
Position 40917: 0.005539112423272491
Position 26486: 0.00551883977574924
Position 37042: 0.005319406877021504
Position 1115: 0.00503601187188952
Position 55352: 0.004905966900876086
Position 23040: 0.004896943758922615
Position 1176: 0.004764100930263003
Position 41415: 0.004730857274423787
Position 54974: 0.004719023341226821
Position 41597: 0.004606977288561303
Position 34255: 0.0045023327260002395
Position 50736: 0.004493977232638185
Position 24369: 0.004457778617663022
Position 24168: 0.004450502447869614
Position 58503: 0.004264681382866399
Position 50118: 0.004153054230916351
Position 38020: 0.004079158103256868
Position 27752: 0.004028215393893037
Position 30730: 0.003988470364616665
Position 48978: 0.003976256365704417
Position 26988: 0.003964755878257254
Position 8615: 0.003913765641577052
Position 36087: 0.003905035435294473
Position 21960: 0.003577402707431168
Position 50066: 0.003410064180067599
Position 28155: 0.0033820214216926767
Position 22274: 0.003365828531179879
Position 180: 0.003364135656993431
Position 36041: 0.0032581796616271046
Position 24353: 0.0032368964417557817
Position 62430: 0.003169331540340973
Position 53050: 0.0030209530146121755
Position 44182: 0.0029598511620240473
Position 60198: 0.0029447782480296393
Position 39541: 0.0027513421040930696
Position 59616: 0.002526031033663375
Position 36537: 0.0023311641955476824
Position 40064: 0.002304518833421824
Position 42219: 0.0022299312744544953
Position 37236: 0.002182429502485108
Position 61123: 0.0021435930777731647
Position 47792: 0.002124647257060204
Position 44219: 0.0021130788085099625
Position 61444: 0.002103406113888234
Position 35319: 0.0020595585688989193
Position 26824: 0.002021687249304487
Position 27942: 0.001969840009568796
Position 40737: 0.0019414468772357433
Position 58539: 0.0018838752128839409
Position 35689: 0.001867879915989678
Position 60645: 0.0018553250044360979
Position 22320: 0.0018445043314924458
Position 26443: 0.0017965572894449648
Position 1261: 0.0017391328922494898
Position 34707: 0.0017186986500619039
Position 60620: 0.001716684176985
Position 39747: 0.0016780614376341308
Position 33455: 0.0016369574824170862
Position 51467: 0.0016185810166737848
Position 36065: 0.001612185716160523
Position 38234: 0.001603804626787293
Position 38895: 0.0015898311583981825
Position 33225: 0.001583781541201874
Position 205: 0.0015675145455852832
Position 30751: 0.001536669980053363
Position 1069: 0.0015191711185978392
Position 40984: 0.001450093368190777
Position 36685: 0.0014264088624416893
Position 27974: 0.0014196399013826236
Position 23081: 0.0013688676441919027
Position 44782: 0.0012539438016462919
Position 32346: 0.001202935624803353
Position 35594: 0.001168482697551458
Position 13970: 0.0011430512842052682
Position 50380: 0.0011423043421756535
Position 40207: 0.0011320164451084037
Position 34865: 0.0010921513657063855
Position 50445: 0.0010882992554226878
Position 41282: 0.001070384839037776
Position 28121: 0.0010674094398397918
Position 970: 0.0010226945567561126
Position 56208: 0.0009967392920541896
Position 30773: 0.0009548665769974587
Position 56597: 0.0009518433275827418
Position 36382: 0.0009313146224577282
Position 22786: 0.0009068165719530146
Position 34964: 0.000901595305343633
Position 50410: 0.0008479296484208996
Position 52845: 0.0008230447903844365
Position 50331: 0.000821514566563164
Position 23980: 0.0008145309515164672
Position 36873: 0.0008029800327926837
Position 36951: 0.0007968844149818496
Position 54048: 0.00075528142777502
Position 56483: 0.0007342278242311338
Position 54536: 0.0007132288564107762
Position 38472: 0.0007131330129199226
Position 25889: 0.0007122326796187919
Position 36945: 0.0007053465301944687
Position 36582: 0.0007005322388996628
Position 52631: 0.0006589510650284804
Position 49929: 0.0006469424896939081
Position 35265: 0.0006448027650591202
Position 36670: 0.0006442111224231455
Position 35126: 0.0006171596475047058
Position 34795: 0.0006149676761920688
Position 55970: 0.0006131039359317914
Position 35672: 0.0005821541539152376
Position 35729: 0.0005703681708696038
Position 44724: 0.000530780203097289
Position 56866: 0.0005253915668483313
Position 22297: 0.0005093742132548283
Position 40808: 0.000506544311807389
Position 50902: 0.0004981884050392769
Position 1049: 0.0004913451249928239
Position 57741: 0.00048298499861386927
Position 26510: 0.0004633314100079233
Position 27409: 0.0004402794049373696
Position 28013: 0.0003993331251040353
Position 57470: 0.00038765276537397453
Position 52271: 0.00038328567828050194
Position 36440: 0.0003664135649889602
Position 26848: 0.0003629974323527996
Position 14893: 0.00035934114022891946
Position 34139: 0.00035171686800538634
Position 56963: 0.00033939382315951257
Position 902: 0.000316435818395242
Position 55706: 0.00031477892377469724
Position 3221: 0.00030291830085816304
Position 53405: 0.00028484523410358107
Position 54346: 0.0002843119302766348
Position 44654: 0.00027282866849883574
Position 241: 0.00027167602811060574
Position 27915: 0.0002649691931851711
Position 50413: 0.0002527624841940675
Position 51627: 0.0002515481491046512
Position 40196: 0.0002356571132368935
Position 1054: 0.00022565351537903633
Position 53702: 0.00022247442696059
Position 41328: 0.00022096359107149423
Position 34002: 0.000208064404098467
Position 37289: 0.00020642066467477414
Position 25939: 0.00020594586932366982
Position 22751: 0.00020260812702182032
Position 51968: 0.00019932376864841597
Position 2521: 0.0001959422839448966
Position 55857: 0.00019110218879504428
Position 25764: 0.00018987186867076516
Position 34216: 0.00018550866583904243
Position 51850: 0.0001752793981379332
Position 35732: 0.00017102777500615764
Position 52951: 0.00016910180309501484
Position 1130: 0.00016666053387025666
Position 2168: 0.000164656953243136
Position 709: 0.00016349312784915573
Position 53673: 0.00015716529174160615
Position 54733: 0.00014916893874047108
Position 50641: 0.00014885147670531083
Position 37070: 0.00014841813459690918
Position 34909: 0.0001448760405716936
Position 37454: 0.00014217032161513023
Position 53789: 0.00013821718641940617
Position 54886: 0.0001309020406774039
Position 296: 0.00013048185956913443
Position 638: 0.00012820322289843844
Position 2077: 0.00012388126628404524
Position 53979: 0.0001232497086115271
Position 2854: 0.00012118747134835995
Position 30081: 0.00012012978561958641
Position 35675: 0.00011650119609476604
Position 52320: 0.00010513798399707305
Position 2117: 0.000101087037387868
Position 40922: 9.771751415716164e-05
Position 40310: 9.314478025604657e-05
Position 50337: 9.272795983839951e-05
Position 54273: 8.93570052854898e-05
Position 27870: 8.837109035052282e-05
Position 51086: 8.240309915704376e-05
Position 1533: 8.047999671777338e-05
Position 51115: 7.982356596973982e-05
Position 51519: 7.708283254174803e-05
Position 26732: 7.544215841551008e-05
Position 2393: 6.913290527569752e-05
Position 990: 6.901726933866336e-05
Position 36512: 6.802957919735762e-05
Position 1593: 6.788708717666227e-05
Position 37249: 6.58302485811744e-05
Position 30383: 6.058965028799288e-05
Position 2074: 5.812695647184156e-05
Position 52894: 5.5136579881918175e-05
Position 36268: 5.3526014980824675e-05
Position 689: 5.0144356407013345e-05
Position 52011: 4.960561473863696e-05
Position 35019: 4.923561674695262e-05
Position 52848: 4.7940737588720426e-05
Position 29915: 4.643726213681642e-05
Position 2104: 4.4095434509153915e-05
Position 1007: 4.260464197921328e-05
Position 37501: 4.145053952143586e-05
Position 53441: 4.0617607200324195e-05
Position 37258: 4.0262637013593237e-05
Position 1004: 3.986070594361236e-05
Position 49595: 3.957186168608518e-05
Position 1117: 3.809349395330106e-05
Position 2752: 3.477665194303414e-05
Position 50000: 3.131533146826878e-05
Position 34170: 3.079168520139992e-05
Position 185: 2.9512377185653565e-05
Position 52243: 2.914251023985531e-05
Position 2028: 2.867586579602071e-05
Position 29986: 2.6880989775490412e-05
Position 2990: 2.596754888169871e-05
Position 1555: 2.5696440941793802e-05
Position 2359: 2.36319029275146e-05
Position 37165: 2.3563213548298132e-05
Position 1229: 2.3541519304344637e-05
Position 38007: 2.2179478992815144e-05
Position 37686: 2.189893989434922e-05
Position 818: 1.8603339186522444e-05
Position 2606: 1.8547155873071876e-05
Position 38260: 1.824892003938799e-05
Position 2798: 1.754406240070211e-05
Position 38263: 1.6480597014282176e-05
Position 40811: 1.5572186136034984e-05
Position 1026: 1.5217070704853756e-05
Position 2532: 1.4632380426376102e-05
Position 3016: 1.3830514229774383e-05
Position 1281: 1.3537887485175233e-05
Position 51033: 1.3443000772581428e-05
Position 1205: 1.3130208597566154e-05
Position 1796: 1.3017456403474534e-05
Position 7379: 1.2262055657226492e-05
Position 1178: 1.224987321163951e-05
Position 30413: 1.0535580725621326e-05
Position 2819: 1.0220448625093098e-05
Position 1182: 9.75261319314684e-06
Position 1278: 7.693943951853344e-06
Position 2229: 7.4319958651596105e-06
Position 2231: 6.6838935807083276e-06
Position 44311: 5.477758273099782e-06
Position 411: 5.054394557861542e-06
Position 1294: 4.93916269692476e-06
Position 28102: 4.734054053354847e-06
Position 28061: 4.527589234452453e-06
Position 43916: 4.480944782280867e-06
Position 799: 4.340306505285019e-06
Position 41880: 4.175778968479989e-06
Position 846: 4.058679098992424e-06
Position 40296: 3.97410175481422e-06
Position 146: 3.940567598552063e-06
Position 30652: 3.940264292264832e-06
Position 34396: 3.4803135012610087e-06
Position 244: 2.363793532065918e-06
Position 36722: 2.3585371958521167e-06
Position 36738: 2.317806342741689e-06
Position 42575: 1.545020263106387e-06
Position 44062: 1.5037776044734296e-06
Position 1297: 1.4161441875143055e-06
Position 42600: 1.4080836862626347e-06
Position 7382: 1.1088969218384115e-06
Position 7485: 1.093636141704233e-06
Position 37416: 8.399800939237967e-07
Position 1623: 8.198226265213803e-07
Position 35132: 4.4911370889713816e-07
Position 42691: 3.8899312890571746e-07
Position 43930: 3.1884704411965796e-07
Position 3077: 2.1323502123114705e-07
Position 1320: 7.604664704187388e-08
Position 29983: 2.3580247935132417e-08
Position 29925: 1.975652093386486e-08
Position 28229: 1.0273376637705388e-08
Position 36214: 4.977548904848793e-09
Position 41340: 4.315273987032312e-10
