Gene = KIF12
Position 6920: 3.210995854800904e-07
Position 2903: 2.5193477938984345e-07
Position 90: 2.2768545133780546e-07
Position 3182: 1.8451752580781634e-07
Position 255: 1.3449954891841932e-07
Position 1279: 1.3449813943146209e-07
Position 655: 5.3520096750924224e-08
Position 2035: 2.19087964460375e-08
Position 866: 2.1095505595205443e-08
Position 840: 1.8195900004900232e-08
Position 221: 4.2216801897530134e-09
Position 49: 1.2416653025801298e-09
Position 1818: 5.047216585789623e-11
Position 1064: 4.885294961461694e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4785: 0.9777332037414249
Position 3724: 0.9760692819398178
Position 6414: 0.9712945436992384
Position 1620: 0.9694582054177023
Position 866: 0.960860168552972
Position 5084: 0.9590594130689696
Position 5723: 0.9447719415768229
Position 5559: 0.9163884950089785
Position 4601: 0.912017500495779
Position 2578: 0.8113967754336733
Position 627: 0.7584774797813808
Position 1071: 0.747854981935285
Position 6209: 0.5731510366261274
Position 1315: 0.5688589691920338
Position 3951: 0.555766798433701
Position 6605: 0.5456635415966525
Position 7056: 0.48928958985901755
Position 2849: 0.4395333660560035
Position 1341: 0.2534298785959082
Position 2549: 0.18367296821666812
Position 6882: 0.17042950964059136
Position 2922: 0.13960087521771694
Position 271: 0.11840211097308324
Position 575: 0.09334769742298739
Position 235: 0.08429999319013487
Position 253: 0.0769042874278385
Position 1360: 0.0716403514170071
Position 3368: 0.06981003727506974
Position 595: 0.06824975062507385
Position 450: 0.060867422610681975
Position 2835: 0.05858600374333458
Position 6152: 0.055037714813740465
Position 3929: 0.05132051269925683
Position 2824: 0.048802321943808596
Position 5396: 0.04143782489944
Position 6643: 0.03912377519268202
Position 6608: 0.035916660026971164
Position 202: 0.026365707263294985
Position 497: 0.022288559923711038
Position 5044: 0.021569868015281157
Position 6122: 0.019657992344466378
Position 3956: 0.016126570081927066
Position 4638: 0.015788933956020722
Position 1989: 0.015078048006542489
Position 7138: 0.01453659922223529
Position 3249: 0.014101977811299942
Position 6172: 0.01347051445400828
Position 4619: 0.013188478014909114
Position 4540: 0.01266925032988452
Position 831: 0.010160078762356313
Position 7198: 0.00920284264849044
Position 1509: 0.00915331205013869
Position 7085: 0.008470334292759623
Position 291: 0.008376547667302956
Position 1148: 0.007746906961256489
Position 2900: 0.007689899335373667
Position 897: 0.0074893947971632945
Position 4354: 0.007241929836599453
Position 5367: 0.006988913857925208
Position 517: 0.006851036478544936
Position 2855: 0.006733823925660393
Position 2858: 0.006548146998543992
Position 6028: 0.006236536250929234
Position 6614: 0.0059748747047325985
Position 6175: 0.005779794075376794
Position 4551: 0.005658459017118165
Position 6979: 0.005438791476769123
Position 404: 0.005266727002242765
Position 4616: 0.004932391958961108
Position 6794: 0.004523712008007782
Position 3158: 0.004333039915748652
Position 6900: 0.004210236936588899
Position 2110: 0.003873095956689933
Position 187: 0.0036998869154829007
Position 7236: 0.003671288489314591
Position 682: 0.0036054474641384424
Position 5308: 0.0035828750836119465
Position 7310: 0.0035601643480910362
Position 3215: 0.003521233642258501
Position 5590: 0.0032943896663543684
Position 1362: 0.003253414068921017
Position 4791: 0.0031881050844676777
Position 1677: 0.0030794343210334297
Position 4575: 0.0029123488149131707
Position 7263: 0.0028214756036020654
Position 6261: 0.002762600392416055
Position 7087: 0.0026977067930097146
Position 3976: 0.002669144266387768
Position 699: 0.0025095544766002022
Position 4390: 0.0024883019860333726
Position 1994: 0.002485647389082306
Position 5414: 0.0024390420768037333
Position 5986: 0.002264422835989164
Position 3756: 0.0021963407510744793
Position 3064: 0.002065818406989379
Position 4364: 0.0020645883468144314
Position 6627: 0.002020571736484276
Position 6845: 0.001851674541707487
Position 350: 0.001847848136830127
Position 7345: 0.0017903715184058278
Position 6996: 0.0017285862785818204
Position 5636: 0.0016473739532170864
Position 6212: 0.001620765955004891
Position 7153: 0.001508754950113789
Position 6134: 0.0015017134684992602
Position 385: 0.0014949826640766072
Position 652: 0.0013888886706832544
Position 2926: 0.0013793603266103343
Position 1393: 0.0012875972550000473
Position 5593: 0.0012351878974333535
Position 3306: 0.0012275249474509582
Position 367: 0.0012239685906687316
Position 6179: 0.0011055301568459813
Position 5270: 0.000991060326686844
Position 4513: 0.0009155768907654789
Position 2127: 0.0009107902164468748
Position 4453: 0.0008627603328363957
Position 942: 0.000849169315214837
Position 221: 0.0008439851975465481
Position 2012: 0.0008100027750547924
Position 6185: 0.0008038059270739276
Position 6034: 0.0007896188414793137
Position 702: 0.0007857742321671703
Position 4457: 0.000765442714418301
Position 5089: 0.0007325974447529227
Position 6220: 0.0007223112304261837
Position 1701: 0.0007059806527625021
Position 255: 0.0006754584048213608
Position 1010: 0.0006462261987834753
Position 4267: 0.000625849672631227
Position 6778: 0.0005597075032239892
Position 1435: 0.000523453717579637
Position 6645: 0.0005027162439633862
Position 3265: 0.0004908618875950441
Position 2379: 0.0004867307741844889
Position 334: 0.00046364330400356485
Position 7102: 0.00046280174579424005
Position 2555: 0.0004549565773054125
Position 2050: 0.00043467259715110476
Position 4420: 0.00042999287089254176
Position 640: 0.00041236787996126327
Position 4025: 0.0004084059583327132
Position 6634: 0.0004051286872499801
Position 6833: 0.00039264066930665674
Position 5154: 0.0003777306941122744
Position 5127: 0.00034797834966210974
Position 1178: 0.0003431305190592299
Position 5279: 0.0003346216326394366
Position 5808: 0.0003230499330263592
Position 597: 0.0003202244860063176
Position 6801: 0.00031022812358710546
Position 1836: 0.0003006746940704298
Position 6969: 0.0002863912316024038
Position 3968: 0.0002646511333993579
Position 2619: 0.0002646195030914164
Position 3788: 0.00023888760222082648
Position 632: 0.0002381803591352291
Position 420: 0.00023031287754367454
Position 4625: 0.00021327678306690427
Position 4640: 0.00021161021129858612
Position 2231: 0.00020868990758897426
Position 2585: 0.00019761520520138962
Position 1263: 0.00019672055960899063
Position 1184: 0.0001944627960307964
Position 2413: 0.0001890522266319385
Position 4425: 0.0001824091618779402
Position 7032: 0.0001783983814828726
Position 4929: 0.00017809237581668864
Position 1450: 0.00017326825140564996
Position 2498: 0.00016714919972104158
Position 6981: 0.00016231505369642373
Position 6264: 0.00016075374870602236
Position 3407: 0.0001445121816597561
Position 4823: 0.0001349615789690612
Position 1940: 0.00012236838464112294
Position 6485: 0.00011538916903826723
Position 6436: 0.00011183333105160145
Position 2882: 0.00011007003103690821
Position 5519: 0.00010798099996637046
Position 840: 0.00010238419512429023
Position 280: 9.58613223075867e-05
Position 3911: 9.350578354567937e-05
Position 3994: 9.273644060706162e-05
Position 5475: 9.087954396723644e-05
Position 1770: 8.992931967136448e-05
Position 3074: 8.264297909589948e-05
Position 1155: 8.098531646697143e-05
Position 3268: 8.087826367575326e-05
Position 1698: 8.069225370268721e-05
Position 5151: 7.833864271823414e-05
Position 6226: 7.824047319096201e-05
Position 4434: 7.79378513173652e-05
Position 4463: 7.701890710871579e-05
Position 655: 7.2570555043712e-05
Position 3226: 7.236722193715819e-05
Position 467: 7.163035842546906e-05
Position 5416: 7.128013099660547e-05
Position 3682: 6.983211347991221e-05
Position 4186: 6.769772502424695e-05
Position 2980: 6.700678226293443e-05
Position 1321: 6.431156383360552e-05
Position 5094: 6.1009224268401496e-05
Position 6663: 5.7381719581504536e-05
Position 5534: 5.495854031039586e-05
Position 845: 5.459856642461589e-05
Position 4676: 5.4274908546721176e-05
Position 4296: 5.119407959920616e-05
Position 1513: 5.103480654733093e-05
Position 1076: 4.7104885971418186e-05
Position 3917: 4.697645013795495e-05
Position 6570: 4.4905815132975744e-05
Position 4655: 3.9502941661061046e-05
Position 1905: 3.814062634772194e-05
Position 519: 3.560665641993685e-05
Position 5111: 3.5027299786756436e-05
Position 6345: 3.493062569963197e-05
Position 5136: 3.4122957831409087e-05
Position 5292: 3.321191637938113e-05
Position 2418: 3.177089360777006e-05
Position 1027: 3.0198173516632582e-05
Position 5023: 2.954144515690011e-05
Position 4274: 2.8430895513593178e-05
Position 1471: 2.814366054849865e-05
Position 3555: 2.7169456492888385e-05
Position 815: 2.5983788562707643e-05
Position 4520: 2.5770668067604674e-05
Position 316: 2.4745702238142603e-05
Position 1299: 2.434369907296587e-05
Position 4847: 2.3713142932844378e-05
Position 5327: 2.332814144329451e-05
Position 6660: 2.244950367086508e-05
Position 4682: 2.211597545818348e-05
Position 5017: 2.1654117696925373e-05
Position 5106: 2.146663906886294e-05
Position 479: 2.061523016899596e-05
Position 5508: 2.0446956590728596e-05
Position 4475: 1.974664046409031e-05
Position 2326: 1.92483352211431e-05
Position 5252: 1.912718133483843e-05
Position 5655: 1.762855853347386e-05
Position 1806: 1.710640715510915e-05
Position 122: 1.7033805144246716e-05
Position 5668: 1.6297254109225595e-05
Position 5919: 1.6046453598267923e-05
Position 1019: 1.5762134336792113e-05
Position 4634: 1.4656398235193618e-05
Position 424: 1.4203769616799465e-05
Position 3087: 1.354066315775415e-05
Position 2203: 1.3188874436620953e-05
Position 6351: 1.2828584320068684e-05
Position 5167: 1.1516750700335544e-05
Position 6322: 1.1239344656811837e-05
Position 5096: 1.0663273254813912e-05
Position 5020: 1.0636908128962874e-05
Position 4649: 9.832446615269483e-06
Position 5504: 9.020627422872913e-06
Position 4725: 8.59648779583419e-06
Position 173: 8.453822570747268e-06
Position 806: 8.3497740331919e-06
Position 5778: 7.824765489107094e-06
Position 4496: 7.306475674701472e-06
Position 2602: 7.177119203383363e-06
Position 5484: 6.759347153352226e-06
Position 4440: 6.7207930833390915e-06
Position 1206: 6.69293599445005e-06
Position 1555: 5.7825469326541226e-06
Position 4798: 5.682965995288485e-06
Position 1117: 5.541445151583187e-06
Position 1034: 5.464638039962664e-06
Position 5540: 5.4017159870247765e-06
Position 1637: 5.177569630787887e-06
Position 5828: 4.871033456078666e-06
Position 5444: 4.610367687150437e-06
Position 2286: 4.507761369657211e-06
Position 1284: 4.334078339578109e-06
Position 2660: 4.191476274016081e-06
Position 2481: 4.107066402244301e-06
Position 3623: 3.891939684125918e-06
Position 2594: 3.6755609777589235e-06
Position 5688: 3.4496381134446907e-06
Position 1265: 3.3107281447653103e-06
Position 6695: 3.2618108783169548e-06
Position 2329: 2.854761990694601e-06
Position 6429: 2.7957243651371426e-06
Position 5285: 2.7031809879560147e-06
Position 2266: 2.6298739284592285e-06
Position 1525: 2.5090808410642764e-06
Position 6657: 2.2615221465874203e-06
Position 6705: 2.1493347371523804e-06
Position 2933: 1.8458732864593943e-06
Position 912: 1.6424285253172572e-06
Position 765: 1.3854455414684592e-06
Position 1085: 1.3610298941863314e-06
Position 2627: 1.357355346655108e-06
Position 1530: 1.3216248705639473e-06
Position 2415: 1.1546391513964182e-06
Position 1843: 9.524296569209314e-07
Position 1093: 9.27801961503411e-07
Position 1533: 8.452243143013839e-07
Position 2303: 8.414968348533352e-07
Position 1849: 8.232788148678906e-07
Position 5133: 6.02861769474012e-07
Position 1098: 5.948824644185418e-07
Position 1496: 5.634860080188635e-07
Position 1455: 5.013619663525761e-07
Position 5100: 4.960703454126461e-07
Position 741: 3.2831099349972965e-07
Position 1029: 3.214834236070699e-07
Position 1270: 3.172641080958459e-07
Position 1479: 2.4679419255837684e-07
Position 1855: 1.1790269353833669e-07
Position 2960: 7.705429136854687e-08
Position 1559: 4.012154838845552e-08
Position 1581: 2.6217876004454348e-08
Position 4122: 2.010387950161901e-08
Position 2972: 1.7435814731756503e-08
Position 127: 1.1305848589064714e-08
Position 2992: 8.8607738992569e-09
Position 1731: 7.191213409745878e-09
Position 105: 5.660667260948238e-09
Position 1917: 5.582846928097427e-09
Position 1789: 4.394517283378759e-09
Position 1585: 2.3168940008328533e-09
Position 83: 2.0839708074719155e-09
Position 86: 1.4407123615802672e-09
Position 1882: 9.858369566117943e-10
Position 5169: 7.71509153527366e-10
Position 78: 7.144207318565957e-11
Position 1724: 3.282513890904812e-11
Position 88: 5.200493538066595e-12
