Gene = GCC1
Position 3178: 0.00995489987823599
Position 4910: 0.009388990540344304
Position 1224: 0.009175310045700151
Position 1856: 0.008773538056125138
Position 635: 0.007345977280777877
Position 4618: 0.006004555355313865
Position 4218: 0.005391036320491363
Position 2301: 0.005371939848864418
Position 1318: 0.005103570904270488
Position 1539: 0.005087733319696416
Position 4858: 0.0049615629143612465
Position 1581: 0.004800595052856663
Position 4753: 0.004123283392506917
Position 2597: 0.0035441396079700102
Position 1578: 0.0034715412816692373
Position 2565: 0.0033259192851255513
Position 3523: 0.0033114946586068786
Position 4514: 0.002991322679665819
Position 947: 0.00283833305030343
Position 1731: 0.002561634369607449
Position 4537: 0.0023096462069619518
Position 2639: 0.002166631606975882
Position 4465: 0.0019639713905643752
Position 1253: 0.0018305633093506119
Position 1716: 0.0017478326580457335
Position 2906: 0.0016760247853872608
Position 2960: 0.0016717215850767264
Position 1642: 0.0016087028236477956
Position 1664: 0.0015519051411832208
Position 3254: 0.0015044929137731388
Position 616: 0.0014544138726302143
Position 1734: 0.001315303023723962
Position 4398: 0.001272189882896055
Position 1306: 0.0012290712747554653
Position 4110: 0.0012054766778813871
Position 2945: 0.0009905662939670783
Position 350: 0.0009866518656472454
Position 433: 0.0009419135525907228
Position 1177: 0.0009381651418889052
Position 2520: 0.0009283407000762875
Position 417: 0.0009023023103206208
Position 3488: 0.0008693807078243983
Position 620: 0.0008613004050849626
Position 2948: 0.000861064173663429
Position 1889: 0.0007762301549806191
Position 4334: 0.0007435609076016619
Position 2465: 0.0006754563343089943
Position 3156: 0.0006183905255666725
Position 3954: 0.0006122141576113513
Position 2654: 0.0005886411496083358
Position 3990: 0.0005718543511450604
Position 394: 0.0005714934420606987
Position 2882: 0.0005674774845977455
Position 3485: 0.0005598497580086703
Position 1276: 0.0005560986074817087
Position 2608: 0.0005543225418309593
Position 4422: 0.0005394077297141805
Position 2524: 0.0005213875300516045
Position 2102: 0.0005097960217269014
Position 4932: 0.00048685229090524186
Position 1303: 0.0004282489683293588
Position 2989: 0.0004014011276856976
Position 1081: 0.0003810085219678011
Position 1873: 0.00037001792467651677
Position 1795: 0.00036252167985345596
Position 4637: 0.0003384980368810011
Position 4662: 0.0003201922969965782
Position 650: 0.00031351954434122287
Position 723: 0.00030430330767216917
Position 1327: 0.00029033269270703043
Position 1268: 0.00026980820336365503
Position 1139: 0.000263354135054405
Position 2441: 0.0002579158703333078
Position 4062: 0.0002545807509152933
Position 3263: 0.0002529261504315711
Position 4406: 0.0002504284426275642
Position 875: 0.00024082120214529421
Position 1590: 0.00022889541405199046
Position 462: 0.00022419834311900402
Position 282: 0.00021740398276998184
Position 750: 0.00020886812243579652
Position 933: 0.00020806465002529544
Position 2570: 0.00020663173359891957
Position 1144: 0.0002028712138095355
Position 4885: 0.0001997438207582262
Position 4844: 0.00019779092064123468
Position 3114: 0.00019608495082250137
Position 4491: 0.00018723318016442198
Position 757: 0.00016455603977103675
Position 2690: 0.00015482890641455163
Position 1417: 0.00015037670734233902
Position 520: 0.00014299298806213804
Position 2063: 0.00014014935782531094
Position 643: 0.00013438492114518184
Position 2245: 0.0001332317488555022
Position 3963: 0.00011680508089251281
Position 2444: 0.00011595832806466536
Position 1355: 0.00010589755356228807
Position 1009: 9.637878505671295e-05
Position 1189: 9.176282784858743e-05
Position 3562: 8.84967461745162e-05
Position 2336: 8.560305365940679e-05
Position 2412: 8.251908997710919e-05
Position 1486: 7.860057606601413e-05
Position 1825: 7.717790836655196e-05
Position 700: 7.276184096053689e-05
Position 4699: 6.836166253513623e-05
Position 1659: 6.409752073733488e-05
Position 488: 6.368760974956533e-05
Position 2499: 6.249323672854872e-05
Position 1141: 4.583065627886785e-05
Position 1926: 4.522737090597671e-05
Position 741: 4.218670765449889e-05
Position 466: 3.861805896734878e-05
Position 430: 3.762441232092757e-05
Position 469: 3.078719759434795e-05
Position 555: 3.0087100896620355e-05
Position 1210: 2.9344226975939948e-05
Position 1180: 2.915312251116345e-05
Position 1828: 2.853120081017014e-05
Position 1396: 1.894901863653075e-05
Position 1429: 1.7551838922670575e-05
Position 1603: 1.423890287528531e-05
Position 1541: 1.1802689942068504e-05
Position 705: 9.967327984991164e-06
Position 776: 8.389309133192466e-06
Position 811: 7.853487566953692e-06
Position 1219: 7.162704292023088e-06
Position 572: 5.2181654296640435e-06
Position 3062: 4.926093954949693e-06
Position 1171: 4.673324452220658e-06
Position 1204: 4.115026144921383e-06
Position 329: 4.077168894790122e-06
Position 994: 3.6959811278001684e-06
Position 514: 3.063804546652362e-06
Position 763: 2.848681996535208e-06
Position 532: 2.503572629063828e-06
Position 773: 2.3049142267797822e-06
Position 3045: 2.146142397902703e-06
Position 259: 1.4526741570496362e-06
Position 568: 1.0349064170785548e-06
Position 565: 1.0300586394259789e-06
Position 595: 7.017787574689019e-07
Position 2779: 3.6131426482378783e-07
Position 846: 3.4369187195147967e-07
Position 481: 2.693008608304808e-07
Position 2665: 2.3433657553071906e-07
Position 210: 2.284880081550326e-07
Position 188: 2.1584530497923833e-07
Position 961: 2.1201466839094572e-07
Position 574: 2.0671019996276664e-07
Position 150: 1.622391223047746e-07
Position 297: 1.4323841344754735e-07
Position 502: 1.2121761547352112e-07
Position 490: 9.511570719543762e-08
Position 783: 8.473081240520212e-08
Position 2397: 7.642190509365489e-08
Position 116: 7.573081232001902e-08
Position 581: 6.982485229397848e-08
Position 499: 4.5945172447726304e-08
Position 849: 2.5946117399983378e-08
Position 496: 1.5756380373754682e-08
Position 505: 1.264605713516588e-08
Position 169: 1.0083051656593484e-08
Position 222: 3.566876337869558e-09
Position 852: 1.20818519652758e-09
Position 306: 7.336111841812873e-10
Position 160: 8.67521529651152e-11
Position 588: 6.660581443155363e-12
