Gene = RP11-484M3.5
Position 9721: 0.004094290751613144
Position 7137: 0.003942651275518938
Position 3911: 0.0038993299030036536
Position 1367: 0.003777233174666107
Position 3515: 0.0036103606782900517
Position 8483: 0.0031203519548316802
Position 4523: 0.0030790583767158395
Position 4543: 0.003020064470003485
Position 13093: 0.00273493578282429
Position 11733: 0.0025881087174681283
Position 6000: 0.002352264335356816
Position 764: 0.0022688171254628665
Position 1533: 0.0022005232028138536
Position 1392: 0.00202482900845188
Position 7859: 0.001994979117906406
Position 6464: 0.001911945641280714
Position 8012: 0.0018590698767492128
Position 3342: 0.0018235997378191658
Position 6502: 0.0017755085603494306
Position 7768: 0.0016840022791823268
Position 4557: 0.0015628786097181572
Position 2888: 0.001555590793771855
Position 3761: 0.0014836676339364935
Position 4226: 0.001473639116159279
Position 481: 0.0014528397776129866
Position 539: 0.001348705290308057
Position 3714: 0.0012172295843151473
Position 3250: 0.001200907084476202
Position 889: 0.001187085591274823
Position 981: 0.0011395467276262613
Position 4823: 0.0009982479263708334
Position 5461: 0.0009688944483709978
Position 1321: 0.000963828977490444
Position 2865: 0.0009287846567224057
Position 6437: 0.0008535667109710509
Position 829: 0.0008524977086282281
Position 1042: 0.0008352929292735204
Position 11500: 0.000813968980901375
Position 475: 0.0007921485195687033
Position 948: 0.0007748987112751367
Position 6554: 0.0007286366453708421
Position 774: 0.0007164342320047826
Position 4826: 0.0006526996732499088
Position 3073: 0.0006256851008092275
Position 5389: 0.0006242071194341059
Position 1560: 0.0006121035239248125
Position 4762: 0.0005444144369467025
Position 1516: 0.000541061216887906
Position 6174: 0.0005098558713267918
Position 5895: 0.0005041857414778618
Position 834: 0.000477593888804158
Position 3966: 0.0004532742037931894
Position 2025: 0.00043787906427135377
Position 6597: 0.00043033556934027784
Position 575: 0.00041385511263761156
Position 9498: 0.00038800320037367885
Position 2960: 0.0003810511914672873
Position 4795: 0.0003783781955995692
Position 1348: 0.00037150872162589895
Position 1535: 0.00035716882788567017
Position 6410: 0.0003427338459393376
Position 10972: 0.0003174730820103821
Position 2830: 0.0002827745915605914
Position 5216: 0.0002801815726177573
Position 433: 0.0002553676860740759
Position 1484: 0.0002547726719079779
Position 451: 0.0002479487928547738
Position 582: 0.00021900051854575834
Position 4246: 0.0002148718425448443
Position 4130: 0.00020363573731258495
Position 542: 0.00019135249063195853
Position 3032: 0.00018345597231060528
Position 1285: 0.00017687574430007625
Position 2137: 0.00017360857320108112
Position 458: 0.00017073668010378506
Position 1021: 0.0001608584404953156
Position 901: 0.00015157924000626854
Position 1957: 0.0001512695033278203
Position 2920: 0.00014267448693231714
Position 2741: 0.0001341405206949824
Position 1406: 0.00012566784547735955
Position 6896: 0.00011722491828651111
Position 6379: 0.00011572978348675184
Position 369: 0.00010922212796169853
Position 2526: 9.471397659756384e-05
Position 6198: 8.489787462433092e-05
Position 610: 8.486606534949197e-05
Position 1579: 7.944246390279177e-05
Position 5656: 7.92506291244188e-05
Position 621: 7.668936997103708e-05
Position 316: 7.29889032920953e-05
Position 1099: 7.263227688876164e-05
Position 2120: 6.524892610127918e-05
Position 5934: 6.460179350725421e-05
Position 5185: 5.871603414459242e-05
Position 1226: 4.603471636342362e-05
Position 561: 3.165333668755361e-05
Position 3314: 3.0225762941851046e-05
Position 2552: 2.452358303130838e-05
Position 4488: 2.286392692409848e-05
Position 4079: 2.1031203841313548e-05
Position 4630: 1.9903068530066213e-05
Position 1938: 1.058170473460144e-05
Position 1039: 9.882061135357291e-06
Position 1976: 9.629249619034582e-06
Position 591: 6.33787446522291e-06
Position 437: 4.9589502105037626e-06
Position 284: 4.884979772469595e-06
Position 298: 4.5323702747056805e-06
Position 651: 4.232114523130913e-06
Position 323: 4.227003366354384e-06
Position 1059: 4.124424301714496e-06
Position 670: 3.130080016436942e-06
Position 1065: 2.180022072160082e-06
Position 395: 1.7108731594904826e-06
Position 990: 1.669232256154565e-06
Position 1229: 1.4839495623293723e-06
Position 84: 1.3042012705227228e-06
Position 1376: 1.1444075110174326e-06
Position 175: 1.0211441553250189e-06
Position 178: 6.650120223457887e-07
Position 375: 5.556216128264722e-07
Position 992: 5.277328849361959e-07
Position 553: 4.3131982360843776e-07
Position 1078: 4.2037634152155474e-07
Position 139: 4.075497575751353e-07
Position 1075: 3.9377579478485344e-07
Position 629: 3.646017577776114e-07
Position 1118: 3.035476028224567e-07
Position 659: 2.643265786032496e-07
Position 380: 2.1417713197456972e-07
Position 4492: 1.9788422557025736e-07
Position 252: 1.6447260984586413e-07
Position 247: 1.5799233043436907e-07
Position 397: 1.1784825319539048e-07
Position 1050: 8.602031034011513e-08
Position 94: 7.781135787384245e-08
Position 217: 7.502174478831181e-08
Position 103: 4.7479918382533366e-08
Position 114: 3.282506190065003e-08
Position 1298: 2.590134539914522e-08
Position 120: 2.2652634241554418e-08
Position 1126: 2.0288867918056314e-08
Position 1807: 1.741253143366875e-08
Position 377: 1.5021727098759733e-08
Position 254: 5.6136902154090864e-09
Position 275: 4.399867816767091e-09
Position 273: 1.6534107869415683e-09
Position 201: 1.5145760332829573e-09
Position 260: 1.281443458223675e-09
Position 195: 9.189321247802917e-10
Position 126: 1.5514406937565113e-11
Position 183: 5.2012033031795025e-12
