Gene = AVL9
Position 14035: 0.029299920681300568
Position 423: 0.02855496072396059
Position 8933: 0.027915145858514415
Position 9405: 0.024336546434999315
Position 720: 0.022910911131651907
Position 12318: 0.022816115864064034
Position 8874: 0.02093491925743388
Position 7082: 0.01904875662632525
Position 12321: 0.01869456671774397
Position 4276: 0.01860238434166704
Position 6626: 0.017443962780865487
Position 5402: 0.01679436028164402
Position 4381: 0.016655396024718435
Position 9165: 0.014438919860659774
Position 11825: 0.012815858166042032
Position 18162: 0.0127998306450442
Position 2187: 0.012370921161583708
Position 13583: 0.00950295895602187
Position 14009: 0.00858516241776887
Position 12689: 0.008256193617842678
Position 4156: 0.007706045747414264
Position 910: 0.0067019080290865365
Position 16592: 0.006613393383279171
Position 4661: 0.006410477276873599
Position 7122: 0.005910761822911102
Position 10747: 0.005871806810871215
Position 12510: 0.005333227574178655
Position 8804: 0.004664464793599129
Position 563: 0.004417881108444419
Position 8787: 0.004257082731144677
Position 8152: 0.004129479084904706
Position 10894: 0.00408095942950713
Position 6336: 0.003829889178569587
Position 3889: 0.0035895559717665404
Position 411: 0.0035159062972807825
Position 887: 0.0034710042198270595
Position 2775: 0.00339259927918119
Position 2035: 0.003265567170934378
Position 1234: 0.0030711675071288112
Position 6004: 0.0026994361545759197
Position 12836: 0.002571789922341624
Position 7691: 0.002513961241047472
Position 840: 0.0024271912089077192
Position 7629: 0.0024007289932668147
Position 6598: 0.002394563062087841
Position 12048: 0.002257196348798869
Position 4587: 0.0021127398846351023
Position 8214: 0.0020311937725562153
Position 9203: 0.0019743085496285954
Position 4115: 0.001904565603046591
Position 5525: 0.001863442175319124
Position 11699: 0.0018121440347881477
Position 8936: 0.0016994018994288631
Position 5534: 0.0014824328640369647
Position 2576: 0.0014492269852041338
Position 12345: 0.0013817935708515694
Position 13626: 0.0012393077973115406
Position 5041: 0.0012011883037188877
Position 727: 0.0011748282306858467
Position 12167: 0.0011461785592178386
Position 13059: 0.0010315470551077739
Position 6069: 0.0009261600836250157
Position 9788: 0.0008164272784405617
Position 4405: 0.0007985374525687446
Position 7276: 0.000750266019032025
Position 489: 0.0007423360428812743
Position 595: 0.0007328100860164072
Position 5177: 0.0007279072636285904
Position 761: 0.0007216503719500782
Position 1618: 0.0006619261648406883
Position 7318: 0.000653325882265712
Position 9429: 0.0006365990001628081
Position 538: 0.0006250340119242804
Position 9569: 0.0006061545173696065
Position 5490: 0.0005640417448332047
Position 7356: 0.0005552909426205671
Position 6549: 0.0005478896601724347
Position 6349: 0.00045093014139907885
Position 7709: 0.00044347194160286043
Position 8238: 0.0004287467237238041
Position 10457: 0.00041568012485742337
Position 4590: 0.0004124859565057528
Position 7231: 0.0004075554851032066
Position 5354: 0.00039601647967015257
Position 4725: 0.0003904789538211503
Position 9050: 0.00037635702869619875
Position 9127: 0.00035415441119732914
Position 7090: 0.0003514831145525887
Position 4427: 0.0003468335399744197
Position 6248: 0.0003302811444999586
Position 2211: 0.0003149360879417545
Position 1029: 0.00028821780862714133
Position 7738: 0.00025481361543420094
Position 2720: 0.0002396843700325474
Position 786: 0.0002363310927915072
Position 5298: 0.00023610914835557522
Position 5731: 0.00022535849132948143
Position 4017: 0.00022284826080907718
Position 7596: 0.0002184323313105063
Position 8593: 0.00020041073144711836
Position 3379: 0.00019948417001191298
Position 819: 0.0001982503126378456
Position 8766: 0.0001916281259983339
Position 2799: 0.0001877669562108905
Position 5251: 0.00018231205556762533
Position 5110: 0.00017930371727684465
Position 4758: 0.00017920702371591857
Position 5718: 0.00017240359789988185
Position 570: 0.00014451228925399217
Position 1007: 0.0001346118362966815
Position 6072: 0.00013457294837996653
Position 342: 0.00012614925527765523
Position 6262: 0.00012112803138413235
Position 1066: 0.00011877351370874744
Position 7420: 0.00011800395370754912
Position 2945: 0.00011160979465895659
Position 6444: 0.00010907549756866507
Position 1941: 0.00010634806126471301
Position 4499: 0.00010632354344786834
Position 6380: 0.00010207022341113327
Position 3765: 0.00010163816501804676
Position 3404: 9.974826635645944e-05
Position 689: 9.833169392536783e-05
Position 6210: 9.565681996165385e-05
Position 2589: 9.488728464102122e-05
Position 2592: 8.43008493084581e-05
Position 4890: 8.240383810313423e-05
Position 2544: 7.903592632104558e-05
Position 777: 7.253502420537079e-05
Position 3443: 6.980493624450621e-05
Position 6113: 6.891225252135846e-05
Position 2740: 6.391643031214937e-05
Position 4970: 5.837473977808475e-05
Position 2345: 5.4362262751247476e-05
Position 5946: 5.356677963476965e-05
Position 6160: 5.186591165452074e-05
Position 3996: 4.844518004716254e-05
Position 5911: 4.6124033784751785e-05
Position 5360: 4.4902897586514126e-05
Position 4552: 4.3568841199536345e-05
Position 993: 4.1880233294654786e-05
Position 3779: 3.634693530522119e-05
Position 1985: 3.5884829442753634e-05
Position 3231: 3.398005553534095e-05
Position 1173: 3.169077320407887e-05
Position 2606: 2.7563649575942433e-05
Position 135: 2.7070954275338966e-05
Position 1251: 2.699584228817229e-05
Position 3747: 2.5977212764373328e-05
Position 3407: 2.2850273565463322e-05
Position 3437: 2.1735173528918402e-05
Position 2161: 2.0994194370417147e-05
Position 3340: 1.9539281398785655e-05
Position 3173: 1.8358479082010245e-05
Position 2747: 1.8051361211036922e-05
Position 1582: 1.7888170106439052e-05
Position 2348: 1.7083649762761976e-05
Position 3177: 1.5705383900791896e-05
Position 5487: 1.4926265576067704e-05
Position 1201: 1.4364410481540641e-05
Position 2112: 1.3899035808844729e-05
Position 3024: 1.3439399372492264e-05
Position 1004: 1.2873443642062235e-05
Position 2674: 1.2857379475800694e-05
Position 2281: 1.2441241755334056e-05
Position 1254: 1.1573927371763938e-05
Position 192: 1.1549026093956234e-05
Position 1363: 1.059497490411646e-05
Position 1951: 9.225254501595089e-06
Position 229: 8.849659854057467e-06
Position 930: 7.501756664323134e-06
Position 959: 7.091398122347582e-06
Position 168: 7.051742569739607e-06
Position 1282: 6.909254737818358e-06
Position 226: 5.2908363533408286e-06
Position 768: 4.813775681408448e-06
Position 795: 2.330143297832115e-06
Position 601: 1.868849034285333e-06
Position 494: 1.2798951444498482e-06
Position 301: 1.0379365626165042e-06
Position 606: 9.547505739066837e-07
Position 3706: 8.197603814751624e-07
Position 684: 6.566362738411633e-07
Position 1480: 6.555163132153545e-07
Position 234: 5.700402155708858e-07
Position 1537: 4.4638012817625955e-07
Position 1491: 3.647676243518957e-07
Position 1467: 3.554242822519529e-07
Position 1508: 3.343968031897279e-07
Position 535: 2.625903135771779e-07
Position 304: 2.0546918523495009e-07
Position 1372: 8.490984861135588e-08
Position 699: 6.21415206247848e-08
Position 614: 1.522431152650357e-08
Position 543: 1.0850728330451311e-08
Position 733: 7.61277196859363e-09
Position 313: 4.3490692737698624e-09
Position 1837: 3.04927107630974e-09
Position 1752: 2.776992498188585e-09
Position 546: 2.480132275901664e-09
Position 239: 2.294232769430759e-09
Position 72: 2.0427960978488155e-09
Position 237: 1.7688391332291095e-09
Position 1635: 2.1904804222032693e-10
Position 1540: 2.1751580212301304e-10
Position 323: 1.7306947834198087e-10
Position 1185: 5.4079711831432815e-11
Position 318: 4.7338230925937144e-11
