Gene = TMEM167A
Position 1551: 1.3162215341330537e-05
Position 2298: 1.006771290677404e-05
Position 220: 7.936896771717828e-06
Position 2107: 7.547795465067745e-06
Position 689: 5.630502114604911e-06
Position 926: 5.5596262117244745e-06
Position 1113: 5.2860956552901e-06
Position 249: 3.344333716185117e-06
Position 448: 3.2663360388009874e-06
Position 797: 3.2275698287749865e-06
Position 56: 2.128627503841655e-06
Position 245: 1.788574200041407e-06
Position 1571: 1.400372076909061e-06
Position 1492: 1.3285427694166099e-06
Position 2388: 1.3111245982251506e-06
Position 1312: 9.921333161697648e-07
Position 147: 9.549027654132239e-07
Position 8: 6.784724534483491e-07
Position 744: 6.781060289438209e-07
Position 268: 6.711028915411237e-07
Position 1057: 6.579031302133188e-07
Position 1648: 6.433988100820713e-07
Position 2496: 6.046038936983832e-07
Position 496: 5.352635529297005e-07
Position 624: 4.800382199658511e-07
Position 402: 3.509815617442464e-07
Position 549: 2.3876652361190936e-07
Position 462: 2.2229947023951663e-07
Position 303: 9.127125861276108e-08
Position 457: 8.574809419699282e-08
Position 421: 8.365043826883889e-08
Position 300: 7.775339819375374e-08
Position 266: 7.170879000885878e-08
Position 223: 7.087163098541416e-08
Position 615: 3.2248785923211756e-08
Position 557: 2.992345900908312e-08
Position 439: 1.7741966177234203e-08
Position 705: 1.6987169267691862e-08
Position 575: 1.491668289809651e-08
Position 427: 1.2464092960889913e-08
Position 2482: 7.9420787993064e-09
Position 28: 7.566189403837028e-09
Position 2341: 6.972679955817331e-09
Position 551: 6.849374916214333e-09
Position 61: 5.804161300448748e-09
Position 2650: 5.111418205700618e-09
Position 2950: 2.846881994060456e-09
Position 506: 2.5663213587634383e-09
Position 30: 1.3575588556369646e-09
Position 459: 1.1538172467460717e-09
Position 2877: 6.240958635908524e-10
Position 2911: 4.17938113507558e-10
Position 429: 3.3321617132837344e-14
Position 43: 4.469724410517388e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 12399: 0.6807204161715475
Position 20341: 0.666955185363564
Position 15584: 0.38129023099144765
Position 12378: 0.29096210757010554
Position 11392: 0.23265598640889645
Position 15372: 0.14545089848204348
Position 8101: 0.1384164739652847
Position 22149: 0.13034977268341183
Position 7862: 0.11539572086315106
Position 2367: 0.08332269652404879
Position 22356: 0.08288421124785526
Position 16345: 0.07744827200612114
Position 19839: 0.06985518607767077
Position 796: 0.06463178628159919
Position 22667: 0.05085235947456781
Position 17319: 0.04643428360610513
Position 2257: 0.040344203744812054
Position 11217: 0.03967221786675001
Position 17354: 0.03873345574845807
Position 15375: 0.03427799401290384
Position 5972: 0.03225967421736092
Position 14022: 0.030173009298474388
Position 5935: 0.02961625405514467
Position 8164: 0.027037269999201162
Position 4023: 0.022987371054214445
Position 18518: 0.021146246965315963
Position 6065: 0.02019275926922442
Position 21296: 0.016554625078652945
Position 19088: 0.016363452573160416
Position 4061: 0.015892884204173244
Position 13974: 0.014782657278128773
Position 22920: 0.014086616264441854
Position 3060: 0.011941192184520609
Position 15272: 0.011724375699430224
Position 17269: 0.011171285128247981
Position 14137: 0.009783464405021267
Position 15715: 0.00917927341701009
Position 20063: 0.009122283288307732
Position 22985: 0.00813328877210772
Position 16267: 0.007927243187833588
Position 11220: 0.0072854180199490035
Position 19973: 0.00699357147934243
Position 9622: 0.006726175719261947
Position 17167: 0.006508737125447624
Position 7705: 0.005557419647424742
Position 8213: 0.0053723431008227225
Position 2371: 0.0048373787349894485
Position 3466: 0.00392903407430955
Position 3996: 0.003820015553020784
Position 16386: 0.003760035346626808
Position 11884: 0.0036002295514449573
Position 18450: 0.0035400635886093617
Position 11463: 0.00326577110290794
Position 3063: 0.003117579653392281
Position 5294: 0.003111292246886165
Position 4036: 0.002885340273650686
Position 7734: 0.002746782238783109
Position 6003: 0.0025623117160367666
Position 23112: 0.0024390530805801485
Position 12798: 0.001955377033894976
Position 4084: 0.0019230272916598752
Position 3430: 0.0018456922765197374
Position 5974: 0.001780788716620688
Position 6107: 0.0016300857497662323
Position 2326: 0.0016163154414732515
Position 18490: 0.0014076127543249663
Position 7763: 0.001392387658637355
Position 3868: 0.0012708960722192133
Position 14457: 0.0012256156485518355
Position 4039: 0.0012247666030036043
Position 3227: 0.0010118405490328617
Position 18601: 0.0009471220707887589
Position 3907: 0.0009437925520868651
Position 12857: 0.000924815240540982
Position 14781: 0.000855087405555051
Position 2405: 0.0008200213675599189
Position 2298: 0.0007449229736895924
Position 5355: 0.0007236117943018897
Position 3825: 0.000532617849822431
Position 3807: 0.0005044714703567704
Position 834: 0.0005013151270517893
Position 5159: 0.00046007976610530513
Position 12830: 0.0004344219869707544
Position 5858: 0.00042627891326768445
Position 13090: 0.00038570549245048964
Position 13150: 0.00037096143464947803
Position 2149: 0.0003686586801855611
Position 12147: 0.0003681196105148877
Position 2218: 0.00034866926986713614
Position 14320: 0.00033532433495973553
Position 15720: 0.0003191394500544344
Position 13198: 0.00029682099446067147
Position 6211: 0.00028605249990196245
Position 12671: 0.00028568654526950387
Position 1402: 0.00028010071626334516
Position 18381: 0.00026150961039354126
Position 3442: 0.0002584144587672674
Position 14817: 0.00024152897953547316
Position 15122: 0.00023792418056378973
Position 2267: 0.00023754034266296805
Position 13682: 0.00023471688353754304
Position 2824: 0.00022729536060300337
Position 15074: 0.00021837337285507858
Position 1534: 0.00020203361536903078
Position 1585: 0.00020196151455630174
Position 14491: 0.0001985855785124149
Position 10255: 0.00019847570531357207
Position 3489: 0.0001978861016792667
Position 14965: 0.00019644168337329784
Position 2460: 0.00018915309229228054
Position 1257: 0.0001683700034946709
Position 2333: 0.00016137137397155676
Position 2309: 0.00014571499583403955
Position 3298: 0.00014158078574810434
Position 853: 0.00013160689378769776
Position 8464: 0.00013075964910966355
Position 322: 0.00012711234408383624
Position 1238: 0.00012629334050211826
Position 13538: 0.0001208186384465444
Position 13605: 0.00012040638968342134
Position 3510: 0.00011990373901316115
Position 6254: 0.00010047358552471004
Position 15652: 9.302651152998177e-05
Position 8832: 8.507017382080649e-05
Position 15750: 8.2047784478193e-05
Position 14855: 6.228823903525207e-05
Position 4261: 5.987704619927506e-05
Position 8903: 5.236835785316648e-05
Position 2141: 5.156288820071223e-05
Position 1301: 3.600433321575018e-05
Position 1492: 3.159846500464936e-05
Position 7183: 2.886190577658299e-05
Position 1778: 2.7588317575135837e-05
Position 2279: 2.7392419465949694e-05
Position 734: 2.4431370791170758e-05
Position 8347: 2.439611041447251e-05
Position 1915: 2.3866738955995134e-05
Position 620: 2.3562566590320003e-05
Position 1754: 2.2322688537992305e-05
Position 1555: 2.122772465951129e-05
Position 1201: 2.028163416905403e-05
Position 11113: 1.8667944965940552e-05
Position 8934: 1.76209088916137e-05
Position 923: 1.651097811878644e-05
Position 279: 1.617838317565011e-05
Position 535: 1.5861642972980965e-05
Position 2387: 1.5265518622458804e-05
Position 4686: 1.5230426256237492e-05
Position 4240: 1.4772730546161774e-05
Position 407: 1.4718094435227918e-05
Position 10890: 1.4257520001671521e-05
Position 1918: 1.3837379578759181e-05
Position 1510: 1.3203609494219665e-05
Position 5316: 1.2616284292816464e-05
Position 5441: 1.2326111622870191e-05
Position 6913: 1.1092751414444096e-05
Position 1198: 1.0602836021516781e-05
Position 257: 1.000753289394137e-05
Position 9489: 9.558417005818543e-06
Position 8553: 8.943463935717211e-06
Position 3850: 8.17421707609834e-06
Position 479: 7.85645751182115e-06
Position 9267: 7.491922318865098e-06
Position 7443: 6.779993340719609e-06
Position 4310: 6.6606287120077124e-06
Position 8764: 6.3915931455731245e-06
Position 6559: 5.960591080204404e-06
Position 5332: 5.628195200911329e-06
Position 1504: 5.076326999474699e-06
Position 451: 4.646660346482461e-06
Position 9096: 4.576532998514209e-06
Position 4304: 4.524326682346581e-06
Position 1571: 4.4203861509017835e-06
Position 6397: 4.349345465560129e-06
Position 1077: 4.293304830417273e-06
Position 3506: 4.138722922379914e-06
Position 4648: 4.001708663762975e-06
Position 6574: 3.956811004623353e-06
Position 5119: 3.6342333739868943e-06
Position 7360: 3.2933339096627228e-06
Position 1835: 3.1511916905384806e-06
Position 7186: 2.9767305821286325e-06
Position 1117: 2.7359169792287927e-06
Position 286: 2.668539165900564e-06
Position 1048: 2.5468375759376637e-06
Position 1852: 2.3993405608588937e-06
Position 1433: 2.3938738990888147e-06
Position 4358: 2.3585732133565677e-06
Position 2098: 2.3489087589554073e-06
Position 5550: 2.2851541522870818e-06
Position 3592: 2.087821184743654e-06
Position 3389: 1.9817853033610253e-06
Position 4361: 1.9737783865118317e-06
Position 6704: 1.7155060778243067e-06
Position 284: 1.672217310141014e-06
Position 2985: 1.655707564967955e-06
Position 3172: 1.6081856512570398e-06
Position 881: 1.6075851197796837e-06
Position 766: 1.4756759302986042e-06
Position 485: 1.3772071673574176e-06
Position 3233: 1.3044909013452393e-06
Position 1280: 1.2550077388553654e-06
Position 1361: 1.2443538843569434e-06
Position 4472: 1.1069107983117256e-06
Position 351: 1.0649653879084986e-06
Position 688: 9.542266830237525e-07
Position 3634: 8.985163797864215e-07
Position 1287: 7.275695129630345e-07
Position 4225: 6.810641263661603e-07
Position 947: 6.18596046790578e-07
Position 4167: 6.026413847991182e-07
Position 926: 5.728248876490979e-07
Position 1985: 5.206858474660922e-07
Position 1364: 4.503607691465572e-07
Position 2679: 4.144219871307533e-07
Position 935: 3.9008805737829493e-07
Position 1153: 2.949317313722415e-07
Position 324: 2.3153890340127708e-07
Position 326: 1.5699547925060754e-07
Position 1920: 1.359961072651194e-07
Position 1760: 1.3574370820776186e-07
Position 717: 4.8618024699677034e-08
Position 2439: 5.589550429435173e-09
Position 624: 2.6044457284097265e-09
Position 332: 2.0790503446811078e-09
Position 682: 1.7863563665544335e-09
Position 367: 1.41452224190149e-09
Position 2411: 1.0153581657704696e-09
Position 575: 8.93325704036193e-10
Position 347: 8.347647665933669e-10
Position 385: 8.177334208930922e-10
Position 627: 7.519445465574255e-10
Position 232: 2.598457891391064e-10
Position 698: 1.8522133796951094e-10
Position 295: 1.4802429066266248e-10
Position 237: 8.354807225248402e-11
Position 1675: 6.816701231937631e-11
Position 756: 5.702899682543934e-11
Position 772: 5.571146544839248e-11
Position 887: 4.187360647543365e-11
Position 245: 3.378281536800674e-11
Position 131: 2.345726262736427e-11
Position 217: 1.8837675109201546e-11
Position 140: 1.8073810199771854e-11
Position 737: 1.6029604324280972e-11
Position 703: 1.5493338158268193e-11
Position 496: 1.255429397645893e-11
Position 116: 1.0642991427117623e-11
Position 180: 5.196205503122241e-12
Position 195: 2.8940572513256098e-12
Position 183: 2.796426412902879e-12
