Gene = MUL1
Sorted 3' Splice Sites (High to Low Probability):
Position 6741: 0.8368670850153845
Position 4851: 0.5921986413285542
Position 7045: 0.3931043233327931
Position 5971: 0.3840471784961342
Position 1314: 0.24130306800432477
Position 462: 0.21820306801390255
Position 7523: 0.1591975161235803
Position 7729: 0.13447110675817872
Position 5992: 0.09817379071638035
Position 4648: 0.08820871531009819
Position 8628: 0.07776830542354186
Position 6904: 0.06590812005020757
Position 8106: 0.056814073219909805
Position 7195: 0.048445920493764456
Position 7198: 0.04547236466767463
Position 479: 0.0353233614510838
Position 541: 0.03288718150884642
Position 8064: 0.030170631105504775
Position 111: 0.02803948804959453
Position 6287: 0.025257890838771994
Position 6218: 0.021729662797293048
Position 7681: 0.020390132378520574
Position 7431: 0.02012041421081262
Position 6237: 0.019947341857507198
Position 7637: 0.018917630205923457
Position 3426: 0.015161577036825002
Position 1338: 0.012505595199134086
Position 6638: 0.010923342719656266
Position 6515: 0.010468066273429933
Position 545: 0.008104301875385706
Position 6386: 0.008036464760059217
Position 8325: 0.007240367191723113
Position 4936: 0.0071859002759346
Position 7387: 0.007049516217738438
Position 6724: 0.006191535947831189
Position 7234: 0.00601726004815814
Position 1097: 0.005577406276677701
Position 6193: 0.005285678989987983
Position 7080: 0.005158691262419425
Position 363: 0.005138163673775838
Position 5922: 0.0037737452644174777
Position 948: 0.003519302569377595
Position 3432: 0.003499906308607643
Position 8282: 0.0033178874839781014
Position 370: 0.00315551124378722
Position 3445: 0.0030816873082988253
Position 6350: 0.002967045712080018
Position 7659: 0.00294215896927944
Position 4879: 0.0028268777808661476
Position 6005: 0.002699330238812631
Position 8129: 0.002689707410038175
Position 1100: 0.0025518425203745945
Position 1835: 0.0024843255616165787
Position 169: 0.00233922565566045
Position 4450: 0.0023175234898451663
Position 837: 0.0022725321618244903
Position 5858: 0.0022249699756933896
Position 7058: 0.0022245211109939676
Position 6572: 0.0021171812156982506
Position 4900: 0.001930493392116854
Position 4695: 0.0019041214239512725
Position 5872: 0.001768608539024027
Position 7406: 0.0017111578672841595
Position 304: 0.0015436659379974022
Position 391: 0.0015280637162302711
Position 4903: 0.0011408232717901468
Position 6054: 0.001116547136657041
Position 2744: 0.0010962156013078219
Position 7001: 0.0010709030320765276
Position 6757: 0.0009426586521053015
Position 6500: 0.0009027407190688308
Position 7926: 0.0008414036104612377
Position 4377: 0.0008290902506359462
Position 4330: 0.0007648066327815058
Position 5781: 0.0007244077224376988
Position 7213: 0.000721549887980863
Position 6672: 0.0006755241524062387
Position 7435: 0.0006688454171391387
Position 4600: 0.0006580498205912349
Position 1320: 0.0006456089323550201
Position 3568: 0.0006384634688331224
Position 4792: 0.0006097915687643309
Position 6359: 0.000532261473150524
Position 5805: 0.0005005851629424887
Position 4987: 0.00048345103795119593
Position 4715: 0.0004607025847597104
Position 2605: 0.00045780736139803955
Position 972: 0.00045224426884828015
Position 2029: 0.0004297141677052453
Position 2581: 0.0004164983436004454
Position 6808: 0.00039620579796186407
Position 4577: 0.00037701406363483547
Position 4621: 0.00032777600843538466
Position 1988: 0.0002902339569221066
Position 1126: 0.00028831312817614554
Position 7580: 0.00028155067225658215
Position 6782: 0.000246419511426447
Position 3844: 0.0002300294557047605
Position 229: 0.00021661309700017771
Position 7207: 0.00021615244493402474
Position 593: 0.00021422458803733112
Position 6769: 0.00021339212909337346
Position 8467: 0.00020393334550601413
Position 8549: 0.00016685794222033603
Position 4493: 0.0001614509347264359
Position 6178: 0.0001490208664073427
Position 2070: 0.0001392487681895483
Position 4592: 0.00012062261002907935
Position 581: 0.00011328675059507909
Position 4595: 0.00010224755971306427
Position 2774: 8.974052482190363e-05
Position 5361: 8.886425960696538e-05
Position 144: 7.330704983305368e-05
Position 5333: 6.960984428455976e-05
Position 2933: 6.380812389720438e-05
Position 716: 6.166330963079607e-05
Position 1046: 5.5518840107229605e-05
Position 1529: 4.557345622667153e-05
Position 557: 3.8961720237070087e-05
Position 8404: 3.874589324189139e-05
Position 2100: 3.0794058704613826e-05
Position 1029: 2.86021085964055e-05
Position 622: 2.4953431542597314e-05
Position 1106: 2.485901767424187e-05
Position 3621: 2.1297142475104657e-05
Position 731: 1.7988927352453174e-05
Position 2438: 1.6849674936696468e-05
Position 1138: 1.5452816963504466e-05
Position 954: 1.4986882504789823e-05
Position 1179: 1.2100195189727485e-05
Position 379: 1.132335929093054e-05
Position 1008: 1.0824203553766368e-05
Position 398: 9.25906235395499e-06
Position 232: 8.188180817720741e-06
Position 149: 7.952063522312023e-06
Position 549: 5.557872697146433e-06
Position 248: 5.397284239427664e-06
Position 1077: 5.131234006197835e-06
Position 417: 5.1217784948176485e-06
Position 91: 3.858394795441897e-06
Position 634: 3.8098869974890776e-06
Position 395: 2.782024907780408e-06
Position 142: 2.4179303853845353e-06
Position 653: 1.682501765976505e-06
Position 564: 1.4576407819582366e-06
Position 602: 1.2989745352413076e-06
Position 404: 1.2206180063007199e-06
Position 1058: 8.367796912854551e-07
Position 411: 7.713801057500757e-07
Position 1611: 3.595087277966437e-07
Position 1571: 3.311620357344154e-07
Position 1705: 2.244180517068976e-07
Position 1547: 2.146774747422498e-07
Position 250: 2.0487604400919133e-07
Position 1475: 1.0789791814402772e-07
Position 1478: 9.650121862708468e-08
Position 1504: 7.773713305886943e-08
Position 284: 7.517451443482841e-08
Position 1648: 5.8919509305704904e-08
Position 1395: 5.3860109987608314e-08
Position 1721: 5.189852542449539e-08
Position 256: 2.5497539688565652e-08
Position 606: 9.662455246154531e-09
Position 762: 3.978768740454924e-09
Position 261: 1.3282926748274317e-09
Position 693: 6.572215016007208e-10
Position 1412: 4.747508584835065e-10
Position 407: 2.249809261743924e-10
Position 269: 1.7259102901666e-10
Position 2057: 7.843452719687342e-11
Position 315: 5.7406535261260565e-11
Position 2114: 5.593377966698932e-11
Position 1999: 5.3552567548188755e-11
Position 1902: 4.4392830113218963e-11
Position 2003: 4.2164389966624665e-11
Position 655: 5.2753023878650575e-14
