Gene = RPP14
Position 11797: 0.00018269530495079302
Position 4137: 0.00016350001621909883
Position 5129: 0.00015269652576151298
Position 1469: 0.0001295924073752856
Position 4501: 0.00012675238474290214
Position 4149: 0.00011967009950439437
Position 766: 0.0001161081873362994
Position 492: 0.00010987912849684856
Position 692: 0.00010633776235129056
Position 5738: 0.00010462149492437565
Position 4455: 0.00010009513858231871
Position 4400: 9.848217402968718e-05
Position 184: 6.028639356408256e-05
Position 9109: 5.5206200117375145e-05
Position 590: 5.498933743605285e-05
Position 4610: 4.5755012707158566e-05
Position 5784: 4.230571101308436e-05
Position 9252: 3.946272340384892e-05
Position 835: 2.9926015673465405e-05
Position 204: 2.280496540516765e-05
Position 5756: 2.233453354211143e-05
Position 4163: 2.0975890140670258e-05
Position 6216: 2.0830163592163483e-05
Position 131: 2.055955883156466e-05
Position 1314: 1.804422305034537e-05
Position 8366: 1.7142337793510184e-05
Position 687: 1.688996203706845e-05
Position 5939: 1.2831789080047342e-05
Position 1232: 1.133665446359028e-05
Position 119: 1.1030009540622708e-05
Position 4121: 1.070305079481018e-05
Position 290: 9.915915025903034e-06
Position 2376: 8.86536757465613e-06
Position 140: 8.351693646404021e-06
Position 49: 7.532125685534451e-06
Position 1713: 6.4297935419207824e-06
Position 603: 5.723690415577589e-06
Position 187: 5.227056452674909e-06
Position 302: 5.08356070845289e-06
Position 1872: 5.042159383222594e-06
Position 4154: 4.7312768319851775e-06
Position 2433: 4.0701008666750494e-06
Position 2600: 4.018695016194492e-06
Position 2336: 3.592203894764917e-06
Position 1526: 3.370290766510757e-06
Position 10777: 2.9911056226036735e-06
Position 407: 2.955548952255188e-06
Position 2497: 2.823697976275632e-06
Position 4098: 2.5261248389663493e-06
Position 2483: 2.399652457052326e-06
Position 3152: 2.3365470017724815e-06
Position 1522: 2.2965435456765966e-06
Position 764: 2.2745204405393915e-06
Position 3572: 2.264846391630858e-06
Position 3176: 2.166599421595166e-06
Position 1297: 2.15715106419048e-06
Position 3194: 1.938483009053163e-06
Position 1798: 1.7749856003679645e-06
Position 10885: 1.7039931792764536e-06
Position 66: 1.6506561173987743e-06
Position 1562: 1.3943304964752344e-06
Position 10770: 1.1858707393102286e-06
Position 198: 1.1500717555004857e-06
Position 10833: 8.194000423328495e-07
Position 1752: 8.193083666263995e-07
Position 2445: 7.738721545748743e-07
Position 9954: 5.530295085892054e-07
Position 11343: 5.143758021007303e-07
Position 10108: 4.2465942135174897e-07
Position 7: 2.737210986391156e-07
Position 4545: 2.728867809133834e-07
Position 5349: 2.0604613826692381e-07
Position 4309: 1.7046020138269782e-07
Position 4320: 1.4307488497438444e-07
Position 5564: 9.376017271479148e-08
Position 1132: 6.517399237531373e-08
Position 436: 3.249401382188683e-08
Position 404: 3.111921280845503e-08
Position 469: 2.798586670975334e-08
Position 930: 1.1337389080337228e-08
Position 356: 3.778784799656173e-09
Position 1044: 3.2907390003576632e-09
Position 548: 1.579286367067171e-09
Position 2017: 6.184114562164273e-10
Position 307: 7.19472791546814e-11
Position 358: 5.652308860094929e-11
Position 258: 3.484030023051492e-11
Position 1103: 1.242023463925135e-11
Position 410: 9.878516418262097e-12
Position 574: 8.91064989286599e-12
Position 510: 2.943662061653615e-12
Position 584: 2.7608273495510963e-12
Position 6125: 1.996794179296864e-12
Position 623: 7.619214516362953e-13
Position 522: 5.725072722124272e-13
Position 323: 1.6005749449940935e-13
Position 481: 4.768693003213932e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 4244: 0.9777627777949638
Position 4046: 0.9145367797257835
Position 10252: 0.6683317518981196
Position 10652: 0.5080797334138926
Position 6024: 0.41636950084230834
Position 10009: 0.35949178294331435
Position 11177: 0.23092790245310185
Position 16683: 0.1943793074570521
Position 1776: 0.19199048146458217
Position 17812: 0.1621365690243653
Position 319: 0.12008421281716793
Position 10191: 0.08746727496658849
Position 14065: 0.06445280424259983
Position 4027: 0.06260145391246968
Position 305: 0.058354473579767044
Position 9897: 0.05568495676031898
Position 11681: 0.05491471210786044
Position 1872: 0.0399373376250123
Position 15501: 0.03844390656055915
Position 9810: 0.034393752281089464
Position 16411: 0.03310846551083186
Position 16456: 0.028744893610574817
Position 9649: 0.02700280791155806
Position 10529: 0.02392722683092512
Position 1566: 0.023769114284624495
Position 9900: 0.02261099518960699
Position 16703: 0.022331366441999984
Position 10690: 0.021697671574060665
Position 15019: 0.020304429557637078
Position 9459: 0.019673230244819942
Position 3824: 0.01895964363824987
Position 6044: 0.018800204304949705
Position 15819: 0.018667501985781196
Position 8946: 0.017660617014650302
Position 6020: 0.01730584386953303
Position 15620: 0.016616398378784196
Position 17630: 0.016579492387328098
Position 10556: 0.014609143515790603
Position 3345: 0.013059803244310456
Position 4246: 0.012771696996117111
Position 5631: 0.012710495416373856
Position 11020: 0.010934635466320255
Position 14605: 0.010763319447123798
Position 9841: 0.010462108934838704
Position 8991: 0.009750256747983254
Position 282: 0.008169508183184992
Position 8968: 0.008061654037439806
Position 15344: 0.007429881828664618
Position 17250: 0.007323740770753464
Position 17011: 0.007217717965925864
Position 16247: 0.006726903590092446
Position 11371: 0.006542326397069088
Position 9624: 0.006384706544515869
Position 18378: 0.005852486919209574
Position 17214: 0.005188423889993834
Position 9509: 0.0050970578919608805
Position 14951: 0.005023326667884401
Position 14485: 0.004606472209662917
Position 1392: 0.004579616608510582
Position 15840: 0.004558756838554685
Position 10500: 0.004513477040444487
Position 9438: 0.004487993002509725
Position 10439: 0.004476467235053288
Position 1350: 0.004438011542688573
Position 7097: 0.004322555708713312
Position 2373: 0.00414776011212909
Position 4005: 0.004045028593079222
Position 14533: 0.0034250611927105793
Position 13842: 0.0032769296334787088
Position 11042: 0.003246661017507999
Position 254: 0.0031845722532634494
Position 14230: 0.0028330902329542413
Position 9972: 0.0027779884452185594
Position 11438: 0.002667621895672857
Position 12108: 0.00265312010964355
Position 11562: 0.0025755443267414567
Position 1213: 0.002555932291270071
Position 1544: 0.0025459065813737453
Position 4422: 0.0025408098438417896
Position 1658: 0.0024502633774297652
Position 3053: 0.002058669811666432
Position 9677: 0.002040854042963463
Position 11863: 0.00201802493267648
Position 12920: 0.00186013285033759
Position 10485: 0.0017286445954584736
Position 16679: 0.0016926304185582409
Position 15341: 0.0015827299945004828
Position 9976: 0.0015815374497699106
Position 14089: 0.0015728615130869623
Position 3252: 0.0014552216446933938
Position 2046: 0.0013863585346327657
Position 11523: 0.001290299243845727
Position 11054: 0.0012726269970809614
Position 734: 0.001269802450970221
Position 1571: 0.0012671091900002395
Position 10731: 0.0011286276176092178
Position 13732: 0.0010966088655424348
Position 8953: 0.001073729519864496
Position 8846: 0.001063991640843361
Position 14362: 0.0010228616211099427
Position 8796: 0.0010154894388853732
Position 3689: 0.0010130347496830933
Position 2500: 0.0009680029640245922
Position 11424: 0.0009564600422019936
Position 9056: 0.0009387536865998517
Position 1780: 0.0009177403498643304
Position 11793: 0.0008252109394428856
Position 1601: 0.000793333379417966
Position 1686: 0.0007770146001107917
Position 11447: 0.0007634574750972315
Position 13014: 0.000734882305547473
Position 3124: 0.000687167610471111
Position 2567: 0.0006602270207216292
Position 11305: 0.0006546199871386895
Position 15169: 0.0006428164491735892
Position 640: 0.0006362203010512964
Position 1522: 0.000621795205231071
Position 1655: 0.0005837201447024209
Position 3348: 0.0005818620310581651
Position 4913: 0.0005788858736841709
Position 3292: 0.0005764128228555597
Position 8761: 0.0004904185393119182
Position 1412: 0.0004766907975430986
Position 8849: 0.000469007395394628
Position 6213: 0.0004366692668282342
Position 4056: 0.00041912727607494116
Position 4827: 0.0003963633918603968
Position 1456: 0.00036940029324756326
Position 13871: 0.0003652001466327275
Position 11134: 0.0003637470918605266
Position 11775: 0.0003388347071239566
Position 15456: 0.0003271096114706445
Position 4284: 0.0003029544897787848
Position 6026: 0.00030210710405725096
Position 481: 0.00028863435773975325
Position 12974: 0.00028650810878245227
Position 4937: 0.00026722386689293
Position 2483: 0.00026444136773899314
Position 646: 0.00023917309991945432
Position 5481: 0.00023621734942097156
Position 3729: 0.00023289290640317285
Position 5933: 0.00022630457075096952
Position 2990: 0.0002187348198766925
Position 2042: 0.00021486122113822194
Position 3974: 0.00021022250692369303
Position 1131: 0.0002080072548286488
Position 12461: 0.00020549541804951426
Position 1400: 0.00019299159747041732
Position 12018: 0.00018342512114480222
Position 792: 0.0001776978444529586
Position 5077: 0.0001701067006390364
Position 2440: 0.00016409273442407054
Position 6099: 0.00015765794228509518
Position 2793: 0.000153473680148423
Position 1443: 0.00014986301552529177
Position 3301: 0.00013711937490987883
Position 2527: 0.00013630647770002753
Position 3328: 0.0001353300405558116
Position 803: 0.00012800326468173878
Position 3224: 0.00012572287276635147
Position 6277: 0.00011736529984442248
Position 530: 0.00011508617629423278
Position 5128: 0.00011268836703934578
Position 10957: 0.00011224557551889784
Position 13045: 0.00011119138578250134
Position 6366: 0.00011071023692371
Position 5981: 0.00011009038730977519
Position 1876: 0.0001089344438653292
Position 788: 0.00010691945124293402
Position 12384: 8.845664905640013e-05
Position 3325: 8.542594124776819e-05
Position 333: 7.990691481702486e-05
Position 6305: 7.85542669600889e-05
Position 5602: 7.459132852698389e-05
Position 7198: 7.10207697045608e-05
Position 5103: 6.942855322898405e-05
Position 1358: 6.521386953695167e-05
Position 8606: 6.0482714105052754e-05
Position 1826: 5.9105818666279106e-05
Position 2339: 5.709340152353324e-05
Position 5855: 5.447803751602193e-05
Position 2375: 5.085895682891054e-05
Position 10893: 4.800239882030217e-05
Position 703: 4.627178891967062e-05
Position 6450: 4.385488110891222e-05
Position 6310: 4.314768124386976e-05
Position 3359: 4.246843948854081e-05
Position 3307: 4.231201266535109e-05
Position 6753: 4.224555886591699e-05
Position 3398: 4.21619134380635e-05
Position 7654: 3.9665964539421234e-05
Position 6181: 3.838408176089143e-05
Position 2066: 3.690915894500948e-05
Position 5813: 3.6061841923266014e-05
Position 1841: 3.424029621007867e-05
Position 2808: 3.420725221786059e-05
Position 4987: 3.125708581835953e-05
Position 5655: 3.119974524553119e-05
Position 4255: 3.048603670608999e-05
Position 1745: 2.8325010264614412e-05
Position 5083: 2.798672302583824e-05
Position 815: 2.7766223417620526e-05
Position 2618: 2.694017542883522e-05
Position 4973: 2.56850695988973e-05
Position 2531: 2.223639881946427e-05
Position 2760: 2.174352442587963e-05
Position 7259: 2.0123260138083184e-05
Position 1180: 1.7937769591951816e-05
Position 4293: 1.7307496292895176e-05
Position 1254: 1.6352677731655998e-05
Position 4438: 1.6249940856063773e-05
Position 5637: 1.4633635277424684e-05
Position 4403: 1.2994207342013707e-05
Position 2009: 1.2728799950715413e-05
Position 9178: 1.0272343481243508e-05
Position 5900: 9.984028455942085e-06
Position 8291: 9.898325831493702e-06
Position 9147: 9.161047783594538e-06
Position 1498: 8.975541645748762e-06
Position 8686: 8.962617686355325e-06
Position 5079: 8.602496523107933e-06
Position 5787: 8.257987123248351e-06
Position 545: 7.395188796922894e-06
Position 522: 7.3599068914482026e-06
Position 6406: 7.3166962476878655e-06
Position 741: 6.47344415285061e-06
Position 1469: 5.797884900770223e-06
Position 1222: 5.74398760357868e-06
Position 4314: 5.233898570135288e-06
Position 1084: 5.08753159601284e-06
Position 5691: 4.177796650506743e-06
Position 4202: 4.15855985486133e-06
Position 1231: 3.905468215307398e-06
Position 8288: 3.776173589209569e-06
Position 1157: 3.7465951067644884e-06
Position 819: 3.552833135951236e-06
Position 1314: 3.5312064222453642e-06
Position 2215: 3.168426265609012e-06
Position 661: 3.0429502128090547e-06
Position 1361: 2.984140279940644e-06
Position 862: 2.9678642929919404e-06
Position 671: 2.6696260165723437e-06
Position 548: 2.596597360391519e-06
Position 845: 2.513222984193864e-06
Position 5156: 1.911373522450364e-06
Position 5011: 1.8636389674017713e-06
Position 1578: 1.8240894632888995e-06
Position 1722: 1.7318325426123125e-06
Position 469: 1.547525093388526e-06
Position 4174: 1.5113049347128171e-06
Position 711: 1.4950780070927828e-06
Position 897: 1.3580030446118326e-06
Position 664: 1.3563318630927341e-06
Position 864: 1.3512944246344698e-06
Position 8174: 1.340423362190239e-06
Position 750: 1.276609179340731e-06
Position 2241: 1.2623845244762478e-06
Position 8236: 1.2622952259123745e-06
Position 5869: 1.2523353822264067e-06
Position 10702: 1.2369081709762247e-06
Position 1414: 1.0438717409750733e-06
Position 204: 1.0395569164114922e-06
Position 868: 9.21548493460023e-07
Position 8211: 8.651197847042862e-07
Position 116: 6.668425552354239e-07
Position 832: 6.378522601621087e-07
Position 1367: 6.055259391230773e-07
Position 914: 5.820495583979499e-07
Position 1418: 5.591979239182428e-07
Position 762: 5.546596733567137e-07
Position 1665: 4.773942958061538e-07
Position 668: 4.233542817979814e-07
Position 1257: 4.1244838571552667e-07
Position 2624: 3.8402633725239843e-07
Position 1794: 3.421310851891892e-07
Position 331: 3.347069757232532e-07
Position 821: 3.344243773275013e-07
Position 603: 3.1606323775527755e-07
Position 6056: 2.613083053507408e-07
Position 1585: 2.49619655459852e-07
Position 5962: 1.8690994520783376e-07
Position 746: 1.806187177332964e-07
Position 5959: 1.6066514688680092e-07
Position 365: 1.1314734038090629e-07
Position 6116: 9.462111945978434e-08
Position 2116: 5.306800055480638e-08
Position 1938: 5.124077208189734e-08
Position 597: 5.079236620952433e-08
Position 1784: 5.015519111786791e-08
Position 1169: 4.4855872592860806e-08
Position 1957: 3.538726468217541e-08
Position 1798: 3.489384252110693e-08
Position 4919: 2.5749929685845353e-08
Position 923: 1.6483720402487727e-08
Position 927: 1.0717961963930614e-08
Position 906: 8.248991459513545e-09
Position 1903: 7.313006767010604e-09
Position 135: 6.1955991093993535e-09
Position 608: 3.4141106275975e-09
Position 1136: 3.1269851109714923e-09
Position 902: 2.117241610123537e-09
Position 708: 1.8317041969670878e-09
Position 195: 1.6721328636541113e-09
Position 935: 1.3518729891154611e-09
Position 4348: 1.347190192882349e-09
Position 4432: 1.3180503779989687e-09
Position 841: 1.2460117317833852e-09
Position 159: 1.0447620974515683e-09
Position 344: 9.562406243791064e-10
Position 1318: 8.475457119093852e-10
Position 754: 7.051937613116054e-10
Position 4446: 6.323450632900012e-10
Position 128: 6.175318602124483e-10
Position 1263: 3.536153788570783e-10
Position 944: 3.151455330470088e-10
Position 873: 3.048164425953015e-10
Position 4538: 2.022789398879031e-10
Position 4383: 1.9685616370577324e-10
Position 427: 1.8719950054095713e-10
Position 150: 1.0742937655901579e-10
Position 770: 5.711360473443451e-11
Position 982: 4.9616897517428716e-11
Position 961: 3.755208833424559e-11
Position 119: 3.7310770267146067e-11
Position 1019: 2.800270328596742e-11
Position 952: 1.979912511458664e-11
Position 389: 1.650128156671514e-11
Position 436: 1.572396498980155e-11
Position 140: 1.501410384310629e-11
Position 176: 1.4920019713769155e-11
Position 560: 1.4230147990698466e-11
Position 459: 1.2165887188949364e-11
Position 446: 1.133772824529504e-11
Position 971: 1.0467262321693899e-11
Position 614: 9.362125852442336e-12
Position 152: 8.206412766577593e-12
Position 443: 6.462537303180738e-12
Position 166: 5.364517650345015e-12
Position 178: 1.0275528655418469e-12
Position 394: 5.570424543937017e-13
Position 404: 2.1035304417357183e-13
Position 450: 4.9752112008705144e-14
Position 90: 1.7605792472370917e-14
Position 83: 1.7419223900169454e-15
Position 556: 1.1084703062274765e-16
