Gene = GCSAM
Position 1118: 2.2094133676185668e-07
Position 326: 1.9992315683916075e-07
Position 3693: 1.9388713738453664e-07
Position 696: 1.808882971317242e-07
Position 310: 1.5639541633870578e-07
Position 1908: 1.4182288167288666e-07
Position 297: 1.1794939564093744e-07
Position 1246: 1.0905292660797194e-07
Position 1372: 1.0625395893997136e-07
Position 301: 8.996308009614058e-08
Position 244: 8.754380156268978e-08
Position 928: 7.481117741222387e-08
Position 950: 4.908706170404812e-08
Position 335: 4.725211983345994e-08
Position 775: 4.718525954751076e-08
Position 456: 4.5545851043156625e-08
Position 323: 3.098266514432446e-08
Position 290: 2.374148492132948e-08
Position 266: 1.5003551987277426e-08
Position 702: 1.4960574202188194e-08
Position 282: 1.0903842651500706e-08
Position 3128: 1.0524499211252713e-08
Position 1912: 1.0214915146052153e-08
Position 3978: 8.885579448654985e-09
Position 4146: 8.83076658917647e-09
Position 1601: 7.707715063103699e-09
Position 436: 6.218174212556032e-09
Position 239: 5.516127975428202e-09
Position 223: 5.446006623696443e-09
Position 237: 4.706467476379903e-09
Position 424: 4.5558781555842885e-09
Position 276: 2.756829011797495e-09
Position 206: 1.9778318313612077e-09
Position 247: 1.5662889566322565e-09
Position 270: 1.2781105041280502e-09
Position 286: 1.0216961539957405e-09
Position 204: 9.988712381784335e-10
Position 218: 7.855956034305446e-10
Position 165: 3.300732551493024e-10
Position 181: 2.5664774340242144e-10
Position 687: 2.354580392079869e-10
Position 172: 1.7362544119161494e-10
Position 274: 1.0171353644560823e-10
Position 777: 7.113147315196604e-11
Position 139: 5.023847750709729e-11
Position 151: 4.4950657719171945e-11
Position 131: 3.615042021072846e-11
Position 183: 2.98866476899626e-11
Position 136: 2.863766081256614e-11
Position 159: 1.1561037103367694e-11
Position 143: 1.142096216350377e-11
Position 174: 9.384121391570157e-12
Position 676: 1.6977435933881255e-12
Position 125: 1.8035437672629354e-13
