Gene = NPR3
Position 16: 1.6229588439708076e-06
Position 59: 1.5553993957402738e-06
Position 480: 1.5105232420368616e-06
Position 224: 5.349504678136435e-07
Position 138: 3.70613749016768e-07
Position 837: 2.364543870318339e-07
Position 7176: 6.35759642379213e-08
Position 3372: 6.140143690796518e-08
Position 5244: 5.797352644268721e-08
Position 1593: 5.20401570561487e-08
Position 411: 2.8268204953955327e-08
Position 969: 5.8055874822625106e-09
Position 251: 1.3184938092839005e-09
Position 1117: 5.167407971112297e-10
Position 107: 1.8447418998340477e-12
Position 582: 1.5381931555768092e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 27140: 0.999729657612704
Position 12974: 0.9907286587301919
Position 34027: 0.9278453913957836
Position 30062: 0.8659847757248934
Position 904: 0.6331058012822053
Position 30650: 0.5336977704063876
Position 16094: 0.5122792044646246
Position 14311: 0.4497028408560582
Position 6079: 0.36230360089126684
Position 38014: 0.3497595685709121
Position 13655: 0.29733678188915363
Position 16876: 0.28345970161037504
Position 14133: 0.27039851741965415
Position 3106: 0.25088475477844707
Position 32806: 0.2224594872959894
Position 31043: 0.2113907147275136
Position 30415: 0.20359041734450678
Position 1580: 0.19128829332357408
Position 39985: 0.16708992695523903
Position 1399: 0.14569735741733236
Position 40757: 0.1445885580078385
Position 28202: 0.14146792167191855
Position 42645: 0.1290826716679194
Position 14328: 0.10917851666823042
Position 11396: 0.09756884246419265
Position 20613: 0.09257901894645398
Position 38253: 0.09069831697504023
Position 36470: 0.09042676145166914
Position 29042: 0.08952035535252653
Position 19563: 0.08696263097269774
Position 38038: 0.08454169101665117
Position 38277: 0.0718125089766743
Position 3370: 0.07023334739154079
Position 32932: 0.06050041375953756
Position 27506: 0.05739451803416143
Position 30892: 0.05530560841015362
Position 30029: 0.05390227322109147
Position 32992: 0.05210618440595058
Position 14325: 0.0513518943594976
Position 30589: 0.049457153266553464
Position 1778: 0.04771775738767134
Position 39126: 0.046028073203888964
Position 3330: 0.04183124498478563
Position 38063: 0.04095542640710528
Position 34360: 0.040269679750655776
Position 36531: 0.0371684765152584
Position 44827: 0.033601424636279284
Position 548: 0.03331009467089674
Position 9905: 0.0327040038211752
Position 757: 0.031916195003936235
Position 24211: 0.030176542227702885
Position 39623: 0.02782526872611471
Position 43158: 0.02777617078084875
Position 19281: 0.027233051980002528
Position 15615: 0.026341579049555263
Position 20801: 0.025919316279257348
Position 35973: 0.02492318056557023
Position 15428: 0.024867831346614272
Position 11864: 0.022224432764595358
Position 8470: 0.021736175993982775
Position 14967: 0.02168333203746786
Position 34297: 0.020859762756055635
Position 34074: 0.01966865091492611
Position 31854: 0.01881099890868652
Position 35860: 0.017820217710459562
Position 6190: 0.01772834710948685
Position 22288: 0.01767292782124518
Position 43063: 0.01673083508287362
Position 667: 0.015342600744155908
Position 30929: 0.014964310937951395
Position 602: 0.014935255409580806
Position 41624: 0.014867178654092707
Position 1983: 0.014075721921178976
Position 39884: 0.013394648641235284
Position 34236: 0.01307952825717488
Position 27548: 0.012932171511547533
Position 15424: 0.012353299471539897
Position 35907: 0.012314031501160323
Position 3127: 0.01178799323566705
Position 13250: 0.011141328504151272
Position 8932: 0.0109904967021952
Position 36053: 0.010923716739593883
Position 8754: 0.010814025583203598
Position 14163: 0.01039772011525298
Position 36212: 0.00981722177614211
Position 35407: 0.009226573410418057
Position 1479: 0.009105115979588803
Position 39792: 0.00873245461534506
Position 39278: 0.008674347570037289
Position 30357: 0.008437442069106866
Position 37730: 0.007914209856577382
Position 34387: 0.007777115431316522
Position 20863: 0.00727923877914879
Position 27736: 0.0072380630859023645
Position 728: 0.00671977009158733
Position 30530: 0.006210524607567636
Position 15589: 0.006209003952017321
Position 28798: 0.006091012676891167
Position 15081: 0.005952052242795846
Position 32295: 0.005859184273860177
Position 30895: 0.005384549081447289
Position 39181: 0.0053676754377451515
Position 1496: 0.005224381296386137
Position 6580: 0.005158359026626907
Position 42242: 0.005138069982743186
Position 930: 0.005075542319823975
Position 27756: 0.005075409282105618
Position 33278: 0.0047763904790576
Position 34384: 0.004667307388292832
Position 8198: 0.004585029220209553
Position 30476: 0.004485607221468039
Position 6043: 0.004316792997154267
Position 28348: 0.004263877578148703
Position 14042: 0.004262558228569389
Position 37489: 0.004244173920964913
Position 29023: 0.0038829257915774084
Position 31012: 0.0030437833072041514
Position 35140: 0.0028008576103718593
Position 646: 0.0026790934084081424
Position 957: 0.002625158113190728
Position 35576: 0.0025938299758829497
Position 1117: 0.0024808340741422795
Position 1512: 0.002370954979011762
Position 31557: 0.002370577381970741
Position 37526: 0.0023414167735237514
Position 34740: 0.002332933121711303
Position 36884: 0.0022221972453228414
Position 2519: 0.002107947990137371
Position 34325: 0.0020897921411029276
Position 353: 0.002070375340377627
Position 29329: 0.0020538068446190956
Position 1872: 0.0019920552344206304
Position 31312: 0.0019195765750426252
Position 38450: 0.0018752788419107692
Position 27706: 0.0018700846264334083
Position 36136: 0.0018660453109013305
Position 2630: 0.0017932697752840298
Position 719: 0.0017224385325610794
Position 34533: 0.001703605603636131
Position 34103: 0.0016941601307757896
Position 37715: 0.001396413944750223
Position 38500: 0.0013165974552224093
Position 31048: 0.0012264141234777347
Position 5148: 0.0012106379828056674
Position 1888: 0.0012046727786874894
Position 37319: 0.0011879879996265664
Position 15448: 0.0011553802332541412
Position 16043: 0.0011350000330141532
Position 35948: 0.001077443388422378
Position 14789: 0.0010611983763433273
Position 731: 0.0010541731690405494
Position 1182: 0.0010064200934182738
Position 28178: 0.0009992489725050356
Position 38145: 0.0009701055149466255
Position 1782: 0.0009171061299157053
Position 1336: 0.0008538821288932286
Position 2902: 0.0007524265674435639
Position 734: 0.000741948174428475
Position 15714: 0.000684431419912685
Position 15018: 0.0006565060693724894
Position 16902: 0.0006406615282686996
Position 31219: 0.0006172520081180776
Position 38811: 0.0006063402752049307
Position 34765: 0.0006022811605124241
Position 6810: 0.0006006467934575404
Position 1716: 0.0005191734612914476
Position 35818: 0.000497920970048826
Position 31717: 0.00048391471296621433
Position 5154: 0.00045761097148610484
Position 14759: 0.00042755768207111173
Position 1542: 0.0004038501434232171
Position 5176: 0.0003953840310892415
Position 707: 0.0003930678314944769
Position 28421: 0.0003539071032838733
Position 18953: 0.00034441870586575363
Position 32046: 0.0003349788125155529
Position 15749: 0.0003079168447747425
Position 1221: 0.0002955780644123942
Position 14729: 0.0002851348152544757
Position 554: 0.00027581669843424963
Position 2194: 0.00026071729250386563
Position 1481: 0.0002574008538085748
Position 2234: 0.0002551292260644279
Position 2754: 0.00019892612405835583
Position 5299: 0.00019748508914758519
Position 5189: 0.00019493342833273405
Position 32972: 0.00018814792537821308
Position 456: 0.00016160129122995556
Position 30971: 0.00015741654112208725
Position 397: 0.00014946051404847606
Position 1853: 0.0001349450562696715
Position 1549: 0.00011907309064271294
Position 1073: 0.00011463233803345386
Position 34932: 0.00011235526954765765
Position 34131: 0.00010204118879623931
Position 2713: 9.718181936647405e-05
Position 2103: 9.391956053684253e-05
Position 1630: 7.625486996534754e-05
Position 236: 7.406080311220462e-05
Position 1132: 7.146480049408658e-05
Position 298: 7.12765233532519e-05
Position 31904: 7.039825042174677e-05
Position 1232: 6.985053985759071e-05
Position 31486: 5.1113490921071274e-05
Position 1082: 5.109040401095978e-05
Position 1356: 4.925661750326975e-05
Position 809: 3.532584136194848e-05
Position 1249: 3.5275132834801125e-05
Position 2169: 3.246039922147452e-05
Position 28056: 3.087598154940693e-05
Position 2913: 2.8501236071706607e-05
Position 34427: 2.6808048907738636e-05
Position 2802: 2.459854854991582e-05
Position 6418: 2.1919324272206673e-05
Position 31263: 2.109912034260603e-05
Position 31250: 2.0431743067368363e-05
Position 774: 1.9041232149549153e-05
Position 7982: 1.889350825451229e-05
Position 1165: 1.7072600539710485e-05
Position 474: 1.1577738648942908e-05
Position 1013: 1.1197332648898239e-05
Position 471: 1.002125709211291e-05
Position 789: 9.514128630946978e-06
Position 2890: 9.249529677973004e-06
Position 31513: 8.228316153639884e-06
Position 683: 6.802241056532804e-06
Position 2391: 6.7763900481491315e-06
Position 1696: 6.655357073971953e-06
Position 1990: 6.324189868367379e-06
Position 206: 5.8553284562844315e-06
Position 168: 5.738555596176273e-06
Position 434: 4.376532088120622e-06
Position 767: 3.979857014781701e-06
Position 677: 3.931664375551105e-06
Position 372: 3.8318306923010265e-06
Position 438: 3.4045859987582103e-06
Position 31172: 2.8133793844880835e-06
Position 31133: 2.329747428485847e-06
Position 1789: 1.7686386294760341e-06
Position 209: 1.6283136750972405e-06
Position 1150: 1.5475528929693704e-06
Position 611: 8.930250990157346e-07
Position 1277: 7.550280032381634e-07
Position 30898: 5.720658675932548e-07
Position 480: 5.509451088160261e-07
Position 814: 4.799135589977477e-07
Position 182: 3.506517713797435e-07
Position 305: 1.9890171635056702e-07
Position 30830: 1.322232227542274e-07
Position 284: 1.0310083827994799e-07
Position 322: 7.220716860139872e-08
Position 6945: 6.357596423792125e-08
Position 191: 5.5377030387813065e-08
Position 215: 4.5042178722391114e-08
Position 563: 4.1697176794267e-08
Position 365: 1.577488274321827e-08
Position 189: 7.601494427628901e-09
Position 187: 7.317050960286321e-09
Position 1015: 7.255757900211145e-09
Position 185: 3.3615410907953793e-09
Position 1023: 3.1890082994038677e-09
Position 464: 2.9465753307731766e-17
