Gene = TMEM183A
Position 572: 0.00018003830807307572
Position 849: 0.00017462640316960983
Position 2444: 0.00015919702186042314
Position 1568: 0.00015812410809612297
Position 11: 0.0001572438001442759
Position 12761: 0.0001543766134896044
Position 157: 0.00014978940061567364
Position 3822: 0.00014542328548595182
Position 11448: 0.0001439532915738751
Position 1197: 0.00012906964369126657
Position 465: 0.00012670697499203904
Position 1519: 0.00012267985001383237
Position 1050: 0.00011410987475732493
Position 2535: 0.00011245140638524961
Position 935: 0.00010720437824186029
Position 8676: 9.900408104433338e-05
Position 2866: 8.739998311180713e-05
Position 13972: 8.721603697619133e-05
Position 2876: 7.830369059351846e-05
Position 10752: 7.792098111597938e-05
Position 994: 7.704416787918076e-05
Position 9845: 7.333407351702058e-05
Position 2519: 6.856787904817684e-05
Position 11380: 6.478679645405863e-05
Position 1119: 6.327522427611091e-05
Position 11542: 6.213853127808879e-05
Position 11484: 6.19506038390162e-05
Position 2786: 5.679070888132889e-05
Position 125: 5.17549582326446e-05
Position 4116: 4.8635676422419044e-05
Position 1200: 4.405594884014731e-05
Position 13135: 4.1897443096666436e-05
Position 14418: 3.670301611588001e-05
Position 1391: 2.719097918423037e-05
Position 1256: 2.6769574814522163e-05
Position 1289: 2.6721487137631594e-05
Position 426: 2.5708976756049616e-05
Position 918: 2.530796522713076e-05
Position 1467: 2.4219105236382017e-05
Position 1029: 2.3898217985187894e-05
Position 11364: 2.1188993045808505e-05
Position 2567: 2.1050028580326074e-05
Position 1941: 2.0971329530546787e-05
Position 726: 1.8806985427172133e-05
Position 370: 1.8565272198973857e-05
Position 14333: 1.757772977120159e-05
Position 2684: 1.5760015941396798e-05
Position 1646: 1.456189639033895e-05
Position 11183: 1.3927799308447234e-05
Position 1214: 1.3889620796548248e-05
Position 1086: 1.169288777968039e-05
Position 1222: 1.0228627851688568e-05
Position 641: 8.840949833680202e-06
Position 1347: 8.596420648980431e-06
Position 833: 8.286323227958015e-06
Position 647: 7.003746197104719e-06
Position 744: 6.2643819623898724e-06
Position 1204: 5.987383789414418e-06
Position 635: 5.631208347961571e-06
Position 2730: 5.2126629901278205e-06
Position 2883: 5.198589953812385e-06
Position 689: 5.0305204173288955e-06
Position 2223: 4.068589363285452e-06
Position 2777: 4.027392560190219e-06
Position 815: 3.818412879473411e-06
Position 1681: 3.272980061197908e-06
Position 1447: 3.0640880603470395e-06
Position 628: 2.9117935593560328e-06
Position 614: 2.831284480732939e-06
Position 596: 2.3306936054814023e-06
Position 11180: 2.2537880201815404e-06
Position 705: 1.5943365107328688e-06
Position 1892: 1.2975497473158548e-06
Position 2149: 1.2859579726638731e-06
Position 983: 1.1894993846313719e-06
Position 2930: 1.0910600076479314e-06
Position 1533: 1.0135467667720516e-06
Position 1828: 8.315273261100757e-07
Position 374: 7.822245711819384e-07
Position 580: 7.124344260875007e-07
Position 453: 6.488371050077968e-07
Position 768: 6.008547176468391e-07
Position 423: 5.204118295674668e-07
Position 13: 3.7120442916410127e-07
Position 273: 6.140559934455012e-08
Position 253: 1.5577040383719544e-08
Position 441: 3.219080411195327e-09
Position 326: 1.7853996133500442e-09
Position 561: 1.060400813680105e-09
Position 1151: 4.846044572918975e-10
Position 387: 2.612750500828016e-10
Position 553: 2.571762487378892e-10
Position 747: 6.155768869063529e-11
Position 837: 5.151260280471275e-11
Position 860: 4.9985038369123376e-11
Position 798: 4.455795456860797e-11
Position 755: 3.9577882815272035e-11
Position 578: 1.580725326994796e-11
Position 379: 1.676874959465937e-12
Position 594: 7.34715573506021e-13
Position 541: 1.9961720737769776e-13
Position 381: 1.4759018521019777e-13
Position 393: 4.963455621696438e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8573: 0.9448674033502593
Position 11789: 0.9397893560570773
Position 387: 0.9259862736142268
Position 7502: 0.8184143865329272
Position 15468: 0.8102323098394374
Position 1256: 0.7832253891656252
Position 11114: 0.5612847744311253
Position 2953: 0.5330065638348006
Position 10369: 0.4246072215498634
Position 11094: 0.4164597361860922
Position 13414: 0.3412889780635566
Position 11267: 0.18652186319208
Position 14701: 0.17013596316320206
Position 11317: 0.14293315319470376
Position 13070: 0.13944560157509475
Position 10433: 0.12832893958733047
Position 14121: 0.12340038412153773
Position 10372: 0.11421206844220981
Position 16366: 0.10908528606234169
Position 13396: 0.10857527597909793
Position 14442: 0.10065428191763147
Position 10894: 0.09322115094752786
Position 13165: 0.07609364458100325
Position 13067: 0.07525885852838962
Position 13457: 0.0730441905384814
Position 13034: 0.07102190043750625
Position 12681: 0.06332068543007287
Position 15943: 0.05781720733020278
Position 17127: 0.0554839158960662
Position 1280: 0.0522618634339908
Position 313: 0.04668584146421829
Position 13482: 0.0417368783699795
Position 7505: 0.0370586948990213
Position 16883: 0.03698612110656656
Position 9211: 0.03490426357286179
Position 15967: 0.029794347854842713
Position 15407: 0.029652752210346963
Position 1298: 0.02731801879928278
Position 17215: 0.02731271257103406
Position 13126: 0.025439975923880278
Position 1344: 0.025338607094002537
Position 16224: 0.02304758218568334
Position 1125: 0.022748433245717608
Position 10926: 0.022216467345287122
Position 10820: 0.022146440294628696
Position 12479: 0.018165448799142645
Position 10460: 0.017478675263111965
Position 13406: 0.01690511799642296
Position 13354: 0.01599780392572405
Position 1288: 0.014230149094335818
Position 9181: 0.013496351163723256
Position 16943: 0.013361022527158636
Position 13246: 0.013193459265657683
Position 2972: 0.011987507922342544
Position 13505: 0.011975331590357616
Position 8617: 0.01136378220626917
Position 14375: 0.011129363382126764
Position 3083: 0.009885695195857885
Position 16856: 0.008916720001815313
Position 10414: 0.008719783479880883
Position 1347: 0.008436594608370422
Position 14153: 0.008124994672722418
Position 11202: 0.007603632129551363
Position 15031: 0.007596449550301246
Position 11420: 0.007297782167032417
Position 2120: 0.0071040709401658676
Position 16237: 0.00699569434948571
Position 10676: 0.006650728997158551
Position 1712: 0.006495303386360483
Position 833: 0.006469653394963245
Position 16000: 0.006348440761056911
Position 10463: 0.006147607206203854
Position 4040: 0.005716508178012506
Position 13273: 0.005549439691553277
Position 9447: 0.005502941000207408
Position 5368: 0.0053558990280155195
Position 6875: 0.005317283708953259
Position 9353: 0.005231001395529737
Position 13377: 0.005126151633711157
Position 16832: 0.0050660185649720624
Position 10646: 0.004819023975245474
Position 13664: 0.00479869160972638
Position 9030: 0.0046204301734850345
Position 10333: 0.004603016559410695
Position 12990: 0.004498130446246893
Position 9239: 0.004300997404552096
Position 4458: 0.004173780684929668
Position 16120: 0.004053907438895107
Position 7650: 0.004049572618005527
Position 11396: 0.0038519252732625944
Position 4065: 0.0038092763690980905
Position 1495: 0.0036570855631626745
Position 8350: 0.003649579604948342
Position 2924: 0.003627738030195867
Position 1498: 0.0034897310862185434
Position 10438: 0.0032978056098823347
Position 1560: 0.0032177830511686957
Position 3850: 0.003010773667635645
Position 11275: 0.002974626691305815
Position 12244: 0.0029550706998653126
Position 5388: 0.002786971699651527
Position 9102: 0.0027152686116923247
Position 10649: 0.0025998319217671196
Position 12309: 0.0025275934794757745
Position 9058: 0.002481730276901705
Position 288: 0.002479788654758272
Position 10411: 0.002423413292819616
Position 8180: 0.002418505544766725
Position 4207: 0.0023420997133933113
Position 7883: 0.0023265524050373044
Position 11118: 0.002294523452300634
Position 16487: 0.0022688860523995056
Position 8969: 0.0022218771346871015
Position 10100: 0.0020185445477462448
Position 9224: 0.0020135999590185833
Position 8619: 0.0019666671006442985
Position 13445: 0.0019170753579881615
Position 10755: 0.0019040766171894772
Position 9616: 0.0018832726066314595
Position 10193: 0.0018678308525914413
Position 5677: 0.001835749345441831
Position 11855: 0.0018261162294627197
Position 5364: 0.001783380910915572
Position 16696: 0.0017421081620609489
Position 5597: 0.0016943682596114243
Position 974: 0.0016918126268841258
Position 7188: 0.0016640697817109028
Position 1300: 0.0016495192810217724
Position 368: 0.001643817053270861
Position 12120: 0.0016374588868745884
Position 11245: 0.0015866896599400129
Position 3853: 0.0015421088001996333
Position 1455: 0.0014767070355586097
Position 16769: 0.0014696340319265391
Position 9409: 0.0014134155393133545
Position 938: 0.0014080811752732417
Position 8552: 0.0013850330281836335
Position 9283: 0.0012813623301337737
Position 13464: 0.0012788815126339899
Position 11743: 0.0012463780402864756
Position 15769: 0.001225484080479101
Position 16330: 0.0011932245652504813
Position 7143: 0.0011694076324029823
Position 15918: 0.0011241672487519068
Position 16062: 0.001123027245364686
Position 12843: 0.0010245588156397372
Position 12588: 0.000965867990624421
Position 9120: 0.0009436567530898762
Position 13690: 0.0009370290794494178
Position 11295: 0.0009238263889910673
Position 11668: 0.0009063496842290539
Position 13846: 0.0009041735747918493
Position 12870: 0.0008863372897853061
Position 10396: 0.0008781810999351023
Position 12524: 0.0008143530375362709
Position 1324: 0.0007704853061573524
Position 14188: 0.0007695022129118563
Position 7609: 0.0007689319386379582
Position 7843: 0.0007397602896626188
Position 4405: 0.0007345262704119229
Position 2281: 0.0007060217655550119
Position 2308: 0.000645887734174406
Position 8952: 0.0006405202335674862
Position 8331: 0.0006205668290361834
Position 553: 0.0006158329076296177
Position 16901: 0.0006138867219902166
Position 1681: 0.0005632446232216009
Position 10283: 0.0005429162142652862
Position 16946: 0.0005285247944146195
Position 15872: 0.0005185517079495624
Position 12962: 0.0005063322340446804
Position 12280: 0.0004992473471101195
Position 11643: 0.00047915634291740216
Position 2805: 0.00046095616292132806
Position 3597: 0.0004534316401864723
Position 1014: 0.00045208282174046905
Position 11723: 0.0004370403690711632
Position 15681: 0.0004321124997309172
Position 1625: 0.0004270107606077212
Position 3484: 0.00040349252515300434
Position 2361: 0.00038789618901821367
Position 886: 0.00038571358296116674
Position 11132: 0.00037111781975232187
Position 3726: 0.0003684760068061611
Position 3521: 0.00033384397713804285
Position 4233: 0.00033154240602831686
Position 2116: 0.00031881960853961564
Position 12462: 0.0003149962185103862
Position 3822: 0.000311778750791886
Position 14227: 0.0003107834069860946
Position 11034: 0.00028844938985764267
Position 768: 0.0002789555802092315
Position 7459: 0.0002765769888276731
Position 9369: 0.00027577937839600954
Position 8829: 0.0002689460468896215
Position 13487: 0.0002624181611798409
Position 4531: 0.0002622332658191036
Position 11868: 0.0002530778308298362
Position 3612: 0.0002513525286162661
Position 2996: 0.00024649632144355197
Position 11454: 0.00023608330966587334
Position 12434: 0.00023607860536696576
Position 12265: 0.00023246066194525835
Position 7728: 0.00022053804891333014
Position 12348: 0.00021952542838445487
Position 354: 0.00021348466237647713
Position 3297: 0.0001965986425838889
Position 3348: 0.00019593446959893516
Position 12181: 0.0001928270549493634
Position 1836: 0.00018958041253594772
Position 1684: 0.0001834606870086292
Position 4364: 0.000181824296328709
Position 1304: 0.0001814012255482032
Position 12187: 0.0001735233396884825
Position 5518: 0.0001730389370383041
Position 9081: 0.0001725544507778602
Position 13809: 0.00016797541282631312
Position 13109: 0.00016742442979898812
Position 12444: 0.00016278204976559422
Position 6940: 0.00015661874829201545
Position 8888: 0.00015466905030114334
Position 12019: 0.00015315429027109535
Position 13251: 0.00014811103005959268
Position 430: 0.00014619482760635827
Position 11675: 0.00014295261444813008
Position 1219: 0.00013635128111119625
Position 2054: 0.00012787476890309242
Position 15428: 0.00012697383136440162
Position 14004: 0.00012147489204207901
Position 9864: 0.00012127424918637041
Position 12732: 0.00011843617948096209
Position 265: 0.0001135208578719081
Position 1727: 0.00010769807234153617
Position 2035: 0.00010324554836609645
Position 1528: 9.344054144844431e-05
Position 1857: 9.105719856006004e-05
Position 1503: 8.305573356569548e-05
Position 338: 7.930683607296116e-05
Position 1366: 7.930094121522257e-05
Position 11325: 7.758243636995339e-05
Position 14275: 7.392394388423035e-05
Position 12901: 7.367785033934361e-05
Position 5528: 7.316853762250853e-05
Position 9569: 7.123665897952013e-05
Position 1571: 7.086106904366537e-05
Position 1813: 6.833771453315157e-05
Position 104: 6.727639873450167e-05
Position 3020: 6.599556372038476e-05
Position 9621: 6.546520548424607e-05
Position 13314: 6.422080937695728e-05
Position 13624: 6.39128037930572e-05
Position 12286: 6.30775050941795e-05
Position 1627: 6.271609662028661e-05
Position 1653: 6.148783533302945e-05
Position 1369: 5.9918530582171804e-05
Position 12395: 5.789373892554116e-05
Position 260: 4.9880295608550296e-05
Position 2190: 4.662278461270959e-05
Position 1778: 4.456012683889272e-05
Position 3454: 4.417434098501861e-05
Position 11356: 4.4172890242996735e-05
Position 3638: 4.386407382685825e-05
Position 2628: 4.32788648740754e-05
Position 3369: 4.25093872254285e-05
Position 747: 4.2214876185085815e-05
Position 11929: 4.119701173767259e-05
Position 12536: 4.023658444036738e-05
Position 9125: 3.781390275518619e-05
Position 1398: 3.066511917107472e-05
Position 12450: 2.855935304805843e-05
Position 891: 2.6126228458641348e-05
Position 11422: 2.3265440133937453e-05
Position 1878: 2.120103979815245e-05
Position 13666: 2.057499627563506e-05
Position 9664: 2.053431890386858e-05
Position 1782: 1.957714458119513e-05
Position 1650: 1.8745430443732704e-05
Position 594: 1.7875602025700373e-05
Position 1480: 1.6688091575726393e-05
Position 2283: 1.6526921728794625e-05
Position 1917: 1.6463014863514768e-05
Position 12100: 1.6167987146538068e-05
Position 2287: 1.6072680626802038e-05
Position 2375: 1.4167903909436679e-05
Position 317: 1.373907174280141e-05
Position 12140: 1.2850186457865938e-05
Position 1745: 1.27781247974152e-05
Position 705: 1.2379305923851765e-05
Position 323: 1.2038850785846368e-05
Position 12044: 1.0883124427008282e-05
Position 1516: 1.0354020241046348e-05
Position 2443: 9.410087912056513e-06
Position 1785: 8.087515347942467e-06
Position 12819: 7.911335000502124e-06
Position 2683: 6.616586421013989e-06
Position 473: 6.483182072659333e-06
Position 1633: 6.2458388448140184e-06
Position 2433: 5.5878070177581915e-06
Position 1405: 5.315599062729746e-06
Position 2725: 5.268944170967433e-06
Position 1506: 5.195297466030435e-06
Position 983: 5.097169872451298e-06
Position 12283: 4.824689305682055e-06
Position 1932: 4.788269015777277e-06
Position 2677: 4.676396197303039e-06
Position 2214: 4.393484054394498e-06
Position 2313: 4.360958563808054e-06
Position 12170: 4.1858701489513245e-06
Position 1655: 4.149439817973808e-06
Position 1892: 4.0642213048894525e-06
Position 1533: 3.7646037248907397e-06
Position 1197: 3.5047340704271217e-06
Position 320: 3.42787858023891e-06
Position 960: 3.3059234088853326e-06
Position 8853: 3.0108686815875076e-06
Position 2602: 2.9037784033683744e-06
Position 77: 2.900669659220294e-06
Position 2337: 2.727119908843408e-06
Position 2334: 2.6195063008108092e-06
Position 108: 2.6177510815353333e-06
Position 10757: 2.5981813308582674e-06
Position 2634: 2.4994455175371692e-06
Position 1354: 2.3065023703161476e-06
Position 2866: 2.085059865981936e-06
Position 1050: 1.925147644793732e-06
Position 8913: 1.9140570063570592e-06
Position 11616: 1.83595801652572e-06
Position 11902: 1.808107796293215e-06
Position 3798: 1.7471900849467548e-06
Position 2395: 1.6740007054395225e-06
Position 2090: 1.509758906658904e-06
Position 897: 1.4591906610689547e-06
Position 561: 1.4482315046928915e-06
Position 450: 1.4203231837723218e-06
Position 12315: 1.3675920932426473e-06
Position 2934: 1.2372726451041092e-06
Position 1531: 9.45357303079227e-07
Position 470: 8.384502875753667e-07
Position 12853: 8.242498204874104e-07
Position 11885: 8.01693134739255e-07
Position 3380: 7.935779326470439e-07
Position 3583: 7.630308932274396e-07
Position 2840: 7.497126880523903e-07
Position 12160: 7.45984607970544e-07
Position 12027: 7.118047987136803e-07
Position 441: 6.604394303357902e-07
Position 11982: 6.147001459578337e-07
Position 9262: 5.910804185326465e-07
Position 351: 5.910591521740317e-07
Position 3360: 5.63399780137952e-07
Position 4300: 5.529051142201268e-07
Position 3260: 5.185563814223999e-07
Position 3436: 4.251938072587432e-07
Position 4046: 4.0748877333319243e-07
Position 4122: 4.016930674389885e-07
Position 446: 3.9886467735403816e-07
Position 855: 3.0680970092297877e-07
Position 11587: 3.0046403037613794e-07
Position 12127: 2.9007595186496484e-07
Position 12010: 2.8949730419519e-07
Position 11934: 2.01040674734958e-07
Position 456: 1.689128546614123e-07
Position 11541: 1.4727692833647392e-07
Position 8301: 1.1371974847994157e-07
Position 796: 7.20117230637218e-08
Position 139: 6.179865969083558e-08
Position 11593: 5.855720174891986e-08
Position 653: 5.592823551420092e-08
Position 1374: 5.335873851769716e-08
Position 3413: 4.697861272547261e-08
Position 349: 4.451315383875688e-08
Position 11557: 3.6016576955278154e-08
Position 188: 3.174019552396515e-08
Position 141: 2.144367893062869e-08
Position 143: 2.1433529563594065e-08
Position 11613: 1.7286375055074893e-08
Position 2176: 1.619686357385577e-08
Position 3040: 1.53722542901794e-08
Position 1540: 1.139026608051031e-08
Position 2411: 8.757295579679165e-09
Position 2978: 8.654916978988696e-09
Position 11373: 7.286345791791627e-09
Position 1509: 5.41967637603614e-09
Position 1046: 4.0792602088627e-09
Position 1026: 3.3451641088349905e-09
Position 1640: 2.4719062376957666e-09
Position 148: 1.8497774346213749e-09
Position 948: 1.7947700772909826e-09
Position 241: 1.060875004451344e-09
Position 1414: 7.32580004500653e-10
Position 502: 5.659632646404082e-10
Position 2152: 2.6408079884845047e-10
Position 157: 2.6128391507044887e-10
Position 11503: 1.9560351691450484e-10
Position 205: 1.3240064361537434e-10
Position 521: 6.288848114416309e-11
Position 1696: 3.890754272966345e-11
Position 477: 2.010217191046761e-11
Position 619: 1.5194466972820375e-11
Position 622: 7.302073139538966e-12
Position 197: 6.730880613678606e-12
Position 628: 6.179307134957458e-12
Position 517: 3.7209078268939674e-12
Position 650: 1.264937454566247e-12
Position 527: 3.138855819734476e-14
Position 482: 5.768514612765968e-16
Position 493: 2.5445357804992467e-16
