Gene = CH17-140K24.5
Position 853: 9.063575743074634e-06
Position 816: 8.937187826025721e-06
Position 1120: 4.6972151536035685e-06
Position 827: 4.073185762490069e-06
Position 1177: 2.958083714212777e-06
Position 1142: 2.071411601473021e-06
Position 715: 1.4277198948532602e-06
Position 307: 1.315928205025614e-06
Position 911: 1.0683201642522258e-06
Position 31: 6.397146559877444e-07
Position 185: 6.024192435573421e-07
Position 526: 4.7139501802116003e-07
Position 894: 3.439470163431376e-07
Position 1223: 1.362944646593935e-07
Position 567: 6.830797197824894e-08
Position 583: 4.560846173737527e-08
Position 176: 4.307058189871535e-08
Position 263: 1.3462148751830166e-08
Position 236: 2.9860139066296534e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3005: 0.5842892757422258
Position 2330: 0.5501133190325158
Position 1138: 0.378353161913893
Position 1680: 0.1720919056737571
Position 1655: 0.10258968793415038
Position 1244: 0.09927655514435808
Position 2371: 0.07765704290703734
Position 2153: 0.06685726083327419
Position 1612: 0.06509842297336546
Position 4588: 0.05374720087388636
Position 1168: 0.044868769263746756
Position 3820: 0.04187231705887637
Position 4648: 0.036858003970053344
Position 2650: 0.0352946322211803
Position 930: 0.03403492298789904
Position 687: 0.023664170652869253
Position 3026: 0.02113118477836161
Position 2626: 0.019763458203485077
Position 1403: 0.019365440687826502
Position 3001: 0.013296988430749541
Position 1945: 0.01252166583090118
Position 1236: 0.010990230592486291
Position 4853: 0.010579763562730488
Position 1191: 0.010320323292768779
Position 2461: 0.010078665499861238
Position 4628: 0.009907339285901071
Position 2813: 0.009380193657698176
Position 4404: 0.009234848473596796
Position 3484: 0.009132562756218226
Position 1288: 0.00904047014498195
Position 1758: 0.0076141671353742195
Position 1545: 0.006666731022106325
Position 4296: 0.005777901720135208
Position 770: 0.00576258593167624
Position 1828: 0.0057593465090614755
Position 2527: 0.005136869603458082
Position 4655: 0.004441179288135848
Position 2605: 0.004407104900163657
Position 2349: 0.004322468608168714
Position 1319: 0.00424849916222078
Position 2274: 0.004161543982547924
Position 4443: 0.00372787200175589
Position 1445: 0.0033292807095202394
Position 979: 0.0031864884641405146
Position 4073: 0.003023740846776703
Position 3874: 0.0028410588837524658
Position 617: 0.0026994574370607094
Position 1202: 0.002609364026871889
Position 811: 0.002137587219327907
Position 2858: 0.0021168749602743222
Position 713: 0.002075320253053875
Position 689: 0.002040798950751911
Position 3300: 0.002003043304785197
Position 2399: 0.0019840329401875573
Position 880: 0.0018112892338485985
Position 79: 0.0017947129645183753
Position 2317: 0.0017427794201235317
Position 4030: 0.0017208421449177748
Position 2176: 0.001665902519085918
Position 538: 0.0014059421455982818
Position 2952: 0.0012991890355757009
Position 3600: 0.0011903224333177
Position 2679: 0.0011795426588256928
Position 3659: 0.0010947280406360417
Position 938: 0.001067273646653722
Position 1585: 0.0010284554624913835
Position 4134: 0.000912489325482657
Position 725: 0.0008700441294780497
Position 4967: 0.0008388067776843021
Position 4667: 0.0007403834241015849
Position 1733: 0.0006707221105106457
Position 1025: 0.0006283266284346083
Position 4098: 0.000628208214956816
Position 3158: 0.0006059272035012313
Position 2505: 0.0005878279537373874
Position 575: 0.0005590327433201839
Position 275: 0.0005559199454009621
Position 862: 0.0005528417904587913
Position 70: 0.0005480277255364334
Position 1115: 0.0005112916633699404
Position 1924: 0.0005054822892238606
Position 1524: 0.0004860819974470362
Position 2729: 0.00048064946340955757
Position 236: 0.00045523591997903155
Position 3100: 0.0004491173352111509
Position 696: 0.0004337340874201502
Position 567: 0.000383621922643278
Position 875: 0.0003695956410926952
Position 122: 0.00036279286980315465
Position 648: 0.0003454577172988734
Position 1079: 0.0003411924222119277
Position 2170: 0.000340628710072756
Position 2065: 0.0002723955693366419
Position 3739: 0.00027133056138982207
Position 1292: 0.00025215799979877906
Position 1450: 0.00023062077985516171
Position 3554: 0.00022523052817447135
Position 824: 0.00021103918620352953
Position 4801: 0.0001511192353398497
Position 1894: 0.00014356449171254156
Position 3949: 0.00014175970329149742
Position 2821: 0.00013333235735602038
Position 745: 0.00011943093495894998
Position 99: 0.00011472026979865211
Position 337: 0.0001032601631401412
Position 2134: 0.00010091553933860018
Position 484: 9.877129162323452e-05
Position 853: 8.34788776525842e-05
Position 1419: 7.507495178261604e-05
Position 1755: 4.8281339658109216e-05
Position 1516: 4.663126618551548e-05
Position 302: 4.585651763175728e-05
Position 1559: 3.502702250350132e-05
Position 1220: 3.098507491966121e-05
Position 654: 3.079679767669438e-05
Position 727: 3.0672958184729884e-05
Position 473: 2.8539119641876568e-05
Position 128: 2.840093399316697e-05
Position 756: 2.6760417566182018e-05
Position 1097: 2.423345350166898e-05
Position 2013: 2.3972567907260566e-05
Position 894: 2.3475063147233205e-05
Position 1873: 2.1079353650868883e-05
Position 1031: 1.4565324184785885e-05
Position 1457: 1.2782267892053337e-05
Position 739: 1.2716427103335793e-05
Position 859: 1.232231150986163e-05
Position 1270: 1.1975871644555472e-05
Position 996: 1.1947382607821237e-05
Position 742: 1.1603731214138205e-05
Position 621: 1.0234200144154627e-05
Position 358: 7.666134214915751e-06
Position 1204: 6.804528135776564e-06
Position 1009: 6.607328411152884e-06
Position 1091: 5.5568747914720945e-06
Position 349: 5.517285347510475e-06
Position 887: 5.052532885952394e-06
Position 324: 4.432154091885227e-06
Position 397: 3.829599624160199e-06
Position 503: 3.1768923555084776e-06
Position 1223: 2.9151098150989554e-06
Position 364: 2.739411094371267e-06
Position 319: 2.5147756767279006e-06
Position 452: 1.9100249187068493e-06
Position 988: 1.8184859121862172e-06
Position 583: 1.6365193511143002e-06
Position 1045: 8.608649949824616e-07
Position 709: 5.180434636790777e-07
Position 195: 3.6150934773931415e-07
Position 889: 3.232028868899574e-07
Position 1120: 1.3202939342611366e-07
Position 401: 1.0655877861168238e-07
Position 1324: 9.046019851485714e-08
Position 430: 7.483723822989206e-08
Position 165: 4.636668909353789e-08
Position 281: 1.2727327102599743e-08
Position 242: 6.0217220941807455e-09
Position 394: 4.783596923386752e-09
Position 136: 1.4227634485599021e-09
Position 304: 4.907706670475663e-10
Position 217: 4.856639389794161e-10
Position 254: 2.861498911981566e-10
Position 495: 1.4667486339496082e-10
Position 170: 1.1701007679373797e-10
Position 159: 1.1278150293263851e-10
Position 947: 3.0194423986540733e-11
Position 250: 1.2487625736998703e-12
Position 407: 8.552074905099394e-13
Position 252: 3.566568743837626e-13
Position 412: 2.363266562353033e-14
Position 409: 2.1723735551901785e-14
