Gene = ALDH4A1
Position 870: 0.12356603099858138
Position 29875: 0.11771716359743006
Position 6604: 0.11151981882768391
Position 22372: 0.11040454784604961
Position 25089: 0.10842790537977492
Position 4725: 0.106747161948932
Position 6992: 0.09383093425744389
Position 2590: 0.08681256516210203
Position 6836: 0.08235727441533018
Position 25927: 0.08052426018258699
Position 22341: 0.0730931840522668
Position 14640: 0.06986046416205026
Position 29651: 0.06599174295036367
Position 30860: 0.06577072079495343
Position 2405: 0.06498615867079421
Position 12660: 0.06408611062167964
Position 15705: 0.06268714642966616
Position 16891: 0.05979047673839151
Position 21764: 0.05847029651118143
Position 30542: 0.05763392619212188
Position 17990: 0.05332949785875708
Position 1592: 0.0523812863573421
Position 29550: 0.05237714032769749
Position 16153: 0.05022199939672706
Position 28633: 0.0485380000775052
Position 22438: 0.04710304024993381
Position 26802: 0.044340822625519076
Position 6671: 0.043814840679427
Position 30124: 0.04188841375428087
Position 23030: 0.041759446400988526
Position 20686: 0.041070727867963966
Position 30481: 0.03925287728468713
Position 26103: 0.037122154387595675
Position 23585: 0.03668889330785333
Position 21093: 0.036665353266749696
Position 26924: 0.03662998807792341
Position 22728: 0.036625690748943604
Position 1220: 0.035113647908631064
Position 23823: 0.03357975588459401
Position 2627: 0.03213556799486697
Position 1589: 0.030671211972414486
Position 25466: 0.029580674699767398
Position 24734: 0.028625484157097023
Position 1343: 0.02807694633325367
Position 24026: 0.02784512544009626
Position 3505: 0.027603827587970867
Position 2895: 0.02752686748917266
Position 26106: 0.026449709433931295
Position 667: 0.02550354679996353
Position 17802: 0.025391303972707776
Position 3543: 0.023621346464235558
Position 21035: 0.02327476259480009
Position 26854: 0.023043702281704846
Position 1554: 0.02279080372954823
Position 11008: 0.022295604478267124
Position 18722: 0.022222250091759738
Position 20712: 0.02066228627515834
Position 28364: 0.019824365444592828
Position 14422: 0.01969199860240331
Position 18829: 0.019362707655624197
Position 24180: 0.018845978269207222
Position 29343: 0.01774802782294807
Position 29568: 0.017154544369711498
Position 15240: 0.016354502130654067
Position 20767: 0.01618391737108232
Position 1122: 0.01593982511001483
Position 9292: 0.01592991762223148
Position 1491: 0.015702540966297272
Position 29808: 0.01564220332013041
Position 1614: 0.0155440391115262
Position 4619: 0.015041093913188655
Position 25892: 0.014812469872055225
Position 3405: 0.01467310057541238
Position 22452: 0.014251675022088229
Position 22703: 0.013480961854761794
Position 30733: 0.013024244766498034
Position 22007: 0.012901767918168756
Position 16874: 0.01216209892762357
Position 17949: 0.011504631164520898
Position 29749: 0.011284056449299551
Position 17702: 0.010387423922387118
Position 15776: 0.010354706132168486
Position 6866: 0.010297454385893922
Position 30235: 0.010269136728842007
Position 15562: 0.010077091638117786
Position 11343: 0.009946813673796016
Position 6897: 0.0095340731746416
Position 6405: 0.009532483389480855
Position 26334: 0.009266923917986836
Position 6265: 0.00919863644863235
Position 6414: 0.009190610691659164
Position 22482: 0.00918648808850428
Position 26037: 0.008690938736091225
Position 25297: 0.008687721242477593
Position 964: 0.008650796865575829
Position 23871: 0.008448653125293722
Position 13523: 0.008064519467813586
Position 3858: 0.007999394417242072
Position 30608: 0.007599051230806691
Position 25496: 0.007544136307449359
Position 892: 0.007346628165439496
Position 11891: 0.007332594210392522
Position 9093: 0.007200087996547761
Position 18766: 0.007167000982839903
Position 27052: 0.007021544009867207
Position 18290: 0.006931088873848841
Position 23533: 0.006803735610875251
Position 23800: 0.006678154710464468
Position 30417: 0.0064264953307176294
Position 4074: 0.00629279710453677
Position 3306: 0.006127946771206386
Position 16360: 0.006113561230133775
Position 21983: 0.006109907722021683
Position 20208: 0.0061088544015243385
Position 27738: 0.00610663992637419
Position 2171: 0.006094815770489081
Position 2532: 0.005871302610188503
Position 18785: 0.00574822683040489
Position 26160: 0.005727756648635052
Position 25470: 0.005685677185367588
Position 26779: 0.005537015359023383
Position 25331: 0.005517091081990586
Position 1646: 0.005388020474431922
Position 12904: 0.00522863480633064
Position 21150: 0.005202467331779294
Position 29281: 0.005144678503446699
Position 22890: 0.005130755379507286
Position 19916: 0.004856598423546825
Position 18248: 0.004632594102950366
Position 15659: 0.004540172758222534
Position 26744: 0.0045052222988018935
Position 13340: 0.004422337504263342
Position 17725: 0.00441997404604351
Position 3222: 0.004268725603663261
Position 13036: 0.004204549163769851
Position 28344: 0.004159205473250909
Position 28791: 0.004140774541501353
Position 3332: 0.0041276573078434416
Position 9273: 0.004049578445782949
Position 30302: 0.003937072932891435
Position 14776: 0.0037476955958306514
Position 28341: 0.0035431807756421416
Position 20691: 0.003482396422325087
Position 27337: 0.00340550019765144
Position 13753: 0.0033855318938762606
Position 23742: 0.0033031724007494493
Position 30979: 0.003276917831126864
Position 26688: 0.0032456367649199348
Position 20267: 0.0031408157712000027
Position 25435: 0.0031280826307993467
Position 20305: 0.003120573641405061
Position 21802: 0.0031125465319607514
Position 20843: 0.0030647014072547095
Position 29994: 0.0028504084024983754
Position 906: 0.002802425445789966
Position 3252: 0.0027686117669870054
Position 27414: 0.0027685134613608282
Position 19814: 0.0027668058733006447
Position 3840: 0.0027615407933508714
Position 18191: 0.0027103253461484324
Position 16275: 0.0025637741887320985
Position 900: 0.002512318167006521
Position 18148: 0.0024994210150683883
Position 471: 0.0023889537809344387
Position 13255: 0.0023659717413315956
Position 20170: 0.0023507363197520807
Position 26059: 0.002349841288273702
Position 13291: 0.0023123576719876805
Position 23755: 0.002274709361207518
Position 27505: 0.002268311635296712
Position 25931: 0.0022615132359080337
Position 1004: 0.002186982589631487
Position 25654: 0.0021621356142073576
Position 23761: 0.002078741148570308
Position 16970: 0.0020521382091767213
Position 2558: 0.0018705307904835745
Position 23934: 0.0018464937059412317
Position 559: 0.0017104072863678805
Position 24674: 0.0016904272706899052
Position 21633: 0.0016301272153928276
Position 27502: 0.0016216602894224882
Position 6607: 0.001606587091780376
Position 729: 0.0015916445350930503
Position 27774: 0.0015729327009320726
Position 20503: 0.0015582100589463083
Position 14486: 0.0015183626161538956
Position 19877: 0.001518154092476769
Position 7083: 0.001493214838709485
Position 18472: 0.0014658984199579475
Position 22790: 0.0014102755375022377
Position 1963: 0.0014076465490819865
Position 13515: 0.0013880638079680793
Position 6925: 0.0013690738905252648
Position 1152: 0.0013671684782343445
Position 20418: 0.0013605669647819675
Position 13044: 0.0013467576262726228
Position 25695: 0.0013308127337601002
Position 513: 0.001302435140891292
Position 24046: 0.001288090095703308
Position 626: 0.0012359981125874676
Position 29965: 0.0011835543085037669
Position 19054: 0.001180742491192232
Position 24269: 0.0011663817729973
Position 15199: 0.0011263735667587649
Position 25018: 0.0011066480027716766
Position 24656: 0.0010835616154225008
Position 26051: 0.000996514138799346
Position 866: 0.0009951282545290218
Position 1419: 0.0009513853726475836
Position 2005: 0.0009241752051614543
Position 3466: 0.0008972572344079172
Position 13354: 0.0008726629109293191
Position 22971: 0.0008531922566641372
Position 1619: 0.0008447014552945926
Position 27379: 0.0008258410714252219
Position 3969: 0.0008184998723510385
Position 18160: 0.0007944155598873052
Position 3179: 0.0007546243525471251
Position 20174: 0.0007443871989500352
Position 3729: 0.0007212245367079562
Position 29105: 0.0007160012111234712
Position 19161: 0.0007022087144108919
Position 3142: 0.0007012214531479733
Position 4238: 0.0006855963995107752
Position 3766: 0.0006812622055019039
Position 17548: 0.0006810751256353407
Position 23443: 0.0006754791265205321
Position 4811: 0.000663784575718305
Position 2480: 0.0006547010805259949
Position 17151: 0.00063003336598308
Position 29062: 0.0005990613557724836
Position 13107: 0.0005886247486628116
Position 27697: 0.0005882658919869481
Position 3551: 0.0005653573255075932
Position 25304: 0.0005619212334734597
Position 17154: 0.0005608436449099429
Position 27476: 0.0005098805840091875
Position 24662: 0.0005053670274057598
Position 4404: 0.0005028665380228835
Position 2686: 0.0004938055573499875
Position 20573: 0.00047984594997604494
Position 27256: 0.00047781072117926513
Position 2053: 0.0004771747483547392
Position 23890: 0.0004770667006852291
Position 1413: 0.0004742750815615091
Position 19880: 0.0004624731118053747
Position 25502: 0.00043915668113334553
Position 779: 0.0004357293452744534
Position 23774: 0.00041747157120366557
Position 1287: 0.0004099126395062681
Position 23547: 0.0004026283244160681
Position 16926: 0.0003989038857932125
Position 3701: 0.00039210466155930625
Position 24795: 0.0003840516058611985
Position 13761: 0.0003707402183157447
Position 15873: 0.0003690209179765486
Position 25447: 0.00036622878566552024
Position 17594: 0.000362948981262822
Position 23204: 0.0003616242986566609
Position 25630: 0.0003437098320685164
Position 13954: 0.0003415604174679564
Position 27625: 0.0003318982335459349
Position 1104: 0.0003278089104352119
Position 26674: 0.00030703616064707274
Position 23833: 0.0003031230973038735
Position 17394: 0.00029886964434384716
Position 3486: 0.00029231849234491214
Position 17420: 0.000281840497982274
Position 3417: 0.0002719288439052545
Position 3554: 0.00026141523529355626
Position 2225: 0.0002604206166498442
Position 25719: 0.0002587662761352847
Position 688: 0.00024857209638885633
Position 23372: 0.0002457512044925064
Position 19486: 0.00024234709806464575
Position 24942: 0.00023768555572316867
Position 24990: 0.00023486609744316077
Position 1569: 0.00022790763939576605
Position 28867: 0.00022288709894381075
Position 28661: 0.00021434793521386933
Position 28738: 0.00021328664446840006
Position 17443: 0.00021127283384796814
Position 28578: 0.000210052221324393
Position 17336: 0.00019679198019803123
Position 21128: 0.00019555963740768402
Position 22991: 0.00019302154349154743
Position 2277: 0.00018417009155010744
Position 12947: 0.00018196544181236398
Position 2638: 0.00017163429144327115
Position 28462: 0.00017029009477518493
Position 19196: 0.00016689362695511162
Position 2219: 0.00016060795916456166
Position 1454: 0.00015428445275750724
Position 21172: 0.00014965450571840583
Position 19036: 0.00014787925708215156
Position 2182: 0.00014782398169267834
Position 25771: 0.00014675066062655004
Position 17730: 0.00014553517031482374
Position 28508: 0.00014484720615346418
Position 7791: 0.00014166932432765322
Position 3287: 0.0001380262658782503
Position 20944: 0.00013673117062874815
Position 27984: 0.00013351792140154186
Position 28287: 0.00013029930250078528
Position 25213: 0.00012962465785791412
Position 25994: 0.00012420349575673772
Position 24406: 0.00011787798651654902
Position 25845: 0.00011697075466758508
Position 903: 0.00011487717416037187
Position 3769: 0.00011145037039977137
Position 29412: 0.00011030512051569749
Position 17617: 0.00010401479763914039
Position 13470: 0.00010345559937796296
Position 20107: 9.966055557324975e-05
Position 12887: 9.890023015657868e-05
Position 27303: 9.661637712774736e-05
Position 1596: 9.429254954409183e-05
Position 22036: 9.315061286422687e-05
Position 1190: 9.178806892308196e-05
Position 28548: 8.169316978515408e-05
Position 1063: 7.895836423359725e-05
Position 1536: 7.651268450475496e-05
Position 14259: 7.538018134529912e-05
Position 28379: 7.436637149731471e-05
Position 19842: 7.373544360782918e-05
Position 786: 7.305098178007667e-05
Position 1026: 7.195797298069683e-05
Position 28242: 7.03916730874957e-05
Position 28368: 6.365845987456534e-05
Position 20061: 6.078119638723251e-05
Position 1493: 5.911378923111017e-05
Position 1158: 5.79110165602789e-05
Position 2781: 5.611918043640147e-05
Position 17636: 5.543124417115079e-05
Position 1198: 5.5042937566032155e-05
Position 17769: 5.042219968529524e-05
Position 2356: 4.9662812353890116e-05
Position 28284: 4.727816539382084e-05
Position 542: 4.724216612426735e-05
Position 14572: 4.662951985018702e-05
Position 1654: 4.229733943201833e-05
Position 19284: 4.157415835117902e-05
Position 2255: 4.1511951540908556e-05
Position 3061: 4.089992016241136e-05
Position 1864: 4.0318605342521615e-05
Position 292: 4.0283462679871785e-05
Position 1539: 3.8109195188844624e-05
Position 2668: 3.384274826011586e-05
Position 26000: 3.188266292351925e-05
Position 200: 2.8175880290196826e-05
Position 1075: 2.7619888799710948e-05
Position 253: 2.7491202562391463e-05
Position 29770: 2.6059578367980565e-05
Position 1675: 2.58735364515118e-05
Position 13301: 2.447676430263449e-05
Position 27022: 2.1850584032104416e-05
Position 18027: 2.0512636606777455e-05
Position 19252: 2.0064223135378233e-05
Position 741: 1.9723323745043388e-05
Position 14347: 1.899394100345103e-05
Position 23544: 1.7149496687932057e-05
Position 18972: 1.6353053691399617e-05
Position 1174: 1.5592196240677214e-05
Position 1867: 1.4963859076996476e-05
Position 13382: 1.4700038342946739e-05
Position 310: 1.3637060176910044e-05
Position 2242: 1.3029728274543114e-05
Position 3147: 1.2902828737149898e-05
Position 2435: 1.2829849112852454e-05
Position 17201: 1.2310348555741965e-05
Position 752: 1.1952171175319648e-05
Position 17184: 1.1923872850444721e-05
Position 7013: 1.1768356500238728e-05
Position 13359: 1.1604784660397307e-05
Position 20057: 1.1323488745784116e-05
Position 20123: 1.1161106514261682e-05
Position 2350: 1.0330990389257461e-05
Position 12855: 9.77560747528288e-06
Position 911: 9.600491567434962e-06
Position 14232: 9.188140304544105e-06
Position 2430: 8.841476404413471e-06
Position 23392: 8.639100594826888e-06
Position 1015: 8.15937514706641e-06
Position 1508: 7.2848395353508945e-06
Position 960: 6.9491790674405154e-06
Position 228: 6.926935404267992e-06
Position 13903: 6.92136182227659e-06
Position 641: 6.673892622595464e-06
Position 767: 5.821495289064989e-06
Position 793: 5.715485811961409e-06
Position 14025: 4.787611561321677e-06
Position 13981: 4.627696579447934e-06
Position 797: 4.091730422219677e-06
Position 7037: 3.468326825381612e-06
Position 1884: 3.136430919021074e-06
Position 23877: 3.083434455576887e-06
Position 19130: 2.967945924680894e-06
Position 1006: 2.923996062637081e-06
Position 1065: 2.7564167257941146e-06
Position 27420: 2.652783388888515e-06
Position 18051: 2.361038535066795e-06
Position 1249: 2.2997197045350094e-06
Position 3586: 2.2162603960608112e-06
Position 28168: 2.1893247017987725e-06
Position 25506: 2.1813874962606595e-06
Position 390: 2.0034209550855402e-06
Position 453: 1.7045676230755381e-06
Position 26190: 9.962919585885366e-07
Position 27815: 9.488168505546309e-07
Position 27823: 9.432304968033885e-07
Position 1040: 8.226462689258447e-07
Position 13542: 7.845528481421673e-07
Position 27741: 7.382936027701669e-07
Position 13570: 7.18996004239906e-07
Position 279: 6.668997796333108e-07
Position 648: 6.170616380885644e-07
Position 27779: 5.103822187945576e-07
Position 348: 4.248041950426044e-07
Position 16725: 4.164353301151185e-07
Position 19522: 4.125601020505783e-07
Position 17579: 3.6441556235387054e-07
Position 13496: 3.4472085903537344e-07
Position 13598: 3.0406653444889683e-07
Position 270: 2.689379518765491e-07
Position 13389: 2.5896006737739163e-07
Position 12808: 2.439198888570246e-07
Position 1289: 1.8575592398279472e-07
Position 13539: 1.6088871728003832e-07
Position 690: 1.5934094697907187e-07
Position 7074: 1.1955470077611057e-07
Position 314: 1.0189848535068199e-07
Position 13655: 7.820746176903647e-08
Position 27691: 3.603440931431147e-08
Position 296: 3.412016283452245e-08
Position 25478: 3.25098249529024e-08
Position 1051: 3.0014006896523926e-08
Position 13989: 2.7459174513411796e-08
Position 1036: 2.520110857224872e-08
Position 1022: 2.3375834413110535e-08
Position 387: 2.1965570688229323e-08
Position 14029: 1.1971313719285977e-08
Position 25475: 8.08983665134399e-09
Position 28214: 5.685736571520502e-09
Position 345: 5.151658007516392e-09
Position 399: 3.941826973298886e-09
Position 28218: 3.515276173677918e-09
