Gene = SAPCD2
Position 4089: 0.00036191282840743926
Position 6204: 0.00033462349022171157
Position 25: 0.00032188196122439374
Position 4956: 0.0003018498339801307
Position 266: 0.0002209104290236222
Position 4642: 0.00018585675949753843
Position 4798: 0.00015567051782980964
Position 1248: 0.00012849510870581592
Position 497: 0.00012616641599606432
Position 7125: 0.0001227759217823711
Position 7129: 0.00012092612623897679
Position 73: 0.00011331337736339851
Position 4176: 0.00010477920684902166
Position 6851: 0.00010148413113768649
Position 4820: 9.691863305844625e-05
Position 5463: 8.574366554118305e-05
Position 5324: 8.281010156351785e-05
Position 2277: 8.147828799088237e-05
Position 5471: 7.792285077543155e-05
Position 1449: 6.985908273675666e-05
Position 4625: 6.970301012343188e-05
Position 4969: 5.7730890285628196e-05
Position 43: 5.7515098544450975e-05
Position 4760: 5.6483742737915965e-05
Position 557: 4.989740758458753e-05
Position 6423: 4.759944918138159e-05
Position 232: 3.6178612024948196e-05
Position 3447: 2.810350227848578e-05
Position 4901: 2.6397257788969426e-05
Position 610: 2.4631851099944456e-05
Position 3077: 2.145770912959012e-05
Position 6145: 2.129102281546562e-05
Position 2603: 2.123131490748331e-05
Position 6436: 1.7203941455859676e-05
Position 1585: 1.4631232772378937e-05
Position 2025: 1.3419452434439656e-05
Position 4784: 1.330493152370889e-05
Position 1097: 1.294454677411353e-05
Position 1537: 1.160581311556466e-05
Position 37: 1.0789882850345338e-05
Position 2086: 1.0474947682730537e-05
Position 1550: 9.548013481634567e-06
Position 2768: 8.173491956637135e-06
Position 1435: 6.747648211932335e-06
Position 5935: 5.58339491272614e-06
Position 1629: 5.217997387999028e-06
Position 576: 4.7357947664421185e-06
Position 1119: 4.556379468176925e-06
Position 5760: 4.2611761085432955e-06
Position 5817: 4.113441879431035e-06
Position 5929: 3.831681841838759e-06
Position 1923: 3.688508996953408e-06
Position 1389: 3.5852386230468596e-06
Position 879: 3.4847036293872586e-06
Position 703: 3.3143544638771815e-06
Position 1271: 3.13264090184867e-06
Position 5848: 2.811007259279885e-06
Position 28: 2.530420742783081e-06
Position 1279: 2.1437943424683463e-06
Position 655: 2.0168226479311467e-06
Position 6215: 1.9444583258646103e-06
Position 6173: 1.8970591937389368e-06
Position 3369: 1.3279901075879108e-06
Position 161: 1.2750062489847445e-06
Position 1252: 7.174766521185132e-07
Position 729: 6.476580988632667e-07
Position 1075: 4.867915652457396e-07
Position 1368: 4.127785954671607e-07
Position 1356: 3.070185286639534e-07
Position 5669: 2.7230527665322757e-07
Position 999: 2.5848260861039567e-07
Position 1313: 2.4953146420479113e-07
Position 5515: 2.4139916518002057e-07
Position 5500: 1.9767622278706724e-07
Position 1132: 1.7248570924491746e-07
Position 5804: 1.4094322970274118e-07
Position 5869: 3.113120781688437e-08
Position 389: 2.0781357450923406e-08
Position 5746: 1.8384842156324786e-08
Position 5754: 1.668914900002639e-08
Position 779: 5.090517826054796e-10
Position 1204: 1.6137484233538498e-10
Position 1134: 1.0061186834146902e-10
Position 1079: 9.498299502844111e-11
Position 820: 4.599247707993103e-11
Position 1396: 2.235058798322064e-11
Position 1411: 4.57526535988879e-12
Position 761: 3.667120686525376e-12
Position 5556: 1.8973913235244326e-14
Position 960: 1.0720854547947116e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5608: 0.9921417221153171
Position 5402: 0.9402332007176339
Position 4213: 0.9324195481327182
Position 4919: 0.64939854004484
Position 4661: 0.5686487793902208
Position 794: 0.441068841282094
Position 5800: 0.4359492670097349
Position 4846: 0.1828748826930744
Position 2388: 0.1253575675239586
Position 6078: 0.08070959754694795
Position 7462: 0.07091171756535036
Position 3800: 0.06925599229048315
Position 7162: 0.06474290021165238
Position 4967: 0.05631085737111138
Position 4757: 0.05104649439455098
Position 6282: 0.03973303858600216
Position 6796: 0.03770168458784577
Position 6255: 0.03373973782232003
Position 5288: 0.033354634698910986
Position 1519: 0.03106712408065796
Position 5803: 0.02885691747987412
Position 7666: 0.025332888150863386
Position 7270: 0.02122494198106762
Position 7312: 0.020097281457251877
Position 5955: 0.019666167968930913
Position 6908: 0.01783085667336137
Position 4928: 0.017455194481849692
Position 6897: 0.014411481542854957
Position 7552: 0.012825330680324572
Position 4891: 0.012455008673144379
Position 1604: 0.010971873108964667
Position 6590: 0.010390431265799718
Position 597: 0.009065198581964033
Position 769: 0.008432318593523372
Position 5418: 0.00753493477884602
Position 5299: 0.007483468314700415
Position 7370: 0.007371791019933138
Position 5582: 0.007233942972282097
Position 6959: 0.00713615834723341
Position 6785: 0.006201020129119851
Position 8148: 0.006037830625909817
Position 3867: 0.006024097661365355
Position 8075: 0.005662962883643008
Position 6304: 0.005551213240713746
Position 7188: 0.005098309241803024
Position 5231: 0.004991243001991544
Position 2636: 0.0045526632542800555
Position 2606: 0.00446992728861358
Position 2208: 0.004379585371795226
Position 7109: 0.004363648037632295
Position 6677: 0.004287924296795354
Position 2507: 0.004280505799561436
Position 4609: 0.004075874203516745
Position 1617: 0.0036187472978728894
Position 7026: 0.0035924030278517293
Position 4666: 0.003482833451019188
Position 7628: 0.0032735933451374473
Position 7947: 0.0028021060857055333
Position 2357: 0.00273339415279665
Position 7576: 0.002712960974147888
Position 1361: 0.0023893699449308186
Position 6538: 0.002365613427922531
Position 7697: 0.002323634756260238
Position 8123: 0.0023087557851760613
Position 6020: 0.0021989001477356936
Position 7281: 0.0021966509933482193
Position 6330: 0.00215467885122211
Position 6735: 0.0021301856645828867
Position 761: 0.0020520001412019664
Position 1411: 0.0020197888823863734
Position 2684: 0.0019920591858163337
Position 5833: 0.0019792610403236866
Position 7919: 0.001960016724221233
Position 5006: 0.0019180569759977236
Position 7248: 0.0018842683326667268
Position 4707: 0.0018499122592423728
Position 5165: 0.0018112772134549198
Position 2135: 0.0017617051743516962
Position 6505: 0.0016905784881759785
Position 7031: 0.0016630626662961182
Position 4925: 0.001653586270420815
Position 5009: 0.0016393327390444629
Position 6485: 0.0016300836783013726
Position 4767: 0.0016029376710398047
Position 4031: 0.0015799869631763072
Position 7749: 0.001498381149941745
Position 4946: 0.0014485334351764397
Position 6979: 0.0014375495562510836
Position 7426: 0.0013907636932083934
Position 5842: 0.0013480351367918288
Position 5929: 0.0013130634902673555
Position 1625: 0.0012352690545718067
Position 7625: 0.001199358505340981
Position 1489: 0.0011974867580582423
Position 3950: 0.0011936400024218001
Position 6383: 0.0011929915563010127
Position 7866: 0.0011741355106489762
Position 5341: 0.0011248520139755035
Position 6031: 0.0010308509488487375
Position 6238: 0.0010274734085476945
Position 7145: 0.0010070106912484966
Position 4219: 0.0010051647582736696
Position 7682: 0.000982828174276059
Position 1990: 0.0009564035555557352
Position 4592: 0.0009486624327133316
Position 7768: 0.0009369224927175452
Position 8078: 0.0009302662480132745
Position 7008: 0.0008607741154356642
Position 2173: 0.0008464674251892301
Position 582: 0.0008268889077837757
Position 6517: 0.0008226053934763333
Position 7468: 0.0007769604505084937
Position 4548: 0.0007692159861631974
Position 6327: 0.0007548581528798786
Position 5185: 0.0007394810046747781
Position 4976: 0.000713439180981557
Position 4710: 0.0006936192264687158
Position 2555: 0.0006268518525758899
Position 7218: 0.0006232066813726412
Position 7323: 0.0006118031936811067
Position 8130: 0.0005630017350066679
Position 5866: 0.0005613839305561353
Position 8433: 0.000557734194146018
Position 4229: 0.0005405264937984587
Position 7474: 0.0005347210045494202
Position 6362: 0.0004961313998436391
Position 2254: 0.0004959603943951311
Position 5815: 0.0004908161020299799
Position 6803: 0.0004906359672051914
Position 1749: 0.000464092600921007
Position 3052: 0.0004575916124783829
Position 6120: 0.00045409031101305335
Position 7051: 0.00043684010685958506
Position 4704: 0.0004357331624708296
Position 7201: 0.00042763827780690144
Position 8104: 0.0004153546290703627
Position 2390: 0.0004147494570380283
Position 4249: 0.000409816237524786
Position 7067: 0.0004064591190266937
Position 1943: 0.000365021110273503
Position 1480: 0.0003606466427313812
Position 6208: 0.0003528486543413928
Position 4016: 0.0003520369314895716
Position 6849: 0.000344288829634588
Position 936: 0.0003361360752589119
Position 7389: 0.0003269591058203963
Position 2154: 0.0003178656650356987
Position 6689: 0.00031439033692424654
Position 6091: 0.00030083817868002775
Position 6994: 0.0002893355009301486
Position 7222: 0.00028662455343449916
Position 1429: 0.00028251602105756093
Position 2231: 0.0002823922860664738
Position 3812: 0.0002754758071067361
Position 2189: 0.0002739459968079058
Position 6931: 0.0002690596861680396
Position 2413: 0.0002550250247275208
Position 4102: 0.00025057291315411424
Position 5305: 0.0002432821969582509
Position 5453: 0.00024324942181754957
Position 4160: 0.00024100890746748773
Position 490: 0.00023548307629338728
Position 8048: 0.00022403997583259245
Position 7129: 0.00021966292117967258
Position 2816: 0.00021834042399484417
Position 4279: 0.00021124367985040764
Position 5677: 0.0002105028964374753
Position 6037: 0.00020364772959614508
Position 3920: 0.0001914031050341936
Position 4949: 0.00018943988946527732
Position 5680: 0.00018158926454023088
Position 1524: 0.00017948370402609478
Position 2210: 0.00016869691522629698
Position 6711: 0.00016640716460131707
Position 4764: 0.00015840894767166848
Position 5027: 0.00014745548405286192
Position 3120: 0.00014287637206057157
Position 4943: 0.000139122182426227
Position 6182: 0.00013044018390627146
Position 607: 0.00012695726022041878
Position 752: 0.00012523581894336407
Position 5863: 0.00011972293942174717
Position 6215: 0.00011433055921467814
Position 5896: 0.00011142834319482184
Position 1675: 0.00010794164580136174
Position 4531: 0.0001063000212222842
Position 5266: 0.00010246159182941023
Position 4613: 0.00010193383255609396
Position 6367: 9.895177658885817e-05
Position 5839: 9.564437628725006e-05
Position 2045: 9.318611874035823e-05
Position 2840: 7.414360302100615e-05
Position 4493: 6.903019995886276e-05
Position 6643: 6.707789139427626e-05
Position 6189: 5.8489701674238754e-05
Position 2041: 5.844112541146639e-05
Position 5961: 4.830128377881739e-05
Position 6971: 4.456109745728167e-05
Position 1183: 4.2490038219632254e-05
Position 6988: 4.1430740867277894e-05
Position 4027: 3.9609817932142535e-05
Position 646: 3.932476215070258e-05
Position 732: 3.446608522051788e-05
Position 2062: 3.090425482613626e-05
Position 5252: 2.981487566894693e-05
Position 1090: 2.3407638544689314e-05
Position 3333: 2.2523759189862432e-05
Position 5683: 2.064346392906292e-05
Position 1905: 1.7033454147012915e-05
Position 1140: 1.4810278254078794e-05
Position 217: 1.3349268195386649e-05
Position 661: 1.1030712935791858e-05
Position 2219: 1.0771048256498272e-05
Position 625: 1.017233116090241e-05
Position 5496: 8.302996483321419e-06
Position 2078: 8.031605336203665e-06
Position 1132: 7.642931128831974e-06
Position 6391: 7.366504907556653e-06
Position 6288: 7.243072233991343e-06
Position 2083: 6.981930904904072e-06
Position 5239: 6.9377022380896825e-06
Position 3284: 6.907733196211279e-06
Position 1235: 6.809397212551321e-06
Position 1117: 6.17582610053562e-06
Position 5551: 6.041541125706985e-06
Position 604: 5.804999694747702e-06
Position 1271: 5.39100065723099e-06
Position 472: 5.3505280137474114e-06
Position 1678: 5.283653721710924e-06
Position 6332: 4.945202619410609e-06
Position 966: 4.517423260295739e-06
Position 2981: 4.318904542220093e-06
Position 2978: 3.695258638798996e-06
Position 1215: 3.5943062922794133e-06
Position 1177: 3.4626581452976618e-06
Position 1703: 2.690418598992665e-06
Position 1777: 2.4049683919791596e-06
Position 2397: 2.277606809844272e-06
Position 810: 2.2138700546494236e-06
Position 2282: 2.09000319988008e-06
Position 5701: 1.8872149537256316e-06
Position 5506: 1.845960559308056e-06
Position 1290: 1.7970401155432876e-06
Position 186: 1.711626438777909e-06
Position 5845: 1.6232147166357785e-06
Position 1368: 1.582925287847156e-06
Position 652: 1.3620231552804294e-06
Position 363: 1.1636227617411016e-06
Position 1113: 1.15601546941378e-06
Position 1469: 1.0441135669727781e-06
Position 1726: 1.032159565471879e-06
Position 349: 9.852493617611124e-07
Position 5893: 8.823921648808934e-07
Position 1462: 8.409318869656076e-07
Position 2447: 7.154807723875303e-07
Position 1213: 7.151002142459298e-07
Position 5707: 6.235285893447335e-07
Position 839: 6.184403300873023e-07
Position 866: 6.182207894924006e-07
Position 860: 5.845593750443028e-07
Position 5091: 5.838388341591283e-07
Position 942: 5.358691704433472e-07
Position 5812: 4.986807027068416e-07
Position 2405: 4.703112236556478e-07
Position 5817: 4.6781420837681285e-07
Position 5848: 3.3015697944917944e-07
Position 417: 2.3912455446730087e-07
Position 1068: 1.940963895399438e-07
Position 5821: 1.6580797913334512e-07
Position 6872: 1.432824480570481e-07
Position 906: 1.3587200135536766e-07
Position 5773: 1.351752794751904e-07
Position 687: 1.0633395645967594e-07
Position 698: 9.77642940720996e-08
Position 1094: 7.894551336080461e-08
Position 1187: 7.691064888827073e-08
Position 517: 7.373893219254077e-08
Position 1006: 6.775097722494979e-08
Position 219: 6.532350776894112e-08
Position 5704: 6.047672789347405e-08
Position 541: 5.972296694052316e-08
Position 1309: 5.617918693266102e-08
Position 681: 5.1441070058662405e-08
Position 5556: 3.2235109322883674e-08
Position 1145: 3.0426190241839075e-08
Position 889: 3.008194452726122e-08
Position 382: 2.7151128044403383e-08
Position 6173: 2.590478820507369e-08
Position 537: 2.5799968914943753e-08
Position 5973: 2.2854721511627844e-08
Position 894: 2.12903601302923e-08
Position 990: 2.1094949875854836e-08
Position 535: 1.7917885544591818e-08
Position 950: 1.7092126658345422e-08
Position 337: 7.3153390781273364e-09
Position 193: 5.753808455928748e-09
Position 298: 4.262182036339249e-09
Position 663: 3.813590603534451e-09
Position 975: 9.815212054960524e-10
Position 286: 4.2203063286125895e-10
Position 151: 1.1383167056960941e-10
Position 316: 7.424073685381245e-11
Position 280: 4.6044232718501575e-11
Position 107: 1.3151103047385789e-11
Position 5725: 2.764579041635142e-12
Position 919: 1.2237175993261636e-12
Position 915: 1.1251413549723527e-12
Position 910: 6.844403193646407e-13
Position 703: 4.339480129721211e-13
