Gene = CDO1
Position 3643: 0.37831244883354065
Position 2936: 0.3601480335607839
Position 2999: 0.25423019307951317
Position 2050: 0.18763117394041556
Position 9027: 0.17212177391004455
Position 10435: 0.14273129707803564
Position 517: 0.13631713784663163
Position 5146: 0.11165359597536957
Position 3655: 0.10846601484587767
Position 2263: 0.10451385304881494
Position 7775: 0.10103055368989639
Position 1482: 0.08986109430584627
Position 503: 0.08553371570405742
Position 5678: 0.07757762792820537
Position 8273: 0.07620319758810809
Position 619: 0.07552951613194583
Position 1557: 0.07312039198292633
Position 2897: 0.07156114645102421
Position 7201: 0.041787278218758786
Position 9072: 0.03900158266050226
Position 9892: 0.03474641968368404
Position 2469: 0.033219472477969345
Position 3913: 0.0320932772591453
Position 4124: 0.03136199025499617
Position 1600: 0.03023660346161649
Position 486: 0.029723840304815084
Position 1883: 0.02608578571919878
Position 2949: 0.025827703924540507
Position 5509: 0.019761524802009083
Position 1737: 0.019568310904251054
Position 10827: 0.01835971734903946
Position 3909: 0.01774201461879985
Position 451: 0.016687098108310688
Position 9418: 0.014983142029953657
Position 10023: 0.014825565539391076
Position 8313: 0.014728798660496992
Position 12039: 0.014655079038759814
Position 1053: 0.014561926820715571
Position 2558: 0.01395162404623342
Position 10909: 0.013772941441637291
Position 5443: 0.013300463852708305
Position 11025: 0.013050974258987609
Position 2967: 0.011186578707223279
Position 637: 0.011095305625714234
Position 3934: 0.010953869229548599
Position 5638: 0.009334157223523827
Position 9513: 0.008248073935725433
Position 3018: 0.007848987540359282
Position 8292: 0.0077167867038198485
Position 2076: 0.00692130685676699
Position 4073: 0.005747635536695597
Position 4365: 0.005702541212605806
Position 522: 0.005518780622908867
Position 1542: 0.005148793368087648
Position 9637: 0.005110795242022426
Position 8614: 0.005109475180643437
Position 5156: 0.004996104454480614
Position 11989: 0.004920581399620776
Position 6829: 0.004894828111517146
Position 8644: 0.004875496256605806
Position 8297: 0.004676601992566613
Position 565: 0.004657129452557384
Position 4583: 0.004594209190596284
Position 910: 0.004222758650996646
Position 4252: 0.004195423666375269
Position 10000: 0.00405791558384336
Position 2580: 0.003928406675514956
Position 7790: 0.0036569855837878112
Position 4166: 0.0036452924809068405
Position 4886: 0.003450379509766727
Position 12004: 0.0033833802570971414
Position 1806: 0.003347729192726392
Position 4099: 0.003327433183554974
Position 2577: 0.003323674382411863
Position 10779: 0.003147219641274281
Position 5398: 0.0030203181671273616
Position 1619: 0.0028538236926078
Position 2757: 0.002786577926325138
Position 334: 0.0027629101310197375
Position 525: 0.002467071299372318
Position 8709: 0.002368558631997484
Position 2517: 0.0023049594089289533
Position 6430: 0.002237215602214708
Position 4070: 0.0021804783071629253
Position 9090: 0.0020934234371855548
Position 7828: 0.0020085467694042083
Position 1702: 0.0018761357103456659
Position 7262: 0.001833751054201793
Position 1969: 0.0017477680287075247
Position 10931: 0.0017066749868027103
Position 11197: 0.0016735856380212916
Position 4152: 0.0016282829023053433
Position 5687: 0.0015758506065760268
Position 1445: 0.0015619516050259046
Position 253: 0.0015202857112595648
Position 6878: 0.0013701469206245948
Position 5098: 0.0013605744645111067
Position 5293: 0.0013345757256831854
Position 4564: 0.001329950994522886
Position 545: 0.0012773746936651132
Position 647: 0.0012732106035336875
Position 5368: 0.0012578029883721813
Position 4415: 0.0012538609031481592
Position 556: 0.0011814518637581796
Position 5641: 0.001115019460591232
Position 9472: 0.0011050582709606406
Position 4008: 0.0010853252392390115
Position 6977: 0.0010552475035841406
Position 5365: 0.0009868066813905794
Position 9862: 0.000971279921847404
Position 868: 0.0009488234572150667
Position 2358: 0.0008892002163112887
Position 541: 0.0008066437892737499
Position 233: 0.000804893542299052
Position 298: 0.0008004892256423984
Position 1166: 0.0007978092401390851
Position 1340: 0.0007787005979127953
Position 10737: 0.0006870789197088274
Position 1096: 0.0006129585809226766
Position 2227: 0.0006066711714547072
Position 2281: 0.0005664636098817029
Position 1453: 0.000539822179098246
Position 1357: 0.0005302634917414126
Position 7524: 0.00051477654113497
Position 4837: 0.0004988243877894363
Position 7486: 0.0004919679675833823
Position 2586: 0.0004572508760475227
Position 5401: 0.00043177722677309417
Position 9687: 0.0004028847770685585
Position 6000: 0.00037283438992763613
Position 1650: 0.0003526067790716959
Position 3503: 0.0003316642671501107
Position 2145: 0.00032551787196140027
Position 7977: 0.00029933448537779807
Position 7859: 0.0002888231221358402
Position 2316: 0.00028814054982483246
Position 1189: 0.0002526222073387745
Position 7122: 0.0002484342235894432
Position 658: 0.00023038080627228228
Position 5817: 0.00021535697932137252
Position 1186: 0.0002007924642901648
Position 2232: 0.00019827582889732576
Position 1231: 0.00019677371964880362
Position 3991: 0.000190892609006533
Position 1314: 0.0001729542576469513
Position 9320: 0.00016274575731603877
Position 4257: 0.00015288811728574972
Position 2088: 0.00012869119069364464
Position 273: 0.00012537683435033019
Position 5953: 0.00010875012892215507
Position 459: 0.00010444598407786142
Position 915: 0.00010323447735017517
Position 529: 0.00010306856884078265
Position 1937: 9.68332958058642e-05
Position 3162: 9.63492874744022e-05
Position 1585: 9.229747036649802e-05
Position 3559: 9.0645475801569e-05
Position 6195: 8.097250887860468e-05
Position 671: 7.815448387740703e-05
Position 360: 6.97441720059161e-05
Position 1848: 6.901961320951223e-05
Position 3233: 6.78010614532835e-05
Position 2511: 6.33898382153015e-05
Position 2294: 5.547897665350422e-05
Position 1249: 4.646544145653081e-05
Position 652: 4.285601536444665e-05
Position 1246: 3.8629231548707026e-05
Position 1674: 3.699584218451966e-05
Position 1120: 3.336596214990536e-05
Position 712: 2.3470885147624105e-05
Position 1202: 2.006814761113837e-05
Position 1895: 1.9993711499777928e-05
Position 470: 1.946324575385578e-05
Position 4292: 1.8520581670764383e-05
Position 5585: 1.713453476919053e-05
Position 694: 1.379644069905591e-05
Position 969: 1.0638048214751677e-05
Position 2197: 1.0424483622357277e-05
Position 580: 9.811292595366982e-06
Position 284: 9.477068990796157e-06
Position 1077: 9.137074552268378e-06
Position 649: 9.029884270992785e-06
Position 2115: 7.849079733982096e-06
Position 263: 4.893781398536649e-06
Position 5160: 4.073437009834094e-06
Position 3290: 3.6984182875780597e-06
Position 1572: 3.672934272845474e-06
Position 2160: 3.6436734161904067e-06
Position 1568: 3.5422433127916062e-06
Position 1141: 3.122170911359219e-06
Position 3358: 2.6638458879635037e-06
Position 1003: 2.089272802554324e-06
Position 825: 2.061352492354193e-06
Position 802: 1.9876368380327936e-06
Position 1652: 1.4069602757953136e-06
Position 572: 1.017695608048171e-06
Position 1191: 8.943051623750346e-07
Position 1218: 8.284720300275867e-07
Position 721: 7.038226164043036e-07
Position 175: 6.882480702790251e-07
Position 753: 4.892027963292231e-07
Position 1267: 2.8969105564171937e-07
Position 679: 2.829597577910322e-07
Position 106: 2.672478544565271e-07
Position 984: 1.0647777662384709e-07
Position 126: 4.978559930040632e-08
Position 778: 1.0179998465434257e-08
Position 781: 6.6894833338323395e-09
Position 809: 3.805730317275281e-09
Position 681: 2.996429401800057e-09
Position 726: 1.5867309802391013e-09
Position 144: 5.551230949659438e-10
Position 922: 3.3642192872274905e-10
Position 163: 2.0672299477376744e-10
Position 134: 5.271126275951227e-11
Position 80: 3.723057604154496e-11
