Gene = LEMD1
Position 990: 0.00012648264221908303
Position 4097: 0.00012597959475719688
Position 936: 0.00012525457465778053
Position 348: 0.00012169625426779444
Position 2224: 0.00010931572937402164
Position 932: 9.702108518021525e-05
Position 159: 9.641691495581517e-05
Position 4717: 8.553122266654214e-05
Position 673: 8.5158126042953e-05
Position 3340: 7.890312098970217e-05
Position 1346: 6.875604919837917e-05
Position 6472: 5.673888476984032e-05
Position 971: 4.6383801812762486e-05
Position 575: 4.5807460448938984e-05
Position 413: 4.228556585562024e-05
Position 1344: 4.068914145028301e-05
Position 940: 3.6106655066706035e-05
Position 1291: 3.350822232290463e-05
Position 793: 3.285397767566084e-05
Position 592: 3.0919396375198885e-05
Position 357: 2.9897359511739736e-05
Position 978: 2.7912608413949077e-05
Position 2907: 2.3896686014723543e-05
Position 875: 2.357817330805509e-05
Position 1418: 1.7573530227074475e-05
Position 230: 1.7154157127058728e-05
Position 1679: 1.6492864600438536e-05
Position 3174: 1.5637628350916244e-05
Position 642: 9.345873201149557e-06
Position 523: 5.9327583321527855e-06
Position 766: 5.545884584633846e-06
Position 1410: 4.112842147211143e-06
Position 1527: 3.890589283360412e-06
Position 1007: 3.4410847705401288e-06
Position 85: 3.3375540128079704e-06
Position 630: 3.2578804022962955e-06
Position 1029: 3.1849938325543687e-06
Position 1202: 3.151026700797261e-06
Position 992: 2.830430255213449e-06
Position 877: 1.2875683209018631e-06
Position 1521: 9.070591176501004e-07
Position 3631: 3.2238304928335465e-07
Position 3463: 1.464194808272815e-07
Position 4907: 1.2011084935534834e-07
Position 4902: 1.153491408034424e-07
Position 4074: 9.546921648978473e-08
Position 5122: 5.580529616687194e-08
Position 5071: 4.668515018236421e-08
Position 1532: 4.488122976900918e-08
Position 1540: 4.481032122845819e-08
Position 346: 2.3593460327220232e-08
Position 301: 9.411446648484137e-09
Position 627: 6.031186820638721e-09
Position 3098: 1.579014211620345e-09
Position 3062: 1.3628792692872026e-09
Position 323: 1.0719141324706657e-09
Position 139: 9.277890242752148e-10
Position 214: 5.220311869663845e-10
Position 120: 4.782658152427472e-10
Position 122: 2.6207487648756347e-10
Position 144: 1.3964384553701285e-10
Position 411: 9.899811142022101e-11
Position 532: 7.458636895081223e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1479: 0.9565380913993666
Position 2701: 0.9186957656881966
Position 26895: 0.45711352082796886
Position 24470: 0.32802157041362656
Position 16297: 0.1317008716432485
Position 3084: 0.09134876539145015
Position 11576: 0.08574544833801774
Position 19822: 0.0772215541520574
Position 15818: 0.06340143779989282
Position 14579: 0.045879505304404246
Position 132: 0.04340005466781346
Position 2952: 0.037443069810909335
Position 2711: 0.03532586735732995
Position 1147: 0.03257868095811931
Position 5757: 0.031166540075955696
Position 7824: 0.018453976060132802
Position 9565: 0.015893744997967835
Position 5710: 0.013651714926798545
Position 13621: 0.012476695958260993
Position 3272: 0.012366564909577587
Position 15503: 0.009928002064562791
Position 13288: 0.009676682536764118
Position 3020: 0.009506730002143257
Position 14416: 0.009213221587929254
Position 2143: 0.009073532935651751
Position 2174: 0.008717189467688057
Position 1234: 0.0071926307106443795
Position 2096: 0.00682706087369364
Position 2322: 0.006599968792767488
Position 6197: 0.006531975586759777
Position 2786: 0.005779595242569394
Position 1493: 0.005769646525924124
Position 1770: 0.0053431674782207055
Position 10095: 0.0049521608813680425
Position 5270: 0.004715579746575033
Position 1813: 0.004568042610017518
Position 1207: 0.004391067059997637
Position 10501: 0.004029561348341252
Position 2648: 0.003953973980713412
Position 1903: 0.003767049539827156
Position 6074: 0.003256004820587006
Position 9072: 0.003017837502690448
Position 2667: 0.00287013335692148
Position 6899: 0.0026026111110262332
Position 1954: 0.0025927562249080664
Position 8103: 0.0025019458817057407
Position 1210: 0.00240041932437628
Position 5325: 0.0023455252976524537
Position 757: 0.002194005814908772
Position 4764: 0.002105605553544858
Position 2730: 0.0020611648424105323
Position 2956: 0.0020451923878145343
Position 597: 0.0019923039885690968
Position 14727: 0.0018500312751488445
Position 3898: 0.0018462893242145277
Position 2914: 0.0017808047666559711
Position 3618: 0.0017200644521729556
Position 2987: 0.0016365712726019092
Position 9312: 0.0016124922493883076
Position 11710: 0.0015608699703710347
Position 6308: 0.0015306335674920388
Position 4036: 0.0015193031325703213
Position 6152: 0.0014883637840836365
Position 9134: 0.0014492065640736907
Position 642: 0.0014191750515970241
Position 2739: 0.00139810541828606
Position 5621: 0.0013968208778727443
Position 2931: 0.001321268395115092
Position 2645: 0.0012831668566236467
Position 2458: 0.0012606402977909865
Position 5557: 0.0012471913904939587
Position 7001: 0.0012337883419186707
Position 2212: 0.0012012800630786108
Position 4495: 0.001170767535108241
Position 3086: 0.0011632432928545986
Position 5328: 0.0011452499165649096
Position 5433: 0.0010863777428368393
Position 2715: 0.0010039103093498133
Position 7042: 0.0009528846527298248
Position 13815: 0.000930870807087272
Position 5345: 0.0009126605898344323
Position 1556: 0.0008973585546680258
Position 4781: 0.0008776318856840554
Position 5799: 0.0008437419026732503
Position 5933: 0.0008257842949321616
Position 7167: 0.0008214876172599751
Position 5624: 0.000812605296628085
Position 6934: 0.0007920138216643313
Position 3040: 0.0007757078901763982
Position 144: 0.000774743962116428
Position 317: 0.0007717164214132327
Position 9340: 0.0007611312133876907
Position 1909: 0.000712400803895502
Position 2897: 0.0006372590852737525
Position 7637: 0.0006365417812220185
Position 6224: 0.0006218398083470275
Position 8270: 0.0006179943944885352
Position 9576: 0.0006136863647024993
Position 5294: 0.0005991344696302097
Position 9109: 0.0005911806981762577
Position 13256: 0.0005873851954843722
Position 3115: 0.0005799722526020609
Position 5778: 0.0005629788651383979
Position 8803: 0.0005409890624035686
Position 714: 0.0005360654285358222
Position 2937: 0.0005261112562091698
Position 10195: 0.0005246710913655828
Position 4632: 0.0005230845131106202
Position 9003: 0.0005200055916473172
Position 10218: 0.0004972461405776618
Position 519: 0.00043757677801778693
Position 3228: 0.0004321657768963968
Position 1429: 0.00042114635515317413
Position 7829: 0.000420621714898381
Position 2412: 0.00041392542848386627
Position 1443: 0.0003911517985240056
Position 11214: 0.00037603681671386364
Position 192: 0.00037243014411785446
Position 3174: 0.0003694907357988129
Position 5584: 0.00034849786757544423
Position 5166: 0.0003359798469640432
Position 1500: 0.00030092757862376786
Position 8979: 0.00029904935040391884
Position 1982: 0.00029421064221054835
Position 6856: 0.0002848972387030748
Position 177: 0.00027494940503896485
Position 2279: 0.0002546920987423804
Position 11371: 0.00025186269165984083
Position 6727: 0.0002408266988919821
Position 8806: 0.00023345821485898997
Position 5972: 0.0002119647520531104
Position 1291: 0.00021119560283658787
Position 1239: 0.00020824042301998536
Position 10244: 0.0002028501358286081
Position 7193: 0.00019867925618778667
Position 6527: 0.0001860895833906121
Position 3232: 0.0001848895817673859
Position 1664: 0.0001820988131382171
Position 164: 0.00017393826960547914
Position 7870: 0.00016157947705738746
Position 6391: 0.00015889801695801297
Position 2968: 0.00015481159055438892
Position 2147: 0.00014729942496751838
Position 4785: 0.0001386618713665646
Position 1377: 0.00013779528850345446
Position 2293: 0.0001375883276527536
Position 3673: 0.00013357766002130414
Position 438: 0.00013307444927108212
Position 1929: 0.00012798900037221404
Position 5527: 0.00012689302574792234
Position 4519: 0.00011032042878968472
Position 5397: 9.777446628526168e-05
Position 2507: 8.568392713856701e-05
Position 976: 8.487633838713944e-05
Position 530: 7.962527321286894e-05
Position 1775: 7.884153319958309e-05
Position 4967: 7.244763395895455e-05
Position 1702: 6.985666181565824e-05
Position 207: 6.186551031178884e-05
Position 7664: 6.06638525814309e-05
Position 236: 6.054034970677653e-05
Position 5759: 5.856356399350149e-05
Position 3289: 5.776219449745045e-05
Position 6656: 5.445425596655101e-05
Position 1498: 5.4396796088035126e-05
Position 1149: 5.20729173273571e-05
Position 2505: 5.026257736981843e-05
Position 7134: 4.9291570754776537e-05
Position 6265: 4.396562426561544e-05
Position 6006: 3.789228305810296e-05
Position 6543: 3.6571393334951015e-05
Position 1165: 3.387946334043043e-05
Position 1905: 3.341223587096189e-05
Position 6126: 3.2837549027034255e-05
Position 1532: 3.24974760055316e-05
Position 6550: 3.241050997779864e-05
Position 5899: 3.088794159124811e-05
Position 3768: 3.056912971828247e-05
Position 221: 3.0287142703646036e-05
Position 5872: 2.9954958888596165e-05
Position 2805: 2.8933647920004445e-05
Position 2042: 2.8823404274607394e-05
Position 3127: 2.589063641797343e-05
Position 2371: 2.477231080465435e-05
Position 5040: 2.4669362284965337e-05
Position 1861: 2.3794317017901537e-05
Position 1112: 2.3357904911490216e-05
Position 1667: 2.2279570175221563e-05
Position 4589: 2.023221507591713e-05
Position 1996: 1.9073696942855036e-05
Position 2428: 1.805693083722288e-05
Position 4245: 1.711238854907997e-05
Position 1053: 1.6984403945946773e-05
Position 4436: 1.624346118969134e-05
Position 5014: 1.6152618848076662e-05
Position 1849: 1.5292892304028275e-05
Position 479: 1.3812307725129211e-05
Position 1696: 1.3789961085363538e-05
Position 2362: 1.33022813357581e-05
Position 3846: 1.3018650527290012e-05
Position 921: 1.2823512854056724e-05
Position 2883: 1.2614493707922878e-05
Position 3707: 1.2608327262180719e-05
Position 4260: 1.252130644548504e-05
Position 1321: 1.2173018369991468e-05
Position 3529: 1.2089328945522938e-05
Position 1262: 1.1744442376092633e-05
Position 3601: 1.1173946311432851e-05
Position 346: 1.0754077241985988e-05
Position 3492: 1.0220227860810726e-05
Position 3407: 9.902124354320782e-06
Position 470: 9.547143086133366e-06
Position 1679: 9.35284710202462e-06
Position 668: 9.038598165825366e-06
Position 1178: 9.025862664754427e-06
Position 1334: 8.983746682731657e-06
Position 419: 7.938292311826714e-06
Position 570: 5.900788073741171e-06
Position 323: 4.39091007962097e-06
Position 211: 3.652140315992008e-06
Position 373: 3.3124768940706623e-06
Position 399: 3.14524879952519e-06
Position 761: 2.7005751048038245e-06
Position 883: 1.831875970422521e-06
Position 454: 1.1578364602629979e-06
Position 1609: 4.7360839981412924e-07
Position 1628: 2.8436600390008845e-07
Position 1820: 1.1956438399525359e-07
Position 248: 7.191399079344211e-08
Position 1846: 6.977019384751887e-08
Position 826: 6.189253742930147e-08
Position 785: 5.198077090263644e-08
Position 3538: 1.2419906723617565e-08
Position 764: 1.1925153806951823e-08
Position 1304: 9.209104910514281e-09
Position 817: 8.527565483863576e-09
Position 1684: 8.018544344057053e-09
Position 3997: 4.088499974022583e-09
Position 3497: 2.9409252089520396e-09
Position 1710: 1.9506363287971927e-09
Position 1719: 1.8162119324196782e-09
Position 252: 1.5705638958925813e-09
Position 353: 5.741410387707117e-10
Position 1254: 5.686035278321979e-10
Position 357: 5.540304863059946e-10
Position 381: 5.012456941652866e-10
Position 451: 1.7961462384388933e-10
Position 259: 1.5480876980846543e-10
Position 378: 1.4545550802519228e-10
Position 271: 2.671342891066863e-11
Position 285: 1.896544920852739e-11
Position 456: 5.317820123380734e-12
Position 85: 5.259362241152113e-12
Position 267: 5.190427259028825e-12
Position 293: 4.262751058119071e-12
Position 652: 4.438859156301133e-18
Position 575: 4.3364641660510034e-18
