Gene = SSR2
Position 7642: 0.0005374766941674032
Position 614: 0.0005350595772351733
Position 2205: 0.00053027302484511
Position 1344: 0.00041913579877317743
Position 2470: 0.0004094485604705638
Position 9240: 0.0004051444871870523
Position 644: 0.00035035286088532343
Position 11371: 0.0003476274567609121
Position 1499: 0.00021758229314935873
Position 1824: 0.00018393164350959525
Position 1573: 0.0001592515552044224
Position 752: 0.00015602999139965269
Position 3799: 0.0001507668616584388
Position 427: 0.0001358071580962219
Position 583: 0.00012533065834578467
Position 3880: 0.00011613239212524642
Position 354: 0.00011484624512279941
Position 3754: 0.00011147339637961436
Position 6385: 0.00010257508969048843
Position 1025: 9.57468066812193e-05
Position 76: 9.076306836315583e-05
Position 508: 8.425961702863551e-05
Position 4148: 7.928905255655911e-05
Position 93: 7.669109865208408e-05
Position 11717: 6.459652004208388e-05
Position 1286: 5.364966129990207e-05
Position 595: 4.6594634018760346e-05
Position 589: 4.631330227258691e-05
Position 571: 3.650540099645004e-05
Position 321: 3.370806441545351e-05
Position 119: 3.2833881328229135e-05
Position 654: 3.0581997274361485e-05
Position 936: 2.700027508214523e-05
Position 2034: 2.5310359103008485e-05
Position 2008: 2.167336149539886e-05
Position 258: 2.041882390957296e-05
Position 183: 1.269423006032719e-05
Position 1809: 1.2498584588248245e-05
Position 1548: 8.576536058040637e-06
Position 688: 6.429932607240216e-06
Position 2190: 6.101559700523526e-06
Position 2292: 5.991885384601666e-06
Position 1149: 5.306421358063028e-06
Position 1697: 5.010263902619e-06
Position 2498: 4.898854337535186e-06
Position 1788: 4.004860987094455e-06
Position 277: 3.1962351365013096e-06
Position 413: 2.937504483883976e-06
Position 920: 2.218716595476962e-06
Position 1029: 1.8431783210279678e-06
Position 1256: 1.2390389401609254e-06
Position 1181: 6.283047585106084e-07
Position 6: 3.524365738445563e-08
Position 425: 2.9342384713668724e-08
Position 965: 2.6815513824069262e-08
Position 380: 3.750704554535781e-09
Position 1073: 9.115493267949408e-10
Position 1299: 6.895889165848924e-10
Position 196: 6.529406675261189e-10
Position 510: 5.90467314391966e-10
Position 40: 5.334254710283648e-10
Position 56: 5.018360881023407e-10
Position 137: 5.006392006977462e-10
Position 34: 6.847698240756258e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 11308: 0.8595687275821833
Position 9071: 0.7906201277084178
Position 840: 0.4759315528471118
Position 2590: 0.4241608980854089
Position 791: 0.31661730413822586
Position 5889: 0.2888073528546044
Position 1692: 0.26436100289102915
Position 2634: 0.17656361337435772
Position 5932: 0.14478919430860102
Position 843: 0.1377525200920953
Position 8393: 0.09289062644011993
Position 5764: 0.08950632698138832
Position 7540: 0.07083898055941686
Position 2637: 0.044554414667344534
Position 11569: 0.04143484641212734
Position 5885: 0.026417454898809666
Position 11795: 0.024374756434353745
Position 9653: 0.019435978372978766
Position 886: 0.015777088921375106
Position 1057: 0.01577020242019649
Position 4006: 0.013187101312186091
Position 453: 0.01306313011791235
Position 9230: 0.010779971539156488
Position 560: 0.009576399992436965
Position 2601: 0.009429880427472054
Position 11530: 0.009383140005079749
Position 6499: 0.008413133193969122
Position 612: 0.007818021449513433
Position 845: 0.0076180783932770346
Position 2813: 0.0074624387482696815
Position 5830: 0.006214882307287502
Position 10636: 0.005984815539503207
Position 697: 0.005898495148371506
Position 10144: 0.005558395078493728
Position 604: 0.005532014611037835
Position 8357: 0.005468989320170039
Position 9283: 0.0052670349885553126
Position 1809: 0.005005181230625863
Position 5699: 0.004716425948036931
Position 11275: 0.004086858636581647
Position 8714: 0.004062490240830271
Position 519: 0.004037520445167922
Position 4215: 0.00377050611163764
Position 8523: 0.0036326527118267513
Position 5646: 0.0034929511593874353
Position 8861: 0.0034278416680114062
Position 437: 0.0033382740437225148
Position 9662: 0.0032653829766294863
Position 8428: 0.003083403466015156
Position 11575: 0.002877831674251925
Position 9013: 0.002851894091938009
Position 268: 0.002734436821929678
Position 5620: 0.002671056021703683
Position 9008: 0.002645470851941655
Position 1781: 0.0022756167340629444
Position 9941: 0.002244927677144033
Position 522: 0.0022255391116590456
Position 7536: 0.0018510230481950144
Position 4398: 0.0018474086343395002
Position 5456: 0.0018171364022281852
Position 443: 0.001771794649431112
Position 9504: 0.001692675300036004
Position 375: 0.0016846254018901298
Position 7181: 0.001533896819880536
Position 5622: 0.0010864433838208378
Position 10859: 0.0010172884368403927
Position 2259: 0.0009810251527834707
Position 679: 0.0009646482043167635
Position 9621: 0.0008197820021368641
Position 305: 0.0008050642015270412
Position 7468: 0.0007882649051352561
Position 9509: 0.0007547836176857117
Position 11730: 0.000754449104998469
Position 2752: 0.0007531902017210368
Position 2770: 0.0007478402412201964
Position 4142: 0.0007247390745216373
Position 11798: 0.0007039683450864772
Position 8482: 0.000623385832274014
Position 2857: 0.0005876933407997785
Position 8056: 0.0005813242663335129
Position 11738: 0.000507379209459292
Position 5980: 0.00047818872110499375
Position 10351: 0.0004468283993540935
Position 10774: 0.0004160063583655198
Position 11379: 0.00041170993371910844
Position 485: 0.0004084416657350539
Position 1927: 0.0003832834230842962
Position 6582: 0.00037123936672727543
Position 7137: 0.00032620957959979746
Position 283: 0.00032219087479961564
Position 3527: 0.00031947538432831776
Position 2327: 0.00030652834101176324
Position 920: 0.00030562125660519223
Position 6151: 0.00030123486565041875
Position 1706: 0.00030045367217012474
Position 3935: 0.0002940906112705844
Position 272: 0.0002819610741251152
Position 1253: 0.00027289791798097
Position 856: 0.00027029709811396
Position 3563: 0.00023864580342468304
Position 1063: 0.00023768241013064135
Position 849: 0.0002140873742898981
Position 1308: 0.00020585372357535367
Position 6535: 0.00020282881141455366
Position 11627: 0.0001896451676373246
Position 3663: 0.00018915705754691056
Position 2862: 0.00017531662433464696
Position 1594: 0.0001688110682691025
Position 7293: 0.000166340475454528
Position 475: 0.00016227028933858846
Position 431: 0.00015834875817502864
Position 4809: 0.00014780824260693831
Position 391: 0.00013670162061075233
Position 8019: 0.00012009269833075333
Position 2088: 0.00011105020180248443
Position 2469: 0.00010996513843162159
Position 3739: 0.00010810201680517286
Position 852: 0.0001036609381920569
Position 2111: 9.621926518242258e-05
Position 2001: 9.230822880451586e-05
Position 566: 9.147514029882714e-05
Position 7385: 9.135146931493442e-05
Position 705: 9.083772438299353e-05
Position 4039: 9.016355507769313e-05
Position 1111: 8.876553894824654e-05
Position 8751: 8.571867994880034e-05
Position 489: 8.350915657059803e-05
Position 564: 7.751072996092136e-05
Position 151: 7.687972599350298e-05
Position 3711: 7.384666947503453e-05
Position 2277: 7.076336868168288e-05
Position 3345: 6.370419306301975e-05
Position 1951: 6.26612530724417e-05
Position 402: 6.057969914679389e-05
Position 210: 6.036718166435065e-05
Position 7927: 6.028674127219693e-05
Position 2716: 4.8113285411148605e-05
Position 6964: 4.797831102223617e-05
Position 2418: 4.734691838424495e-05
Position 331: 4.4744259538594864e-05
Position 3979: 4.355006377772154e-05
Position 2944: 4.31712553667874e-05
Position 2415: 4.308748470564655e-05
Position 796: 4.080974728228471e-05
Position 1775: 3.8578167011269935e-05
Position 1871: 3.8203467653411865e-05
Position 1276: 3.753705639391278e-05
Position 388: 3.747347064160311e-05
Position 1817: 3.6437673083923494e-05
Position 3981: 3.602665369205711e-05
Position 7560: 3.565992986884857e-05
Position 460: 3.256284087562946e-05
Position 8845: 2.9675982153710997e-05
Position 2819: 2.7284852457393464e-05
Position 1032: 2.293576738216052e-05
Position 1788: 2.2754291579677652e-05
Position 3312: 2.1530753506847943e-05
Position 377: 2.0367714528722858e-05
Position 1437: 2.0249467061958837e-05
Position 4457: 2.0102732056879957e-05
Position 394: 1.9135681453997532e-05
Position 192: 1.6788840602726226e-05
Position 5026: 1.5412118336410594e-05
Position 1721: 1.3699313318923322e-05
Position 1108: 1.3682540755553117e-05
Position 230: 1.3519294112036943e-05
Position 409: 1.1682378757616028e-05
Position 5265: 1.1307005793769014e-05
Position 219: 1.0870041004898786e-05
Position 1868: 1.018983863007278e-05
Position 1205: 1.0032431132908731e-05
Position 7347: 9.659548202213032e-06
Position 574: 9.472793620007888e-06
Position 6895: 7.925932829198678e-06
Position 232: 7.836612673856079e-06
Position 212: 7.575753355687814e-06
Position 2094: 7.132351967821027e-06
Position 619: 6.5909974321507686e-06
Position 2090: 5.418166442010828e-06
Position 532: 4.572439767114438e-06
Position 1716: 4.464921819183234e-06
Position 3798: 4.373428331025963e-06
Position 3651: 4.2378750976930715e-06
Position 626: 4.143170999546782e-06
Position 721: 3.950470773037931e-06
Position 731: 3.1867860024899916e-06
Position 2444: 3.1292451534464154e-06
Position 1486: 3.084886496760723e-06
Position 906: 2.9841205418354072e-06
Position 1874: 2.8774920719693192e-06
Position 1289: 2.517527846015573e-06
Position 1163: 2.4298326770341632e-06
Position 899: 2.4043320328429297e-06
Position 155: 2.0593215520422044e-06
Position 4098: 2.024392902755538e-06
Position 1599: 1.988308390508056e-06
Position 1411: 1.6703367920230886e-06
Position 1171: 1.4738033617186808e-06
Position 354: 1.4214196279460215e-06
Position 169: 1.3852950950040113e-06
Position 733: 1.3679892150172346e-06
Position 399: 9.628427284695583e-07
Position 1325: 9.037167224160536e-07
Position 319: 8.993358123540741e-07
Position 1955: 8.625791175979024e-07
Position 1348: 8.450998187681874e-07
Position 2498: 7.665887305330529e-07
Position 996: 7.480242932817928e-07
Position 340: 7.468102679124719e-07
Position 1443: 6.871865921933402e-07
Position 1003: 5.582141775791216e-07
Position 1127: 5.378784535344538e-07
Position 343: 5.042656595967713e-07
Position 571: 4.50358152611855e-07
Position 3775: 4.3934547367127373e-07
Position 1073: 3.835985989229124e-07
Position 1460: 3.689881220099636e-07
Position 1343: 3.5890432047389685e-07
Position 1263: 3.424207747695211e-07
Position 3362: 3.1249410864816e-07
Position 1013: 2.657619528671751e-07
Position 1493: 2.5707780714220546e-07
Position 2512: 2.428965451812217e-07
Position 174: 2.356142765111601e-07
Position 176: 2.2629209801023627e-07
Position 1529: 2.16619031926322e-07
Position 321: 2.1273318660162462e-07
Position 288: 1.941159546824835e-07
Position 708: 1.9388639050418382e-07
Position 4310: 1.5909072904325297e-07
Position 2755: 1.0420563425555006e-07
Position 2729: 1.6191323152752588e-08
Position 2749: 1.1519259011440406e-08
Position 2113: 1.341874833053161e-09
Position 160: 3.919426051577646e-10
Position 946: 1.0492646696877647e-10
Position 1176: 3.1218124616090446e-11
Position 76: 1.014448196427002e-12
Position 89: 8.994678306773998e-14
Position 83: 6.344759037048134e-14
Position 114: 4.1424578007755845e-14
Position 105: 1.0721171044796051e-14
Position 107: 1.8877845226388766e-15
Position 112: 4.0802801241126583e-19
